method,env,T,seed,checkpoint,score,n_source_rows,n_valid_rows,n_sampled_rows,d_critic_current,d_final_current,d_target_deterministic,d_target_smoothed,current_state_proxy,polyak_lag,target_noise_draws,n_nan,n_inf
td3,hopper-expert-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/hopper-expert-v2_tau14_seed0/params_1000000.pkl,1.9788744617254377,1000000,998972,4096,1.035224632942398,1.0498621152332055,1.0157065354266308,0.9164555976696654,1.0352246335917763,0.016223116416023885,64,0,0
mpi2,hopper-expert-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/hopper-expert-v2_tau14_mpi2_seed0/params_1000000.pkl,0.6810438912339154,1000000,998972,4096,0.13730860267409783,0.348765541637483,0.13272830474768804,0.16501832411850087,0.13730860263180397,0.0019030933924637633,64,0,0
mpi3,hopper-expert-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/hopper-expert-v2_tau14_mpi3_seed0/params_1000000.pkl,1.8918099001232405,1000000,998972,4096,0.11297836187865994,0.3779184653229595,0.11015631661576109,0.14091550857180768,0.11297836179120097,0.00195476740057626,64,0,0
td3,hopper-expert-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/hopper-expert-v2_tau14_seed1/params_1000000.pkl,1.819903610444258,1000000,998972,4096,1.0393758996098315,1.0406451728210482,1.0401203249078037,0.9343257015565162,1.0393758999390421,0.002489789404702888,64,0,0
mpi2,hopper-expert-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/hopper-expert-v2_tau14_mpi2_seed1/params_1000000.pkl,1.819903610444258,1000000,998972,4096,0.8860109271791764,0.9684576963604363,0.8930557441910305,0.8050875459184172,0.8860109277174905,0.0019543294756859298,64,0,0
mpi3,hopper-expert-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/hopper-expert-v2_tau14_mpi3_seed1/params_1000000.pkl,1.819903610444258,1000000,998972,4096,0.8374757247048883,1.0701894872280509,0.8513474568580186,0.7673826670566786,0.8374757238199722,0.0015081130940794666,64,0,0
td3,hopper-expert-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/hopper-expert-v2_tau20_seed0/params_1000000.pkl,1.8196078126231339,1000000,998972,4096,0.9553050933138094,0.9622049254550679,0.9641358946360903,0.8649715642442873,0.9553050933402535,0.0010497086260743667,64,0,0
mpi2,hopper-expert-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/hopper-expert-v2_tau20_mpi2_seed0/params_1000000.pkl,1.819475379420247,1000000,998972,4096,0.772713919330958,0.9229740961615531,0.7758481899838694,0.7048258452150455,0.7727139194199573,0.0011024606045518639,64,0,0
mpi3,hopper-expert-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/hopper-expert-v2_tau20_mpi3_seed0/params_1000000.pkl,1.8196078126231339,1000000,998972,4096,0.7935521381940154,0.9851588982647852,0.7960620634645679,0.7160243417208879,0.7935521380352515,0.0006872409829446952,64,0,0
td3,hopper-expert-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/hopper-expert-v2_tau20_seed1/params_1000000.pkl,1.819903610444258,1000000,998972,4096,0.8940175234407615,0.9197722364718848,0.8959809432379355,0.8062153854758438,0.8940175237533827,0.0033136412213781337,64,0,0
mpi2,hopper-expert-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/hopper-expert-v2_tau20_mpi2_seed1/params_1000000.pkl,1.819903610444258,1000000,998972,4096,1.0248565446346085,1.1716000602068055,1.0349759651263142,0.938373356830287,1.0248565446729094,0.001001948698275946,64,0,0
mpi3,hopper-expert-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/hopper-expert-v2_tau20_mpi3_seed1/params_1000000.pkl,1.819903610444258,1000000,998972,4096,0.8338111587357254,0.9903631090255223,0.8402202492256023,0.7599201298406582,0.833811158708075,0.0014108473812647982,64,0,0
td3,walker2d-medium-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau4_seed0/params_1000000.pkl,25.654125561499203,1000000,998809,4096,0.09434746624336215,0.09538756550050331,0.09383290341878947,0.12030777763599852,0.09434746629668826,0.0014836187552190435,64,0,0
mpi2,walker2d-medium-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau4_mpi2_seed0/params_1000000.pkl,2.3936461075606172,1000000,998809,4096,0.44605112705110783,0.6325649513346814,0.44947751378549583,0.4168491922394041,0.44605112650645984,0.00030288702574521136,64,0,0
mpi3,walker2d-medium-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau4_mpi3_seed0/params_1000000.pkl,88.58572785825453,1000000,998809,4096,0.03369439769887449,0.047356249258361044,0.03310738781121714,0.06411669477042306,0.03369439769597183,0.0009094468969672102,64,0,0
td3,walker2d-medium-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau4_seed1/params_1000000.pkl,77.77659581499124,1000000,998809,4096,0.039400119603699546,0.04057087574101165,0.03949224778797955,0.07038677479919056,0.039400119570460634,0.001325861768549807,64,0,0
mpi2,walker2d-medium-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau4_mpi2_seed1/params_1000000.pkl,90.14654894448363,1000000,998809,4096,0.03482691244718614,0.04538898435368455,0.03452904351498276,0.0656677804437675,0.034826912458254145,0.0013096482049529809,64,0,0
mpi3,walker2d-medium-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau4_mpi3_seed1/params_1000000.pkl,88.61981437131817,1000000,998809,4096,0.03361339825474701,0.04833910422215962,0.03257338116529951,0.06388867813867385,0.03361339825428088,0.0010722291212754828,64,0,0
td3,walker2d-medium-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau7_seed0/params_1000000.pkl,2.3018707417014848,1000000,998809,4096,0.7387856823988646,0.739624118792402,0.7473622626229144,0.6711187673787247,0.7387856827572721,0.0011793719705185963,64,0,0
mpi2,walker2d-medium-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau7_mpi2_seed0/params_1000000.pkl,92.1002778933033,1000000,998809,4096,0.03941019187987494,0.06068683363891629,0.03908772461429777,0.0700392631107778,0.0394101918507444,0.0008778370946307423,64,0,0
mpi3,walker2d-medium-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau7_mpi3_seed0/params_1000000.pkl,2.6645061421315965,1000000,998809,4096,0.4664981721753185,0.6232541688158049,0.4692399738665358,0.4337795497424313,0.46649817238779734,0.00035771272604535355,64,0,0
td3,walker2d-medium-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau7_seed1/params_1000000.pkl,-0.1827868917965383,1000000,998809,4096,0.1604325116731746,0.1598639460330371,0.15808221647316145,0.1823369920011667,0.16043251153339788,0.002045646425933896,64,0,0
mpi2,walker2d-medium-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau7_mpi2_seed1/params_1000000.pkl,74.71336422411258,1000000,998809,4096,0.039153295905979886,0.05642293560507436,0.039029524354130984,0.06973501328094317,0.03915329587966471,0.0011214122632959003,64,0,0
mpi3,walker2d-medium-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau7_mpi3_seed1/params_1000000.pkl,89.09892545660095,1000000,998809,4096,0.03531142146333853,0.061650129706773055,0.03475173539042942,0.06599693844386892,0.03531142145194978,0.0011610214947753268,64,0,0
td3,walker2d-medium-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau10_seed0/params_1000000.pkl,2.3018707417014848,1000000,998809,4096,0.8030063302499042,0.7990435650157008,0.8158778979815224,0.7332287305883114,0.8030063305726132,0.0013208836891942647,64,0,0
mpi2,walker2d-medium-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau10_mpi2_seed0/params_1000000.pkl,0.8882279873156087,1000000,998809,4096,0.1555504054281058,0.4298130350998155,0.15526113989679402,0.18300248419132126,0.15555040542432888,0.001467516899687089,64,0,0
mpi3,walker2d-medium-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau10_mpi3_seed0/params_1000000.pkl,0.034225871467166394,1000000,998809,4096,0.09509682337836202,0.40114978143764013,0.09607711234882288,0.12502497930304102,0.09509682336105318,0.0015311089156901986,64,0,0
td3,walker2d-medium-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau10_seed1/params_1000000.pkl,2.368422904146782,1000000,998809,4096,0.8015014111443565,0.797958834830875,0.8132743185963136,0.729971068711438,0.8015014113434172,0.0029985326862546936,64,0,0
mpi2,walker2d-medium-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau10_mpi2_seed1/params_1000000.pkl,32.661782490046825,1000000,998809,4096,0.06899381516297891,0.16190378719191212,0.07087892357586156,0.10130334406053332,0.06899381513244054,0.0008332522972917891,64,0,0
mpi3,walker2d-medium-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau10_mpi3_seed1/params_1000000.pkl,98.86776586822145,1000000,998809,4096,0.03741466991683404,0.07500659905278459,0.03734524160495312,0.06851852213376394,0.037414669887302396,0.0009543534348162037,64,0,0
td3,walker2d-medium-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau14_seed0/params_1000000.pkl,2.3018707417014848,1000000,998809,4096,0.818508513379884,0.8126987337793982,0.8255221349763815,0.7419486563785065,0.818508513477578,0.00472319638174142,64,0,0
mpi2,walker2d-medium-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau14_mpi2_seed0/params_1000000.pkl,2.3018707417014848,1000000,998809,4096,0.7419946211061403,0.8187009438901875,0.7479353355379317,0.6766073642595246,0.741994621316109,0.0002221021866215712,64,0,0
mpi3,walker2d-medium-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau14_mpi3_seed0/params_1000000.pkl,2.3018707417014848,1000000,998809,4096,0.6490959969407033,0.7959709309460329,0.6532219461623754,0.5946153191175757,0.6490959975499804,0.00041764981349817504,64,0,0
td3,walker2d-medium-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau14_seed1/params_1000000.pkl,20.154695449832882,1000000,998809,4096,0.23141116981332788,0.23055685488311445,0.23080512451068103,0.24957842575834133,0.23141116978252046,0.0011466391533783617,64,0,0
mpi2,walker2d-medium-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau14_mpi2_seed1/params_1000000.pkl,2.368422904146782,1000000,998809,4096,0.7871082819964027,0.8001802631078078,0.7967528310169882,0.7166933888261012,0.7871082822873727,0.001363883954906216,64,0,0
mpi3,walker2d-medium-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau14_mpi3_seed1/params_1000000.pkl,2.368422904146782,1000000,998809,4096,0.6975274550844184,0.7952955788028484,0.7071162575326753,0.6406283939803841,0.6975274554762779,0.00012845628447175615,64,0,0
td3,walker2d-medium-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau20_seed0/params_1000000.pkl,-0.25841997559662105,1000000,998809,4096,0.6218047385616432,0.6237209262536463,0.6260390937975444,0.5632259444058324,0.6218047386268399,0.00021820930266279839,64,0,0
mpi2,walker2d-medium-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau20_mpi2_seed0/params_1000000.pkl,3.1756827951423006,1000000,998809,4096,0.595354625100752,0.6256324105935729,0.6011021300140555,0.5405670783401502,0.5953546249042933,0.000193130911790778,64,0,0
mpi3,walker2d-medium-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau20_mpi3_seed0/params_1000000.pkl,2.3018707417014848,1000000,998809,4096,0.7219583996149699,0.7812789601618514,0.725132944250845,0.6545532605154512,0.721958400115984,0.0009801728998072778,64,0,0
td3,walker2d-medium-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-v2_tau20_seed1/params_1000000.pkl,2.368422904146782,1000000,998809,4096,0.8301771873387175,0.8218256165393087,0.8405335019272115,0.7550670001409449,0.8301771876823935,0.002681720901388074,64,0,0
mpi2,walker2d-medium-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-v2_tau20_mpi2_seed1/params_1000000.pkl,30.143353475024597,1000000,998809,4096,0.06968129091515896,0.15095318329357815,0.07065882179058747,0.10015299926986182,0.06968129080503416,0.0028687628186421866,64,0,0
mpi3,walker2d-medium-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-v2_tau20_mpi3_seed1/params_1000000.pkl,2.368422904146782,1000000,998809,4096,0.6864245208339368,0.7755220876206426,0.6953217046277587,0.6272901333348062,0.6864245213385494,0.00047322371132179264,64,0,0
td3,walker2d-medium-replay-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau4_seed0/params_1000000.pkl,39.94507449920707,302000,300907,4096,0.1393294574313934,0.13964130877958264,0.14080209938457955,0.17248538305429006,0.1393294574276429,0.0043133566276203645,64,0,0
mpi2,walker2d-medium-replay-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau4_mpi2_seed0/params_1000000.pkl,17.748801516264127,302000,300907,4096,0.1164052320721026,0.16998243470134888,0.11570557172760587,0.14823350955824727,0.11640523186320953,0.0027781679336136354,64,0,0
mpi3,walker2d-medium-replay-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau4_mpi3_seed0/params_1000000.pkl,91.16519418821781,302000,300907,4096,0.11070493401762183,0.1889635267472682,0.10930842499411852,0.14177654008507484,0.11070493398318212,0.0029841601630032936,64,0,0
td3,walker2d-medium-replay-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau4_seed1/params_1000000.pkl,83.94208471227394,302000,300907,4096,0.1373548289863736,0.13587246883150084,0.13748933945947783,0.1687536457081093,0.13735482888908457,0.003267678375990137,64,0,0
mpi2,walker2d-medium-replay-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau4_mpi2_seed1/params_1000000.pkl,92.85468964626934,302000,300907,4096,0.11672998497949513,0.17017153131349788,0.11545202472735738,0.14780101858479733,0.11672998490337594,0.0028815244907007195,64,0,0
mpi3,walker2d-medium-replay-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau4_mpi3_seed1/params_1000000.pkl,85.44604874044506,302000,300907,4096,0.11080921332467483,0.18450531632320483,0.11015354849777736,0.14259027093974116,0.11080921340412749,0.0029471717074023556,64,0,0
td3,walker2d-medium-replay-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau7_seed0/params_1000000.pkl,6.593152482656933,302000,300907,4096,0.21274189990854975,0.20810585503860943,0.21263547800498372,0.2399707236844736,0.21274189969894214,0.003417437910376564,64,0,0
mpi2,walker2d-medium-replay-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau7_mpi2_seed0/params_1000000.pkl,78.22050893691454,302000,300907,4096,0.1321011744471029,0.21103456339609777,0.13225133843260295,0.16389981091191175,0.13210117449390948,0.0036716259678150507,64,0,0
mpi3,walker2d-medium-replay-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau7_mpi3_seed0/params_1000000.pkl,90.2200569444083,302000,300907,4096,0.11860258248452243,0.22903644992618058,0.11959684194262366,0.15178355894217263,0.11860258264265366,0.0031899166085346408,64,0,0
td3,walker2d-medium-replay-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau7_seed1/params_1000000.pkl,87.32212403117889,302000,300907,4096,0.16147339613703135,0.16520420886077397,0.16219693786543132,0.19239048319256213,0.1614733963182472,0.002736889334361236,64,0,0
mpi2,walker2d-medium-replay-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau7_mpi2_seed1/params_1000000.pkl,94.54401707264431,302000,300907,4096,0.12786937933283032,0.20825503569086823,0.1284684193581711,0.15992949894539416,0.12786937910107163,0.002694609987165471,64,0,0
mpi3,walker2d-medium-replay-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau7_mpi3_seed1/params_1000000.pkl,90.49134447084025,302000,300907,4096,0.11991355914625806,0.23294740198222258,0.11930264679355673,0.15141425288884885,0.11991355907733375,0.0027493803895941313,64,0,0
td3,walker2d-medium-replay-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau10_seed0/params_1000000.pkl,65.29921957358569,302000,300907,4096,0.19800331783447545,0.19773583721706955,0.19642475212699395,0.22473154123452072,0.1980033180817395,0.005223749505588503,64,0,0
mpi2,walker2d-medium-replay-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau10_mpi2_seed0/params_1000000.pkl,90.87105335229039,302000,300907,4096,0.15153631228015163,0.26620813360162543,0.15273237474949042,0.18333575129763,0.15153631242407,0.003309813068553981,64,0,0
mpi3,walker2d-medium-replay-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau10_mpi3_seed0/params_1000000.pkl,88.52004597215407,302000,300907,4096,0.13115769707940356,0.2774335581226488,0.130212003736915,0.16199044276255276,0.13115769705254168,0.003448579965748203,64,0,0
td3,walker2d-medium-replay-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau10_seed1/params_1000000.pkl,81.7967699723636,302000,300907,4096,0.19594851802838598,0.19545320880257633,0.1986271035088123,0.2265739953920053,0.1959485180900572,0.00402552274809629,64,0,0
mpi2,walker2d-medium-replay-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau10_mpi2_seed1/params_1000000.pkl,92.34750451999804,302000,300907,4096,0.14491722838443516,0.24544759213789605,0.1472193257357688,0.1781740013432369,0.1449172282172253,0.003204754226633657,64,0,0
mpi3,walker2d-medium-replay-v2,10.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau10_mpi3_seed1/params_1000000.pkl,88.70492988931343,302000,300907,4096,0.1266628133262464,0.27075399187803195,0.1270011582416828,0.15854393482208423,0.1266628133947291,0.0027826912186049296,64,0,0
td3,walker2d-medium-replay-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau14_seed0/params_1000000.pkl,6.520375058968543,302000,300907,4096,0.35885687797750465,0.36502237944760924,0.35887266476046875,0.37607881229809226,0.3588568782899389,0.003550720798659228,64,0,0
mpi2,walker2d-medium-replay-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau14_mpi2_seed0/params_1000000.pkl,9.264375362585008,302000,300907,4096,0.19825387029380068,0.3682604045302369,0.20167867074718515,0.23036765213807198,0.19825387045596785,0.0028813542649367852,64,0,0
mpi3,walker2d-medium-replay-v2,14.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau14_mpi3_seed0/params_1000000.pkl,7.648693756269174,302000,300907,4096,0.14674919837721273,0.344812850272585,0.1482184585591142,0.17928387314141955,0.14674919836878542,0.0037523845255393344,64,0,0
td3,walker2d-medium-replay-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau14_seed1/params_1000000.pkl,2.5840281615275003,302000,300907,4096,0.38744328466786426,0.3875398195206272,0.38230278631743886,0.40218067051357154,0.3874432847609867,0.003450881436514798,64,0,0
mpi2,walker2d-medium-replay-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau14_mpi2_seed1/params_1000000.pkl,29.39410910999586,302000,300907,4096,0.18596957187996468,0.3275869946250639,0.18708398225840028,0.21521770691095,0.185969571885503,0.0030885008279183416,64,0,0
mpi3,walker2d-medium-replay-v2,14.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau14_mpi3_seed1/params_1000000.pkl,95.92399452128568,302000,300907,4096,0.14101883016595712,0.3069292523686831,0.142316470798459,0.17317931467280134,0.1410188300713096,0.003373068706804542,64,0,0
td3,walker2d-medium-replay-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau20_seed0/params_1000000.pkl,26.98502663308171,302000,300907,4096,0.34604141987215686,0.3467490284089317,0.3453948163403453,0.3615875996047445,0.346041420064598,0.004676746931342564,64,0,0
mpi2,walker2d-medium-replay-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau20_mpi2_seed0/params_1000000.pkl,87.4868232980392,302000,300907,4096,0.1988139792091979,0.36762546010323066,0.20093358497015323,0.22852684583907978,0.1988139791977303,0.003738119594705883,64,0,0
mpi3,walker2d-medium-replay-v2,20.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau20_mpi3_seed0/params_1000000.pkl,61.94040575648513,302000,300907,4096,0.16734625354682772,0.3873357225074072,0.16918994832346357,0.19810450554432546,0.16734625370268214,0.0027519824453974945,64,0,0
td3,walker2d-medium-replay-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-medium-replay-v2_tau20_seed1/params_1000000.pkl,5.107745145198323,302000,300907,4096,0.44384413988994176,0.4484302602587436,0.44332704631756314,0.4564784106908403,0.44384414043300036,0.004630014164854808,64,0,0
mpi2,walker2d-medium-replay-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-medium-replay-v2_tau20_mpi2_seed1/params_1000000.pkl,0.16635957082863584,302000,300907,4096,0.36271017231415176,0.5780356993699286,0.3626209421395288,0.3709071868198167,0.3627101721095229,0.003631729597189798,64,0,0
mpi3,walker2d-medium-replay-v2,20.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-medium-replay-v2_tau20_mpi3_seed1/params_1000000.pkl,96.94570758907174,302000,300907,4096,0.16596148228604507,0.36942873332188264,0.165597477017279,0.19529716350994714,0.16596148243687714,0.003921747037356973,64,0,0
td3,walker2d-expert-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau4_seed0/params_1000000.pkl,-0.08403109411410081,1000000,998999,4096,0.5108416765635381,0.5014364936790205,0.5103484380187524,0.470720062681826,0.5108416765371235,0.0009721166140645728,64,0,0
mpi2,walker2d-expert-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau4_mpi2_seed0/params_1000000.pkl,111.67144302434893,1000000,998999,4096,0.025098356903139354,0.026324965135449775,0.0250138644451674,0.05621701816138924,0.025098356889451466,0.00037606408406701795,64,0,0
mpi3,walker2d-expert-v2,4.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau4_mpi3_seed0/params_1000000.pkl,112.07395715824704,1000000,998999,4096,0.024845463398853032,0.027844737745613402,0.024916411121608917,0.05620146615486808,0.02484546337228436,0.0004322092376066578,64,0,0
td3,walker2d-expert-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau4_seed1/params_1000000.pkl,3.7225039337282486,1000000,998999,4096,0.433116251012703,0.42737981241033685,0.42984841015834263,0.39959400332608475,0.43311625102044504,0.0002967083996117392,64,0,0
mpi2,walker2d-expert-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau4_mpi2_seed1/params_1000000.pkl,112.23713469488541,1000000,998999,4096,0.024990121642036532,0.026485869502680254,0.02506635737377394,0.056172997437192264,0.024990121623278058,0.00042360998807496205,64,0,0
mpi3,walker2d-expert-v2,4.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau4_mpi3_seed1/params_1000000.pkl,112.01993574860371,1000000,998999,4096,0.02491218229572558,0.027972250617721774,0.02494910687697427,0.05622581588977424,0.024912182304515192,0.0004136904062727808,64,0,0
td3,walker2d-expert-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau7_seed0/params_1000000.pkl,-0.26734762153793246,1000000,998999,4096,0.6124421215756585,0.5996411853672892,0.6139179620085997,0.5623701675702646,0.6124421215601505,0.0009107349063199198,64,0,0
mpi2,walker2d-expert-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau7_mpi2_seed0/params_1000000.pkl,6.984643921358905,1000000,998999,4096,0.06970509750943579,0.14946505706027685,0.06822299386243458,0.0916266352372769,0.06970509754873527,0.00043751964679753874,64,0,0
mpi3,walker2d-expert-v2,7.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau7_mpi3_seed0/params_1000000.pkl,5.323446971835271,1000000,998999,4096,0.05933188110125226,0.1880664426549375,0.05894458752226228,0.08462215716357821,0.059331881088348595,0.0004166376921988043,64,0,0
td3,walker2d-expert-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau7_seed1/params_1000000.pkl,3.7761807351320495,1000000,998999,4096,0.47257387014830965,0.4648730402554228,0.4651034133750045,0.4294730618736019,0.47257386997937634,0.0003925308880899847,64,0,0
mpi2,walker2d-expert-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau7_mpi2_seed1/params_1000000.pkl,112.99476463009216,1000000,998999,4096,0.02561193634071992,0.028089202845751907,0.025566771760992424,0.05676134307699104,0.025611936348664398,0.0004088103312122817,64,0,0
mpi3,walker2d-expert-v2,7.0,1,/home/ext_csv/mpi_sweep_lab/results_mpi3/walker2d-expert-v2_tau7_mpi3_seed1/params_1000000.pkl,113.71657747520825,1000000,998999,4096,0.02508105206198878,0.029681935960469988,0.025080117336614194,0.05619310967644776,0.025081052056149366,0.0004245853231284119,64,0,0
td3,walker2d-expert-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_qnorm/walker2d-expert-v2_tau10_seed0/params_1000000.pkl,-0.2698862634918921,1000000,998999,4096,0.6827869157618256,0.6710157505348526,0.6856308521056036,0.6225029560998068,0.6827869159930817,0.0009597637307440171,64,0,0
mpi2,walker2d-expert-v2,10.0,0,/home/ext_csv/mpi_sweep_lab/results_mpi2/walker2d-expert-v2_tau10_mpi2_seed0/params_1000000.pkl,0.12907028780816368,1000000,998999,4096,0.4026982386351051,0.4947526599428028,0.4024730504499985,0.37470505183143565,0.4026982382815822,0.0002693230682416989,64,0,0
