method,source_method,env,T,seed,checkpoint,score,collapsed_10,collapsed_20,collapsed_30,collapsed_40,td_error_mean,td_error_p50,td_error_p90,td_error_p99,td_error_max,q_abs_mean,q_abs_p99,critic_loss,d_critic,d_final,joint_critic_gain,common_critic_gain,n_nan,n_inf
lin2,exp2m,hopper-expert-v2,7.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-expert-v2_tau7_expl2_seed1/params_1000000.pkl,0.6246462904194809,1,1,1,1,2434660414827.625,346277937152.0,3137569056358.4077,56282073740083.164,216936315092992.0,55769830.0859375,148697260.31999993,1577115713536.0,0.11371195571912915,0.24160575554163102,1793054.828125,-0.8539906889200211,0,0
lin2,exp2m,hopper-expert-v2,10.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-expert-v2_tau10_expl2_seed0/params_1000000.pkl,1.8196078126231339,1,1,1,1,6.434252052629065e+21,5.555073328246172e+21,1.4757897072556122e+22,2.709720840563292e+22,3.317827290821739e+22,115554769000.02637,355479768268.8,5.127125247579755e+21,0.7939111142748676,0.9244293872188387,60126951392.3125,-1.0814938992261887,0,0
lin2,exp2m,hopper-expert-v2,10.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-expert-v2_tau10_expl2_seed1/params_1000000.pkl,1.8199033857390776,1,1,1,1,6.170290271962382e+18,5.67189780209179e+18,1.3512103012853195e+19,2.1524637275883364e+19,2.4615039489905e+19,3710322519.066345,9806286192.639996,4.889187360115261e+18,0.864746620703549,0.9884755047549714,1731769760.6228638,-1.5507482141256332,0,0
lin2,exp2m,hopper-expert-v2,14.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-expert-v2_tau14_expl2_seed0/params_1000000.pkl,1.8195997084397029,1,1,1,1,1.4502794737132807e+23,1.0803882854122724e+23,3.5774008572205265e+23,8.660649122500745e+23,9.637639071314168e+23,874669648973.25,2908802706309.12,1.217144276445031e+23,0.7053003497649767,0.7901905879677518,318624800040.4375,-0.6661580950021744,0,0
lin2,exp2m,hopper-expert-v2,14.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-expert-v2_tau14_expl2_seed1/params_1000000.pkl,1.8183988868064251,1,1,1,1,2.2624667162212038e+23,1.5899856703079958e+23,5.406667045143165e+23,1.3828970399153525e+24,1.6145952301837916e+24,1134759666918.146,3966536568012.799,2.1456353788053327e+23,0.6987974658629805,0.7951026552720153,401631910914.2302,-0.5361965447664261,0,0
lin2,exp2m,hopper-expert-v2,20.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-expert-v2_tau20_expl2_seed0/params_1000000.pkl,1.8196078133883824,1,1,1,1,9.818484449437423e+22,4.873223334407693e+22,2.5924560526672274e+23,6.026760443253364e+23,8.186716180804066e+23,1453753858857.4375,4870223922462.72,9.250044155287915e+22,0.645043497677662,0.8066956289788876,414554730844.3125,-0.5436341911554337,0,0
lin2,exp2m,hopper-expert-v2,20.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-expert-v2_tau20_expl2_seed1/params_1000000.pkl,1.819903610444258,1,1,1,1,5.529111807310136e+23,4.7118757978976484e+23,1.2318613770974127e+24,2.586909949710045e+24,2.9309726134518386e+24,1166231565923.914,3478988175441.92,4.596877101988683e+23,0.9418857490579904,1.0459805344511377,625235487743.0244,-1.7640744298696518,0,0
lin2,exp2m,hopper-medium-replay-v2,4.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau4_expl2_seed0/params_1000000.pkl,98.06293606603522,0,0,0,0,13.70503169552103,4.623317718505859,26.770792770385754,146.59257049560537,467.7375793457031,177.44439974217676,271.15505950927735,19.432098388671875,0.13802793314124331,0.17793560510055123,2.5941789354546927,2.379907501162961,0,0
lin2,exp2m,hopper-medium-replay-v2,4.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau4_expl2_seed1/params_1000000.pkl,99.93338767910191,0,0,0,0,15.292951528535923,6.177354335784912,33.123762512207044,146.17290649414022,506.2583312988281,178.9041118574096,267.4171923828125,15.591070175170898,0.1399352766441586,0.17321213886247663,2.322150784661062,2.308101030997932,0,0
lin2,exp2m,hopper-medium-replay-v2,7.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau7_expl2_seed0/params_1000000.pkl,99.986157593325,0,0,0,0,10.660774379828581,3.700924873352051,26.84969711303713,122.11951446533176,259.4376220703125,192.96925578662194,279.6803466796875,15.136870384216309,0.14303955117316067,0.20411776707305632,2.7023312505334616,2.8882348281913437,0,0
lin2,exp2m,hopper-medium-replay-v2,7.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau7_expl2_seed1/params_1000000.pkl,100.19434508972238,0,0,0,0,12.296534254081052,4.517320394515991,23.918155479431185,144.90397445678687,470.1921081542969,190.94146736711264,280.96181396484377,11.861152648925781,0.15557052902218887,0.2149510218223761,2.7495123147964478,3.004530869424343,0,0
lin2,exp2m,hopper-medium-replay-v2,10.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau10_expl2_seed0/params_1000000.pkl,99.34475652922569,0,0,0,0,18.864132777973282,3.5014318227767944,23.84531173706055,103.08966156005859,4518.7958984375,203.98108711000532,286.9622998046875,12.988184928894043,0.15071542635400834,0.23027726588901656,2.8421775177121162,3.1545411982224323,0,0
lin2,exp2m,hopper-medium-replay-v2,10.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau10_expl2_seed1/params_1000000.pkl,99.06708191802615,0,0,0,0,13.04648150949106,4.3150458335876465,21.87379035949708,207.1936524963378,531.946044921875,201.93347281822935,286.61684173583984,12.728086471557617,0.16141165184333084,0.23453625827766317,3.0206597670912743,3.2762961676344275,0,0
lin2,exp2m,hopper-medium-replay-v2,14.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau14_expl2_seed0/params_1000000.pkl,100.19066938182408,0,0,0,0,14.691527456866424,2.895115613937378,18.59183959960938,125.15796592712364,2626.53759765625,207.17126052640378,290.91296936035155,13.738009452819824,0.17061546683795745,0.2552326756984128,2.7915337635204196,3.2422383255907334,0,0
lin2,exp2m,hopper-medium-replay-v2,14.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau14_expl2_seed1/params_1000000.pkl,99.38238529662638,0,0,0,0,9.852665529479054,3.403063178062439,20.297126197814947,118.44515861511222,202.6606903076172,210.9168360340409,289.4860870361328,10.368508338928223,0.17282418333540478,0.2522752930232288,2.6105899778194726,3.284193854779005,0,0
lin2,exp2m,hopper-medium-replay-v2,20.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau20_expl2_seed0/params_1000000.pkl,52.63800236280834,0,0,0,0,16.87865905070248,3.4031444787979126,22.87758769989014,221.92330108642557,2414.3935546875,219.58533691847697,301.768190612793,14.129082679748535,0.1974804629852873,0.31795384537179766,2.927882993593812,3.491068539500702,0,0
lin2,exp2m,hopper-medium-replay-v2,20.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-replay-v2_tau20_expl2_seed1/params_1000000.pkl,101.89847975304419,0,0,0,0,15.62915586463214,3.1565569639205933,24.915735626220705,105.519750213623,2248.578125,219.99293528869748,297.3713165283203,13.952211380004883,0.19948468587492468,0.30848915363204077,2.737812357954681,3.420938448049128,0,0
lin2,exp2m,hopper-medium-v2,4.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau4_expl2_seed0/params_1000000.pkl,57.18580032529641,0,0,0,0,2.4288369878795493,0.8307972550392151,4.881329870224,19.706106185913065,189.01773071289062,240.91209297347814,303.73280548095704,3.585559129714966,0.05536031806627312,0.060769186710757594,0.36497021466493607,0.37373751401901245,0,0
lin2,exp2m,hopper-medium-v2,4.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau4_expl2_seed1/params_1000000.pkl,49.70440722704766,0,0,0,0,2.731609161598044,0.8252673745155334,4.892908096313479,22.381259078979475,185.8633270263672,240.6369593576528,300.3114172363281,3.698930025100708,0.054311651933262206,0.057887001907118464,0.3394543994218111,0.34691692888736725,0,0
lin2,exp2m,hopper-medium-v2,7.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau7_expl2_seed0/params_1000000.pkl,51.82546408794517,0,0,0,0,2.279518686159463,0.6473442614078522,3.8586300373077393,19.311442394256545,255.767822265625,246.954080930911,308.9282861328125,3.494839668273926,0.05730389090603819,0.06662590869195306,0.4627120718359947,0.48969875276088715,0,0
lin2,exp2m,hopper-medium-v2,7.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau7_expl2_seed1/params_1000000.pkl,74.8985857826769,0,0,0,0,2.8936973835175195,0.713096022605896,4.317324829101563,19.75563840866084,386.845947265625,244.93630989827216,306.06045684814455,3.014173984527588,0.055657830514101975,0.06388798371464692,0.4170072376728058,0.45338287204504013,0,0
lin2,exp2m,hopper-medium-v2,10.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau10_expl2_seed0/params_1000000.pkl,49.105707932567256,0,0,0,0,2.21621483307581,0.9034005999565125,4.658687305450441,18.777636756896953,78.32101440429688,247.53664096817374,308.3312609863281,3.1029579639434814,0.05840173527750897,0.07369509593662778,0.5263693183660507,0.5620795264840126,0,0
lin2,exp2m,hopper-medium-v2,10.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau10_expl2_seed1/params_1000000.pkl,67.12615056701817,0,0,0,0,2.7102475888550543,0.6693233251571655,4.842826986312867,20.93100322723386,264.7801208496094,247.84188439697027,308.96813720703125,3.075155735015869,0.05731467515284519,0.06976241042385331,0.4622945487499237,0.49051032215356827,0,0
lin2,exp2m,hopper-medium-v2,14.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau14_expl2_seed0/params_1000000.pkl,0.7429364161710422,1,1,1,1,4.438592898054019e+22,2.2618241509158306e+22,1.1884615169510539e+23,2.3329626449374843e+23,2.989076902922668e+23,543941168808.5625,1287622835568.64,3.4199504656120297e+22,0.7815621366733152,0.9855371461671096,158240321241.4375,-0.43260058760643005,0,0
lin2,exp2m,hopper-medium-v2,14.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau14_expl2_seed1/params_1000000.pkl,0.5806781629045685,1,1,1,1,1.1315296622718906e+23,6.778388966073582e+22,2.8174124032926528e+23,5.896456483786438e+23,1.798925761492215e+24,624596400379.625,1543291053015.0396,9.21947462173725e+22,0.9011201701071538,1.0652789935608755,242126953191.875,-1.292003519833088,0,0
lin2,exp2m,hopper-medium-v2,20.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau20_expl2_seed0/params_1000000.pkl,0.7326837906838056,1,1,1,1,1.588707892400023e+23,8.660027117746143e+22,3.952750017485599e+23,7.765009372698484e+23,1.0196038587671985e+24,1231215016832.0,2342123465605.12,1.248267572605878e+23,0.941507519668402,1.0649185616420211,330341527296.0,-0.460663384757936,0,0
lin2,exp2m,hopper-medium-v2,20.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/hopper-medium-v2_tau20_expl2_seed1/params_1000000.pkl,1.819903610444258,1,1,1,1,3.207056759879414e+23,1.808789545396082e+23,7.89659285165698e+23,1.3021664728022627e+24,2.1125168078655756e+24,1287335498604.0,3120506501857.2793,2.4935687142091995e+23,0.7667888115870215,0.8393623302197677,468011672676.1172,-0.6962097585201263,0,0
lin2,exp2m,walker2d-expert-v2,4.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau4_expl2_seed0/params_1000000.pkl,111.28320025333711,0,0,0,0,0.801965858487165,0.3788609653711319,1.8401426911354068,6.451413292884816,18.721561431884766,494.8950918316841,522.5725799560547,1.5193644762039185,0.02498907133474871,0.026409858587066688,0.2327023148536682,0.2282949686050415,0,0
lin2,exp2m,walker2d-expert-v2,4.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau4_expl2_seed1/params_1000000.pkl,111.91516284060899,0,0,0,0,1.202689835894489,0.5920447111129761,2.9197132825851453,11.179360122680663,17.257179260253906,494.9029984474182,522.5336895751954,1.45563542842865,0.024892863781336073,0.026180282058600415,0.2432655692100525,0.22458702325820923,0,0
lin2,exp2m,walker2d-expert-v2,7.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau7_expl2_seed0/params_1000000.pkl,2.316451693327024,1,1,1,1,4.938265337632005e+23,2.1687778460665164e+23,1.3566946015270654e+24,3.0310760405425557e+24,9.691817879234593e+24,2158241805364.0,4885034371645.439,3.163276857085299e+23,0.4090725745893192,0.6292770783910476,499190827014.875,-3.7823296785354614,0,0
lin2,exp2m,walker2d-expert-v2,7.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau7_expl2_seed1/params_1000000.pkl,-0.3933431632963215,1,1,1,1,6.314848207864492e+23,2.7492444601664934e+23,1.7689862779265404e+24,4.6025571542485697e+24,6.109026681634466e+24,1688203392127.0972,3774596456120.32,4.334417764056666e+23,0.5076099602141054,0.5914891889245177,625781447052.4692,-2.0805097222328186,0,0
lin2,exp2m,walker2d-expert-v2,10.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau10_expl2_seed0/params_1000000.pkl,9.433292559009638,1,1,1,1,5.97165402747876e+23,2.5892234589266904e+23,1.5676661656225606e+24,3.727037441145714e+24,5.607385923294008e+24,2108334703072.7324,4675241933537.279,3.6027517996669795e+23,0.3713430419519784,0.44504705747104784,390884450028.1094,-1.0882841348648071,0,0
lin2,exp2m,walker2d-expert-v2,10.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau10_expl2_seed1/params_1000000.pkl,-0.2521075829650587,1,1,1,1,9.909618799818059e+23,4.5377941983332245e+23,2.6794512003607365e+24,6.838206454386275e+24,8.141973170707719e+24,1858914785834.3516,4491192230215.68,6.705923976413362e+23,0.557394179934467,0.6186261934814171,758765769263.4841,-2.324670195579529,0,0
lin2,exp2m,walker2d-expert-v2,14.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau14_expl2_seed0/params_1000000.pkl,9.255723108108338,1,1,1,1,6.673094589279599e+23,3.0467038828905904e+23,1.7589110266014496e+24,4.107811771549042e+24,6.34236992371636e+24,2249202194620.2188,4887233754562.56,4.015656585311084e+23,0.41789482679485207,0.49451974457532083,445595585862.916,-1.3475302457809448,0,0
lin2,exp2m,walker2d-expert-v2,14.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau14_expl2_seed1/params_1000000.pkl,-0.2713346597061892,1,1,1,1,9.900793612912379e+23,4.376641892867026e+23,2.6841399880047823e+24,6.740393066633247e+24,7.963211538496923e+24,1904618842389.2354,4461567315804.159,6.669426084457211e+23,0.604415353538145,0.6752614732030393,799136293640.541,-2.622806489467621,0,0
lin2,exp2m,walker2d-expert-v2,20.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau20_expl2_seed0/params_1000000.pkl,0.7780265575606113,1,1,1,1,6.461789912444305e+23,3.1304535421371125e+23,1.6922673934224484e+24,4.077820614041526e+24,6.429691045553777e+24,2250550395886.1367,4885558780231.68,3.9119058996874545e+23,0.4567957346335547,0.5248759110707677,404937697988.50977,-1.602969229221344,0,0
lin2,exp2m,walker2d-expert-v2,20.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau20_expl2_seed1/params_1000000.pkl,-0.2713346597061892,1,1,1,1,9.836606643938031e+23,4.2862856331111365e+23,2.674502284802209e+24,6.670944384080448e+24,8.297400248126025e+24,1910624097269.2393,4468847762472.959,6.612282250657313e+23,0.6199397466008377,0.685643615185304,795121938776.2598,-2.6537845134735107,0,0
lin2,exp2m,walker2d-medium-replay-v2,4.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau4_expl2_seed0/params_1000000.pkl,82.59195851765277,0,0,0,0,41.73265243701462,12.849226474761963,104.46664657592783,434.74092987060476,1348.795166015625,219.6322555365041,340.2410623168945,51.7686767578125,0.11284453956106189,0.16788447232922812,4.170381258009002,3.2805669188819593,0,0
lin2,exp2m,walker2d-medium-replay-v2,4.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau4_expl2_seed1/params_1000000.pkl,74.0763230580064,0,0,0,0,46.183414718703716,13.160132884979248,111.38029251098644,435.46186248779225,1223.940185546875,219.50574084371328,330.92642791748045,61.37961959838867,0.11916417423727997,0.17723211765893557,4.428329918533564,3.0517084264429286,0,0
lin2,exp2m,walker2d-medium-replay-v2,7.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau7_expl2_seed0/params_1000000.pkl,90.34291926056919,0,0,0,0,37.50243564561606,11.5000319480896,89.99016876220706,421.50814819335915,619.6124267578125,237.97758992761374,356.2716598510742,37.566246032714844,0.13974455879918152,0.22782765805636665,5.293276377371512,3.361859244760126,0,0
lin2,exp2m,walker2d-medium-replay-v2,7.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau7_expl2_seed1/params_1000000.pkl,91.52729423071641,0,0,0,0,43.57487242676871,10.060792922973633,98.9343238830567,481.50009490966795,1182.122314453125,238.01331262208987,352.72039611816405,66.07196044921875,0.1350686865884002,0.21322763455925503,4.620282314688666,3.3638676995178685,0,0
lin2,exp2m,walker2d-medium-replay-v2,10.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau10_expl2_seed0/params_1000000.pkl,78.50475278191584,0,0,0,0,52.93052614779299,13.382568359375,118.47647628784195,605.2345092773436,1559.392822265625,248.15783026767895,361.312248840332,44.47349166870117,0.1519781317429189,0.2636768294452256,4.84848592011258,3.504777920199558,0,0
lin2,exp2m,walker2d-medium-replay-v2,10.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau10_expl2_seed1/params_1000000.pkl,88.97541781234537,0,0,0,0,44.70834461288541,13.543628215789795,108.8239356994629,433.7784909057616,1244.8123779296875,246.27149333432317,370.1585098266601,60.33646774291992,0.16326742049403117,0.26409011542650984,5.038103245315142,3.5255279683042318,0,0
lin2,exp2m,walker2d-medium-replay-v2,14.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau14_expl2_seed0/params_1000000.pkl,8.813338740368149,1,1,1,1,49.56882074128589,17.86160373687744,113.9062141418459,426.43327911376934,1526.53662109375,254.23792248032987,370.2086145019531,56.24004364013672,0.20205690337379034,0.32582177021025993,6.0413164254277945,3.5966962752863765,0,0
lin2,exp2m,walker2d-medium-replay-v2,14.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau14_expl2_seed1/params_1000000.pkl,22.357508093777405,0,0,1,1,146.20690249726795,41.339237213134766,349.21844787597695,1590.7236218261703,4039.8076171875,302.9843920338899,490.3247436523436,158.498046875,0.2680067107695982,0.46357919837973444,11.270059892907739,0.9841962278587744,0,0
lin2,exp2m,walker2d-medium-replay-v2,20.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau20_expl2_seed0/params_1000000.pkl,13.254418879844174,0,1,1,1,2259.617554054479,608.7459106445312,5251.112451171879,26389.87570312497,54504.3125,1338.2825349043123,2186.9003808593748,2294.65087890625,0.32059622555205736,0.5023130908507605,51.26939106732607,0.5888868682086468,0,0
lin2,exp2m,walker2d-medium-replay-v2,20.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau20_expl2_seed1/params_1000000.pkl,0.41062022581790153,1,1,1,1,38944186053.203125,6520910592.0,68820972339.20003,455465766748.1593,2530503294976.0,5236994.341981888,7703306.9399999995,30165215232.0,0.32488413568273516,0.5433693013245784,200956.33955574036,-0.8739336272701621,0,0
lin2,exp2m,walker2d-medium-v2,4.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau4_expl2_seed0/params_1000000.pkl,2.3017717310820274,1,1,1,1,1.3185609669836845e+23,6.762890053135968e+22,2.9227256758573965e+23,1.0532880025567999e+24,2.365092077681004e+24,546222173456.0,1575117303316.48,9.588977857484415e+22,0.4491553067359574,0.5972953011693688,253700616976.0,-2.553833233192563,0,0
lin2,exp2m,walker2d-medium-v2,4.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau4_expl2_seed1/params_1000000.pkl,89.49784182732519,0,0,0,0,10.440623982649413,2.5487858057022095,16.643271255493175,147.99827957153298,434.40985107421875,308.75367096066475,384.14723510742186,19.445466995239258,0.03574624342631319,0.047479906278422204,1.2782279811799526,1.0378576405346394,0,0
lin2,exp2m,walker2d-medium-v2,7.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau7_expl2_seed0/params_1000000.pkl,2.30187275057732,1,1,1,1,4.119629095514458e+23,1.826399700803011e+23,9.05161836595214e+23,3.509794090710396e+24,8.211237812400737e+24,1296048564064.0,4096614418350.0796,2.9003484242160954e+23,0.5197222949597629,0.6585634085477083,575175202336.0,-2.8616098035126925,0,0
lin2,exp2m,walker2d-medium-v2,7.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau7_expl2_seed1/params_1000000.pkl,12.670798731850121,0,1,1,1,11.216284155178982,2.379204750061035,18.081662178039565,185.28043685913056,539.762451171875,321.9967749044299,397.95399200439454,16.615253448486328,0.0399082948797862,0.05797723111027524,1.3588925222866237,1.0924007054418325,0,0
lin2,exp2m,walker2d-medium-v2,10.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau10_expl2_seed0/params_1000000.pkl,2.3012326106291296,1,1,1,1,2.3857146240559653e+23,1.063702313684876e+23,5.2319350897637496e+23,1.9317217622324964e+24,3.6765061338717185e+24,749412450896.0,2601079867965.44,1.7843049153739493e+23,0.5342786153823451,0.6220096877347744,334927133744.0,-2.6049150619655848,0,0
lin2,exp2m,walker2d-medium-v2,10.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau10_expl2_seed1/params_1000000.pkl,2.373755802100713,1,1,1,1,3.631876751451595e+23,1.692745383869619e+23,8.158269139714588e+23,3.075664876210699e+24,5.79900493612418e+24,997184222560.0,3078817277542.4,2.9193925257443793e+23,0.5425647983286994,0.6143303713179669,441548926624.0,-1.4971948135644197,0,0
lin2,exp2m,walker2d-medium-v2,14.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau14_expl2_seed0/params_1000000.pkl,2.301875404427599,1,1,1,1,3.296476497339631e+23,1.7503697517497574e+23,6.953423004901601e+23,2.8363780096014464e+24,5.564496090401129e+24,922888290856.0,3692591657779.1997,2.4772945065957335e+23,0.6596252567905769,0.753553893214249,446888908792.0,-3.60523390956223,0,0
lin2,exp2m,walker2d-medium-v2,14.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau14_expl2_seed1/params_1000000.pkl,2.368422904146782,1,1,1,1,5.95866768955686e+23,2.6719881809347066e+23,1.257029999419432e+24,5.780071999287365e+24,1.1848181156611495e+25,1138969281180.0,4884892876800.0,5.039805404764631e+23,0.5874351159091218,0.7373660437918936,571143372804.0,-2.2288131583482027,0,0
lin2,exp2m,walker2d-medium-v2,20.0,0,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau20_expl2_seed0/params_1000000.pkl,2.3018707417014848,1,1,1,1,3.524534841614528e+23,2.0639589066112743e+23,7.582943294517273e+23,2.5302704325993e+24,3.1082498592254535e+24,842147995984.0,2738097325342.7197,2.7703866086171842e+23,0.7337458059481717,0.808452259556282,458054631152.0,-4.039525078609586,0,0
lin2,exp2m,walker2d-medium-v2,20.0,1,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau20_expl2_seed1/params_1000000.pkl,2.368422904146782,1,1,1,1,4.0318917036657777e+23,2.190925648313999e+23,8.473129480606924e+23,3.491309490459082e+24,6.566365278238901e+24,853149634588.0,3538503676723.1997,3.358156259872905e+23,0.6982738597302519,0.7926364095733677,455454886532.0,-2.850416572764516,0,0
