environment,seed,method,integrator,s,t,total,Phi_u_vs_Phi_t_Phi_s_aD_rms,relative_frozen_semigroup_from_aD,pi_u_vs_Phi_u_aD_rms,pi_u_vs_Phi_t_Phi_s_aD_rms,solver_converged_sample_fraction,all_numeric_outputs_finite
walker2d-medium-v2,1,mpi1,explicit,0.05,0.05,0.1,0.0011915244213399285,0.0013222772705871006,0.852005377778565,0.852545347285904,1.0,True
walker2d-medium-v2,1,mpi1,implicit,0.05,0.05,0.1,0.0023489882730990392,0.0026009457168934837,0.8531843892034673,0.8541653233643502,0.98828125,True
walker2d-medium-v2,1,mpi4,explicit,0.05,0.05,0.1,0.0009242756980945882,0.00467927528915629,0.19658280124194932,0.19661450603042838,1.0,True
walker2d-medium-v2,1,mpi4,implicit,0.05,0.05,0.1,0.000273437869222424,0.0014046813013181435,0.19389998090187216,0.19390159710494928,0.80859375,True
walker2d-medium-v2,1,mpi4,explicit,0.1,0.1,0.2,0.0018905822926542665,0.009547731383445493,0.19629105494908217,0.19623434056586234,1.0,True
walker2d-medium-v2,1,mpi4,implicit,0.1,0.1,0.2,0.0006656632623557445,0.003493500139503775,0.1893558522081144,0.18937275293330388,0.67578125,True
walker2d-medium-v2,1,mpi4,explicit,0.2,0.2,0.4,0.004575572196179396,0.023010696499323125,0.19549576181327863,0.1954687040813573,1.0,True
walker2d-medium-v2,1,mpi4,implicit,0.2,0.2,0.4,0.001491178220827099,0.007866983773700112,0.1869905291957478,0.1869646309646981,0.478515625,True
walker2d-medium-v2,1,mpi4,explicit,1.5,2.5,4.0,0.05862928836501778,0.26767259873187405,0.22141712598147664,0.2150701781164471,1.0,True
walker2d-medium-v2,1,mpi4,implicit,1.5,2.5,4.0,0.0025088677182528696,0.014846597886043129,0.14611431460009736,0.14680676294009,0.02734375,True
walker2d-medium-v2,1,mpi4,explicit,4.0,10.0,14.0,0.14764222822999593,0.4387304154894854,0.2918496007421756,0.27051930148347775,1.0,True
walker2d-medium-v2,1,mpi4,implicit,4.0,10.0,14.0,0.02197309213980681,0.0983196666941681,0.2824704309505022,0.2664573102467489,0.00390625,True
walker2d-medium-v2,1,mpi4,explicit,7.0,7.0,14.0,0.14073341991280636,0.4182003518357727,0.2918496007421756,0.2624882257023198,1.0,True
walker2d-medium-v2,1,mpi4,implicit,7.0,7.0,14.0,0.0002779219009734664,0.000841420700196239,0.2511280510829744,0.25124679545549106,0.00390625,True
walker2d-medium-v2,1,mpi4,explicit,7.0,10.0,17.0,0.14590816782464733,0.15435812952231684,0.3474463904449039,0.26239743993793835,1.0,True
walker2d-medium-v2,1,mpi4,implicit,7.0,10.0,17.0,0.052102648612427346,0.054072225129907926,0.07731148640031275,0.07716601638210767,0.009765625,True
walker2d-medium-v2,1,mpi4,explicit,10.0,10.0,20.0,0.20694520218234552,0.4270583223050521,0.4244634789295052,0.3711083642500257,1.0,True
walker2d-medium-v2,1,mpi4,implicit,10.0,10.0,20.0,0.32327437064048936,0.34687772680223594,0.3690833814628986,0.20151589808391193,0.001953125,True
walker2d-medium-v2,2,mpi4,explicit,0.05,0.05,0.1,0.000885001850681114,0.00443599866053781,0.19870959349141043,0.1987051958990901,1.0,True
walker2d-medium-v2,2,mpi4,implicit,0.05,0.05,0.1,0.0003958555232126628,0.0019914263355059122,0.1982654823253534,0.19825998601068856,0.81640625,True
walker2d-medium-v2,2,mpi4,explicit,0.1,0.1,0.2,0.0017386036428813593,0.008755779461341139,0.19731353736874935,0.1972868968902475,1.0,True
walker2d-medium-v2,2,mpi4,implicit,0.1,0.1,0.2,0.0007124849683960308,0.003662464974336839,0.1937705164911239,0.19376990360713836,0.66796875,True
walker2d-medium-v2,2,mpi4,explicit,0.2,0.2,0.4,0.005620834613745604,0.028230093356374608,0.19678891477305221,0.19707707903364846,1.0,True
walker2d-medium-v2,2,mpi4,implicit,0.2,0.2,0.4,0.0014575742534391626,0.007429141007712018,0.1962586892206464,0.1961787193868174,0.521484375,True
walker2d-medium-v2,2,mpi4,explicit,1.5,2.5,4.0,0.054005497632808236,0.2525228085978612,0.2155921015205124,0.21060391559656952,1.0,True
walker2d-medium-v2,2,mpi4,implicit,1.5,2.5,4.0,0.003091446809159378,0.01851941021258104,0.16892359719154196,0.16870715973601466,0.08203125,True
walker2d-medium-v2,2,mpi4,explicit,4.0,10.0,14.0,0.16093272920994375,0.4566852899740027,0.3056242723022495,0.27326434359138185,1.0,True
walker2d-medium-v2,2,mpi4,implicit,4.0,10.0,14.0,0.0256305647037902,0.15392981717424994,0.13860467427484952,0.1261579355904021,0.00390625,True
walker2d-medium-v2,2,mpi4,explicit,7.0,7.0,14.0,0.15038116542430782,0.426742692276327,0.3056242723022495,0.2654010462321039,1.0,True
walker2d-medium-v2,2,mpi4,implicit,7.0,7.0,14.0,0.0021827971881798066,0.010277082233451165,0.30251537515779164,0.30323864481456314,0.001953125,True
walker2d-medium-v2,2,mpi4,explicit,7.0,10.0,17.0,0.29814838513314945,0.4130547571668179,0.48310723147671664,0.4103290202244543,1.0,True
walker2d-medium-v2,2,mpi4,implicit,7.0,10.0,17.0,0.025997453533682963,0.049799075613208246,0.22116859967016228,0.22829065000124452,0.005859375,True
walker2d-medium-v2,2,mpi4,explicit,10.0,10.0,20.0,0.13550911900508336,0.13422861481159915,0.2861959895525534,0.1887042275960648,1.0,True
walker2d-medium-v2,2,mpi4,implicit,10.0,10.0,20.0,0.020774410274873978,0.019704742151929792,0.009522702402549186,0.023476890364090404,0.056640625,True
walker2d-medium-v2,3,mpi4,explicit,0.05,0.05,0.1,0.000585523769744285,0.0029934553071373038,0.19449665304059605,0.19449276661562215,1.0,True
walker2d-medium-v2,3,mpi4,implicit,0.05,0.05,0.1,0.0002617870372912142,0.0013751154627068348,0.1891673346333087,0.18916947045074103,0.78515625,True
walker2d-medium-v2,3,mpi4,explicit,0.1,0.1,0.2,0.0019863650156308143,0.010209089405840583,0.19282476018419192,0.19280224426124193,1.0,True
walker2d-medium-v2,3,mpi4,implicit,0.1,0.1,0.2,0.000477618810585121,0.0025611526289363172,0.18469315444224757,0.18470553725583005,0.638671875,True
walker2d-medium-v2,3,mpi4,explicit,0.2,0.2,0.4,0.0047221303248913046,0.024128824305674645,0.19297858611287405,0.19294837369653928,1.0,True
walker2d-medium-v2,3,mpi4,implicit,0.2,0.2,0.4,0.0022188408596083087,0.011522026792764957,0.1913556902695428,0.1914307177016898,0.501953125,True
walker2d-medium-v2,3,mpi4,explicit,1.5,2.5,4.0,0.06149734203834121,0.28532456057618,0.21892929601119968,0.21137259200244526,1.0,True
walker2d-medium-v2,3,mpi4,implicit,1.5,2.5,4.0,0.004705195080694355,0.030367003084707505,0.1445872547898025,0.14391185299025788,0.046875,True
walker2d-medium-v2,3,mpi4,explicit,4.0,10.0,14.0,0.1519497131701081,0.43328492702050625,0.28872432158817324,0.26353759063100807,1.0,True
walker2d-medium-v2,3,mpi4,implicit,4.0,10.0,14.0,0.00041542627997684004,0.0017238199619777632,0.06570993482947127,0.06598578820582152,0.001953125,True
walker2d-medium-v2,3,mpi4,explicit,7.0,7.0,14.0,0.13647590295431797,0.3891613246115171,0.28872432158817324,0.25128563696534467,1.0,True
walker2d-medium-v2,3,mpi4,implicit,7.0,7.0,14.0,0.0004926583511469274,0.0019819503541602585,0.10607027895006378,0.1061092824803604,0.005859375,True
walker2d-medium-v2,3,mpi4,explicit,7.0,10.0,17.0,0.1970047619923539,0.4901623295651158,0.3658658812626069,0.33707174571695797,1.0,True
walker2d-medium-v2,3,mpi4,implicit,7.0,10.0,17.0,nan,nan,nan,nan,0.0,False
walker2d-medium-v2,3,mpi4,explicit,10.0,10.0,20.0,0.17498238515525327,0.19758536301334811,0.3584863420243598,0.2542290522159925,1.0,True
walker2d-medium-v2,3,mpi4,implicit,10.0,10.0,20.0,0.0,0.0,1.1920928955078125e-07,1.1920928955078125e-07,0.09765625,True
walker2d-medium-replay-v2,0,mpi1,explicit,0.05,0.05,0.1,0.00014091880175811345,0.00022884933979282635,0.6137824523385182,0.6137863807530407,1.0,True
walker2d-medium-replay-v2,0,mpi1,implicit,0.05,0.05,0.1,6.795504616211331e-05,0.00011061770016625102,0.6123446552445626,0.612346102193765,0.919921875,True
walker2d-medium-replay-v2,0,mpi4,explicit,0.05,0.05,0.1,0.005742004679318722,0.01578690911155517,0.3560565234487438,0.3560754734538427,1.0,True
walker2d-medium-replay-v2,0,mpi4,implicit,0.05,0.05,0.1,0.002939941688497834,0.00831083352908406,0.3498280057556918,0.3496327639302199,0.26953125,True
walker2d-medium-replay-v2,0,mpi4,explicit,0.1,0.1,0.2,0.016113352238868582,0.04439744080159055,0.35216370589133933,0.35291540423004014,1.0,True
walker2d-medium-replay-v2,0,mpi4,implicit,0.1,0.1,0.2,0.006747671496931083,0.02003046390761845,0.32600561879721185,0.3258926050958876,0.123046875,True
walker2d-medium-replay-v2,0,mpi4,explicit,0.2,0.2,0.4,0.02894523063991616,0.07803923083783577,0.3483564479908339,0.34897610677241225,1.0,True
walker2d-medium-replay-v2,0,mpi4,implicit,0.2,0.2,0.4,0.012672841367623984,0.038619729913139694,0.33349438687033645,0.3319463970296431,0.048828125,True
walker2d-medium-replay-v2,0,mpi4,explicit,1.5,2.5,4.0,0.2201129082821242,0.4548642294620543,0.44219901447096915,0.411680075600077,1.0,True
walker2d-medium-replay-v2,0,mpi4,implicit,1.5,2.5,4.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,0,mpi4,explicit,4.0,10.0,14.0,0.4264023545960393,0.6154119135654946,0.5785085708847945,0.5161580938429686,1.0,True
walker2d-medium-replay-v2,0,mpi4,implicit,4.0,10.0,14.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,0,mpi4,explicit,7.0,7.0,14.0,0.3922150327978635,0.5660705229734405,0.5785085708847945,0.49925919426303333,1.0,True
walker2d-medium-replay-v2,0,mpi4,implicit,7.0,7.0,14.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,0,mpi4,explicit,7.0,10.0,17.0,0.4600342103147196,0.6227751313045515,0.6125594141003905,0.5186139688238919,1.0,True
walker2d-medium-replay-v2,0,mpi4,implicit,7.0,10.0,17.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,0,mpi4,explicit,10.0,10.0,20.0,0.4794604238517774,0.6300086741726695,0.6175928524123947,0.5203797500727199,1.0,True
walker2d-medium-replay-v2,0,mpi4,implicit,10.0,10.0,20.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,1,mpi1,explicit,0.05,0.05,0.1,0.00014126328882874437,0.000134945107844125,1.0444052058786482,1.044407819908883,1.0,True
walker2d-medium-replay-v2,1,mpi1,implicit,0.05,0.05,0.1,0.00014719669900451276,0.0001406082959728756,1.0444437469028165,1.0444463518749287,0.951171875,True
walker2d-medium-replay-v2,1,mpi4,explicit,0.05,0.05,0.1,0.005300153068133347,0.014655992889988555,0.35524378724573474,0.3554551840266132,1.0,True
walker2d-medium-replay-v2,1,mpi4,implicit,0.05,0.05,0.1,0.002730994469752131,0.007510393848150785,0.3601474060113232,0.36012992260846893,0.279296875,True
walker2d-medium-replay-v2,1,mpi4,explicit,0.1,0.1,0.2,0.014308742063681103,0.03926592044828551,0.3522588486450773,0.3528271465287552,1.0,True
walker2d-medium-replay-v2,1,mpi4,implicit,0.1,0.1,0.2,0.004722814337353524,0.012670215253060496,0.37301399894158366,0.37260528568724777,0.09375,True
walker2d-medium-replay-v2,1,mpi4,explicit,0.2,0.2,0.4,0.03056459609521072,0.08215110188800553,0.3505209818598553,0.3506154422477511,1.0,True
walker2d-medium-replay-v2,1,mpi4,implicit,0.2,0.2,0.4,0.01218425159835699,0.03661081579090134,0.35360230282602123,0.3543625723350465,0.021484375,True
walker2d-medium-replay-v2,1,mpi4,explicit,1.5,2.5,4.0,0.2263137241314505,0.46174971799934583,0.4520992663323553,0.41879532963652905,1.0,True
walker2d-medium-replay-v2,1,mpi4,implicit,1.5,2.5,4.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,1,mpi4,explicit,4.0,10.0,14.0,0.4494656464473619,0.6403067553472426,0.582169182252661,0.5209854027907689,1.0,True
walker2d-medium-replay-v2,1,mpi4,implicit,4.0,10.0,14.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,1,mpi4,explicit,7.0,7.0,14.0,0.4132890205192409,0.5887696953949667,0.582169182252661,0.4842736325459464,1.0,True
walker2d-medium-replay-v2,1,mpi4,implicit,7.0,7.0,14.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,1,mpi4,explicit,7.0,10.0,17.0,0.44569947010933153,0.6109040806329481,0.6112940446310781,0.5212932816815989,1.0,True
walker2d-medium-replay-v2,1,mpi4,implicit,7.0,10.0,17.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,1,mpi4,explicit,10.0,10.0,20.0,0.4893303480136227,0.6220482987406593,0.6482461152314044,0.5428896797236713,1.0,True
walker2d-medium-replay-v2,1,mpi4,implicit,10.0,10.0,20.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,2,mpi4,explicit,0.05,0.05,0.1,0.005811448449478607,0.01604186199637892,0.35543365344895805,0.35547076335099187,1.0,True
walker2d-medium-replay-v2,2,mpi4,implicit,0.05,0.05,0.1,0.004146554387019204,0.011785320921160192,0.3455635906292789,0.3455513982976016,0.2890625,True
walker2d-medium-replay-v2,2,mpi4,explicit,0.1,0.1,0.2,0.017354411690774903,0.04748921687424993,0.35312709502757933,0.35352594509605545,1.0,True
walker2d-medium-replay-v2,2,mpi4,implicit,0.1,0.1,0.2,0.006862467153282575,0.02011923524309176,0.3403156327650073,0.3410219584352544,0.099609375,True
walker2d-medium-replay-v2,2,mpi4,explicit,0.2,0.2,0.4,0.03288254042859333,0.08880842588309212,0.3504513948347362,0.34994266152921916,1.0,True
walker2d-medium-replay-v2,2,mpi4,implicit,0.2,0.2,0.4,0.012250947313380616,0.04758842018603026,0.2708184473662024,0.2721347981521004,0.03125,True
walker2d-medium-replay-v2,2,mpi4,explicit,1.5,2.5,4.0,0.22383400349546928,0.4661211162863437,0.45023515008426085,0.41473952662816205,1.0,True
walker2d-medium-replay-v2,2,mpi4,implicit,1.5,2.5,4.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,2,mpi4,explicit,4.0,10.0,14.0,0.4590856066982852,0.6456681075757543,0.5981961318708156,0.5334657852008688,1.0,True
walker2d-medium-replay-v2,2,mpi4,implicit,4.0,10.0,14.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,2,mpi4,explicit,7.0,7.0,14.0,0.4182079383667245,0.5881768545966687,0.5981961318708156,0.4994764139007697,1.0,True
walker2d-medium-replay-v2,2,mpi4,implicit,7.0,7.0,14.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,2,mpi4,explicit,7.0,10.0,17.0,0.4675533391219374,0.6501482139679227,0.6267982941526592,0.5280100495458694,1.0,True
walker2d-medium-replay-v2,2,mpi4,implicit,7.0,10.0,17.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,2,mpi4,explicit,10.0,10.0,20.0,0.46412843133439946,0.5677571931143942,0.6303392421545386,0.529274318165963,1.0,True
walker2d-medium-replay-v2,2,mpi4,implicit,10.0,10.0,20.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,3,mpi4,explicit,0.05,0.05,0.1,0.005995842088797839,0.016590291152148082,0.3524882479472617,0.35275998539430087,1.0,True
walker2d-medium-replay-v2,3,mpi4,implicit,0.05,0.05,0.1,0.0032023422604216772,0.009362355149331729,0.3335460780346636,0.3335314431810182,0.2578125,True
walker2d-medium-replay-v2,3,mpi4,explicit,0.1,0.1,0.2,0.0140157016373436,0.03860819593671408,0.35029913109812394,0.3505324041379139,1.0,True
walker2d-medium-replay-v2,3,mpi4,implicit,0.1,0.1,0.2,0.004552250124699557,0.014211799898594451,0.31654298900895156,0.31640783663738536,0.087890625,True
walker2d-medium-replay-v2,3,mpi4,explicit,0.2,0.2,0.4,0.03276063549225503,0.08840288152055242,0.3506669884163569,0.3513693309112377,1.0,True
walker2d-medium-replay-v2,3,mpi4,implicit,0.2,0.2,0.4,0.004540356005246787,0.013789100810957203,0.3426547376812381,0.3428530856693879,0.01953125,True
walker2d-medium-replay-v2,3,mpi4,explicit,1.5,2.5,4.0,0.20726616690089886,0.44573156421419713,0.4397901256637051,0.4060385399325569,1.0,True
walker2d-medium-replay-v2,3,mpi4,implicit,1.5,2.5,4.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,3,mpi4,explicit,4.0,10.0,14.0,0.43472467439057655,0.6269951109779007,0.5744143628060518,0.5086620507782289,1.0,True
walker2d-medium-replay-v2,3,mpi4,implicit,4.0,10.0,14.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,3,mpi4,explicit,7.0,7.0,14.0,0.39961628517819237,0.5763589504670371,0.5744143628060518,0.48050194902155763,1.0,True
walker2d-medium-replay-v2,3,mpi4,implicit,7.0,7.0,14.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,3,mpi4,explicit,7.0,10.0,17.0,0.5054036162950866,0.6748635109627157,0.6145023898114639,0.5280262804160004,1.0,True
walker2d-medium-replay-v2,3,mpi4,implicit,7.0,10.0,17.0,nan,nan,nan,nan,0.0,False
walker2d-medium-replay-v2,3,mpi4,explicit,10.0,10.0,20.0,0.49874487590702904,0.6447690130724417,0.6310457550827537,0.5192649260293444,1.0,True
walker2d-medium-replay-v2,3,mpi4,implicit,10.0,10.0,20.0,0.3521156503957547,0.3492009616487294,0.9668818314690335,1.1402129524850504,0.001953125,True
walker2d-expert-v2,0,mpi1,explicit,0.05,0.05,0.1,0.0009873077264256904,0.0010421904646408856,0.9387771318576849,0.9388383879673183,1.0,True
walker2d-expert-v2,0,mpi1,implicit,0.05,0.05,0.1,0.0008130941789570734,0.0008563940313088013,0.9408381337529554,0.9409153750454373,0.970703125,True
walker2d-expert-v2,0,mpi4,explicit,0.05,0.05,0.1,9.752125506794031e-05,0.0005465208496861195,0.17819777695190234,0.17819700076098152,1.0,True
walker2d-expert-v2,0,mpi4,implicit,0.05,0.05,0.1,5.727918876198431e-05,0.0003237697718243859,0.1766913602848539,0.17669068213648484,0.896484375,True
walker2d-expert-v2,0,mpi4,explicit,0.1,0.1,0.2,0.0004710133940088703,0.00264481216411117,0.17716406820301714,0.17716510201877717,1.0,True
walker2d-expert-v2,0,mpi4,implicit,0.1,0.1,0.2,0.0002389423624892538,0.0013623294721434435,0.17459312057050203,0.17459545968903273,0.82421875,True
walker2d-expert-v2,0,mpi4,explicit,0.2,0.2,0.4,0.0007651966884511214,0.004293318896172767,0.17739092297588996,0.1773850622066706,1.0,True
walker2d-expert-v2,0,mpi4,implicit,0.2,0.2,0.4,0.00029286847741766503,0.0016590924347051996,0.17572316024042053,0.17572308767257735,0.705078125,True
walker2d-expert-v2,0,mpi4,explicit,1.5,2.5,4.0,0.012029622989174062,0.06566123286082445,0.17802091301885725,0.177651327940282,1.0,True
walker2d-expert-v2,0,mpi4,implicit,1.5,2.5,4.0,0.0026506046754870794,0.015475561028776062,0.16976566107616478,0.16960626335599296,0.16015625,True
walker2d-expert-v2,0,mpi4,explicit,4.0,10.0,14.0,0.10090653177412715,0.13269714202587793,0.5089714243053388,0.4857825721068116,1.0,True
walker2d-expert-v2,0,mpi4,implicit,4.0,10.0,14.0,0.04381068518455205,0.05794338007979525,0.5983740470002772,0.5941167704519488,0.060546875,True
walker2d-expert-v2,0,mpi4,explicit,7.0,7.0,14.0,0.09153453939876247,0.1203725027638427,0.5089714243053388,0.48842852276667986,1.0,True
walker2d-expert-v2,0,mpi4,implicit,7.0,7.0,14.0,0.034661546402766634,0.04389941902706492,0.5319504738626682,0.5211076209264494,0.17578125,True
walker2d-expert-v2,0,mpi4,explicit,7.0,10.0,17.0,0.09917548455420114,0.14109343149386935,0.19008001815268907,0.14963419888350954,1.0,True
walker2d-expert-v2,0,mpi4,implicit,7.0,10.0,17.0,0.008534843591758701,0.013215405948878475,0.154728472564525,0.1555190670875408,0.083984375,True
walker2d-expert-v2,0,mpi4,explicit,10.0,10.0,20.0,0.13486918539044573,0.18570488005127356,0.3184472815159258,0.27431114502391535,1.0,True
walker2d-expert-v2,0,mpi4,implicit,10.0,10.0,20.0,0.06625545955404558,0.08945057553257664,0.3944215338907814,0.38869155898154645,0.1171875,True
walker2d-expert-v2,1,mpi1,explicit,0.05,0.05,0.1,0.000741155659440249,0.0008579218862662648,0.8377744738804017,0.8379433393613543,1.0,True
walker2d-expert-v2,1,mpi1,implicit,0.05,0.05,0.1,0.0010197821644577403,0.0011798851910082644,0.8378731478614574,0.8382375856065482,0.99609375,True
walker2d-expert-v2,1,mpi4,explicit,0.05,0.05,0.1,0.0004352356982428714,0.002434668152986732,0.1784381360426342,0.17845297398054363,1.0,True
walker2d-expert-v2,1,mpi4,implicit,0.05,0.05,0.1,0.00017575152890194373,0.000982946279415431,0.1785116186551152,0.1785125058746635,0.880859375,True
walker2d-expert-v2,1,mpi4,explicit,0.1,0.1,0.2,0.0008566893185715801,0.004787268831209462,0.17823306195572633,0.17821997859862324,1.0,True
walker2d-expert-v2,1,mpi4,implicit,0.1,0.1,0.2,0.0002287415855771197,0.0012981498125402761,0.17537586474275257,0.17537295981530499,0.728515625,True
walker2d-expert-v2,1,mpi4,explicit,0.2,0.2,0.4,0.001047538559841101,0.005838296703474637,0.17847121187058232,0.17848367544733523,1.0,True
walker2d-expert-v2,1,mpi4,implicit,0.2,0.2,0.4,0.0005831812781627712,0.0031799379247342227,0.1824877854805614,0.1824928472137816,0.642578125,True
walker2d-expert-v2,1,mpi4,explicit,1.5,2.5,4.0,0.010796765178178737,0.05780162905813736,0.17957269223374017,0.17964998109760547,1.0,True
walker2d-expert-v2,1,mpi4,implicit,1.5,2.5,4.0,0.003914701769632486,0.021487580158691302,0.18198631656164033,0.1819371261377769,0.16015625,True
walker2d-expert-v2,1,mpi4,explicit,4.0,10.0,14.0,0.12567386243179618,0.15724150688134536,0.23094727669658163,0.1911297753180705,1.0,True
walker2d-expert-v2,1,mpi4,implicit,4.0,10.0,14.0,0.07901331584229239,0.11998965733728077,0.23302745732697244,0.21091556283124555,0.09765625,True
walker2d-expert-v2,1,mpi4,explicit,7.0,7.0,14.0,0.10592152782510574,0.13252764197832204,0.23094727669658163,0.18659695489330105,1.0,True
walker2d-expert-v2,1,mpi4,implicit,7.0,7.0,14.0,0.03588817156749209,0.049029450560371265,0.131841395677416,0.12210796199156629,0.208984375,True
walker2d-expert-v2,1,mpi4,explicit,7.0,10.0,17.0,0.05866872075404025,0.27837688752906703,0.1970806634505129,0.18944363180425652,1.0,True
walker2d-expert-v2,1,mpi4,implicit,7.0,10.0,17.0,0.0032637031479527136,0.016693248583293855,0.1817205794013207,0.1814177004970419,0.025390625,True
walker2d-expert-v2,1,mpi4,explicit,10.0,10.0,20.0,0.1058875089938586,0.1325367317394433,0.22403349007309328,0.15745435168232,1.0,True
walker2d-expert-v2,1,mpi4,implicit,10.0,10.0,20.0,0.10427242509056586,0.14256309464303138,0.17102555973972502,0.19515878948203208,0.14453125,True
walker2d-expert-v2,2,mpi4,explicit,0.05,0.05,0.1,5.207307409947701e-05,0.00029160427185074005,0.1782792238483411,0.1782797814934871,1.0,True
walker2d-expert-v2,2,mpi4,implicit,0.05,0.05,0.1,5.509265983960446e-05,0.00030803168676938323,0.17856149334206273,0.17856117247561004,0.935546875,True
walker2d-expert-v2,2,mpi4,explicit,0.1,0.1,0.2,0.00023888444646001024,0.00133191109777456,0.17885611188836328,0.1788581750003114,1.0,True
walker2d-expert-v2,2,mpi4,implicit,0.1,0.1,0.2,0.0001430460272599401,0.0007897438267019713,0.18063919797870598,0.18063844801591336,0.876953125,True
walker2d-expert-v2,2,mpi4,explicit,0.2,0.2,0.4,0.0007869239723840508,0.0043788282196783575,0.17861312649582395,0.1786104057460587,1.0,True
walker2d-expert-v2,2,mpi4,implicit,0.2,0.2,0.4,0.0002803781901368352,0.0015787518551072992,0.1766509250467545,0.17665321330751396,0.794921875,True
walker2d-expert-v2,2,mpi4,explicit,1.5,2.5,4.0,0.009687372808566458,0.05256173092429389,0.1762162247183982,0.17639603554788466,1.0,True
walker2d-expert-v2,2,mpi4,implicit,1.5,2.5,4.0,0.0019237483656747772,0.010083929085183435,0.18776250868817013,0.18775640865189414,0.1953125,True
walker2d-expert-v2,2,mpi4,explicit,4.0,10.0,14.0,0.11630282983840882,0.13435447712779436,0.41654392235264914,0.38660131871550535,1.0,True
walker2d-expert-v2,2,mpi4,implicit,4.0,10.0,14.0,0.013327702351262002,0.015275895995350406,0.5084492745972552,0.5096579820572557,0.11328125,True
walker2d-expert-v2,2,mpi4,explicit,7.0,7.0,14.0,0.09902384779916161,0.11439358193367814,0.41654392235264914,0.38812840370147406,1.0,True
walker2d-expert-v2,2,mpi4,implicit,7.0,7.0,14.0,0.09035559490465629,0.10821090530465634,0.46651024279276254,0.47055544337799304,0.20703125,True
walker2d-expert-v2,2,mpi4,explicit,7.0,10.0,17.0,0.1583814219740713,0.19331082030816657,0.3008412644144211,0.2448763275728516,1.0,True
walker2d-expert-v2,2,mpi4,implicit,7.0,10.0,17.0,0.024380465967286904,0.03554480934652937,0.3108668797230919,0.31314442071995235,0.06640625,True
walker2d-expert-v2,2,mpi4,explicit,10.0,10.0,20.0,0.13375486727355995,0.1665430350855194,0.25671281700775284,0.18586832839729167,1.0,True
walker2d-expert-v2,2,mpi4,implicit,10.0,10.0,20.0,0.08425566615940974,0.11874714187787733,0.2172337301049913,0.19172571925360227,0.1171875,True
walker2d-expert-v2,3,mpi4,explicit,0.05,0.05,0.1,0.00013616801749179291,0.0007596896206751566,0.17886996591811247,0.17887625829457432,1.0,True
walker2d-expert-v2,3,mpi4,implicit,0.05,0.05,0.1,8.760090505481645e-05,0.00048716217935355476,0.1794798576066845,0.17947552003634532,0.916015625,True
walker2d-expert-v2,3,mpi4,explicit,0.1,0.1,0.2,0.00030237630565410677,0.001698349661720126,0.17742457286385865,0.1774321752141764,1.0,True
walker2d-expert-v2,3,mpi4,implicit,0.1,0.1,0.2,0.00018858323615592558,0.0010549750091357242,0.1782350882004584,0.17823547149368157,0.86328125,True
walker2d-expert-v2,3,mpi4,explicit,0.2,0.2,0.4,0.0006893607585997035,0.0038561065447979097,0.17772987378860214,0.17773824659258483,1.0,True
walker2d-expert-v2,3,mpi4,implicit,0.2,0.2,0.4,0.00039925142882877933,0.002201910071579213,0.18035426121685574,0.18034161980779004,0.78515625,True
walker2d-expert-v2,3,mpi4,explicit,1.5,2.5,4.0,0.010409758246137062,0.05642601763487163,0.17675365582171618,0.17664728172698854,1.0,True
walker2d-expert-v2,3,mpi4,implicit,1.5,2.5,4.0,0.0035037676925981217,0.019828115323786467,0.1714781155244066,0.17148826742372397,0.185546875,True
walker2d-expert-v2,3,mpi4,explicit,4.0,10.0,14.0,0.10106883656060722,0.11926998168802558,0.39386254444702756,0.36711126262682087,1.0,True
walker2d-expert-v2,3,mpi4,implicit,4.0,10.0,14.0,0.14593985858640404,0.16900919445130175,0.4167473686773482,0.43859277718599454,0.1328125,True
walker2d-expert-v2,3,mpi4,explicit,7.0,7.0,14.0,0.0898844221331869,0.1060714038736883,0.39386254444702756,0.36771966150795166,1.0,True
walker2d-expert-v2,3,mpi4,implicit,7.0,7.0,14.0,0.16186771841049585,0.19749978104304727,0.40941218846385513,0.43881993790143775,0.19921875,True
walker2d-expert-v2,3,mpi4,explicit,7.0,10.0,17.0,0.13311103282313735,0.16701479695739713,0.23470930410793678,0.161078901009699,1.0,True
