environment,seed,method,integrator,s,t,total,pi_u_vs_continue_pi_s_rms,pi_u_vs_continue_pi_t_rms,relative_pi_u_vs_continue_mean,order_defect_rms,relative_order_defect,actor_gap_pi_s_to_pi_u_rms,actor_gap_aD_to_pi_u_rms,pi_s_vs_Phi_s_aD_rms,pi_u_vs_Phi_u_aD_rms,relative_pi_u_vs_Phi_u_aD,pi_u_vs_Phi_t_Phi_s_aD_rms,relative_pi_u_vs_Phi_t_Phi_s_aD,Phi_u_vs_Phi_t_Phi_s_aD_rms,relative_frozen_semigroup_from_aD,solver_converged_sample_fraction,all_solver_calls_converged,max_solver_iterations,max_fixed_point_residual,max_projection_fraction,all_numeric_outputs_finite,n_states
hopper-medium-replay-v2,0,mpi1,explicit,1.5,2.5,4.0,0.952414502267352,0.9959981803161557,1.0247074209573526,0.9625971901887631,1.01249647263764,0.9507165863809036,0.9364965137268727,0.9555807642347874,0.882555497228372,0.9424012628900907,0.8838892344632295,0.9438254403593157,0.0220710196246547,0.023567647397662036,1.0,True,1,0.0,0.845703125,True,512
hopper-medium-replay-v2,0,mpi1,implicit,1.5,2.5,4.0,0.9464159832735111,0.9757767348916111,1.0179082693540629,0.9659573295389473,1.0230565793834179,0.9441875933402593,0.9331930455661477,0.9682230862544136,0.8949766715900753,0.9465631655551308,0.8944437674429446,0.9459995447899668,0.005703847706345509,0.006032617734237094,0.455078125,False,200,0.5803186893463135,0.83984375,True,512
hopper-medium-replay-v2,0,mpi1,explicit,4.0,10.0,14.0,0.9460344272659349,0.9452240914781942,0.9526672091762001,0.9578286725733693,0.9649574178524754,0.9489243554194482,0.992612373201948,0.882555497228372,0.8772077136191181,0.8837364285410225,0.8769963563155919,0.8835234981875106,0.07268811409314706,0.07322910337967205,1.0,True,1,0.0,0.80859375,True,512
hopper-medium-replay-v2,0,mpi1,implicit,4.0,10.0,14.0,0.9792353803665595,0.9316369829824351,0.9404480331642742,0.976271247399807,0.9609562543914364,0.9823045022763371,1.0159372426563469,0.8967905668050601,0.9447739127481787,0.9063496128584998,0.9445933157864644,0.9061763608411394,0.019970133196995848,0.01915794059044287,0.126953125,False,200,0.33578670024871826,0.8125,True,512
hopper-medium-replay-v2,0,mpi1,explicit,7.0,7.0,14.0,0.9826999444109616,0.9826999444109616,0.9900137968671385,0.0,0.0,0.9806779406229171,0.992612373201948,0.9140600324342493,0.8772077136191181,0.8837364285410225,0.8790000757236923,0.8855421304977616,0.06586239423399892,0.06635258234948392,1.0,True,1,0.0,0.861328125,True,512
hopper-medium-replay-v2,0,mpi1,implicit,7.0,7.0,14.0,0.9966561756892226,0.9966561756892226,0.9827937038317616,0.0,0.0,0.9946971229185781,1.014105169582806,0.9141356536410115,0.9221335195083529,0.8931682334594954,0.9249256321771223,0.8958726426228389,0.030907875592568364,0.02993702328239688,0.162109375,False,200,0.6890246868133545,0.8671875,True,512
hopper-medium-replay-v2,0,mpi1,explicit,7.0,10.0,17.0,1.0074213641841807,0.94754718933964,0.964311848845811,0.9763982043274492,0.9632404121565937,1.0089626817822972,1.013659925398475,0.9140600324342493,0.8700079987917868,0.8582839046831038,0.8761860961841988,0.8643787469843651,0.10641450651761451,0.10498048097914338,1.0,True,1,0.0,0.873046875,True,512
hopper-medium-replay-v2,0,mpi1,implicit,7.0,10.0,17.0,0.9938174463571874,0.9715328406458253,0.9559679956771451,0.9676897636901711,0.9413898885606289,0.9917442383461077,1.027937282362098,0.8992638860924534,0.8962790971794274,0.8946982275742115,0.8987733649300742,0.8971880959005196,0.020311759306367503,0.020275933141262293,0.103515625,False,200,0.7574449777603149,0.87890625,True,512
hopper-medium-replay-v2,0,mpi1,explicit,10.0,10.0,20.0,0.9221096496823905,0.9221096496823905,0.9466952484078116,0.0,0.0,0.9257576904963962,0.9740300812043051,0.8861605732963757,0.7999111894104096,0.8212386915416284,0.7995007429673422,0.8208173016369553,0.12353170663611378,0.12682535069489576,1.0,True,1,0.0,0.84765625,True,512
hopper-medium-replay-v2,0,mpi1,implicit,10.0,10.0,20.0,0.9363415510541475,0.9363415510541475,0.9543922449614655,0.0,0.0,0.9361054470531643,0.9810867135576455,1.0186379219496682,0.8590114326902198,0.8906377165394068,0.8832648216564889,0.9157840442193665,0.1971954927883519,0.20445565300434962,0.060546875,False,200,0.5541356801986694,0.85546875,True,512
hopper-medium-replay-v2,0,mpi2,explicit,0.05,0.05,0.1,0.35473679716119544,0.35473679716119544,0.6059629391530267,0.0,0.0,0.3545302691136491,0.5854100543789397,0.5051689423580673,0.5833841211579737,0.9965392920640639,0.5834076419517913,0.9965794703863213,0.000317176820616007,0.0005418028239239916,1.0,True,1,0.0,0.0703125,True,512
hopper-medium-replay-v2,0,mpi2,implicit,0.05,0.05,0.1,0.3553121730552601,0.3553121730552601,0.6065011038201277,0.0,0.0,0.3551088567216023,0.5858392850685337,0.5009897272464329,0.5808400028190263,0.9965857917255792,0.580839507619151,0.9965849420782454,5.723834677968892e-05,9.820763526211975e-05,0.96875,False,200,0.0007000267505645752,0.0703125,True,512
hopper-medium-replay-v2,0,mpi4,explicit,0.05,0.05,0.1,0.07871853570304345,0.07871853570304345,0.20440330982407348,0.0,0.0,0.07870889101044252,0.3851138015856748,0.3828585301856314,0.3810316138146094,0.9894000481045931,0.3812161233509721,0.9898791520359583,0.0026154674763507815,0.006791414552222762,1.0,True,1,0.0,0.00390625,True,512
hopper-medium-replay-v2,0,mpi4,implicit,0.05,0.05,0.1,0.07881593215427725,0.07881593215427725,0.2043917071327169,0.0,0.0,0.07889250583408301,0.3856121819223321,0.3734675012380147,0.3725429047577307,0.9920542342120051,0.3725513426987949,0.9920767038257163,0.0018297134391704285,0.004872391720637022,0.71875,False,200,0.009285151958465576,0.00390625,True,512
hopper-medium-replay-v2,0,mpi4,explicit,0.1,0.1,0.2,0.08003089129282366,0.08003089129282366,0.20598560633635,0.0,0.0,0.07960590207712663,0.3885266194869108,0.3810316138146094,0.3790758833836082,0.9756754476288311,0.3792119992276119,0.9760257861569438,0.008296764328783632,0.02135442956197019,1.0,True,1,0.0,0.01953125,True,512
hopper-medium-replay-v2,0,mpi4,implicit,0.1,0.1,0.2,0.08043904039000953,0.08043904039000953,0.20861457308610282,0.0,0.0,0.08064104451819795,0.38558687056253454,0.3771429497499401,0.37368558410068015,0.9899647246484615,0.3738285450073536,0.9903434554869847,0.004111594947660043,0.010892402954269789,0.54296875,False,200,0.013870984315872192,0.017578125,True,512
hopper-medium-replay-v2,0,mpi4,explicit,0.2,0.2,0.4,0.0943897715066012,0.0943897715066012,0.23790847477661586,0.0,0.0,0.08793038270544068,0.3967482520125795,0.3790758833836082,0.3807158929695187,0.9595905994248652,0.38212049307611895,0.963130879941478,0.0193411611228437,0.04874920311490234,1.0,True,1,0.0,0.029296875,True,512
hopper-medium-replay-v2,0,mpi4,implicit,0.2,0.2,0.4,0.09237929530679694,0.09237929530679694,0.23052664065058545,0.0,0.0,0.08836265429176625,0.40073153821218593,0.3892861920528565,0.3942539914001879,0.9884667673425959,0.393993306981875,0.9878131838916048,0.005653767196134224,0.014175027027177853,0.373046875,False,200,0.12195853888988495,0.0234375,True,512
hopper-medium-replay-v2,0,mpi4,explicit,1.5,2.5,4.0,0.3086079832741691,0.23309679506802386,0.5430212594738891,0.2722647769410132,0.5458528999406129,0.22441078693943145,0.49878781805617367,0.39321786781199264,0.42288352360367104,0.8478224774047023,0.41188955291657614,0.8257810997103963,0.11422930757241759,0.22901382799920955,1.0,True,1,0.0,0.31640625,True,512
hopper-medium-replay-v2,0,mpi4,implicit,1.5,2.5,4.0,0.26241141792734174,0.18977735015637315,0.4468003540380127,0.2266630881419455,0.44792420854832715,0.2120586647588749,0.5060300019874691,0.43362877652630244,0.43286394451028426,0.977881109289964,0.43229116429719966,0.9765871439291295,0.01366141729052318,0.030862450116153076,0.041015625,False,200,0.6454218626022339,0.283203125,True,512
hopper-medium-replay-v2,0,mpi4,explicit,4.0,10.0,14.0,0.5376086717297069,0.3456899826338733,0.7396062807240131,0.5112099357805648,0.8560956759166428,0.322759828295758,0.5971411258831552,0.42288352360367104,0.4600062039080642,0.7703475509708493,0.44576919958017436,0.7465056085709958,0.19167405577048838,0.32098619147526936,1.0,True,1,0.0,0.65234375,True,512
hopper-medium-replay-v2,0,mpi4,implicit,4.0,10.0,14.0,0.4223983897852987,0.35862212387302045,0.6432949967506434,0.41782540978369914,0.6882917693676073,0.3056384369858448,0.6070469361671885,0.42185929449209386,0.4312385012828694,1.0020576705668358,0.4333360279896947,1.0069316387295588,0.017790421598911404,0.04133913918347821,0.01953125,False,200,1.1428571939468384,0.6015625,True,512
hopper-medium-replay-v2,0,mpi4,explicit,7.0,7.0,14.0,0.4212570018902916,0.4212570018902916,0.7054563546720454,0.0,0.0,0.2977579715307158,0.5971411258831552,0.4389659074549185,0.4600062039080642,0.7703475509708493,0.4369267788805812,0.731697684084945,0.17449426395968393,0.2922161217779327,1.0,True,1,0.0,0.52734375,True,512
hopper-medium-replay-v2,0,mpi4,implicit,7.0,7.0,14.0,0.3561035899260305,0.3561035899260305,0.5990053195534516,0.0,0.0,0.2680877129707476,0.5944915317137747,0.38037602780978225,0.5329434226923502,1.2008109838123415,0.5383881876351297,1.213078953111102,0.023000463244860495,0.051823904229218995,0.021484375,False,200,1.4286630153656006,0.5234375,True,512
hopper-medium-replay-v2,0,mpi4,explicit,7.0,10.0,17.0,0.48461904303769,0.4084903472600385,0.7201470174068859,0.48663488252564585,0.7847832819228739,0.3413676477394984,0.6200882380334279,0.4389659074549185,0.45286531050117407,0.7303239808860249,0.4267399936020617,0.6881923691303057,0.19960598944109012,0.3218993317372514,1.0,True,1,0.0,0.634765625,True,512
hopper-medium-replay-v2,0,mpi4,implicit,7.0,10.0,17.0,0.4791319411161892,0.4272569184028413,0.6398940766891107,0.305709880874891,0.43165124968764934,0.32759849988362744,0.7082335128094919,0.5073370452621233,0.3844483293182592,0.7275790328759206,0.36849759191708586,0.6973918238104441,0.09408305378516683,0.17805476591460836,0.005859375,False,200,1.2615985870361328,0.576171875,True,512
hopper-medium-replay-v2,0,mpi4,explicit,10.0,10.0,20.0,0.4736570017081388,0.4736570017081388,0.7439868526866584,0.0,0.0,0.34603916948853386,0.6366470052497376,0.46834915574825636,0.457988095813407,0.7193752456806923,0.4161241172548686,0.6536182748423288,0.21363397049288885,0.3355611017271441,1.0,True,1,0.0,0.61328125,True,512
hopper-medium-replay-v2,0,mpi4,implicit,10.0,10.0,20.0,0.458231573991008,0.458231573991008,0.7046507264250302,0.0,0.0,0.3399819115338439,0.6502960357619961,0.2759423805247449,0.1539521831297384,0.23973742763302094,0.1388313397704212,0.21619094705112707,0.05889351048348614,0.09171015584553933,0.0078125,False,200,1.1540368795394897,0.595703125,True,512
hopper-medium-replay-v2,1,mpi1,explicit,0.05,0.05,0.1,0.31197092438207596,0.31197092438207596,0.5861820932881445,0.0,0.0,0.31188529388833347,0.5322082130351312,0.45626527752256524,0.5305195510957688,0.996827065238749,0.5305179741137824,0.9968241021465837,4.276595960707433e-05,8.035569267746595e-05,1.0,True,1,0.0,0.033203125,True,512
hopper-medium-replay-v2,1,mpi1,implicit,0.05,0.05,0.1,0.3124249655080151,0.3124249655080151,0.5878724675165196,0.0,0.0,0.3123335008284439,0.5314502426484802,0.4562355652933415,0.5300336511767347,0.9968654827102856,0.5300359281269712,0.9968697651046045,2.8564722602034937e-05,5.372335496424581e-05,0.98046875,False,200,0.0002174973487854004,0.033203125,True,512
hopper-medium-replay-v2,1,mpi1,explicit,0.1,0.1,0.2,0.4731942182680121,0.4731942182680121,0.7149597544697577,0.0,0.0,0.473020223476633,0.6618473491825446,0.5305195510957688,0.6587143500358564,0.9952662813403155,0.6587066268683734,0.9952546122333944,0.0008462878847088219,0.0012786753407021754,1.0,True,1,0.0,0.068359375,True,512
hopper-medium-replay-v2,1,mpi1,implicit,0.1,0.1,0.2,0.4738659880940427,0.4738659880940427,0.7156123733606969,0.0,0.0,0.47369364081738524,0.6621824967456166,0.5294600724091123,0.6600401034626585,0.9952999432681073,0.6600466587637476,0.9953098282595917,0.00013670388605275602,0.00020614106524594758,0.953125,False,200,0.000620722770690918,0.068359375,True,512
hopper-medium-replay-v2,1,mpi1,explicit,0.2,0.2,0.4,0.6720825022978397,0.6720825022978397,0.8190363000605474,0.0,0.0,0.6715031273736322,0.8205771859539753,0.6587143500358564,0.8150661620039988,0.9932839664027833,0.8150764200011605,0.993296467356182,0.0005453629415643284,0.0006646089495289927,1.0,True,1,0.0,0.158203125,True,512
hopper-medium-replay-v2,1,mpi1,implicit,0.2,0.2,0.4,0.6752463265467352,0.6752463265467352,0.8229814326218453,0.0,0.0,0.6746900105899651,0.820487923276158,0.6582590326486257,0.8123082601567553,0.9943203804572273,0.8122999143749868,0.9943101646545447,0.0002548977397765111,0.00031201211414907726,0.884765625,False,200,0.00683758407831192,0.158203125,True,512
hopper-medium-replay-v2,1,mpi1,explicit,1.5,2.5,4.0,1.070165027516603,1.0629816471082707,0.9982140133302078,0.9189384116988638,0.8600413753606715,1.06848163126279,0.9518785981319565,0.8972816125119503,0.9024115632378558,0.9480322018047481,0.9028050264232739,0.9484455561822814,0.020601960536871324,0.021643474889867547,1.0,True,1,0.0,0.716796875,True,512
hopper-medium-replay-v2,1,mpi1,implicit,1.5,2.5,4.0,1.0826502687769848,1.0536189654704926,0.9884897161926801,0.9242325580986598,0.8553176391858696,1.0805723110988177,0.9482843740035943,0.8983006448947606,0.9054135823863615,0.95511819876183,0.9054428186679173,0.9551490400316335,0.007871475937555633,0.008303597455717241,0.375,False,200,0.06765550374984741,0.720703125,True,512
hopper-medium-replay-v2,1,mpi1,explicit,4.0,10.0,14.0,1.1804382036786325,1.0009811666002966,0.9190006582386621,1.0430485225598964,0.8788427313587496,1.1868432033877936,1.0626186680497838,0.9024115632378558,0.9611208290455479,0.9044832901434772,0.9597918608787858,0.9032326362572612,0.08003811557644203,0.07532157864620936,1.0,True,1,0.0,0.890625,True,512
hopper-medium-replay-v2,1,mpi1,implicit,4.0,10.0,14.0,1.1741198790272638,0.9752645849146054,0.9147351770109877,1.0462798641963003,0.8905517024380233,1.1748670642388837,1.0751246657668627,0.93552459269565,1.002711027064308,0.9197063553890537,1.0019469758321806,0.9190055525105935,0.020274302515321512,0.018595990640507435,0.107421875,False,200,0.4791713058948517,0.890625,True,512
hopper-medium-replay-v2,1,mpi1,explicit,7.0,7.0,14.0,1.020808865539586,1.020808865539586,0.9606539920977193,0.0,0.0,1.0284640644522718,1.0626186680497838,0.98760340360057,0.9611208290455479,0.9044832901434772,0.9585372704206194,0.90205197710277,0.09282442740593141,0.08735441056789582,1.0,True,1,0.0,0.892578125,True,512
hopper-medium-replay-v2,1,mpi1,implicit,7.0,7.0,14.0,1.0200411432396943,1.0200411432396943,0.9405973546304969,0.0,0.0,1.0225868139987393,1.0844609951517523,0.9425796746822799,1.0219974431496226,0.9324792510786084,1.023256528003568,0.9336280509210356,0.02320026770272976,0.021168123655567153,0.126953125,False,200,0.36632758378982544,0.908203125,True,512
hopper-medium-replay-v2,1,mpi1,explicit,7.0,10.0,17.0,1.0779888726113094,1.0187782838554196,0.9661107807263931,0.958285465758613,0.8830831946479883,1.0851587614467078,0.977547244380627,0.98760340360057,0.8400848480746089,0.8593803040249843,0.8458533750850319,0.8652813252222543,0.11462407345683374,0.11725681200140813,1.0,True,1,0.0,0.896484375,True,512
hopper-medium-replay-v2,1,mpi1,implicit,7.0,10.0,17.0,1.1120078516579848,1.0503261834460302,0.968510009558049,0.9621862072700412,0.8619269342027479,1.1163199212007797,0.9990043677597531,1.1017870657139417,0.9035156087427938,0.8928169084854696,0.9077537547177202,0.8970048697674103,0.05013385181828924,0.049540207338704303,0.072265625,False,200,0.4333270490169525,0.9140625,True,512
hopper-medium-replay-v2,1,mpi1,explicit,10.0,10.0,20.0,1.0395299638608886,1.0395299638608886,0.9949879905007335,0.0,0.0,1.0447663426949898,1.0110658611120273,0.9019683531501252,0.8644544428922512,0.8549932068139214,0.8684210886438788,0.8589164386271931,0.14050922634983634,0.13897138826870917,1.0,True,1,0.0,0.830078125,True,512
hopper-medium-replay-v2,1,mpi1,implicit,10.0,10.0,20.0,1.030087935350568,1.030087935350568,0.9983291158632824,0.0,0.0,1.0318119736093472,1.0283753301766703,0.7780603675636208,0.9444662991055371,0.9209346501944299,0.945974827832444,0.9224055934951468,0.033473486741992624,0.03263948521267479,0.068359375,False,200,0.24438685178756714,0.830078125,True,512
hopper-medium-replay-v2,1,mpi2,explicit,0.05,0.05,0.1,0.2983158037333505,0.2983158037333505,0.5204337277670176,0.0,0.0,0.29834007044943,0.5732061313806653,0.5033045125788168,0.5710353213966496,0.9962128632874407,0.5710318147390796,0.9962067456669583,0.0002203573301477231,0.00038442947150086243,1.0,True,1,0.0,0.064453125,True,512
hopper-medium-replay-v2,1,mpi2,implicit,0.05,0.05,0.1,0.29853414121981403,0.29853414121981403,0.5211548851771086,0.0,0.0,0.29855903820137325,0.5728318964492879,0.5007916535331386,0.5663426369855136,0.9963916915532671,0.5663284773086165,0.9963667798063952,0.00015914891692993575,0.00027999774022443105,0.9765625,False,200,0.0005216300487518311,0.064453125,True,512
hopper-medium-replay-v2,1,mpi4,explicit,0.05,0.05,0.1,0.08104043402512227,0.08104043402512227,0.20994002005668097,0.0,0.0,0.08073352258217789,0.38601708241831384,0.38025226861167216,0.3820640402761499,0.9897594113778618,0.38224332677000733,0.9902238636055567,0.0037005969263104485,0.009586614413867402,1.0,True,1,0.0,0.01171875,True,512
hopper-medium-replay-v2,1,mpi4,implicit,0.05,0.05,0.1,0.08003397446622958,0.08003397446622958,0.20806873198152853,0.0,0.0,0.07989953206192396,0.3846516182610978,0.3706647924178755,0.37095037779762063,0.9921874253526636,0.3706813821477711,0.9914679380108798,0.0029725539006899863,0.007950741603117279,0.7265625,False,200,0.01607021689414978,0.01171875,True,512
hopper-medium-replay-v2,1,mpi4,explicit,0.1,0.1,0.2,0.07969836808870268,0.07969836808870268,0.20733458444817143,0.0,0.0,0.07919245754157224,0.3843949541791245,0.3820640402761499,0.37747948336681103,0.9820094651682371,0.37735668548306345,0.9816900075832388,0.006613728640977656,0.017205555299499898,1.0,True,1,0.0,0.021484375,True,512
hopper-medium-replay-v2,1,mpi4,implicit,0.1,0.1,0.2,0.07980902190959017,0.07980902190959017,0.20480510190843765,0.0,0.0,0.07948700958058437,0.38968278214705043,0.3671909996039744,0.3659162693462378,0.9910118886382385,0.36579527657175603,0.9906842036239456,0.002745928475034889,0.007436804515338291,0.55078125,False,200,0.09699124097824097,0.021484375,True,512
hopper-medium-replay-v2,1,mpi4,explicit,0.2,0.2,0.4,0.09186793221026053,0.09186793221026053,0.23396167704015333,0.0,0.0,0.08940336841976781,0.3926623085134316,0.37747948336681103,0.37627493356942404,0.958265984310926,0.37739212591298094,0.9611111576808541,0.02005244979336848,0.05106792620173921,1.0,True,1,0.0,0.015625,True,512
hopper-medium-replay-v2,1,mpi4,implicit,0.2,0.2,0.4,0.09109033051915531,0.09109033051915531,0.22935376938365906,0.0,0.0,0.09043087694852427,0.39716081738678977,0.3694594683260969,0.36576585545866597,0.9839934723893474,0.3656605392188151,0.9837101477131829,0.0069683766783553945,0.018746520656099736,0.396484375,False,200,0.050539642572402954,0.017578125,True,512
hopper-medium-replay-v2,1,mpi4,explicit,1.5,2.5,4.0,0.2991866661461796,0.21809466616945253,0.5209370709568905,0.2802805766464746,0.5645227597551576,0.216474640755512,0.49649118977600953,0.38614528931560504,0.41448713278163524,0.8348328053285897,0.4074102908229645,0.8205790942771137,0.11583548627028388,0.23330824122486987,1.0,True,1,0.0,0.333984375,True,512
hopper-medium-replay-v2,1,mpi4,implicit,1.5,2.5,4.0,0.25483459503680644,0.20847418247797028,0.45216127587772986,0.23727645189520885,0.46313486137765486,0.21667914855591014,0.5123269088174429,0.42456340472883575,0.3970611622349767,1.025226192477451,0.39594614397399425,1.0223471752504443,0.007092808373978202,0.01831388615873369,0.03125,False,200,1.0423166751861572,0.302734375,True,512
hopper-medium-replay-v2,1,mpi4,explicit,4.0,10.0,14.0,0.5375679796708177,0.3364991893401546,0.724128742072757,0.5359248534528305,0.8879834496368166,0.3394463883765495,0.6035302275870373,0.41448713278163524,0.4525316931552754,0.7498078347534203,0.42347806057696463,0.7016683526690356,0.2294861623605872,0.3802397160422129,1.0,True,1,0.0,0.630859375,True,512
hopper-medium-replay-v2,1,mpi4,implicit,4.0,10.0,14.0,0.38928619757144134,0.23457303795653314,0.527115940172272,0.3523786580629864,0.5954689682018363,0.2669260137892616,0.5917666190516689,0.4728816657930871,0.4949278708632674,0.9366589289352777,0.4945744355540181,0.9359900469472177,0.009202036755885646,0.01741500206233507,0.01171875,False,200,1.2176302671432495,0.615234375,True,512
hopper-medium-replay-v2,1,mpi4,explicit,7.0,7.0,14.0,0.4153631606224519,0.4153631606224519,0.6882226301789512,0.0,0.0,0.3057234055932141,0.6035302275870373,0.4396868045535469,0.4525316931552754,0.7498078347534203,0.4132365959396894,0.6846990872219321,0.20119251491624282,0.3333594668830868,1.0,True,1,0.0,0.5390625,True,512
hopper-medium-replay-v2,1,mpi4,implicit,7.0,7.0,14.0,0.39800524964149797,0.39800524964149797,0.6512344627770085,0.0,0.0,0.31826547968261315,0.6111550791466335,0.4486800104926566,0.4596773466301091,0.7887989513292025,0.46031568754713886,0.7898943341006942,0.018414239702475625,0.031598539874372694,0.017578125,False,200,1.0390368700027466,0.51953125,True,512
hopper-medium-replay-v2,1,mpi4,explicit,7.0,10.0,17.0,0.46620271595535295,0.374882212845484,0.6769038432722726,0.4646888822782365,0.7479617802413818,0.31504042884535255,0.6212735657806905,0.4396868045535469,0.4638241476476768,0.7465699060684109,0.43740393088845386,0.704044007310714,0.21386115959187216,0.34423025760501313,1.0,True,1,0.0,0.63671875,True,512
hopper-medium-replay-v2,1,mpi4,implicit,7.0,10.0,17.0,0.446567016137135,0.32850403938828415,0.5498308469547514,0.4255068089807781,0.6037040539678417,0.32598131826324483,0.7048268206650873,0.41710280021703,0.5802073616979534,0.9961244225101696,0.5810531140562603,0.9975764457610288,0.01325129922618918,0.022750388327662813,0.015625,False,200,1.1428571939468384,0.615234375,True,512
hopper-medium-replay-v2,1,mpi4,explicit,10.0,10.0,20.0,0.47459153829922973,0.47459153829922973,0.6922723675387266,0.0,0.0,0.38303189937628346,0.6855560911474349,0.43443205052199463,0.5160325982645891,0.7527211922235139,0.4697299347206696,0.6851808929805716,0.23952355381711118,0.3493857860940507,1.0,True,1,0.0,0.6015625,True,512
hopper-medium-replay-v2,1,mpi4,implicit,10.0,10.0,20.0,0.4447677363278542,0.4447677363278542,0.614570530019601,0.0,0.0,0.39214996224731113,0.7237049526498917,0.45728227748704586,0.505695644071542,0.9028288345277152,0.5124218587611238,0.9148372839580592,0.020124322817122366,0.035928367443227784,0.017578125,False,200,0.6903347969055176,0.576171875,True,512
hopper-medium-replay-v2,2,mpi4,explicit,0.05,0.05,0.1,0.077732481703577,0.077732481703577,0.20142940113422947,0.0,0.0,0.07709988721951869,0.3859043479545335,0.3800873125389537,0.3819450300389,0.9897401572783006,0.38210652881703916,0.9901586515994845,0.002420524986847189,0.006272344428553499,1.0,True,1,0.0,0.005859375,True,512
hopper-medium-replay-v2,2,mpi4,implicit,0.05,0.05,0.1,0.07862510136090513,0.07862510136090513,0.2028894922021685,0.0,0.0,0.07807835035856243,0.3875267294895658,0.3756849375218469,0.37906200854662075,0.9938373675852922,0.3791407209727114,0.9940437384390797,0.0013810134719165212,0.003620787002083688,0.73046875,False,200,0.010441780090332031,0.005859375,True,512
hopper-medium-replay-v2,2,mpi4,explicit,0.1,0.1,0.2,0.07757685996147685,0.07757685996147685,0.2026944874901556,0.0,0.0,0.07660880175063499,0.38272802049066373,0.3819450300389,0.37524777241598606,0.9804554470166886,0.37542802818660825,0.9809264231693913,0.007860894635794265,0.02053911450151067,1.0,True,1,0.0,0.013671875,True,512
hopper-medium-replay-v2,2,mpi4,implicit,0.1,0.1,0.2,0.07815502427449987,0.07815502427449987,0.20225618775050466,0.0,0.0,0.07760857754340551,0.3864159862980749,0.3781703197941165,0.36903988313850883,0.9878429791572642,0.369639779747038,0.9894487775547598,0.00666726699253532,0.01784688644688041,0.5390625,False,200,0.06034240126609802,0.013671875,True,512
hopper-medium-replay-v2,2,mpi4,explicit,0.2,0.2,0.4,0.0910030866349815,0.0910030866349815,0.2344400571759795,0.0,0.0,0.0865289760396783,0.3881720885551191,0.37524777241598606,0.3751137893345389,0.9663595101100992,0.37641265994599404,0.9697056306832962,0.017935164187957087,0.04620415716832344,1.0,True,1,0.0,0.015625,True,512
hopper-medium-replay-v2,2,mpi4,implicit,0.2,0.2,0.4,0.09058745106939849,0.09058745106939849,0.24174853702639287,0.0,0.0,0.08792420934336001,0.37471768054384796,0.36646530421196466,0.3663523617002238,0.9898896542028814,0.36602786294775613,0.9890128536374949,0.004165456063074568,0.011255125646625962,0.369140625,False,200,0.278830349445343,0.015625,True,512
hopper-medium-replay-v2,2,mpi4,explicit,1.5,2.5,4.0,0.2992177558364543,0.22671356216625418,0.526452411887171,0.29046273860468913,0.581501059425421,0.22247902046207255,0.499505089279965,0.38897118318389184,0.4276953578216436,0.8562382386096707,0.41559039460828145,0.8320043249356152,0.11236313525239103,0.2249489297783975,1.0,True,1,0.0,0.298828125,True,512
hopper-medium-replay-v2,2,mpi4,implicit,1.5,2.5,4.0,0.24440550264141,0.18364073363658695,0.455649850762821,0.25032607679201324,0.5329379392475057,0.2180874845614874,0.4697096197457195,0.40970742281486366,0.4396111418603953,1.019588010822476,0.44019405855743693,1.020939966719446,0.016690629825780734,0.03871049762620947,0.041015625,False,200,0.5503872036933899,0.30078125,True,512
hopper-medium-replay-v2,2,mpi4,explicit,4.0,10.0,14.0,0.5590561198797512,0.3498170794422932,0.7540144547119814,0.5341913216584899,0.8863458146035122,0.3479008288749964,0.602689506575319,0.4276953578216436,0.4543510726152988,0.7538725457442785,0.43751130486180445,0.7259315121444346,0.203509029990347,0.3376681156218442,1.0,True,1,0.0,0.6796875,True,512
hopper-medium-replay-v2,2,mpi4,implicit,4.0,10.0,14.0,0.5103285132433574,0.3470014073961422,0.6590261399686604,0.4412861535998185,0.6784298632936501,0.36537653619980465,0.6504521358441634,0.4533125647823354,0.4514169189285433,1.0284588900711116,0.44411977799607644,1.0118338830113178,0.019079197524827736,0.043467954981408014,0.015625,False,200,1.4818254709243774,0.646484375,True,512
hopper-medium-replay-v2,2,mpi4,explicit,7.0,7.0,14.0,0.4261818408205535,0.4261818408205535,0.7071333351102455,0.0,0.0,0.32131735166028536,0.602689506575319,0.42555233672555126,0.4543510726152988,0.7538725457442785,0.42731929776088357,0.7090206368268349,0.18044680746120892,0.29940260365004084,1.0,True,1,0.0,0.537109375,True,512
hopper-medium-replay-v2,2,mpi4,implicit,7.0,7.0,14.0,0.3969181395874502,0.3969181395874502,0.6211593934323217,0.0,0.0,0.33219424673143017,0.6389956326575239,0.4863376064787197,0.3477974217248701,0.828855814654219,0.34233720770889364,0.8158432681150479,0.0317151824700942,0.07558225495976238,0.0234375,False,200,0.9852920770645142,0.509765625,True,512
hopper-medium-replay-v2,2,mpi4,explicit,7.0,10.0,17.0,0.4774749728047364,0.39482676954662943,0.7235520278428337,0.48637004746540613,0.8068630773956607,0.3374069344668872,0.602791305106288,0.42555233672555126,0.4600884896530644,0.7632633147751504,0.41167150478672304,0.6829420087838436,0.247558656257133,0.4106871717625089,1.0,True,1,0.0,0.6328125,True,512
