state_set,environment,T,seed,n_states,metric,mean,std,n_finite,n_near_zero_excluded
rollout_common,walker2d-expert-v2,20,0,512,mart_delta3_l2,1.3688729484565556,0.2363934133656438,512,
rollout_common,walker2d-expert-v2,20,0,512,mart_delta4_rms,0.787548758322373,0.027921358879898276,512,
rollout_common,walker2d-expert-v2,20,0,512,mart_delta4_l2,1.9290926053654402,0.0683930811816471,512,
rollout_common,walker2d-expert-v2,20,0,512,mart_cosine_delta2_delta3,0.27734374999860867,0.9617103846741789,512,0
rollout_common,walker2d-expert-v2,20,0,512,mart_cosine_delta3_delta4,-1.0,0.0,512,0
rollout_common,walker2d-expert-v2,20,0,512,mart_cosine_delta2_delta4,-0.27734374999860867,0.9617103846741789,512,0
rollout_common,walker2d-expert-v2,20,0,512,bound_frac_mart_mu1,0.8375651041666666,0.0,1,
rollout_common,walker2d-expert-v2,20,0,512,bound_frac_mart_mu2,0.8346354166666666,0.0,1,
rollout_common,walker2d-expert-v2,20,0,512,bound_frac_mart_mu3,0.9440104166666666,0.0,1,
rollout_common,walker2d-expert-v2,20,0,512,bound_frac_mart_mu4,1.0,0.0,1,
rollout_common,walker2d-expert-v2,20,0,512,mart_mu4_vs_two_deploy_rms,0.0,0.0,512,
rollout_common,walker2d-expert-v2,20,0,512,mart_mu1_vs_two_target_rms,0.2525528849323921,0.09216978994628716,512,
rollout_common,walker2d-expert-v2,20,0,512,two_target_vs_deploy_rms,0.32254761697509526,0.13309385910595256,512,
rollout_common,walker2d-expert-v2,20,0,512,bound_frac_two_actor_target,0.8346354166666666,0.0,1,
rollout_common,walker2d-expert-v2,20,0,512,bound_frac_two_actor_deploy,1.0,0.0,1,
dataset,walker2d-expert-v2,20,1,2048,mart_adjacent_rms_mu1_to_mu2,0.22521630122757802,0.19530527077105744,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_adjacent_l2_mu1_to_mu2,0.5516650197645189,0.4783982574651965,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta_mu2_minus_mu1_rms,0.22521630122757802,0.19530527077105744,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_adjacent_rms_mu2_to_mu3,0.03290730493204707,0.06581133563279411,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_adjacent_l2_mu2_to_mu3,0.08060610589368758,0.16120419159139024,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta_mu3_minus_mu2_rms,0.03290730493204707,0.06581133563279411,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_adjacent_rms_mu3_to_mu4,0.029794798434910775,0.053480134006633866,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_adjacent_l2_mu3_to_mu4,0.07298205315460624,0.13099903969191948,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta_mu4_minus_mu3_rms,0.029794798434910775,0.053480134006633866,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_from_mu1_rms_mu2,0.22521630122757802,0.19530527077105744,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_from_mu1_rms_mu3,0.24955049491575648,0.19641659779297196,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_from_mu1_rms_mu4,0.24959722995311023,0.19535157139468298,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta2_rms,0.22521630084451671,0.19530527055563252,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta2_l2,0.551665019635962,0.47839825786976103,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta3_rms,0.032907304929794795,0.06581133576931189,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta3_l2,0.0806061058758365,0.16120419164336386,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta4_rms,0.029794798388153187,0.053480133852941265,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_delta4_l2,0.07298205304732619,0.13099903954528058,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_cosine_delta2_delta3,0.4137443886084113,0.42924590680621705,693,1355
dataset,walker2d-expert-v2,20,1,2048,mart_cosine_delta3_delta4,0.2089998127826132,0.64075320593233,554,1494
dataset,walker2d-expert-v2,20,1,2048,mart_cosine_delta2_delta4,0.09083377092703303,0.6526764844001577,698,1350
dataset,walker2d-expert-v2,20,1,2048,bound_frac_mart_mu1,0.6988932291666666,0.0,1,
dataset,walker2d-expert-v2,20,1,2048,bound_frac_mart_mu2,0.842041015625,0.0,1,
dataset,walker2d-expert-v2,20,1,2048,bound_frac_mart_mu3,0.8627115885416666,0.0,1,
dataset,walker2d-expert-v2,20,1,2048,bound_frac_mart_mu4,0.8453776041666666,0.0,1,
dataset,walker2d-expert-v2,20,1,2048,mart_mu4_vs_two_deploy_rms,1.3592474036088147,0.26075483333623134,2048,
dataset,walker2d-expert-v2,20,1,2048,mart_mu1_vs_two_target_rms,0.7074211081717423,0.33406777868193155,2048,
dataset,walker2d-expert-v2,20,1,2048,two_target_vs_deploy_rms,0.8408028963022802,0.3018438914933339,2048,
dataset,walker2d-expert-v2,20,1,2048,bound_frac_two_actor_target,0.195068359375,0.0,1,
dataset,walker2d-expert-v2,20,1,2048,bound_frac_two_actor_deploy,0.5576985677083334,0.0,1,
rollout_common,walker2d-expert-v2,20,1,506,mart_adjacent_rms_mu1_to_mu2,0.026284012753341333,0.12586594511261853,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_adjacent_l2_mu1_to_mu2,0.06438241963849185,0.3083073415190696,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta_mu2_minus_mu1_rms,0.026284012753341333,0.12586594511261853,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_adjacent_rms_mu2_to_mu3,0.00829357114946359,0.08307208224004578,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_adjacent_l2_mu2_to_mu3,0.020315017461653553,0.20348421335863276,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta_mu3_minus_mu2_rms,0.00829357114946359,0.08307208224004578,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_adjacent_rms_mu3_to_mu4,0.004636440724674634,0.059958102521883154,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_adjacent_l2_mu3_to_mu4,0.01135691399811272,0.146866757124095,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta_mu4_minus_mu3_rms,0.004636440724674634,0.059958102521883154,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_from_mu1_rms_mu2,0.026284012753341333,0.12586594511261853,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_from_mu1_rms_mu3,0.019849291165456202,0.10045411922705647,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_from_mu1_rms_mu4,0.023540788037300243,0.11419161571655678,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta2_rms,0.026284012631204286,0.1258659445891576,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta2_l2,0.06438241887987424,0.3083073368876972,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta3_rms,0.008293571217775892,0.08307208292850539,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta3_l2,0.020315017254048547,0.2034842114028005,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta4_rms,0.004636440597901891,0.059958100905239634,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_delta4_l2,0.011356913997918706,0.14686675712189656,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_cosine_delta2_delta3,-0.6597435762409276,0.460581536501087,11,495
rollout_common,walker2d-expert-v2,20,1,506,mart_cosine_delta3_delta4,-0.564606886710666,0.7694261394118997,7,499
rollout_common,walker2d-expert-v2,20,1,506,mart_cosine_delta2_delta4,0.39866767456318697,0.8290561339151573,10,496
rollout_common,walker2d-expert-v2,20,1,506,bound_frac_mart_mu1,0.9792490118577075,0.0,1,
rollout_common,walker2d-expert-v2,20,1,506,bound_frac_mart_mu2,0.9996706192358367,0.0,1,
rollout_common,walker2d-expert-v2,20,1,506,bound_frac_mart_mu3,1.0,0.0,1,
rollout_common,walker2d-expert-v2,20,1,506,bound_frac_mart_mu4,0.9996706192358367,0.0,1,
rollout_common,walker2d-expert-v2,20,1,506,mart_mu4_vs_two_deploy_rms,1.153207430262279,0.296986633573214,506,
rollout_common,walker2d-expert-v2,20,1,506,mart_mu1_vs_two_target_rms,0.926246813314457,0.25894451214939845,506,
rollout_common,walker2d-expert-v2,20,1,506,two_target_vs_deploy_rms,0.9282524716467766,0.2574201254206216,506,
rollout_common,walker2d-expert-v2,20,1,506,bound_frac_two_actor_target,0.31225296442687744,0.0,1,
rollout_common,walker2d-expert-v2,20,1,506,bound_frac_two_actor_deploy,0.691699604743083,0.0,1,
dataset,walker2d-expert-v2,4,0,2048,mart_adjacent_rms_mu1_to_mu2,0.03328198189147395,0.018480905380385892,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_adjacent_l2_mu1_to_mu2,0.08152387326266092,0.04526878816660169,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta_mu2_minus_mu1_rms,0.03328198189147395,0.018480905380385892,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_adjacent_rms_mu2_to_mu3,0.032083179253281996,0.016026276772013508,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_adjacent_l2_mu2_to_mu3,0.07858741849678831,0.03925620056805139,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta_mu3_minus_mu2_rms,0.032083179253281996,0.016026276772013508,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_adjacent_rms_mu3_to_mu4,0.03192523503782272,0.016492148057951184,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_adjacent_l2_mu3_to_mu4,0.07820053576108886,0.040397347504412935,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta_mu4_minus_mu3_rms,0.03192523503782272,0.016492148057951184,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_from_mu1_rms_mu2,0.03328198189147395,0.018480905380385892,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_from_mu1_rms_mu3,0.04383072518573963,0.02430421627327082,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_from_mu1_rms_mu4,0.05030139382422473,0.025876343103763057,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta2_rms,0.033281981880236344,0.01848090540260486,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta2_l2,0.08152387324207666,0.04526878839582273,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta3_rms,0.03208317923713366,0.016026276749205558,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta3_l2,0.07858741847621786,0.03925620053236108,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta4_rms,0.031925235037647326,0.01649214811027135,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_delta4_l2,0.07820053576097052,0.0403973474200371,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_cosine_delta2_delta3,-0.08298752459077013,0.4827933038409062,2048,0
dataset,walker2d-expert-v2,4,0,2048,mart_cosine_delta3_delta4,-0.10023935667084954,0.4932606269361298,2048,0
dataset,walker2d-expert-v2,4,0,2048,mart_cosine_delta2_delta4,-0.018651305792508927,0.48093684809610365,2048,0
dataset,walker2d-expert-v2,4,0,2048,bound_frac_mart_mu1,0.1513671875,0.0,1,
dataset,walker2d-expert-v2,4,0,2048,bound_frac_mart_mu2,0.1748046875,0.0,1,
dataset,walker2d-expert-v2,4,0,2048,bound_frac_mart_mu3,0.18367513020833334,0.0,1,
dataset,walker2d-expert-v2,4,0,2048,bound_frac_mart_mu4,0.18855794270833334,0.0,1,
dataset,walker2d-expert-v2,4,0,2048,mart_mu4_vs_two_deploy_rms,0.04608724593160932,0.024640959412748752,2048,
dataset,walker2d-expert-v2,4,0,2048,mart_mu1_vs_two_target_rms,0.025071454021680803,0.015388804114262205,2048,
dataset,walker2d-expert-v2,4,0,2048,two_target_vs_deploy_rms,0.04052733740950483,0.022679516270886695,2048,
dataset,walker2d-expert-v2,4,0,2048,bound_frac_two_actor_target,0.14689127604166666,0.0,1,
dataset,walker2d-expert-v2,4,0,2048,bound_frac_two_actor_deploy,0.17822265625,0.0,1,
rollout_common,walker2d-expert-v2,4,0,512,mart_adjacent_rms_mu1_to_mu2,0.03085123186243942,0.015038600799354363,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_adjacent_l2_mu1_to_mu2,0.07556977599927092,0.036836898403829414,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta_mu2_minus_mu1_rms,0.03085123186243942,0.015038600799354363,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_adjacent_rms_mu2_to_mu3,0.03047085010442119,0.014301262155970055,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_adjacent_l2_mu2_to_mu3,0.07463803478466344,0.035030794959901884,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta_mu3_minus_mu2_rms,0.03047085010442119,0.014301262155970055,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_adjacent_rms_mu3_to_mu4,0.029034807746321056,0.013522570084981483,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_adjacent_l2_mu3_to_mu4,0.07112046375829498,0.03312339671922879,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta_mu4_minus_mu3_rms,0.029034807746321056,0.013522570084981483,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_from_mu1_rms_mu2,0.03085123186243942,0.015038600799354363,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_from_mu1_rms_mu3,0.03851757433226761,0.020101095971840222,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_from_mu1_rms_mu4,0.04555775229007364,0.019984551047900635,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta2_rms,0.030851231844280846,0.015038600734172566,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta2_l2,0.07556977587228175,0.03683689827475193,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta3_rms,0.03047085005800909,0.01430126207356593,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta3_l2,0.07463803476093744,0.035030794571965965,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta4_rms,0.02903480770510214,0.01352257012769341,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_delta4_l2,0.07112046374641068,0.03312339690631223,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_cosine_delta2_delta3,-0.18968040742514464,0.4864641355451665,512,0
rollout_common,walker2d-expert-v2,4,0,512,mart_cosine_delta3_delta4,-0.053235478908427114,0.44735994623324304,512,0
rollout_common,walker2d-expert-v2,4,0,512,mart_cosine_delta2_delta4,-0.040683182673384444,0.4519483515584352,512,0
rollout_common,walker2d-expert-v2,4,0,512,bound_frac_mart_mu1,0.17447916666666666,0.0,1,
rollout_common,walker2d-expert-v2,4,0,512,bound_frac_mart_mu2,0.20345052083333334,0.0,1,
rollout_common,walker2d-expert-v2,4,0,512,bound_frac_mart_mu3,0.21419270833333334,0.0,1,
rollout_common,walker2d-expert-v2,4,0,512,bound_frac_mart_mu4,0.20735677083333334,0.0,1,
rollout_common,walker2d-expert-v2,4,0,512,mart_mu4_vs_two_deploy_rms,0.042968135866402885,0.01837196042197043,512,
rollout_common,walker2d-expert-v2,4,0,512,mart_mu1_vs_two_target_rms,0.021327331238820246,0.009486252534891182,512,
rollout_common,walker2d-expert-v2,4,0,512,two_target_vs_deploy_rms,0.033485216995918554,0.015418394488183496,512,
rollout_common,walker2d-expert-v2,4,0,512,bound_frac_two_actor_target,0.1748046875,0.0,1,
rollout_common,walker2d-expert-v2,4,0,512,bound_frac_two_actor_deploy,0.2060546875,0.0,1,
dataset,walker2d-expert-v2,4,1,2048,mart_adjacent_rms_mu1_to_mu2,0.034888797601780895,0.018363667921683206,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_adjacent_l2_mu1_to_mu2,0.08545975186360064,0.044981616214039497,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta_mu2_minus_mu1_rms,0.034888797601780895,0.018363667921683206,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_adjacent_rms_mu2_to_mu3,0.033017215652097004,0.01793211688065001,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_adjacent_l2_mu2_to_mu3,0.0808753310750718,0.04392453636554128,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta_mu3_minus_mu2_rms,0.033017215652097004,0.01793211688065001,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_adjacent_rms_mu3_to_mu4,0.03574556375610462,0.017965729585455864,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_adjacent_l2_mu3_to_mu4,0.0875583917705804,0.04400687034119041,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta_mu4_minus_mu3_rms,0.03574556375610462,0.017965729585455864,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_from_mu1_rms_mu2,0.034888797601780895,0.018363667921683206,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_from_mu1_rms_mu3,0.04389045205963785,0.021428560656655007,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_from_mu1_rms_mu4,0.0515812450041703,0.02752430945881631,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta2_rms,0.03488879760675445,0.018363667923504943,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta2_l2,0.08545975182551047,0.044981616269707106,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta3_rms,0.03301721562149851,0.017932116867978003,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta3_l2,0.0808753310307111,0.043924536311474034,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta4_rms,0.035745563695286364,0.01796572951169999,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_delta4_l2,0.08755839175410074,0.04400687030284827,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_cosine_delta2_delta3,-0.1321972802658325,0.4699923990410952,2048,0
dataset,walker2d-expert-v2,4,1,2048,mart_cosine_delta3_delta4,-0.09552376060566667,0.5084096437623689,2048,0
dataset,walker2d-expert-v2,4,1,2048,mart_cosine_delta2_delta4,-0.12889316102130877,0.4810290936638387,2048,0
dataset,walker2d-expert-v2,4,1,2048,bound_frac_mart_mu1,0.15592447916666666,0.0,1,
dataset,walker2d-expert-v2,4,1,2048,bound_frac_mart_mu2,0.16552734375,0.0,1,
dataset,walker2d-expert-v2,4,1,2048,bound_frac_mart_mu3,0.17862955729166666,0.0,1,
dataset,walker2d-expert-v2,4,1,2048,bound_frac_mart_mu4,0.184814453125,0.0,1,
dataset,walker2d-expert-v2,4,1,2048,mart_mu4_vs_two_deploy_rms,0.04726565170209622,0.02657620831878745,2048,
dataset,walker2d-expert-v2,4,1,2048,mart_mu1_vs_two_target_rms,0.02464109555744545,0.015609586684243672,2048,
dataset,walker2d-expert-v2,4,1,2048,two_target_vs_deploy_rms,0.039905928435475815,0.022892170917135853,2048,
dataset,walker2d-expert-v2,4,1,2048,bound_frac_two_actor_target,0.15413411458333334,0.0,1,
dataset,walker2d-expert-v2,4,1,2048,bound_frac_two_actor_deploy,0.17423502604166666,0.0,1,
rollout_common,walker2d-expert-v2,4,1,512,mart_adjacent_rms_mu1_to_mu2,0.033283871532763666,0.016189286121379202,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_adjacent_l2_mu1_to_mu2,0.08152850191961762,0.03965549029730042,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta_mu2_minus_mu1_rms,0.033283871532763666,0.016189286121379202,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_adjacent_rms_mu2_to_mu3,0.03275041036280879,0.022138628842416824,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_adjacent_l2_mu2_to_mu3,0.08022179425564005,0.05422834426878384,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta_mu3_minus_mu2_rms,0.03275041036280879,0.022138628842416824,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_adjacent_rms_mu3_to_mu4,0.03589599991778475,0.016994640750917802,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_adjacent_l2_mu3_to_mu4,0.08792688360555953,0.04162819820165816,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta_mu4_minus_mu3_rms,0.03589599991778475,0.016994640750917802,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_from_mu1_rms_mu2,0.033283871532763666,0.016189286121379202,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_from_mu1_rms_mu3,0.041777088818946456,0.024830782112747113,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_from_mu1_rms_mu4,0.052546588150124904,0.030922479130108645,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta2_rms,0.03328387144392764,0.01618928606658871,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta2_l2,0.08152850151600433,0.0396554900480377,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta3_rms,0.03275041044616955,0.022138629027554747,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta3_l2,0.08022179445470101,0.054228344931703906,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta4_rms,0.03589599998485937,0.0169946407918145,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_delta4_l2,0.08792688381799962,0.04162819820782582,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_cosine_delta2_delta3,-0.20058896737508727,0.46319213381366353,512,0
rollout_common,walker2d-expert-v2,4,1,512,mart_cosine_delta3_delta4,-0.07305853333662764,0.5103397133479929,512,0
rollout_common,walker2d-expert-v2,4,1,512,mart_cosine_delta2_delta4,-0.049968627745077904,0.510275041010438,512,0
rollout_common,walker2d-expert-v2,4,1,512,bound_frac_mart_mu1,0.17252604166666666,0.0,1,
rollout_common,walker2d-expert-v2,4,1,512,bound_frac_mart_mu2,0.1845703125,0.0,1,
rollout_common,walker2d-expert-v2,4,1,512,bound_frac_mart_mu3,0.2021484375,0.0,1,
rollout_common,walker2d-expert-v2,4,1,512,bound_frac_mart_mu4,0.21028645833333334,0.0,1,
rollout_common,walker2d-expert-v2,4,1,512,mart_mu4_vs_two_deploy_rms,0.045102247406974307,0.027733084836094227,512,
rollout_common,walker2d-expert-v2,4,1,512,mart_mu1_vs_two_target_rms,0.02441890693686819,0.016505862092181734,512,
rollout_common,walker2d-expert-v2,4,1,512,two_target_vs_deploy_rms,0.03539525033131614,0.017463761643262722,512,
rollout_common,walker2d-expert-v2,4,1,512,bound_frac_two_actor_target,0.16959635416666666,0.0,1,
rollout_common,walker2d-expert-v2,4,1,512,bound_frac_two_actor_deploy,0.1962890625,0.0,1,
dataset,walker2d-expert-v2,7,0,2048,mart_adjacent_rms_mu1_to_mu2,0.033983866669888674,0.01821994388467198,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_adjacent_l2_mu1_to_mu2,0.08324313282800341,0.0446295656595891,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta_mu2_minus_mu1_rms,0.033983866669888674,0.01821994388467198,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_adjacent_rms_mu2_to_mu3,0.033066656266740574,0.01703313189414025,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_adjacent_l2_mu2_to_mu3,0.08099643535351814,0.04172248186216955,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta_mu3_minus_mu2_rms,0.033066656266740574,0.01703313189414025,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_adjacent_rms_mu3_to_mu4,0.03578016184150974,0.017912615023359623,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_adjacent_l2_mu3_to_mu4,0.08764313942590017,0.04387676676614325,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta_mu4_minus_mu3_rms,0.03578016184150974,0.017912615023359623,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_from_mu1_rms_mu2,0.033983866669888674,0.01821994388467198,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_from_mu1_rms_mu3,0.04777393114836859,0.024353813054990545,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_from_mu1_rms_mu4,0.05835327442831288,0.02889034884223938,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta2_rms,0.03398386669800857,0.01821994387696049,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta2_l2,0.0832431328731218,0.044629565713164274,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta3_rms,0.03306665628474548,0.017033131967545214,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta3_l2,0.08099643536627354,0.041722481870666406,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta4_rms,0.035780161778689035,0.017912614853722534,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_delta4_l2,0.08764313940696411,0.043876766668205426,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_cosine_delta2_delta3,0.034636636455983694,0.49625396544087164,2048,0
dataset,walker2d-expert-v2,7,0,2048,mart_cosine_delta3_delta4,-0.07926592295542562,0.4940565709126237,2048,0
dataset,walker2d-expert-v2,7,0,2048,mart_cosine_delta2_delta4,0.0644963264011387,0.47656581976087686,2048,0
dataset,walker2d-expert-v2,7,0,2048,bound_frac_mart_mu1,0.16015625,0.0,1,
dataset,walker2d-expert-v2,7,0,2048,bound_frac_mart_mu2,0.18082682291666666,0.0,1,
dataset,walker2d-expert-v2,7,0,2048,bound_frac_mart_mu3,0.1962890625,0.0,1,
dataset,walker2d-expert-v2,7,0,2048,bound_frac_mart_mu4,0.19864908854166666,0.0,1,
dataset,walker2d-expert-v2,7,0,2048,mart_mu4_vs_two_deploy_rms,0.051899990498689645,0.02672541543531824,2048,
dataset,walker2d-expert-v2,7,0,2048,mart_mu1_vs_two_target_rms,0.026040193191179794,0.015430186835229794,2048,
dataset,walker2d-expert-v2,7,0,2048,two_target_vs_deploy_rms,0.05215012763056229,0.028520124067714328,2048,
dataset,walker2d-expert-v2,7,0,2048,bound_frac_two_actor_target,0.163330078125,0.0,1,
dataset,walker2d-expert-v2,7,0,2048,bound_frac_two_actor_deploy,0.19075520833333334,0.0,1,
rollout_common,walker2d-expert-v2,7,0,512,mart_adjacent_rms_mu1_to_mu2,0.03837078107093812,0.019042677621355107,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_adjacent_l2_mu1_to_mu2,0.09398883465584185,0.0466448435086361,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_delta_mu2_minus_mu1_rms,0.03837078107093812,0.019042677621355107,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_adjacent_rms_mu2_to_mu3,0.036609418032041596,0.01758408027784647,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_adjacent_l2_mu2_to_mu3,0.0896743939587474,0.0430720242768609,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_delta_mu3_minus_mu2_rms,0.036609418032041596,0.01758408027784647,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_adjacent_rms_mu3_to_mu4,0.03857256626506579,0.01777786005522063,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_adjacent_l2_mu3_to_mu4,0.0944831054191031,0.04354668585389772,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_delta_mu4_minus_mu3_rms,0.03857256626506579,0.01777786005522063,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_from_mu1_rms_mu2,0.03837078107093812,0.019042677621355107,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_from_mu1_rms_mu3,0.051013903575626705,0.02480173337804861,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_from_mu1_rms_mu4,0.06118624928572744,0.02851615735594703,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_delta2_rms,0.038370780925106374,0.019042677417585207,512,
rollout_common,walker2d-expert-v2,7,0,512,mart_delta2_l2,0.09398883445828687,0.04664484313662605,512,
