state_set,environment,T,seed,condition,run_key,hop_index,ref_actor,new_actor,n_states,optimizer_diverged,c_k,mean_q_new,mean_q_ref,mean_q_gain,transport_mean_sq,delta_L,q_term
rollout_common,halfcheetah-medium-replay-v2,20,1,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=1,3,mart_mu2,mart_mu3,512,False,0.021123095231448247,471.6290283203125,471.3197021484375,0.30930787697434425,0.030111021657490702,0.02357748191632455,-0.006533539741166152
rollout_common,halfcheetah-medium-replay-v2,20,1,bar_p4,bar_p4|halfcheetah-medium-replay-v2|T=20|seed=1,4,mart_mu3,mart_mu4,512,False,0.021109253613709418,471.9794006347656,471.6290283203125,0.35043109953403473,0.03454146437743122,0.027144125423236232,-0.007397338954194988
dataset,walker2d-expert-v2,10,0,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=0,1,dataset_action,mart_mu1,2048,False,0.009957533385372438,502.13238525390625,501.94146728515625,0.1909252107143402,0.02591266707045585,0.02401152291065854,-0.0019011441597973102
dataset,walker2d-expert-v2,10,0,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=0,2,mart_mu1,mart_mu2,2048,False,0.009957533385372438,502.23968505859375,502.13238525390625,0.10731068253517151,0.0017972212710285677,0.0007286715670774945,-0.0010685497039510732
dataset,walker2d-expert-v2,10,0,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=0,3,mart_mu2,mart_mu3,2048,False,0.009955406031805848,502.3228759765625,502.23968505859375,0.08318465948104858,0.001520342912403631,0.0006922058516522844,-0.0008281370607513466
dataset,walker2d-expert-v2,10,0,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=0,4,mart_mu3,mart_mu4,2048,False,0.009953757292708951,502.38671875,502.3228759765625,0.06385928392410278,0.001593584154848865,0.0009579443417821554,-0.0006356398130667096
dataset,walker2d-expert-v2,10,0,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=10|seed=0,1,dataset_action,two_actor_target,2048,False,0.009977666547105093,501.1191711425781,500.9219055175781,0.19726595282554626,0.0259591705517328,0.023990916653342534,-0.0019682538983902646
dataset,walker2d-expert-v2,10,0,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=10|seed=0,1,dataset_action,two_actor_deploy,2048,False,0.03988922842882416,501.38848876953125,500.9219055175781,0.4665939062833786,0.03278514998220166,0.014173079070966599,-0.01861207091123506
rollout_common,walker2d-expert-v2,10,0,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=0,2,mart_mu1,mart_mu2,512,False,0.009645068069076113,518.4981079101562,518.399658203125,0.09842133522033691,0.0027083794386438924,0.0017590989609943845,-0.0009492804776495078
rollout_common,walker2d-expert-v2,10,0,bar_p4,bar_p4|walker2d-expert-v2|T=10|seed=0,3,mart_mu2,mart_mu3,512,False,0.009643236714034737,518.5426635742188,518.4981079101562,0.044546306133270264,0.0024024923108507796,0.001972921736071797,-0.0004295705747789826
