pair_key,environment,T,seed,j1,j2,j3,j4,d12,d23,d34,d41,oracle_best_index,oracle_best_score,final_worse_than_mid,high_T
walker2d-expert-v2|T=14|seed=1,walker2d-expert-v2,14,1,7.970689603804945,1.9564953582927136,1.883517647142582,1.8386548309702626,-6.014194245512231,-0.07297771115013152,-0.044862816172319464,-6.1320347728346825,1,7.970689603804945,True,True
walker2d-expert-v2|T=20|seed=0,walker2d-expert-v2,20,0,13.837169135716703,11.500870691429395,-0.6009279558509462,1.8275824611373814,-2.3362984442873085,-12.10179864728034,2.4285104169883276,-12.009586674579321,1,13.837169135716703,True,True
walker2d-expert-v2|T=20|seed=1,walker2d-expert-v2,20,1,2.3093506045397363,1.8275824611373814,1.8275824611373814,1.8275824611373814,-0.48176814340235485,0.0,0.0,-0.48176814340235485,1,2.3093506045397363,True,True
walker2d-expert-v2|T=4|seed=0,walker2d-expert-v2,4,0,109.22375828707568,110.18590698834171,111.16183770752097,111.607550043944,0.962148701266031,0.9759307191792601,0.44571233642302843,2.3837917568683196,4,111.607550043944,False,False
walker2d-expert-v2|T=4|seed=1,walker2d-expert-v2,4,1,108.53738441939367,110.2975750967405,110.79511609752153,112.00330113780265,1.7601906773468272,0.4975410007810268,1.2081850402811227,3.4659167184089767,4,112.00330113780265,False,False
walker2d-expert-v2|T=7|seed=0,walker2d-expert-v2,7,0,110.09588007829048,111.64094617812118,113.08509270291522,113.583764149635,1.5450660998307058,1.4441465247940357,0.4986714467197828,3.4878840713445243,4,113.583764149635,False,False
walker2d-expert-v2|T=7|seed=1,walker2d-expert-v2,7,1,109.80062358086361,111.56835520647333,112.46953042785512,113.65623413705964,1.7677316256097129,0.9011752213817914,1.1867037092045223,3.8556105561960266,4,113.65623413705964,False,False
walker2d-medium-replay-v2|T=10|seed=0,walker2d-medium-replay-v2,10,0,52.78375135132312,91.0303052513067,90.312605279389,91.02816875499256,38.24655389998358,-0.7176999719176962,0.7155634756035596,38.244417403669445,2,91.0303052513067,True,True
walker2d-medium-replay-v2|T=10|seed=1,walker2d-medium-replay-v2,10,1,88.05555748108485,88.12480799257668,87.88421565474549,89.11856645064688,0.06925051149183048,-0.24059233783118827,1.234350795901392,1.0630089695620342,4,89.11856645064688,False,True
walker2d-medium-replay-v2|T=14|seed=0,walker2d-medium-replay-v2,14,0,86.53094356939248,90.35646783188973,91.63511790750812,85.57047223964184,3.825524262497254,1.278650075618387,-6.064645667866273,-0.9604713297506322,3,91.63511790750812,True,True
