method,K,integrator,T,h,seed,environment,score,status,source_csv
TD3+BC,1,Imp,0.3,0.3,3,hopper-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.3,0.3,3,hopper-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.3,0.3,3,hopper-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.3,0.3,3,halfcheetah-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.3,0.3,3,halfcheetah-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.3,0.3,3,halfcheetah-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.3,0.3,3,walker2d-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.3,0.3,3,walker2d-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.3,0.3,3,walker2d-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,0,hopper-medium-v2,48.684,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,0,hopper-medium-replay-v2,36.0451,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,0,hopper-expert-v2,98.5864,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,0,halfcheetah-medium-v2,45.8442,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,0,halfcheetah-medium-replay-v2,42.0862,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,0,halfcheetah-expert-v2,95.3721,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,0,walker2d-medium-v2,79.9441,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,0,walker2d-medium-replay-v2,16.003,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,0,walker2d-expert-v2,107.8782,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.4,0.4,1,hopper-medium-v2,47.3803,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,1,hopper-medium-replay-v2,20.4646,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,1,hopper-expert-v2,106.6007,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,1,halfcheetah-medium-v2,45.6752,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,1,halfcheetah-medium-replay-v2,42.6407,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,1,halfcheetah-expert-v2,94.7692,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,1,walker2d-medium-v2,82.2365,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,1,walker2d-medium-replay-v2,38.5977,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,1,walker2d-expert-v2,107.1045,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.4,0.4,2,hopper-medium-v2,49.5941,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,2,hopper-medium-replay-v2,28.4972,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,2,hopper-expert-v2,99.3944,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,2,halfcheetah-medium-v2,45.4692,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,2,halfcheetah-medium-replay-v2,43.1009,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,2,halfcheetah-expert-v2,94.2985,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,2,walker2d-medium-v2,80.6501,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,2,walker2d-medium-replay-v2,77.9103,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,2,walker2d-expert-v2,107.8538,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.4,0.4,3,hopper-medium-v2,46.2973,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,3,hopper-medium-replay-v2,23.4095,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,3,hopper-expert-v2,88.9853,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,3,halfcheetah-medium-v2,45.7214,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,3,halfcheetah-medium-replay-v2,42.4941,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,3,halfcheetah-expert-v2,95.4994,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,3,walker2d-medium-v2,74.3012,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,3,walker2d-medium-replay-v2,66.8486,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.4,0.4,3,walker2d-expert-v2,107.5243,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,0,hopper-medium-v2,54.3899,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,0,hopper-medium-replay-v2,49.6876,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,0,hopper-expert-v2,100.5056,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,0,halfcheetah-medium-v2,45.9215,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,0,halfcheetah-medium-replay-v2,41.6854,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,0,halfcheetah-expert-v2,94.1856,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,0,walker2d-medium-v2,80.6888,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,0,walker2d-medium-replay-v2,32.9919,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,0,walker2d-expert-v2,108.3731,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.5,0.5,1,hopper-medium-v2,45.4331,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,1,hopper-medium-replay-v2,23.8716,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,1,hopper-expert-v2,104.5571,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,1,halfcheetah-medium-v2,46.2934,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,1,halfcheetah-medium-replay-v2,43.0154,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,1,halfcheetah-expert-v2,94.9124,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,1,walker2d-medium-v2,81.0838,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,1,walker2d-medium-replay-v2,72.0432,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,1,walker2d-expert-v2,107.4857,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.5,0.5,2,hopper-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,2,hopper-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,2,hopper-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,2,halfcheetah-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,2,halfcheetah-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,2,halfcheetah-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,2,walker2d-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,2,walker2d-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,2,walker2d-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.5,0.5,3,hopper-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,3,hopper-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,3,hopper-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,3,halfcheetah-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,3,halfcheetah-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,3,halfcheetah-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,3,walker2d-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,3,walker2d-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.5,0.5,3,walker2d-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,0,hopper-medium-v2,56.5248,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,0,hopper-medium-replay-v2,44.4647,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,0,hopper-expert-v2,107.0513,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,0,halfcheetah-medium-v2,46.7003,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,0,halfcheetah-medium-replay-v2,42.8191,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,0,halfcheetah-expert-v2,96.2795,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,0,walker2d-medium-v2,82.8827,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,0,walker2d-medium-replay-v2,42.3228,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,0,walker2d-expert-v2,108.4191,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,0.7,0.7,1,hopper-medium-v2,45.7944,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,1,hopper-medium-replay-v2,25.3319,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,1,hopper-expert-v2,104.44,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,1,halfcheetah-medium-v2,46.3821,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,1,halfcheetah-medium-replay-v2,42.9988,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,1,halfcheetah-expert-v2,92.2996,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,1,walker2d-medium-v2,81.9666,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,1,walker2d-medium-replay-v2,69.374,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,1,walker2d-expert-v2,108.4761,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,0.7,0.7,2,hopper-medium-v2,52.5202,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,2,hopper-medium-replay-v2,22.8189,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,2,hopper-expert-v2,106.5527,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,2,halfcheetah-medium-v2,46.7521,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,2,halfcheetah-medium-replay-v2,43.8581,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,2,halfcheetah-expert-v2,95.9638,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,2,walker2d-medium-v2,82.1417,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,2,walker2d-medium-replay-v2,11.1952,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,2,walker2d-expert-v2,107.8849,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,0.7,0.7,3,hopper-medium-v2,43.4798,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,3,hopper-medium-replay-v2,38.513,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,3,hopper-expert-v2,89.3156,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,3,halfcheetah-medium-v2,46.5863,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,3,halfcheetah-medium-replay-v2,43.9708,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,3,halfcheetah-expert-v2,96.2401,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,3,walker2d-medium-v2,81.0821,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,3,walker2d-medium-replay-v2,75.5404,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,0.7,0.7,3,walker2d-expert-v2,107.9801,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,0,hopper-medium-v2,44.6715,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,0,hopper-medium-replay-v2,82.1931,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,0,hopper-expert-v2,106.8206,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,0,halfcheetah-medium-v2,47.5143,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,0,halfcheetah-medium-replay-v2,42.9964,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,0,halfcheetah-expert-v2,95.8316,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,0,walker2d-medium-v2,83.0081,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,0,walker2d-medium-replay-v2,35.2887,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,0,walker2d-expert-v2,108.9133,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1,1,1,hopper-medium-v2,52.5627,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,1,hopper-medium-replay-v2,20.3077,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,1,hopper-expert-v2,95.7562,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,1,halfcheetah-medium-v2,48.0946,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,1,halfcheetah-medium-replay-v2,44.7752,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,1,halfcheetah-expert-v2,97.464,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,1,walker2d-medium-v2,83.2932,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,1,walker2d-medium-replay-v2,60.7446,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,1,walker2d-expert-v2,109.0044,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1,1,2,hopper-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,2,hopper-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,2,hopper-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,2,halfcheetah-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,2,halfcheetah-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,2,halfcheetah-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,2,walker2d-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,2,walker2d-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,2,walker2d-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1,1,3,hopper-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,3,hopper-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,3,hopper-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,3,halfcheetah-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,3,halfcheetah-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,3,halfcheetah-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,3,walker2d-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,3,walker2d-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1,1,3,walker2d-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,0,hopper-medium-v2,53.0965,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,0,hopper-medium-replay-v2,74.7909,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,0,hopper-expert-v2,102.8752,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,0,halfcheetah-medium-v2,48.6558,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,0,halfcheetah-medium-replay-v2,44.8372,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,0,halfcheetah-expert-v2,96.4601,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,0,walker2d-medium-v2,86.3959,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,0,walker2d-medium-replay-v2,74.3529,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,0,walker2d-expert-v2,109.7429,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,1.5,1.5,1,hopper-medium-v2,44.4019,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,1,hopper-medium-replay-v2,60.3158,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,1,hopper-expert-v2,100.9545,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,1,halfcheetah-medium-v2,48.8617,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,1,halfcheetah-medium-replay-v2,45.519,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,1,halfcheetah-expert-v2,96.4382,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,1,walker2d-medium-v2,85.3002,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,1,walker2d-medium-replay-v2,74.8474,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,1,walker2d-expert-v2,109.9613,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,1.5,1.5,2,hopper-medium-v2,45.8358,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,2,hopper-medium-replay-v2,37.0056,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,2,hopper-expert-v2,105.1079,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,2,halfcheetah-medium-v2,49.0216,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,2,halfcheetah-medium-replay-v2,44.8079,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,2,halfcheetah-expert-v2,96.1752,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,2,walker2d-medium-v2,84.8373,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,2,walker2d-medium-replay-v2,91.2068,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,2,walker2d-expert-v2,109.9679,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,1.5,1.5,3,hopper-medium-v2,51.4394,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,3,hopper-medium-replay-v2,40.9153,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,3,hopper-expert-v2,105.6959,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,3,halfcheetah-medium-v2,48.799,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,3,halfcheetah-medium-replay-v2,45.9061,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,3,halfcheetah-expert-v2,97.1653,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,3,walker2d-medium-v2,85.7477,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,3,walker2d-medium-replay-v2,85.1848,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,1.5,1.5,3,walker2d-expert-v2,109.6345,available,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,0,hopper-medium-v2,54.375,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,0,hopper-medium-replay-v2,70.0355,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,0,hopper-expert-v2,103.2787,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,0,halfcheetah-medium-v2,49.8308,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,0,halfcheetah-medium-replay-v2,44.8879,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,0,halfcheetah-expert-v2,95.3061,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,0,walker2d-medium-v2,86.0569,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,0,walker2d-medium-replay-v2,63.3364,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,0,walker2d-expert-v2,110.168,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2,2,1,hopper-medium-v2,56.5561,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,1,hopper-medium-replay-v2,91.0381,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,1,hopper-expert-v2,91.3005,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,1,halfcheetah-medium-v2,49.5932,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,1,halfcheetah-medium-replay-v2,46.2123,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,1,halfcheetah-expert-v2,97.96,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,1,walker2d-medium-v2,40.3255,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,1,walker2d-medium-replay-v2,90.1976,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,1,walker2d-expert-v2,110.3404,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2,2,2,hopper-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,2,hopper-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,2,hopper-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,2,halfcheetah-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,2,halfcheetah-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,2,halfcheetah-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,2,walker2d-medium-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,2,walker2d-medium-replay-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,2,walker2d-expert-v2,,missing,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2,2,3,hopper-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,3,hopper-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,3,hopper-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,3,halfcheetah-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,3,halfcheetah-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,3,halfcheetah-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,3,walker2d-medium-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,3,walker2d-medium-replay-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2,2,3,walker2d-expert-v2,,missing,K=1/Imp/seed3.csv
TD3+BC,1,Imp,2.5,2.5,0,hopper-medium-v2,54.2331,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,0,hopper-medium-replay-v2,94.6634,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,0,hopper-expert-v2,106.4193,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,0,halfcheetah-medium-v2,51.3655,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,0,halfcheetah-medium-replay-v2,45.8349,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,0,halfcheetah-expert-v2,69.4175,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,0,walker2d-medium-v2,87.2239,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,0,walker2d-medium-replay-v2,75.4534,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,0,walker2d-expert-v2,110.4012,available,K=1/Imp/seed0.csv
TD3+BC,1,Imp,2.5,2.5,1,hopper-medium-v2,51.6016,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,1,hopper-medium-replay-v2,52.951,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,1,hopper-expert-v2,103.1446,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,1,halfcheetah-medium-v2,50.8397,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,1,halfcheetah-medium-replay-v2,46.7642,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,1,halfcheetah-expert-v2,95.7962,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,1,walker2d-medium-v2,89.3233,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,1,walker2d-medium-replay-v2,86.2573,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,1,walker2d-expert-v2,110.7042,available,K=1/Imp/seed1.csv
TD3+BC,1,Imp,2.5,2.5,2,hopper-medium-v2,53.4208,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2.5,2.5,2,hopper-medium-replay-v2,28.9605,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2.5,2.5,2,hopper-expert-v2,3.773,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2.5,2.5,2,halfcheetah-medium-v2,51.2184,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2.5,2.5,2,halfcheetah-medium-replay-v2,46.5639,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2.5,2.5,2,halfcheetah-expert-v2,86.2335,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2.5,2.5,2,walker2d-medium-v2,87.1033,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2.5,2.5,2,walker2d-medium-replay-v2,28.555,available,K=1/Imp/seed2.csv
TD3+BC,1,Imp,2.5,2.5,2,walker2d-expert-v2,9.5212,available,K=1/Imp/seed2.csv
