env,tau,seed,method,total_hops,checkpoint,eval_step,final_critic_loss,max_critic_loss,d4rl_score,q_data_abs_mean,q_data_abs_p99,td_residual_mean,td_residual_p50,td_residual_p90,td_residual_p99,td_target_abs_mean,td_target_abs_p50,td_target_abs_p90,td_target_abs_p99,path_length_mean,path_length_p50,path_length_p90,path_length_p99,chord_length_mean,chord_length_p50,chord_length_p90,chord_length_p99,critic_displacement_sq_mean_metric_mean,critic_displacement_sq_mean_metric_p50,critic_displacement_sq_mean_metric_p90,critic_displacement_sq_mean_metric_p99,final_displacement_sq_mean_metric_mean,final_displacement_sq_mean_metric_p50,final_displacement_sq_mean_metric_p90,final_displacement_sq_mean_metric_p99,decoupling_displacement_ratio,path_tortuosity_mean
halfcheetah-medium-replay-v2,1.5,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau1.5_expl2_seed3/params_1000000.pkl,1000000,64.15644073486328,64.15644073486328,46.204468222470595,264.98431396484375,358.2948913574219,73.17273719623404,21.387337684631348,139.76235961914062,719.0242126464849,266.88489883072907,318.5262145996094,349.1810607910156,360.9788116455078,0.9340168282760715,0.8053703010082245,1.7270503640174866,2.4131032586097723,0.6954983852538135,0.5863668918609619,1.370037317276001,1.9720547139644624,0.09157419132424494,0.04797997325658798,0.24212419986724854,0.5214102953672412,0.11345329998487585,0.05730435624718666,0.3128337264060974,0.6481666386127473,1.1130688190460205,1.4762859344482422
halfcheetah-medium-replay-v2,10.0,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau10_expl2_seed2/params_1000000.pkl,1000000,28.022037506103516,28.022037506103516,49.810331125342806,340.4394226074219,440.6939697265625,31.871502271556665,11.820487976074219,65.50487899780273,301.3580444335959,341.7719226802292,400.7200164794922,430.1083221435547,442.5138122558594,1.2237077122663322,1.1064441204071045,2.083321452140808,2.9203962445259095,0.9203574982348073,0.8249560594558716,1.6050952076911926,2.3698116183280966,0.13078724937219022,0.07545017451047897,0.3245062232017517,0.6977012634277345,0.18164234942460666,0.11342547461390495,0.4293884336948395,0.9360024511814136,1.1784898042678833,1.4378297328948975
halfcheetah-medium-replay-v2,10.0,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau10_expl2_seed3/params_1000000.pkl,1000000,37.95220947265625,37.95220947265625,50.370345619773495,344.4500427246094,446.7350769042969,35.16844199751229,11.251340866088867,74.12919235229492,287.5312286376962,345.44184288017277,405.1646728515625,435.5579071044922,448.54386138916016,1.250135278878588,1.1291321516036987,2.0840179920196533,3.061674404144288,0.9283794849106926,0.8346624374389648,1.6255922317504883,2.3448516130447397,0.13832235848461494,0.08360177278518677,0.32461708784103394,0.7227277368307125,0.18486668774909276,0.11611023172736168,0.4404250383377075,0.9163884997367867,1.1560673713684082,1.458207130432129
halfcheetah-medium-replay-v2,12.0,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau12_expl2_seed2/params_1000000.pkl,1000000,36.24345779418945,36.24345779418945,41.98944167399464,337.285888671875,437.4135437011719,36.97196626207892,11.798171043395996,73.51792907714844,307.80039520263773,338.34432045341237,394.52528381347656,425.3272399902344,438.04524078369144,1.3462106652550574,1.2450194358825684,2.1833133697509766,3.218713521957399,0.9942190700658102,0.9023327231407166,1.6928549408912659,2.467525410652162,0.151936517665753,0.09622202813625336,0.35635456442832947,0.7666941642761238,0.20801034059274315,0.13570072501897812,0.47762633860111237,1.0147805392742164,1.1700687408447266,1.4675719738006592
halfcheetah-medium-replay-v2,12.0,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau12_expl2_seed3/params_1000000.pkl,1000000,30.031091690063477,30.031091690063477,41.477953028913745,332.3912048339844,429.0742492675781,31.627156622134862,10.289655208587646,67.6563491821289,303.0922409057629,333.2260881398106,389.0506896972656,417.84124755859375,430.19261016845707,1.3285394112572249,1.2271957397460938,2.185284972190857,3.1469553112983757,0.9827042432025337,0.9036227762699127,1.6776155233383179,2.4184527039527906,0.14982878882267414,0.0952240377664566,0.3534460961818695,0.7504297226667406,0.20338187877542424,0.136089026927948,0.46906571090221405,0.9748193711042414,1.165087342262268,1.4657235145568848
halfcheetah-medium-replay-v2,14.0,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau14_expl2_seed2/params_1000000.pkl,1000000,37.527099609375,37.527099609375,48.476888439786705,334.16510009765625,435.61737060546875,44.162059908750734,11.508334159851074,72.86103439331055,340.59066162109457,334.40844432628364,389.7722625732422,421.9892578125,435.9644256591797,1.4179030828745454,1.3219324946403503,2.3038328886032104,3.3669177055358905,1.0322145729733165,0.9514455795288086,1.7430902123451233,2.429451012611393,0.16285652633868608,0.10511606931686401,0.3818799555301666,0.7711629420518897,0.22196707952207362,0.1508747935295105,0.5063939988613129,0.9837088704109223,1.1674591302871704,1.500032663345337
halfcheetah-medium-replay-v2,14.0,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau14_expl2_seed3/params_1000000.pkl,1000000,29.64533233642578,29.64533233642578,46.3752728773851,334.12457275390625,432.7088317871094,35.427757464003435,11.313757419586182,72.8170051574707,339.0676528930669,335.1639339385729,389.37355041503906,420.4830627441406,435.0906951904297,1.4305271604935115,1.342383861541748,2.3175559043884277,3.4472253322601323,1.0285650868536322,0.9476191997528076,1.7595217823982239,2.4458942174911518,0.16706281355777008,0.11002008616924286,0.38391000032424927,0.8529657810926446,0.22219516877534318,0.14966368675231934,0.5159862041473389,0.9970673501491563,1.1532604694366455,1.5343718528747559
halfcheetah-medium-replay-v2,17.0,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau17_expl2_seed2/params_1000000.pkl,1000000,47.702301025390625,47.702301025390625,40.133122711521025,305.65472412109375,402.31951904296875,48.14377212835984,12.454921245574951,82.38230895996094,474.2570480346681,305.81893225345993,357.4966735839844,387.8665466308594,401.9091308593751,1.6426555065518187,1.5738477110862732,2.5666970014572144,3.6910283327102698,1.117573773904951,1.0605204105377197,1.8372030854225159,2.5234913706779483,0.2076618452469745,0.14829538762569427,0.451304629445076,0.9202007681131367,0.25524741109398974,0.1874506026506424,0.5625525414943695,1.0613348066806794,1.1086699962615967,1.616913080215454
halfcheetah-medium-replay-v2,17.0,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau17_expl2_seed3/params_1000000.pkl,1000000,36.297550201416016,36.297550201416016,45.704136153577636,320.9185791015625,415.1694030761719,32.74383416530105,10.351702690124512,70.82684707641602,307.07318420410166,322.3068544897251,375.6730499267578,404.54942321777344,416.89306182861327,1.573041343508521,1.4731824398040771,2.5237042903900146,3.590564775466919,1.0921470244647935,1.00470370054245,1.8289896249771118,2.5863295435905487,0.19246941052833932,0.1290237158536911,0.4390929192304611,0.9071081995964059,0.24600078857056928,0.16823825240135193,0.5575339198112488,1.1148521602153803,1.130543828010559,1.5896049737930298
halfcheetah-medium-replay-v2,2.5,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau2.5_expl2_seed2/params_1000000.pkl,1000000,53.66640853881836,53.66640853881836,48.17575327019611,289.95501708984375,385.26239013671875,54.14109828083929,18.596850395202637,104.17236709594727,512.9946319580083,291.6056154448306,347.3614196777344,376.440673828125,387.2866119384766,0.9659902467865322,0.8275912404060364,1.7713987827301025,2.4825478076934835,0.7318849573312036,0.6068926751613617,1.4076881408691406,2.059885025024416,0.09484640395369226,0.05001534894108772,0.24863936752080917,0.5465616017580035,0.12380936391997466,0.06138645298779011,0.3302643299102783,0.7071885198354734,1.1425265073776245,1.4317843914031982
halfcheetah-medium-replay-v2,2.5,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau2.5_expl2_seed3/params_1000000.pkl,1000000,51.99952697753906,51.99952697753906,47.56755857007594,292.9918212890625,387.8187255859375,49.80821278982353,15.942184925079346,104.31321716308594,465.8533447265628,294.0364410399925,349.4174346923828,378.53526306152344,389.7290267944336,0.9758666706766235,0.8449397087097168,1.7707449197769165,2.5360431432724,0.7305463951133788,0.6145513653755188,1.4025980830192566,2.0583513975143446,0.09654819426087258,0.05091926082968712,0.24673786759376526,0.5547447621822358,0.12278553273523585,0.06294556707143784,0.32788027822971344,0.706135630607606,1.127720594406128,1.4601995944976807
halfcheetah-medium-replay-v2,20.0,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau20_expl2_seed2/params_1000000.pkl,1000000,32.332847595214844,32.332847595214844,39.06524636917496,274.9927978515625,367.00701904296875,44.68088402553008,13.007753849029541,83.03903198242188,440.150802612305,276.267750325409,322.43821716308594,353.5276794433594,368.50099182128906,1.9935410467442125,1.8543599843978882,3.048717737197876,5.261764955520631,1.2439632346995495,1.198842167854309,1.9628151059150696,2.662757766246796,0.27617002692406345,0.19983156770467758,0.5842901468276978,1.3543778538703926,0.3064451285223697,0.2395370900630951,0.642107218503952,1.181713104248047,1.0533872842788696,1.795616865158081
halfcheetah-medium-replay-v2,20.0,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau20_expl2_seed3/params_1000000.pkl,1000000,25.053348541259766,25.053348541259766,41.46001306199839,294.379150390625,383.85479736328125,32.21125698835533,9.870697975158691,65.65189361572266,341.419656372071,295.35453813383356,344.6756591796875,372.9295959472656,385.33968963623045,1.7279879383277148,1.6253201365470886,2.707413673400879,4.08887450695038,1.1340007653925568,1.0789496898651123,1.8607966303825378,2.559637916088106,0.2239496881230565,0.1596519872546196,0.48615720868110657,1.020269697904587,0.26183322421559296,0.19402208924293518,0.5770941078662872,1.0919585525989548,1.0812772512435913,1.7140367031097412
halfcheetah-medium-replay-v2,4.0,2,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau4_expl2_seed2/params_1000000.pkl,1000000,53.9156379699707,53.9156379699707,50.63317485441684,316.2881164550781,414.2440490722656,51.084993593819036,18.429073333740234,101.84702682495117,418.1541213989263,317.79044406616595,374.0660400390625,404.3058776855469,416.6492752075195,1.0384555395539792,0.9053860008716583,1.8335387706756592,2.5236831307411207,0.7972936545993434,0.6908208429813385,1.4620733857154846,2.1240904569625867,0.10277673845041946,0.05545014888048172,0.26276838779449463,0.5724583357572556,0.14009969397807254,0.07953891903162003,0.3562764972448349,0.7519602686166771,1.1675384044647217,1.3922158479690552
halfcheetah-medium-replay-v2,4.0,3,expl2,2,/home/ext_csv/mpi_sweep_lab/results_expl2_matched/halfcheetah-medium-replay-v2_tau4_expl2_seed3/params_1000000.pkl,1000000,32.97084045410156,32.97084045410156,48.854828971212264,315.6751708984375,412.5005798339844,44.45142728811544,12.276143074035645,81.24983978271484,426.3871765136721,316.804448495619,373.63836669921875,402.2400665283203,414.00718383789064,1.0355398057254206,0.9070481657981873,1.8474248051643372,2.560664451122286,0.7840627346467954,0.6722864508628845,1.4560474753379822,2.0919932126998906,0.10280265710081693,0.056524164974689484,0.26439106464385986,0.5798064410686499,0.13710447580087504,0.07532818987965584,0.35334570705890656,0.7294060587882999,1.154844880104065,1.4239585399627686
