environment,T,seed,pair_key,protocol,first_actor,rest_actor,q_source,eval_seed,raw_return,normalized_score,episode_length,truncated,q_s0,discounted_return,discounted_return_bootstrapped,bootstrap_q
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_mart_polyak,mart_polyak,mart_polyak,mart_polyak,1009,3796.9038548572735,82.67364081353608,1000,True,274.8172912597656,175.14155405717156,175.1592627571459,410.1966247558594
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1000,4231.823981934571,92.14763988328464,1000,True,225.54391479492188,273.6531517090988,273.6713867799879,422.3892517089844
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1001,4260.434904464142,92.77088042000423,1000,True,224.15872192382812,270.0896223381161,270.1071617535216,406.275390625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1002,4181.479090747043,91.05096161391482,1000,True,225.21417236328125,269.26173462911294,269.2795177944826,411.9215087890625
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1003,4259.8540148260745,92.7582267221226,1000,True,224.91770935058594,268.60486248093196,268.6228016427479,415.5349426269531
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1004,4238.128049813733,92.28496333534967,1000,True,224.54420471191406,268.0853311277122,268.1034586630924,419.8983459472656
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1005,4171.365611626683,90.83065658360478,1000,True,225.69076538085938,260.2221368558174,260.2394949830764,402.07611083984375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1006,4190.350296809582,91.24420582762559,1000,True,225.30685424804688,264.2278143180452,264.2459244626641,419.4955139160156
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1007,4149.024479169484,90.34399281492843,1000,True,225.62242126464844,261.24693677091983,261.26455304031543,408.05560302734375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1008,4108.198713336855,89.45467258475348,1000,True,225.4893798828125,261.06607241153216,261.08397959937946,414.7943115234375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,full_ta_polyak,ta_polyak,ta_polyak,ta_polyak,1009,4145.176203853598,90.26016464857558,1000,True,224.570068359375,270.618977847471,270.6359034783541,392.0579528808594
