env,tau,K,seed,variant,geometry,gaussian_qbc_mode,policy,hop,eval_mode,step,status,d4rl_score,run,machine,hostname,source,schema,eval_sha256
halfcheetah-medium-replay-v2,0.7,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.201895566462029,halfcheetah-medium-replay-v2_iql_tau0.7_mpi1_seed1_4d6eb7b11443,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi1_seed1_4d6eb7b11443,iql_actor_geometry_v6_chain_q_scale,47021fe1c7e3098be77be78d00761672f61ed27eec75f73fb29af01f423afe28
halfcheetah-medium-replay-v2,0.7,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,42.33461338417692,halfcheetah-medium-replay-v2_iql_tau0.7_mpi1_seed2_4aecacd511f3,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi1_seed2_4aecacd511f3,iql_actor_geometry_v6_chain_q_scale,4a6adbad21af1d02b9464df9d84341f02398dc465395ab35ca97a4326995d83a
halfcheetah-medium-replay-v2,0.7,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,42.422051373592,halfcheetah-medium-replay-v2_iql_tau0.7_mpi1_seed3_e59c221f80b7,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi1_seed3_e59c221f80b7,iql_actor_geometry_v6_chain_q_scale,91f44420d45ce039b2e0f5a7586d307e4d5b0a8333de8e96846033f287c03de3
halfcheetah-medium-replay-v2,0.7,2,0,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,49.478145694214035,halfcheetah-medium-replay-v2_iql_tau0.7_mpi2_seed0_16359763c2cb,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi2_seed0_16359763c2cb,iql_actor_geometry_v6_chain_q_scale,91d3b02f00f0f9b0b4bd577e4a6ff5e7730f71b2638362499e4a17ff78de85b1
halfcheetah-medium-replay-v2,0.7,2,1,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,50.71028579957928,halfcheetah-medium-replay-v2_iql_tau0.7_mpi2_seed1_767db1c880f9,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi2_seed1_767db1c880f9,iql_actor_geometry_v6_chain_q_scale,b03711f12e1055d125635e10da56913acf1d4bbedefe5f0d0e74aecc9c099eb6
halfcheetah-medium-replay-v2,0.7,2,2,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,49.646732383427235,halfcheetah-medium-replay-v2_iql_tau0.7_mpi2_seed2_07880cd38982,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi2_seed2_07880cd38982,iql_actor_geometry_v6_chain_q_scale,d5686a91be6a6d03222e323821effb97c5c81b2eddd4f9a14ede7ff5054ff9f1
halfcheetah-medium-replay-v2,0.7,2,3,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,51.00544264660094,halfcheetah-medium-replay-v2_iql_tau0.7_mpi2_seed3_ed4705afb16c,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi2_seed3_ed4705afb16c,iql_actor_geometry_v6_chain_q_scale,ad95d1c5e49858c7fbdde0bace9d197b91b18ecb2c537ab2ddc3ce2255f60714
halfcheetah-medium-replay-v2,0.7,3,0,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,47.85703379202418,halfcheetah-medium-replay-v2_iql_tau0.7_mpi3_seed0_84090882b9b7,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi3_seed0_84090882b9b7,iql_actor_geometry_v6_chain_q_scale,bd33aa9fec76999ee03dcbcc568b1201536c77ad98638bffff712338d24249d6
halfcheetah-medium-replay-v2,0.7,3,1,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,50.32631501188802,halfcheetah-medium-replay-v2_iql_tau0.7_mpi3_seed1_51f88e9ae376,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi3_seed1_51f88e9ae376,iql_actor_geometry_v6_chain_q_scale,52815d4cead2a213aca32915e10f9fa7c4125c3da2900aa408238cc845eef400
halfcheetah-medium-replay-v2,0.7,3,2,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,50.60413210851068,halfcheetah-medium-replay-v2_iql_tau0.7_mpi3_seed2_84074f6ddb60,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi3_seed2_84074f6ddb60,iql_actor_geometry_v6_chain_q_scale,8c8d49bfc0745a9cd502aa29adcb6c18e4d048bcabeb55ecbf389e65745f46ca
halfcheetah-medium-replay-v2,0.7,3,3,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,50.35463751425701,halfcheetah-medium-replay-v2_iql_tau0.7_mpi3_seed3_b15f9c58d68f,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau0.7_mpi3_seed3_b15f9c58d68f,iql_actor_geometry_v6_chain_q_scale,0f8275b449da6aa59f1b31b12aca88455bde517b70e8e1e2ccf90755d98be113
halfcheetah-medium-replay-v2,1.5,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5805787669168687,halfcheetah-medium-replay-v2_iql_tau1.5_mpi1_seed0_5ebc97324c43,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi1_seed0_5ebc97324c43,iql_actor_geometry_v6_chain_q_scale,c4808aad726d5a75dbc79f5edb7ab32bb466e61dc64486e42fe926e3efc462de
halfcheetah-medium-replay-v2,1.5,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5738380740718307,halfcheetah-medium-replay-v2_iql_tau1.5_mpi1_seed1_44eb3e264467,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi1_seed1_44eb3e264467,iql_actor_geometry_v6_chain_q_scale,6584aa09f42a5a87fa2a1ae044ecccfae926d4da96d463055252fe48427c2bbf
halfcheetah-medium-replay-v2,1.5,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-1.9812367037710812,halfcheetah-medium-replay-v2_iql_tau1.5_mpi1_seed2_cd3432b70729,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi1_seed2_cd3432b70729,iql_actor_geometry_v6_chain_q_scale,ae8f974604856c5e714dead7759911fd3d475ea0828be05e5ef78ae4466e07a1
halfcheetah-medium-replay-v2,1.5,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5666680836933446,halfcheetah-medium-replay-v2_iql_tau1.5_mpi1_seed3_687e9d655a76,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi1_seed3_687e9d655a76,iql_actor_geometry_v6_chain_q_scale,271a68016c0f5d3126d928130c59afec96635763636564b34b1f780607491113
halfcheetah-medium-replay-v2,1.5,2,0,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,47.01860182026604,halfcheetah-medium-replay-v2_iql_tau1.5_mpi2_seed0_1f7c8f2bf47a,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi2_seed0_1f7c8f2bf47a,iql_actor_geometry_v6_chain_q_scale,9ca5a50581bd9f8c3c8a6a7a417f51b5a291dead0442878f50c121a815abe48b
halfcheetah-medium-replay-v2,1.5,2,1,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,45.41351642602074,halfcheetah-medium-replay-v2_iql_tau1.5_mpi2_seed1_53b627eaf168,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi2_seed1_53b627eaf168,iql_actor_geometry_v6_chain_q_scale,e3a10d3652e54277d542102967ef0a60d1031e17350c78e8b953f39589348489
halfcheetah-medium-replay-v2,1.5,2,2,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,-2.570908968546573,halfcheetah-medium-replay-v2_iql_tau1.5_mpi2_seed2_0b4233465ecf,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi2_seed2_0b4233465ecf,iql_actor_geometry_v6_chain_q_scale,69b8589c9c75d8f1b00c237418b6c461b325f3554d00b6dc2c66a0216b560538
halfcheetah-medium-replay-v2,1.5,2,3,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,35.17835732691728,halfcheetah-medium-replay-v2_iql_tau1.5_mpi2_seed3_992c5fe1174e,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi2_seed3_992c5fe1174e,iql_actor_geometry_v6_chain_q_scale,f92af60eed569c73c18f808305f650073a0802e6319bce4a003601a58229ddb2
halfcheetah-medium-replay-v2,1.5,3,0,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,43.931906652823514,halfcheetah-medium-replay-v2_iql_tau1.5_mpi3_seed0_d5e615725a20,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi3_seed0_d5e615725a20,iql_actor_geometry_v6_chain_q_scale,5c2670a7964384b945ef39330fad161e96223375d150a0dcc61d2e9a114a9146
halfcheetah-medium-replay-v2,1.5,3,1,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,-2.5772853145995986,halfcheetah-medium-replay-v2_iql_tau1.5_mpi3_seed1_6b504fa2fc03,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi3_seed1_6b504fa2fc03,iql_actor_geometry_v6_chain_q_scale,c86cc6174a1ab0210b4501e7f787525dcd544326cb4c23ff70ddcf37f03f9415
halfcheetah-medium-replay-v2,1.5,3,2,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,41.704726118458794,halfcheetah-medium-replay-v2_iql_tau1.5_mpi3_seed2_f8a3813513d3,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi3_seed2_f8a3813513d3,iql_actor_geometry_v6_chain_q_scale,b53f53d860ee4e1aa85a69a5fa6255ac8eb67e2245381d482df934cfb833e696
halfcheetah-medium-replay-v2,1.5,3,3,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,23.639815883463193,halfcheetah-medium-replay-v2_iql_tau1.5_mpi3_seed3_bc1b852cadc8,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau1.5_mpi3_seed3_bc1b852cadc8,iql_actor_geometry_v6_chain_q_scale,ee61835eae129dd9ed8187f6e4206f73f6072e63ed2b3a92176c66303e024755
halfcheetah-medium-replay-v2,10,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5805787669168687,halfcheetah-medium-replay-v2_iql_tau10_mpi1_seed0_0cf9976d5952,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi1_seed0_0cf9976d5952,iql_actor_geometry_v6_chain_q_scale,8ad2028a3bda4d3100229f89228187d87592e01cb5885fd925622e16a4ee103d
halfcheetah-medium-replay-v2,10,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.582928204986671,halfcheetah-medium-replay-v2_iql_tau10_mpi1_seed1_af312cce2b8e,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi1_seed1_af312cce2b8e,iql_actor_geometry_v6_chain_q_scale,72adc4fe87ff672b3fab07680725d00915ad52e0d2178ff54f784407b3995f63
halfcheetah-medium-replay-v2,10,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5741261383733915,halfcheetah-medium-replay-v2_iql_tau10_mpi1_seed2_4f5574a78f4c,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi1_seed2_4f5574a78f4c,iql_actor_geometry_v6_chain_q_scale,679cf6a5252f58f76a25544439c511368049e18bcc3297dd73f1ddd9b2225f1e
halfcheetah-medium-replay-v2,10,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.585612567418489,halfcheetah-medium-replay-v2_iql_tau10_mpi1_seed3_d0fb352c5322,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi1_seed3_d0fb352c5322,iql_actor_geometry_v6_chain_q_scale,929bfbdd1ed25f4edcd261cf8621bccbbf6bfc5f9ab7c83b771daea73e4c7e6d
halfcheetah-medium-replay-v2,10,2,0,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,-2.568944762008598,halfcheetah-medium-replay-v2_iql_tau10_mpi2_seed0_c95f9b376870,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi2_seed0_c95f9b376870,iql_actor_geometry_v6_chain_q_scale,cd8c34da8a080abcb88bc9dab3cd94f578dc3088afdc1f2ef9cf6b34bc3977b4
halfcheetah-medium-replay-v2,10,2,1,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,-2.5784852275244425,halfcheetah-medium-replay-v2_iql_tau10_mpi2_seed1_84e6f7159116,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi2_seed1_84e6f7159116,iql_actor_geometry_v6_chain_q_scale,15ac8b011673de1e22873f5b9ab65a043184ef314d8e87dbfd1ac4e6f2966f0f
halfcheetah-medium-replay-v2,10,2,2,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,-2.570908968546573,halfcheetah-medium-replay-v2_iql_tau10_mpi2_seed2_4bfd62e4b4d7,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi2_seed2_4bfd62e4b4d7,iql_actor_geometry_v6_chain_q_scale,3eaf4a2cad6d4d9324e5806492df067bf5049a58c3060fdeef3e52cfc8355a06
halfcheetah-medium-replay-v2,10,2,3,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,-2.582157738148333,halfcheetah-medium-replay-v2_iql_tau10_mpi2_seed3_e76347fc68c1,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi2_seed3_e76347fc68c1,iql_actor_geometry_v6_chain_q_scale,77693a254310c978ec647988e6473ebe7de01f0d5ee0f7db4287e99f8d3cfcbf
halfcheetah-medium-replay-v2,10,3,0,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,-2.568944762008598,halfcheetah-medium-replay-v2_iql_tau10_mpi3_seed0_79af2945a1cf,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi3_seed0_79af2945a1cf,iql_actor_geometry_v6_chain_q_scale,9be6224c0ab8db021d4832719aa4f9a9d2559dc7ab38e4e04befbb15074d5289
halfcheetah-medium-replay-v2,10,3,1,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,-2.5784852275244425,halfcheetah-medium-replay-v2_iql_tau10_mpi3_seed1_fbe89ec9da8a,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi3_seed1_fbe89ec9da8a,iql_actor_geometry_v6_chain_q_scale,8cd54b821ef681f7a6b95e36d028fa0d632f221c5d74eef89bccaa104f74a5ab
halfcheetah-medium-replay-v2,10,3,2,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,-2.570908968546573,halfcheetah-medium-replay-v2_iql_tau10_mpi3_seed2_f3bec73d8406,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi3_seed2_f3bec73d8406,iql_actor_geometry_v6_chain_q_scale,b31d43e452b23bb1363cfcbc0b125ceb73e670943a84ea5915560f8c6f916555
halfcheetah-medium-replay-v2,10,3,3,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,-2.5818598892844875,halfcheetah-medium-replay-v2_iql_tau10_mpi3_seed3_1f6e15675a0c,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau10_mpi3_seed3_1f6e15675a0c,iql_actor_geometry_v6_chain_q_scale,45f302d1e64a6da755eb5b50c52d5d9503f6a51599f6f7b8426dc750b80e7c7c
halfcheetah-medium-replay-v2,2.5,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5805787669168687,halfcheetah-medium-replay-v2_iql_tau2.5_mpi1_seed0_fcedb5d91437,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi1_seed0_fcedb5d91437,iql_actor_geometry_v6_chain_q_scale,c1cc9b0c89ab37effc913b60dbe5b494db8378a4112e6dd489a920fcf38f488b
halfcheetah-medium-replay-v2,2.5,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5738380740718307,halfcheetah-medium-replay-v2_iql_tau2.5_mpi1_seed1_6f337e0db259,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi1_seed1_6f337e0db259,iql_actor_geometry_v6_chain_q_scale,56e586fb4811c1b8e895ebd6893517ed7bdc8c0e7f1ff0433a804162eb5f6ff9
halfcheetah-medium-replay-v2,2.5,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5741261383733915,halfcheetah-medium-replay-v2_iql_tau2.5_mpi1_seed2_26ce18076dfd,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi1_seed2_26ce18076dfd,iql_actor_geometry_v6_chain_q_scale,9d8a7abb5ef82c9e79ba8a240918bd0cbf6d0aafa161f4baa58a5f2c79fcdb86
halfcheetah-medium-replay-v2,2.5,1,3,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.583314236651902,halfcheetah-medium-replay-v2_iql_tau2.5_mpi1_seed3_0fbf596f1cba,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi1_seed3_0fbf596f1cba,iql_actor_geometry_v6_chain_q_scale,a9c16889e5f8016f6cc1c8f9074fe523e5a5c36c6d1a71c839d899d6d64e1402
halfcheetah-medium-replay-v2,2.5,2,0,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,-2.575152795277478,halfcheetah-medium-replay-v2_iql_tau2.5_mpi2_seed0_d629c1ea9e4e,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi2_seed0_d629c1ea9e4e,iql_actor_geometry_v6_chain_q_scale,56c3060c9d356134f7b958f34f1c995ced2bab7314398dfb47e3bbf7ff04d61d
halfcheetah-medium-replay-v2,2.5,2,1,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,-2.5784852275244425,halfcheetah-medium-replay-v2_iql_tau2.5_mpi2_seed1_94793b6c7681,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi2_seed1_94793b6c7681,iql_actor_geometry_v6_chain_q_scale,072bc2b10b040279b9c383e606e9e66a9e8be843229c34c349e011c1c6ed2ade
halfcheetah-medium-replay-v2,2.5,2,2,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,-2.570908968546573,halfcheetah-medium-replay-v2_iql_tau2.5_mpi2_seed2_2d0fde25d965,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi2_seed2_2d0fde25d965,iql_actor_geometry_v6_chain_q_scale,31d601c89f6fb70a2776451f824582080dd0f2e7f0d25ffb55a07ddc11e01ab2
halfcheetah-medium-replay-v2,2.5,2,3,qbc_gaussian_w2,w2,stochastic,mpi,2,mean,1000000,completed,3.818671783601604,halfcheetah-medium-replay-v2_iql_tau2.5_mpi2_seed3_24ab1e67e97a,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi2_seed3_24ab1e67e97a,iql_actor_geometry_v6_chain_q_scale,41c6474128befc64cc46dd792b1b8806cadbd86bc87d0abdf2012a24fbbe373d
halfcheetah-medium-replay-v2,2.5,3,0,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,-2.575152795277478,halfcheetah-medium-replay-v2_iql_tau2.5_mpi3_seed0_6eefffcbc515,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi3_seed0_6eefffcbc515,iql_actor_geometry_v6_chain_q_scale,425b77ab8567fb62a6ae076095d65939874b00ce3d9e1bc2b31b51bd25f33139
halfcheetah-medium-replay-v2,2.5,3,1,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,31.23192847864586,halfcheetah-medium-replay-v2_iql_tau2.5_mpi3_seed1_c3c16d12fc3d,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi3_seed1_c3c16d12fc3d,iql_actor_geometry_v6_chain_q_scale,dae815f2145471e78f7b578b342e5c110115048d9119389b5daf1ba71cf06859
halfcheetah-medium-replay-v2,2.5,3,2,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,-2.570908968546573,halfcheetah-medium-replay-v2_iql_tau2.5_mpi3_seed2_eda0691ebe6f,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi3_seed2_eda0691ebe6f,iql_actor_geometry_v6_chain_q_scale,553894177e43a18aa47864020127ef60bc543ca9983e474aca52e5c3e505482b
halfcheetah-medium-replay-v2,2.5,3,3,qbc_gaussian_w2,w2,stochastic,mpi,3,mean,1000000,completed,6.538151117188773,halfcheetah-medium-replay-v2_iql_tau2.5_mpi3_seed3_7e8d27d23371,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau2.5_mpi3_seed3_7e8d27d23371,iql_actor_geometry_v6_chain_q_scale,82de0bd5d0d27d783d996172a8fc9980eafc59fc176d63edc564e73a246fa3a1
halfcheetah-medium-replay-v2,4,1,0,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5805787669168687,halfcheetah-medium-replay-v2_iql_tau4_mpi1_seed0_f7f408482d40,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau4_mpi1_seed0_f7f408482d40,iql_actor_geometry_v6_chain_q_scale,8de91a042321949fd4b17b56c1c867c2d947f0276bb52b50b8ca87814e174720
halfcheetah-medium-replay-v2,4,1,1,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5738380740718307,halfcheetah-medium-replay-v2_iql_tau4_mpi1_seed1_8b6bbf1905f8,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau4_mpi1_seed1_8b6bbf1905f8,iql_actor_geometry_v6_chain_q_scale,480a89cbe700c8f00c47560033ea8676f43f6d30b6244178ba46d48527439f0c
halfcheetah-medium-replay-v2,4,1,2,qbc_gaussian_w2,w2,stochastic,baseline,1,mean,1000000,completed,-2.5741261383733915,halfcheetah-medium-replay-v2_iql_tau4_mpi1_seed2_af3a0cacd0cf,ext_csv,DGX-H200-02,/raid/ext_csv/MPI_store/iql_qbc_gaussian_w2_hc_walker_s0123/halfcheetah-medium-replay-v2_iql_tau4_mpi1_seed2_af3a0cacd0cf,iql_actor_geometry_v6_chain_q_scale,8ae05637a0af30072867dbce1084ac1d91f38b4942ffea7f72b68ee4c4ec8606
