task,T,training_seed,method,state_set,metric,actor_a,actor_b,value,n,n_excluded,q_weight,action_grad_norm,paired,checkpoint_hash
halfcheetah-medium-v2,14,1,MART4,dataset,bound_frac,mu1,,0.711669921875,4096,0,0.014061763882637024,8.778964042663574,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,bound_frac,mu2,,0.81884765625,4096,0,0.014061763882637024,8.355648040771484,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,bound_frac,mu3,,0.8427734375,4096,0,0.014042682945728302,8.413715362548828,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,bound_frac,mu4,,0.85791015625,4096,0,0.014032380655407906,8.326691627502441,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,adjacent_rms,mu1,mu2,0.07388000190258026,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,adjacent_rms,mu2,mu3,0.06765968352556229,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,adjacent_rms,mu3,mu4,0.06453767418861389,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.07388000190258026,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.11070362478494644,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.14116686582565308,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,cos_d2_d3,delta,delta,0.20783273875713348,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,cos_d3_d4,delta,delta,0.12767349183559418,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,dataset,cos_d2_d4,delta,delta,0.25093671679496765,4096,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,bound_frac,mu1,,0.6629353233830846,1608,0,0.012914269231259823,8.070343017578125,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,bound_frac,mu2,,0.7966417910447762,1608,0,0.012914269231259823,7.819906711578369,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,bound_frac,mu3,,0.8283582089552238,1608,0,0.012899325229227543,7.817860126495361,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,bound_frac,mu4,,0.8569651741293532,1608,0,0.012891527265310287,7.609570503234863,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.08468500524759293,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.08087457716464996,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.07456725090742111,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.08468500524759293,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.12111690640449524,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.1438702493906021,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,cos_d2_d3,delta,delta,0.05945557728409767,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.10221399366855621,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,14,1,MART4,rollout_union,cos_d2_d4,delta,delta,0.16781295835971832,1608,0,,,True,7979f19d46a03fd79cb0c95208f18525df99fb1e11723cdafb7d149f1f28971f
halfcheetah-medium-v2,20,1,MART4,dataset,bound_frac,mu1,,0.77490234375,4096,0,0.01941780000925064,8.072501182556152,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,bound_frac,mu2,,0.86474609375,4096,0,0.01941780000925064,7.713443756103516,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,bound_frac,mu3,,0.87744140625,4096,0,0.01939108595252037,7.763521671295166,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,bound_frac,mu4,,0.880615234375,4096,0,0.019376521930098534,7.788439750671387,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,adjacent_rms,mu1,mu2,0.08622884750366211,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,adjacent_rms,mu2,mu3,0.07794418931007385,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,adjacent_rms,mu3,mu4,0.07404601573944092,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.08622884750366211,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.12900540232658386,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.16659775376319885,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,cos_d2_d3,delta,delta,0.212212473154068,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,cos_d3_d4,delta,delta,0.16709958016872406,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,dataset,cos_d2_d4,delta,delta,0.2687828540802002,4096,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,bound_frac,mu1,,0.7562614538790471,1637,0,0.017813917249441147,7.675693988800049,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,bound_frac,mu2,,0.8136835675015271,1637,0,0.017813917249441147,7.506766319274902,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,bound_frac,mu3,,0.83811850946854,1637,0,0.01779950223863125,7.6460771560668945,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,bound_frac,mu4,,0.8295662797800856,1637,0,0.0177912637591362,7.579855442047119,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.09817096590995789,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.09392054378986359,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.10019965469837189,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.09817096590995789,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.13138540089130402,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.1739695817232132,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,cos_d2_d3,delta,delta,-0.06449705362319946,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.049322906881570816,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-v2,20,1,MART4,rollout_union,cos_d2_d4,delta,delta,0.2127116173505783,1637,0,,,True,afaf9842d392feb4a994d39565ad5fc6cc2fb41f89bf5523751454083f1376a0
halfcheetah-medium-replay-v2,4,1,MART4,dataset,bound_frac,mu1,,0.59033203125,4096,0,0.006756098475307226,13.368877410888672,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,bound_frac,mu2,,0.613037109375,4096,0,0.006756098475307226,12.979625701904297,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,bound_frac,mu3,,0.666015625,4096,0,0.006730125285685062,12.633296966552734,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,bound_frac,mu4,,0.674560546875,4096,0,0.006710450164973736,12.57646369934082,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,adjacent_rms,mu1,mu2,0.1316506415605545,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,adjacent_rms,mu2,mu3,0.09337097406387329,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,adjacent_rms,mu3,mu4,0.0873255506157875,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.1316506415605545,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.16185009479522705,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.1859375536441803,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,cos_d2_d3,delta,delta,0.019808292388916016,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,cos_d3_d4,delta,delta,-0.08269290626049042,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,dataset,cos_d2_d4,delta,delta,0.07322292029857635,4096,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,bound_frac,mu1,,0.8806068601583114,1516,0,0.0051628523506224155,11.340714454650879,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,bound_frac,mu2,,0.8740105540897097,1516,0,0.0051628523506224155,10.94735336303711,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,bound_frac,mu3,,0.9182058047493403,1516,0,0.005156220868229866,10.831153869628906,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,bound_frac,mu4,,0.9201846965699209,1516,0,0.005151163786649704,10.77147388458252,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.09995938837528229,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.07029114663600922,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.07540187984704971,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.09995938837528229,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.11726780235767365,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.1328996866941452,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,cos_d2_d3,delta,delta,-0.057679757475852966,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.15473391115665436,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,4,1,MART4,rollout_union,cos_d2_d4,delta,delta,0.02509821020066738,1516,0,,,True,0d814d8e636c8c19068a1c65868feba05f94ee0459889f54784b1efdd1fa9778
halfcheetah-medium-replay-v2,7,1,MART4,dataset,bound_frac,mu1,,0.607666015625,4096,0,0.010791816748678684,11.494691848754883,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,bound_frac,mu2,,0.627685546875,4096,0,0.010791816748678684,11.044782638549805,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,bound_frac,mu3,,0.677001953125,4096,0,0.010755929164588451,10.897180557250977,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,bound_frac,mu4,,0.691162109375,4096,0,0.010731881484389305,10.849727630615234,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,adjacent_rms,mu1,mu2,0.13540714979171753,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,adjacent_rms,mu2,mu3,0.09891723096370697,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,adjacent_rms,mu3,mu4,0.08920229971408844,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,from_mu1_rms,mu1,mu2,0.13540714979171753,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,from_mu1_rms,mu1,mu3,0.17108391225337982,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,from_mu1_rms,mu1,mu4,0.20199663937091827,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,cos_d2_d3,delta,delta,0.026342855766415596,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,cos_d3_d4,delta,delta,0.016156300902366638,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,dataset,cos_d2_d4,delta,delta,0.11306436359882355,4096,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,bound_frac,mu1,,0.8894009216589862,1519,0,0.008299024775624275,11.039973258972168,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,bound_frac,mu2,,0.9150757077024358,1519,0,0.008299024775624275,10.882468223571777,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,bound_frac,mu3,,0.9163923633969717,1519,0,0.008287457749247551,10.627425193786621,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,bound_frac,mu4,,0.9354838709677419,1519,0,0.008280484937131405,10.74290657043457,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,adjacent_rms,mu1,mu2,0.11266227811574936,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,adjacent_rms,mu2,mu3,0.08221898972988129,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,adjacent_rms,mu3,mu4,0.0852697566151619,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,from_mu1_rms,mu1,mu2,0.11266227811574936,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,from_mu1_rms,mu1,mu3,0.129026398062706,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,from_mu1_rms,mu1,mu4,0.15873560309410095,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,cos_d2_d3,delta,delta,-0.09116476774215698,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,cos_d3_d4,delta,delta,-0.01026393286883831,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
halfcheetah-medium-replay-v2,7,1,MART4,rollout_union,cos_d2_d4,delta,delta,0.11555367708206177,1519,0,,,True,f9d0860d3c0c2ec41e219c2e852a82e9860882cbe76e69c8b321837712c1b522
hopper-medium-v2,4,1,two_actor_p4,dataset,bound_frac,target_value,,0.189453125,4096,0,0.008480229414999485,3.491936206817627,True,5d167436fa2250865497d7db03f0234af3d08f11c784a87683cd7bc1750d0e26
hopper-medium-v2,4,1,two_actor_p4,dataset,bound_frac,deployment,,0.20849609375,4096,0,0.03387131541967392,3.4276175498962402,True,5d167436fa2250865497d7db03f0234af3d08f11c784a87683cd7bc1750d0e26
hopper-medium-v2,4,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.20353982300884957,1017,0,0.007770051248371601,2.968670606613159,True,5d167436fa2250865497d7db03f0234af3d08f11c784a87683cd7bc1750d0e26
hopper-medium-v2,4,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.2143559488692232,1017,0,0.03105040453374386,2.9639551639556885,True,5d167436fa2250865497d7db03f0234af3d08f11c784a87683cd7bc1750d0e26
hopper-medium-v2,7,1,two_actor_p4,dataset,bound_frac,target_value,,0.1904296875,4096,0,0.014594005420804024,3.2224619388580322,True,0d392f6989999e81cdb9662b6d7461b16c61357b36bc36a79567d32c2c4f5252
hopper-medium-v2,7,1,two_actor_p4,dataset,bound_frac,deployment,,0.219970703125,4096,0,0.05825374275445938,3.2110435962677,True,0d392f6989999e81cdb9662b6d7461b16c61357b36bc36a79567d32c2c4f5252
hopper-medium-v2,7,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.21506105834464043,1474,0,0.012613081373274326,2.9036707878112793,True,0d392f6989999e81cdb9662b6d7461b16c61357b36bc36a79567d32c2c4f5252
hopper-medium-v2,7,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.2666214382632293,1474,0,0.0503694973886013,3.0528688430786133,True,0d392f6989999e81cdb9662b6d7461b16c61357b36bc36a79567d32c2c4f5252
hopper-medium-v2,10,1,two_actor_p4,dataset,bound_frac,target_value,,0.210693359375,4096,0,0.020577315241098404,3.069617748260498,True,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,two_actor_p4,dataset,bound_frac,deployment,,0.239990234375,4096,0,0.08209806680679321,3.102318286895752,True,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.2303335431088735,1589,0,0.01742658019065857,2.7113301753997803,True,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.26179987413467587,1589,0,0.06958846747875214,2.814053535461426,True,6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,14,1,two_actor_p4,dataset,bound_frac,target_value,,0.19970703125,4096,0,0.028129125013947487,2.9335014820098877,True,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e
hopper-medium-v2,14,1,two_actor_p4,dataset,bound_frac,deployment,,0.2314453125,4096,0,0.11222610622644424,2.9979326725006104,True,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e
hopper-medium-v2,14,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.2016179215930305,1607,0,0.02321423403918743,1.756171464920044,True,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e
hopper-medium-v2,14,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.2134411947728687,1607,0,0.09278766065835953,1.7838857173919678,True,689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e
hopper-medium-v2,20,1,two_actor_p4,dataset,bound_frac,target_value,,0.20654296875,4096,0,0.039494484663009644,3.005650281906128,True,d472f64cfaff36f0b04e04194e23afc01e0fb3cf2a96e007dd066bfbb70c070a
hopper-medium-v2,20,1,two_actor_p4,dataset,bound_frac,deployment,,0.28271484375,4096,0,0.15744085609912872,3.1010332107543945,True,d472f64cfaff36f0b04e04194e23afc01e0fb3cf2a96e007dd066bfbb70c070a
hopper-medium-v2,20,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.2,475,0,0.03441065549850464,2.1908726692199707,True,d472f64cfaff36f0b04e04194e23afc01e0fb3cf2a96e007dd066bfbb70c070a
hopper-medium-v2,20,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.29894736842105263,475,0,0.13734853267669678,2.2958192825317383,True,d472f64cfaff36f0b04e04194e23afc01e0fb3cf2a96e007dd066bfbb70c070a
hopper-medium-replay-v2,4,1,two_actor_p4,dataset,bound_frac,target_value,,0.114990234375,4096,0,0.012375552207231522,7.634312629699707,True,3125b4fede02b05b01f13ba1528b5455ca38b4a941f1a22df8aecd7ee1339c97
hopper-medium-replay-v2,4,1,two_actor_p4,dataset,bound_frac,deployment,,0.18994140625,4096,0,0.04836661368608475,8.993958473205566,True,3125b4fede02b05b01f13ba1528b5455ca38b4a941f1a22df8aecd7ee1339c97
hopper-medium-replay-v2,4,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.2006514657980456,1535,0,0.008076438680291176,4.597920894622803,True,3125b4fede02b05b01f13ba1528b5455ca38b4a941f1a22df8aecd7ee1339c97
hopper-medium-replay-v2,4,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.19478827361563517,1535,0,0.03225868195295334,4.472095012664795,True,3125b4fede02b05b01f13ba1528b5455ca38b4a941f1a22df8aecd7ee1339c97
hopper-medium-replay-v2,7,1,two_actor_p4,dataset,bound_frac,target_value,,0.122314453125,4096,0,0.019910044968128204,6.550875663757324,True,47faea7c72898a16bdaaa3f9b5fbd7b74ea46c82e928dc13c352da3505582e60
