task,T,training_seed,method,actor_index,actor_role,checkpoint_hash,checkpoint_step,evaluation_seed,raw_return,normalized_score,episode_length,host_run_dir
halfcheetah-medium-v2,4,1,MART4,1,mu1,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10009,5733.743057066542,48.44007511154996,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10000,3588.7878794089565,110.89199581967672,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10001,2222.801996891343,68.92070882694195,586,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10002,3621.5604534352324,111.89896604356535,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10003,3675.699210303843,113.56243367602315,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10004,3632.975736475758,112.24971207010125,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10005,2028.369429036548,62.9465730685786,545,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10006,3732.0381160295115,115.29350308994015,972,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10007,3646.433239331508,112.66320734980593,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10008,3695.8264761941273,114.1808641180005,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,2,mu2,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10009,3620.3225687867784,111.86093079553746,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10000,6329.267186730081,53.236817324594234,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10001,6287.832421431462,52.90307452913813,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10002,6427.494575825584,54.02800518799403,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10003,6353.064153388256,53.42849371321709,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10004,6156.735101732353,51.847130670451904,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10005,6245.0567422198865,52.558531132917174,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10006,6170.07945340775,51.954614837421346,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10007,6297.859105218168,52.9838360213781,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10008,6235.437966653312,52.481055201213024,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,MART4,3,mu3,709ad3caf0de4f8d7cf356baae66a430aad858e9b83d59828f7c8fa44d48c86b,1000000,10009,6105.759628869202,51.436540754220104,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau4_mpi4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10000,5635.541824013609,47.64909792608454,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10001,5725.176090973029,48.371071143697826,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10002,5841.660956401842,49.30931670479515,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10003,5739.771860253432,48.48863504942692,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10004,5492.177537770585,46.49434786742042,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10005,5726.347220475627,48.38050418938352,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10006,5515.222421285095,46.679966484773836,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10007,5697.7748392421245,48.15036347742384,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10008,5579.226174906262,47.19549472535308,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
halfcheetah-medium-v2,4,1,two_actor_p4,1,target_value,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1,1000000,10009,5688.402872960332,48.0748755096928,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/halfcheetah-medium-v2_tau4_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10000,1988.7606401662051,61.729553283536745,550,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10001,3695.551479700062,114.17241457476428,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10002,2396.8123222900094,74.26735069233649,642,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10003,3639.537749496271,112.45133650506716,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10004,3557.841792308598,109.94114623944722,933,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10005,3579.3712652936624,110.60266090151167,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10006,3751.3129306612127,115.88574111157173,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10007,2041.8619576441579,63.36114454965712,551,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10008,3630.8322863959115,112.18385241546851,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,7,1,two_actor_p4,2,deployment,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf,1000000,10009,3631.563301876341,112.20631359967099,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau7_mcep4_seed1
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10000,3654.0881875526,112.89841331555851,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10001,3616.8112863761035,111.75304311993473,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10002,3674.8113154711336,113.53515221629509,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10003,3651.0589792611718,112.80533785102591,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10004,3478.844218404526,107.51386650801497,902,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10005,1671.7864245206715,51.99020242755588,472,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10006,3669.344803886846,113.36718816228131,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10007,3635.046771435413,112.31334669749833,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10008,3663.2610255298437,113.18025796725519,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,two_actor_p4,2,deployment,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2,1000000,10009,3653.638964788113,112.88461049532937,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/two_actor_p4/hopper-expert-v2_tau10_mcep4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10000,2755.0379210270116,85.27419168912922,732,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10001,3057.4589414793854,94.56638101882285,815,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10002,2061.618296990129,63.968177901339594,545,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10003,2361.7943538854906,73.19138847294685,620,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10004,3083.3293090592824,95.36127402335535,810,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10005,1724.078008150578,53.59691380863569,472,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10006,2390.2859123957396,74.06682019915178,632,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10007,2106.143551006856,65.33626101162486,565,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10008,1891.7240801548198,58.748007602025595,506,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,0,MART4,4,mu4,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,1000000,10009,1848.7681081753617,57.42814225709334,497,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed0
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10000,352.97956561155553,11.468538278843232,138,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10001,354.7993603715076,11.524453298987549,139,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10002,1663.538842738191,51.73678720092811,458,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10003,349.80425816475514,11.370973771152862,137,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10004,358.91322763667733,11.650855998932165,140,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10005,1007.7398182819896,31.586704087128574,301,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10006,1030.341096027269,32.28115102599538,307,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10007,2255.2516293110834,69.91775634590128,615,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10008,1022.3948040043987,32.036993229572715,304,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
hopper-expert-v2,10,1,MART4,4,mu4,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,1000000,10009,1452.83415090611,45.2626741044584,397,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/hopper-expert-v2_tau10_mpi4_seed1
halfcheetah-medium-v2,7,0,MART4,1,mu1,de88e483eb078ac925e1942b4e01256800282d6957d6c3adfd476184ba24b5f8,1000000,10000,5696.381888331084,48.13914373652189,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed0
halfcheetah-medium-v2,7,0,MART4,1,mu1,de88e483eb078ac925e1942b4e01256800282d6957d6c3adfd476184ba24b5f8,1000000,10001,5865.558234415887,49.50180106691762,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed0
halfcheetah-medium-v2,7,0,MART4,1,mu1,de88e483eb078ac925e1942b4e01256800282d6957d6c3adfd476184ba24b5f8,1000000,10002,5852.61068999516,49.397513046022056,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed0
halfcheetah-medium-v2,7,0,MART4,1,mu1,de88e483eb078ac925e1942b4e01256800282d6957d6c3adfd476184ba24b5f8,1000000,10003,5864.752988256416,49.49531508582529,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed0
halfcheetah-medium-v2,7,0,MART4,1,mu1,de88e483eb078ac925e1942b4e01256800282d6957d6c3adfd476184ba24b5f8,1000000,10004,5857.938727085749,49.440428553811024,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed0
halfcheetah-medium-v2,7,0,MART4,1,mu1,de88e483eb078ac925e1942b4e01256800282d6957d6c3adfd476184ba24b5f8,1000000,10005,5776.3929019128645,48.78360495520168,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed0
halfcheetah-medium-v2,7,0,MART4,1,mu1,de88e483eb078ac925e1942b4e01256800282d6957d6c3adfd476184ba24b5f8,1000000,10006,5885.616916742751,49.66336685991021,1000,/home/ext_csv/mpi_sweep_lab/p0_bar_two_actor_p4_29fea94_cont2_gpu_d923/runs/bar_p4/halfcheetah-medium-v2_tau7_mpi4_seed0
