task,T,training_seed,kind,hop,first_source,continuation_source,evaluation_seed,raw_return,discounted_return,normalized_score,episode_length,terminated,truncated,q_mart_first,q_mart_cont_action,delta_q_mart,q_two_first,q_two_cont_action,delta_q_two,first_action_rms,checkpoint_hash_mart,checkpoint_hash_two
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10000,1878.3508597154926,250.48096791139568,58.337101984142045,555,1,0,200.89683532714844,200.89683532714844,0.0,202.62890625,202.62890625,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10001,3257.480636246949,248.97944114516142,100.71224831021073,1000,0,1,201.4237823486328,201.4237823486328,0.0,203.78990173339844,203.78990173339844,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10002,3257.369937168616,255.19033733113986,100.7088469699436,1000,0,1,200.56146240234375,200.56146240234375,0.0,202.36878967285156,202.36878967285156,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10003,1869.4349444107988,250.17374306444097,58.06315153937865,557,1,0,200.09197998046875,200.09197998046875,0.0,201.80474853515625,201.80474853515625,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10004,2173.4446877429095,250.46363873042296,67.40415597381879,649,1,0,201.21798706054688,201.21798706054688,0.0,203.18238830566406,203.18238830566406,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10005,3255.2360389686996,250.01242293053494,100.64328080640689,1000,0,1,201.0713348388672,201.0713348388672,0.0,202.5450439453125,202.5450439453125,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10006,2141.4852780129404,249.32664410660607,66.42217103893596,631,1,0,202.15005493164062,202.15005493164062,0.0,204.79513549804688,204.79513549804688,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10007,3236.161836623701,249.170247525455,100.05720679859658,1000,0,1,202.11021423339844,202.11021423339844,0.0,204.29615783691406,204.29615783691406,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10008,2221.5972208860107,248.0696167824603,68.88369087519813,665,1,0,202.02984619140625,202.02984619140625,0.0,204.86265563964844,204.86265563964844,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,mart_polyak_mu1,mart_polyak_mu1,10009,1664.1618355708256,249.17100246010196,51.755929280877524,501,1,0,201.54148864746094,201.54148864746094,0.0,203.9894256591797,203.9894256591797,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10000,3203.3033592872966,267.4925723071512,99.04759710930117,856,1,0,252.44146728515625,252.38929748535156,0.0521697998046875,253.42144775390625,253.39328002929688,0.028167724609375,0.05034155398607254,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10001,2977.838113149006,266.2817441137726,92.11995116971309,784,1,0,252.3509979248047,252.31459045410156,0.036407470703125,253.35964965820312,253.29251098632812,0.067138671875,0.04552183300256729,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10002,3568.490796156318,267.72115556979134,110.2683475688311,1000,0,1,252.47677612304688,252.5008544921875,-0.024078369140625,253.4019317626953,253.39260864257812,0.0093231201171875,0.04851134866476059,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10003,3364.993081608361,266.82000944568745,104.01567608154156,892,1,0,252.1774444580078,252.24935913085938,-0.0719146728515625,253.17434692382812,253.18328857421875,-0.008941650390625,0.06630285829305649,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10004,3573.457342001338,267.30438765001014,110.42094967379555,1000,0,1,252.48768615722656,252.41673278808594,0.070953369140625,253.61087036132812,253.5364227294922,0.0744476318359375,0.047180961817502975,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10005,3547.401642934082,267.9255193962987,109.62036217333575,1000,0,1,252.32875061035156,252.2455596923828,0.08319091796875,253.484619140625,253.4197540283203,0.0648651123046875,0.05791148915886879,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10006,2640.683065531618,267.56063053000923,81.76052400014562,689,1,0,252.45619201660156,252.4091796875,0.0470123291015625,253.57151794433594,253.4974822998047,0.07403564453125,0.04567164182662964,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10007,3614.262622920362,267.2288500366488,111.67473287770025,1000,0,1,252.78237915039062,252.74148559570312,0.0408935546875,253.93994140625,253.8964385986328,0.0435028076171875,0.04243074730038643,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10008,3574.129979572872,266.933630460547,110.44161713816561,1000,0,1,252.45693969726562,252.46388244628906,-0.0069427490234375,253.5546875,253.5373992919922,0.0172882080078125,0.05180908367037773,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,hybrid,2,mart_hop,two_actor_polyak_target,10009,3547.575123750359,267.5035633141488,109.62569254550205,1000,0,1,252.41998291015625,252.4213104248047,-0.0013275146484375,253.44993591308594,253.40164184570312,0.0482940673828125,0.04959714040160179,7fb0cd4a9b7259187baae09587141fe05649f34ca4769f34127c62dbe9245319,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10000,3552.347265973443,266.80467978563735,109.77232140410051,1000,0,1,254.93121337890625,254.91510009765625,0.01611328125,254.10647583007812,254.1137237548828,-0.0072479248046875,0.04313613101840019,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10001,2436.39415169812,266.3865924411007,75.48354212084773,653,1,0,254.63302612304688,254.59494018554688,0.0380859375,253.92532348632812,253.92466735839844,0.0006561279296875,0.0641995221376419,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10002,3545.3526435744084,267.804270041879,109.5574046118606,1000,0,1,254.98867797851562,254.98912048339844,-0.0004425048828125,254.17636108398438,254.2324676513672,-0.0561065673828125,0.05547589808702469,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10003,3651.003824216081,267.04953992919127,112.803643156918,1000,0,1,254.96026611328125,254.9582977294922,0.0019683837890625,254.0377655029297,254.05038452148438,-0.0126190185546875,0.03135470300912857,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10004,3477.9323864517046,267.74626404705344,107.48584955625083,919,1,0,254.84097290039062,254.7879180908203,0.0530548095703125,254.1851043701172,254.1811981201172,0.00390625,0.0533323660492897,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10005,3578.902261751434,268.050824856447,110.58825029703661,1000,0,1,254.906494140625,254.8665008544922,0.0399932861328125,254.1729278564453,254.15296936035156,0.01995849609375,0.032859478145837784,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10006,3525.4005838097737,266.21534040768955,108.94435755391132,1000,0,1,254.629150390625,254.58131408691406,0.0478363037109375,254.0106964111328,253.999267578125,0.0114288330078125,0.06284644454717636,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10007,3526.5333495820378,266.70956004255993,108.97916291898262,1000,0,1,254.92050170898438,254.87313842773438,0.04736328125,254.40089416503906,254.4552459716797,-0.054351806640625,0.06785844266414642,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10008,3597.9248980980665,267.05489187700215,111.17273988780121,1000,0,1,254.748779296875,254.68299865722656,0.0657806396484375,254.12689208984375,254.13162231445312,-0.004730224609375,0.060264330357313156,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,2,mart_hop,two_actor_polyak_target,10009,3590.2034644083574,267.86706594795527,110.93549108930789,1000,0,1,254.80471801757812,254.76943969726562,0.0352783203125,254.11497497558594,254.10977172851562,0.0052032470703125,0.05423051863908768,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10000,3220.2843855963924,253.37295599003363,99.56935618292839,1000,0,1,203.97494506835938,203.97494506835938,0.0,202.984130859375,202.984130859375,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10001,3255.6535172861495,252.31302844420796,100.65610824664562,1000,0,1,205.0565185546875,205.0565185546875,0.0,204.15037536621094,204.15037536621094,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10002,3241.651020118024,254.17457015134377,100.22586746979721,1000,0,1,203.92056274414062,203.92056274414062,0.0,202.56527709960938,202.56527709960938,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10003,3238.1221542540043,253.3608821989094,100.11743952494562,1000,0,1,204.73605346679688,204.73605346679688,0.0,202.24624633789062,202.24624633789062,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10004,2154.408366714581,254.34590621701236,66.81924590747664,626,1,0,204.33670043945312,204.33670043945312,0.0,203.40956115722656,203.40956115722656,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10005,2761.194540804806,254.40356890133586,85.46336000990476,824,1,0,205.15975952148438,205.15975952148438,0.0,203.194091796875,203.194091796875,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10006,3258.6131847519846,251.47792839271418,100.7470469995284,1000,0,1,206.5588836669922,206.5588836669922,0.0,205.315673828125,205.315673828125,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10007,3225.9896237682974,252.18434829729046,99.74465535090631,1000,0,1,205.21975708007812,205.21975708007812,0.0,204.18008422851562,204.18008422851562,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10008,2677.0521350205945,252.95290608197857,82.87800015617088,809,1,0,206.78521728515625,206.78521728515625,0.0,204.90029907226562,204.90029907226562,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,mart_polyak_mu1,mart_polyak_mu1,10009,3221.6059925666973,252.90772277254501,99.60996388330962,1000,0,1,205.8719482421875,205.8719482421875,0.0,204.50762939453125,204.50762939453125,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10000,3227.5251501479906,249.66752075861336,99.79183593980686,1000,0,1,200.71058654785156,200.71058654785156,0.0,202.54885864257812,202.54885864257812,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10001,3273.7115623274576,249.28680069789988,101.21095980159696,1000,0,1,201.18402099609375,201.18402099609375,0.0,203.6920166015625,203.6920166015625,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10002,1861.2877411911595,251.29753776138682,57.812820544823,555,1,0,200.2972869873047,200.2972869873047,0.0,202.374267578125,202.374267578125,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10003,341.29208869019175,171.6894024831531,11.109428822174893,121,1,0,199.61444091796875,199.61444091796875,0.0,201.6333465576172,201.6333465576172,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10004,3254.689826238528,251.99026910752795,100.62649787215368,1000,0,1,201.03070068359375,201.03070068359375,0.0,203.1089324951172,203.1089324951172,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10005,3227.3868525404064,249.29737670718538,99.78758660703365,1000,0,1,200.92706298828125,200.92706298828125,0.0,202.48532104492188,202.48532104492188,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10006,3216.2512106028357,246.87564838260528,99.44543283400292,1000,0,1,201.9626007080078,201.9626007080078,0.0,204.6639404296875,204.6639404296875,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10007,3201.328599674663,249.59034139841694,98.98692063855262,955,1,0,201.9882354736328,201.9882354736328,0.0,204.28892517089844,204.28892517089844,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10008,3214.815898219981,248.85873813986498,99.40133142071892,1000,0,1,201.80136108398438,201.80136108398438,0.0,204.77206420898438,204.77206420898438,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,baseline,,two_actor_polyak_target,two_actor_polyak_target,10009,1826.7889703145358,250.85463648282985,56.75281119048715,541,1,0,201.2495880126953,201.2495880126953,0.0,203.87594604492188,203.87594604492188,0.0,0.0,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10000,2493.7978830424977,269.2769819993388,77.24732937044081,655,1,0,255.05433654785156,254.95199584960938,0.1023406982421875,254.23797607421875,254.1318359375,0.10614013671875,0.0364743210375309,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10001,3555.8108052168077,267.4574925456245,109.8787421229779,1000,0,1,254.7320098876953,254.67955017089844,0.052459716796875,254.01585388183594,253.9732208251953,0.042633056640625,0.02298334613442421,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10002,3535.509618502168,266.9467021957136,109.2549677891445,1000,0,1,255.09925842285156,254.9701385498047,0.129119873046875,254.31590270996094,254.2089080810547,0.10699462890625,0.042561229318380356,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10003,2309.015538037288,269.0408371369494,71.56970639302752,609,1,0,255.03903198242188,254.96469116210938,0.0743408203125,254.1195068359375,254.03916931152344,0.0803375244140625,0.04413190856575966,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10004,3629.0530213387387,266.44118347301895,112.1291827111132,966,1,0,254.97476196289062,254.849853515625,0.124908447265625,254.33387756347656,254.22073364257812,0.1131439208984375,0.04003753140568733,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10005,3586.375576159129,267.39478886318085,110.81787538160499,950,1,0,255.06643676757812,254.904052734375,0.162384033203125,254.32763671875,254.1887664794922,0.1388702392578125,0.0494563952088356,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10006,3621.818855908157,266.48113389310157,111.90690571885011,1000,0,1,254.7397918701172,254.69644165039062,0.0433502197265625,254.1275634765625,254.0749969482422,0.0525665283203125,0.022746587172150612,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10007,3528.9128380287502,267.53413590878864,109.05227508929933,926,1,0,255.0889434814453,254.91238403320312,0.1765594482421875,254.60499572753906,254.46730041503906,0.1376953125,0.05779031291604042,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10008,3443.1775293491614,266.90077938823333,106.41797169564377,911,1,0,254.86048889160156,254.72650146484375,0.1339874267578125,254.28515625,254.1655731201172,0.1195831298828125,0.04680953919887543,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-expert-v2,10,0,hybrid,3,mart_hop,mart_polyak_mu1,10009,3637.000611766553,267.4238592360575,112.37338040233071,955,1,0,254.90191650390625,254.80076599121094,0.1011505126953125,254.22647094726562,254.12901306152344,0.0974578857421875,0.03599586337804794,51f81441d59524dce5138520603a366434d87fa32a2e61090c2a9f51d6dcee11,28394e42e1aaf52023c81836c8240c82adc91d6ceecec2eaabb714f8c7adc1f2
hopper-medium-replay-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10000,3262.730553372826,257.65169896424413,100.87355728213959,1000,0,1,203.62477111816406,203.62477111816406,0.0,202.79493713378906,202.79493713378906,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10001,3230.5223544996434,249.79165611564275,99.88392805117424,1000,0,1,204.83758544921875,204.83758544921875,0.0,204.00613403320312,204.00613403320312,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10002,721.8325688490648,238.1843852730879,22.801916943402023,215,1,0,203.58139038085938,203.58139038085938,0.0,202.4891357421875,202.4891357421875,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10003,3255.8746709965226,250.85937955839182,100.66290341632225,1000,0,1,204.36367797851562,204.36367797851562,0.0,202.09555053710938,202.09555053710938,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,baseline,,two_actor_polyak_target,two_actor_polyak_target,10004,1557.6617600810368,251.7330952842184,48.48360758975477,468,1,0,204.11862182617188,204.11862182617188,0.0,203.35433959960938,203.35433959960938,0.0,0.0,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28,df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
