environment,seed,tau,method_a,method_b,final_action_rms,relative_final_action_rms,aD_to_final_a_rms,aD_to_final_b_rms,n_states
hopper-expert-v2,3,4.0,mpi1,mpi2,0.2015542282975428,0.645194401866061,0.3123930209477924,0.24774953096208338,512
hopper-expert-v2,3,4.0,mpi1,mpi3,0.19976555847582161,0.6394686983394764,0.3123930209477924,0.25171887220123546,512
hopper-expert-v2,3,4.0,mpi2,mpi3,0.06142916094505857,0.24403875803141736,0.24774953096208338,0.25171887220123546,512
hopper-expert-v2,3,7.0,mpi1,mpi2,0.9879000236300188,0.9676580218092263,1.0209185490788844,0.30312903835018984,512
hopper-expert-v2,3,7.0,mpi1,mpi3,0.8626527695070696,0.8449770750912413,1.0209185490788844,0.5052574477948543,512
hopper-expert-v2,3,7.0,mpi2,mpi3,0.46767275560081795,0.9256127893649644,0.30312903835018984,0.5052574477948543,512
hopper-expert-v2,3,10.0,mpi1,mpi2,0.9785986662673813,0.9581272977323367,1.0213660215959774,0.3219662085253633,512
hopper-expert-v2,3,10.0,mpi1,mpi3,0.9270828477905085,0.9076891419805185,1.0213660215959774,0.4792061640261076,512
hopper-expert-v2,3,10.0,mpi2,mpi3,0.39492284333266114,0.8241188719583026,0.3219662085253633,0.4792061640261076,512
hopper-expert-v2,3,14.0,mpi1,mpi2,1.262573775482485,1.223195478231082,0.9924515790804357,1.0321929715668583,512
hopper-expert-v2,3,14.0,mpi1,mpi3,1.1101648892325868,1.1186086179249364,0.9924515790804357,0.6205478353773531,512
hopper-expert-v2,3,14.0,mpi2,mpi3,0.9874801915872009,0.9566817627988845,1.0321929715668583,0.6205478353773531,512
hopper-expert-v2,3,17.0,mpi1,mpi2,1.4196586359309855,1.3549114808498557,1.0477870001075773,1.0182377716069033,512
hopper-expert-v2,3,17.0,mpi1,mpi3,1.4373205182106825,1.3717678479148065,1.0477870001075773,1.0414336926190373,512
hopper-expert-v2,3,17.0,mpi2,mpi3,0.19413385521105417,0.18641019259021563,1.0182377716069033,1.0414336926190373,512
hopper-expert-v2,3,20.0,mpi1,mpi2,0.9784489919916441,0.930520438142458,1.0515072553858817,1.024685450341844,512
hopper-expert-v2,3,20.0,mpi1,mpi3,0.9915835796062077,0.94301163831943,1.0515072553858817,1.0374285292184964,512
hopper-expert-v2,3,20.0,mpi2,mpi3,0.1782673420741555,0.17183578150530118,1.024685450341844,1.0374285292184964,512
walker2d-medium-v2,2,0.05,mpi1,mpi2,0.06183093631125001,0.32281885288541984,0.19035104849040527,0.19153446509890196,512
walker2d-medium-v2,2,0.05,mpi1,mpi3,0.07193696482642871,0.3686267968778987,0.19035104849040527,0.19514849553993927,512
walker2d-medium-v2,2,0.05,mpi2,mpi3,0.0632873538318763,0.32430357024670914,0.19153446509890196,0.19514849553993927,512
walker2d-medium-v2,2,0.1,mpi1,mpi2,0.061652008502045476,0.32067259738156384,0.18967667414116018,0.1922584249650949,512
walker2d-medium-v2,2,0.1,mpi1,mpi3,0.07135339829865961,0.36781763869907175,0.18967667414116018,0.19399123584999428,512
walker2d-medium-v2,2,0.1,mpi2,mpi3,0.0651967465694305,0.33608088676668135,0.1922584249650949,0.19399123584999428,512
walker2d-medium-v2,2,0.2,mpi1,mpi2,0.05940513428518888,0.3098407946746013,0.1910363484225563,0.1917279302990973,512
walker2d-medium-v2,2,0.2,mpi1,mpi3,0.07838347519981625,0.399407847079025,0.1910363484225563,0.19624921185964497,512
walker2d-medium-v2,2,0.2,mpi2,mpi3,0.06572007876676768,0.3348807271326515,0.1917279302990973,0.19624921185964497,512
walker2d-medium-v2,2,0.4,mpi1,mpi2,0.06076946515934834,0.31765009276242956,0.18954872004720486,0.19130945195346696,512
walker2d-medium-v2,2,0.4,mpi1,mpi3,0.07659435414368666,0.390030583431883,0.18954872004720486,0.19638037989157714,512
walker2d-medium-v2,2,0.4,mpi2,mpi3,0.06629791693510285,0.3375994942657019,0.19130945195346696,0.19638037989157714,512
walker2d-medium-v2,2,1.5,mpi1,mpi2,0.06919842943249355,0.3533424448961307,0.1920083747648793,0.19583956140008954,512
walker2d-medium-v2,2,1.5,mpi1,mpi3,0.08447100024899315,0.41750440152769586,0.1920083747648793,0.2023236160862118,512
walker2d-medium-v2,2,1.5,mpi2,mpi3,0.07064985318712927,0.3491923214590272,0.19583956140008954,0.2023236160862118,512
walker2d-medium-v2,2,2.5,mpi1,mpi2,0.08283319219466395,0.41019448237660205,0.19764370072000723,0.20193638811214992,512
walker2d-medium-v2,2,2.5,mpi1,mpi3,0.09569676331516236,0.46465322869324227,0.19764370072000723,0.20595307942719593,512
walker2d-medium-v2,2,2.5,mpi2,mpi3,0.08109596694235366,0.39375942893352534,0.20193638811214992,0.20595307942719593,512
walker2d-medium-v2,2,4.0,mpi1,mpi2,0.09981492150268347,0.48409900971147174,0.200471685188983,0.20618699790808132,512
walker2d-medium-v2,2,4.0,mpi1,mpi3,0.10749589402369597,0.5030607082884595,0.200471685188983,0.21368374085391073,512
walker2d-medium-v2,2,4.0,mpi2,mpi3,0.101561208623406,0.47528748896641787,0.20618699790808132,0.21368374085391073,512
walker2d-medium-v2,2,7.0,mpi1,mpi2,0.9232239725192299,1.041374194671997,0.39990757769923446,0.8865439313195378,512
walker2d-medium-v2,2,7.0,mpi1,mpi3,0.38472312078855997,0.9620300845559507,0.39990757769923446,0.23576957969549348,512
walker2d-medium-v2,2,7.0,mpi2,mpi3,0.8482345830325881,0.9567879865468937,0.8865439313195378,0.23576957969549348,512
walker2d-medium-v2,2,10.0,mpi1,mpi2,0.933375590164143,1.041907975004714,0.5371445413903947,0.895833041454472,512
walker2d-medium-v2,2,10.0,mpi1,mpi3,0.4987580894812012,0.9285360848872625,0.5371445413903947,0.324739021538963,512
walker2d-medium-v2,2,10.0,mpi2,mpi3,0.8878288921775541,0.9910651327797395,0.895833041454472,0.324739021538963,512
walker2d-medium-v2,2,14.0,mpi1,mpi2,0.9789422307038033,1.1022620559474907,0.6944783410306259,0.8881211372755788,512
walker2d-medium-v2,2,14.0,mpi1,mpi3,0.9790905790407224,1.1009019819054446,0.6944783410306259,0.8893530896784374,512
walker2d-medium-v2,2,14.0,mpi2,mpi3,0.05091308124444264,0.05724732036726969,0.8881211372755788,0.8893530896784374,512
walker2d-medium-v2,2,17.0,mpi1,mpi2,0.09393010499181904,0.10440924841111617,0.8980773993266898,0.8996339540915473,512
walker2d-medium-v2,2,17.0,mpi1,mpi3,0.058119619833985794,0.06469544123023956,0.8980773993266898,0.8983572679742367,512
walker2d-medium-v2,2,17.0,mpi2,mpi3,0.10155846412887422,0.11288865173105679,0.8996339540915473,0.8983572679742367,512
walker2d-medium-v2,2,20.0,mpi1,mpi2,0.10980195062788094,0.12200999978651236,0.8961950594400864,0.8999422245718177,512
walker2d-medium-v2,2,20.0,mpi1,mpi3,0.1438281146557649,0.1604875112183993,0.8961950594400864,0.8873792551251138,512
walker2d-medium-v2,2,20.0,mpi2,mpi3,0.17628057787485904,0.19587988324331745,0.8999422245718177,0.8873792551251138,512
walker2d-medium-v2,3,0.05,mpi1,mpi2,0.05861178815928831,0.305893529618113,0.1883916715323417,0.19160846008237276,512
walker2d-medium-v2,3,0.05,mpi1,mpi3,0.06329248375272013,0.32837759667739597,0.1883916715323417,0.19274300193779603,512
walker2d-medium-v2,3,0.05,mpi2,mpi3,0.04953754028252595,0.257013431276292,0.19160846008237276,0.19274300193779603,512
walker2d-medium-v2,3,0.1,mpi1,mpi2,0.058584630089336204,0.3064820878942755,0.18864007444360695,0.19115188914252518,512
walker2d-medium-v2,3,0.1,mpi1,mpi3,0.06228078373774659,0.322407877535307,0.18864007444360695,0.19317388958936405,512
walker2d-medium-v2,3,0.1,mpi2,mpi3,0.053234437959881406,0.27557781267977555,0.19115188914252518,0.19317388958936405,512
walker2d-medium-v2,3,0.2,mpi1,mpi2,0.06020391002104139,0.3153304804641319,0.18971644273930507,0.19092321786472347,512
walker2d-medium-v2,3,0.2,mpi1,mpi3,0.0648404124161176,0.33519048241172283,0.18971644273930507,0.19344347712257684,512
walker2d-medium-v2,3,0.2,mpi2,mpi3,0.05208098469989043,0.2692310202162513,0.19092321786472347,0.19344347712257684,512
walker2d-medium-v2,3,0.4,mpi1,mpi2,0.0638379661246129,0.33433833878934055,0.18944563176810078,0.19093821652573276,512
walker2d-medium-v2,3,0.4,mpi1,mpi3,0.06617224847776706,0.34026332062974224,0.18944563176810078,0.19447364574970583,512
walker2d-medium-v2,3,0.4,mpi2,mpi3,0.05593005244486672,0.28759707892168895,0.19093821652573276,0.19447364574970583,512
walker2d-medium-v2,3,1.5,mpi1,mpi2,0.06891990206856725,0.35421946121158904,0.19224929711016572,0.19456836683346068,512
walker2d-medium-v2,3,1.5,mpi1,mpi3,0.07515423553600356,0.3798937882219334,0.19224929711016572,0.19782959834051975,512
walker2d-medium-v2,3,1.5,mpi2,mpi3,0.06461582933883112,0.3266236694653209,0.19456836683346068,0.19782959834051975,512
walker2d-medium-v2,3,2.5,mpi1,mpi2,0.08169816305166215,0.4067099690545449,0.19685452112242782,0.20087573275270618,512
walker2d-medium-v2,3,2.5,mpi1,mpi3,0.08540352710376192,0.4236161314460285,0.19685452112242782,0.20160593698883467,512
walker2d-medium-v2,3,2.5,mpi2,mpi3,0.07794326428653721,0.38661194928428055,0.20087573275270618,0.20160593698883467,512
walker2d-medium-v2,3,4.0,mpi1,mpi2,0.7517616763159624,0.9586804530720856,0.7841629334435126,0.20729093984071098,512
walker2d-medium-v2,3,4.0,mpi1,mpi3,0.7543495860331413,0.9619806724612049,0.7841629334435126,0.210165176817162,512
walker2d-medium-v2,3,4.0,mpi2,mpi3,0.09467541359239215,0.45048097418516286,0.20729093984071098,0.210165176817162,512
walker2d-medium-v2,3,7.0,mpi1,mpi2,0.8522839036731314,0.9578880857006141,0.889753110406168,0.232285073143515,512
walker2d-medium-v2,3,7.0,mpi1,mpi3,0.8763824083179577,0.9849725705571215,0.889753110406168,0.23969125918541337,512
walker2d-medium-v2,3,7.0,mpi2,mpi3,0.14635836252869303,0.6106120140804859,0.232285073143515,0.23969125918541337,512
walker2d-medium-v2,3,10.0,mpi1,mpi2,0.8927908415341215,0.9945714042471029,0.8976638959471894,0.28109621298242365,512
walker2d-medium-v2,3,10.0,mpi1,mpi3,0.7311057015111028,0.8144537223920104,0.8976638959471894,0.6627607838836493,512
walker2d-medium-v2,3,10.0,mpi2,mpi3,0.6973895384793297,1.0522492510687833,0.28109621298242365,0.6627607838836493,512
walker2d-medium-v2,3,14.0,mpi1,mpi2,0.11330625726478065,0.12610427246917755,0.8985124377326311,0.8936985218049571,512
walker2d-medium-v2,3,14.0,mpi1,mpi3,1.0764255270382803,1.1980084880679087,0.8985124377326311,0.5974867906966331,512
walker2d-medium-v2,3,14.0,mpi2,mpi3,1.0725217415096788,1.2000934491237174,0.8936985218049571,0.5974867906966331,512
walker2d-medium-v2,3,17.0,mpi1,mpi2,0.07710279337428698,0.08586866075342696,0.897915405897487,0.8928278251919999,512
walker2d-medium-v2,3,17.0,mpi1,mpi3,0.18977867490200778,0.21135473749035374,0.897915405897487,0.8790951275592971,512
walker2d-medium-v2,3,17.0,mpi2,mpi3,0.16523347773422736,0.1850675719013287,0.8928278251919999,0.8790951275592971,512
walker2d-medium-v2,3,20.0,mpi1,mpi2,0.08277030429891445,0.09198204810573228,0.8998528082759253,0.897913307482334,512
walker2d-medium-v2,3,20.0,mpi1,mpi3,1.0184315568133309,1.1317757164803395,0.8998528082759253,0.5041895351732023,512
walker2d-medium-v2,3,20.0,mpi2,mpi3,1.0193571226791711,1.1352511586417562,0.897913307482334,0.5041895351732023,512
walker2d-medium-replay-v2,2,0.05,mpi1,mpi2,0.16457137657400261,0.47554319483894747,0.33488334085650673,0.3460703009949246,512
walker2d-medium-replay-v2,2,0.05,mpi1,mpi3,0.16302075179474584,0.46196716242332503,0.33488334085650673,0.35288385204609257,512
walker2d-medium-replay-v2,2,0.05,mpi2,mpi3,0.12028647086851874,0.34086703081218717,0.3460703009949246,0.35288385204609257,512
walker2d-medium-replay-v2,2,0.1,mpi1,mpi2,0.1544126779727587,0.4417588603807252,0.33277895820909037,0.3495406472202499,512
walker2d-medium-replay-v2,2,0.1,mpi1,mpi3,0.16170202506995762,0.45613957384103637,0.33277895820909037,0.35450119731621976,512
walker2d-medium-replay-v2,2,0.1,mpi2,mpi3,0.11530468934130114,0.3252589560041678,0.3495406472202499,0.35450119731621976,512
walker2d-medium-replay-v2,2,0.2,mpi1,mpi2,0.16149136875022554,0.4608033086797485,0.33539783181222776,0.3504561831661232,512
walker2d-medium-replay-v2,2,0.2,mpi1,mpi3,0.1653827550669417,0.4626370147962073,0.33539783181222776,0.35747843293471276,512
walker2d-medium-replay-v2,2,0.2,mpi2,mpi3,0.12286155509170148,0.3436894194793005,0.3504561831661232,0.35747843293471276,512
walker2d-medium-replay-v2,2,0.4,mpi1,mpi2,0.15874837638500205,0.44331839394706946,0.3418881570459566,0.3580911113829308,512
walker2d-medium-replay-v2,2,0.4,mpi1,mpi3,0.16446796911343645,0.4542983042475803,0.3418881570459566,0.36202637688871026,512
walker2d-medium-replay-v2,2,0.4,mpi2,mpi3,0.12597215145265514,0.34796401448776193,0.3580911113829308,0.36202637688871026,512
walker2d-medium-replay-v2,2,1.5,mpi1,mpi2,0.18074008159280444,0.4837793010706721,0.34877835696315956,0.3736002784592087,512
walker2d-medium-replay-v2,2,1.5,mpi1,mpi3,0.2073199538817969,0.5285045918918567,0.34877835696315956,0.3922765422712145,512
walker2d-medium-replay-v2,2,1.5,mpi2,mpi3,0.15604718699443465,0.3977989254492455,0.3736002784592087,0.3922765422712145,512
walker2d-medium-replay-v2,2,2.5,mpi1,mpi2,0.2500369990001332,0.6296912589892024,0.3671021980309423,0.39707871981818427,512
walker2d-medium-replay-v2,2,2.5,mpi1,mpi3,0.25664596836543135,0.6246851353034508,0.3671021980309423,0.4108405240677953,512
walker2d-medium-replay-v2,2,2.5,mpi2,mpi3,0.20018130029754322,0.4872481865116842,0.39707871981818427,0.4108405240677953,512
walker2d-medium-replay-v2,2,4.0,mpi1,mpi2,0.32343159917122505,0.7392498187818044,0.37711880770013767,0.43751326135487156,512
walker2d-medium-replay-v2,2,4.0,mpi1,mpi3,0.26643606843469253,0.5929127177889183,0.37711880770013767,0.4493681117657286,512
walker2d-medium-replay-v2,2,4.0,mpi2,mpi3,0.3356004498939055,0.746827469744595,0.43751326135487156,0.4493681117657286,512
walker2d-medium-replay-v2,2,7.0,mpi1,mpi2,0.2872519138141524,0.6302912335068976,0.41241444960955914,0.4557447391674833,512
walker2d-medium-replay-v2,2,7.0,mpi1,mpi3,0.316473219611771,0.6516451892563206,0.41241444960955914,0.4856526601123855,512
walker2d-medium-replay-v2,2,7.0,mpi2,mpi3,0.28985601715062775,0.5968381128264628,0.4557447391674833,0.4856526601123855,512
walker2d-medium-replay-v2,2,10.0,mpi1,mpi2,0.5260423738346982,1.0254366119899843,0.5074206885631279,0.5129935558023905,512
walker2d-medium-replay-v2,2,10.0,mpi1,mpi3,0.4954176156197529,0.9296343208929992,0.5074206885631279,0.5329166581800237,512
walker2d-medium-replay-v2,2,10.0,mpi2,mpi3,0.44289476076857826,0.8310769685472371,0.5129935558023905,0.5329166581800237,512
walker2d-medium-replay-v2,2,14.0,mpi1,mpi2,0.5634598255762904,0.9848934667693412,0.5447549209203927,0.5721023081050154,512
walker2d-medium-replay-v2,2,14.0,mpi1,mpi3,0.5455979301026832,0.9547569679656976,0.5447549209203927,0.5714521584117785,512
walker2d-medium-replay-v2,2,14.0,mpi2,mpi3,0.5150067276082063,0.9002004017674256,0.5721023081050154,0.5714521584117785,512
walker2d-medium-replay-v2,2,17.0,mpi1,mpi2,0.5388359676462022,0.9683931832278909,0.5542078005322414,0.5564227185595528,512
walker2d-medium-replay-v2,2,17.0,mpi1,mpi3,0.5550178774476335,0.9363472639410308,0.5542078005322414,0.592747903284937,512
walker2d-medium-replay-v2,2,17.0,mpi2,mpi3,0.46403194421132976,0.7828487315429056,0.5564227185595528,0.592747903284937,512
walker2d-medium-replay-v2,2,20.0,mpi1,mpi2,0.7587052240851896,1.076968015016181,0.6417007557021817,0.704482596982038,512
walker2d-medium-replay-v2,2,20.0,mpi1,mpi3,0.7517734083633573,0.9426739603441595,0.6417007557021817,0.7974903731178629,512
walker2d-medium-replay-v2,2,20.0,mpi2,mpi3,0.65082736008518,0.816094315396824,0.704482596982038,0.7974903731178629,512
walker2d-medium-replay-v2,3,0.05,mpi1,mpi2,0.15641763323894242,0.44962646291042285,0.3314387907428308,0.34788351251937955,512
walker2d-medium-replay-v2,3,0.05,mpi1,mpi3,0.1615430310162412,0.4537321787428717,0.3314387907428308,0.3560316825309122,512
walker2d-medium-replay-v2,3,0.05,mpi2,mpi3,0.11730295667749385,0.3294733655264208,0.34788351251937955,0.3560316825309122,512
walker2d-medium-replay-v2,3,0.1,mpi1,mpi2,0.15599618256900225,0.447894452330712,0.337481830395308,0.348287820394389,512
walker2d-medium-replay-v2,3,0.1,mpi1,mpi3,0.15995159870803294,0.4465303584068404,0.337481830395308,0.35820990823270893,512
walker2d-medium-replay-v2,3,0.1,mpi2,mpi3,0.11889109477776573,0.33190342323118777,0.348287820394389,0.35820990823270893,512
walker2d-medium-replay-v2,3,0.2,mpi1,mpi2,0.15699694278992712,0.4475694695432603,0.334493125967831,0.3507767027767572,512
walker2d-medium-replay-v2,3,0.2,mpi1,mpi3,0.15997294760231093,0.4471129077468604,0.334493125967831,0.3577909401194966,512
walker2d-medium-replay-v2,3,0.2,mpi2,mpi3,0.12033240376296404,0.3363204326045117,0.3507767027767572,0.3577909401194966,512
walker2d-medium-replay-v2,3,0.4,mpi1,mpi2,0.15890935478352775,0.4455561310960094,0.33445586254981874,0.35665395152936546,512
walker2d-medium-replay-v2,3,0.4,mpi1,mpi3,0.1604589394310926,0.4427980342696473,0.33445586254981874,0.36237500398066164,512
walker2d-medium-replay-v2,3,0.4,mpi2,mpi3,0.12519401001770575,0.345481914156493,0.35665395152936546,0.36237500398066164,512
walker2d-medium-replay-v2,3,1.5,mpi1,mpi2,0.1878281612114407,0.49151848232604917,0.3518456682002293,0.3821385521915018,512
walker2d-medium-replay-v2,3,1.5,mpi1,mpi3,0.2013670754262425,0.514514079840553,0.3518456682002293,0.3913733040865389,512
walker2d-medium-replay-v2,3,1.5,mpi2,mpi3,0.173326348756295,0.4428670707646676,0.3821385521915018,0.3913733040865389,512
walker2d-medium-replay-v2,3,2.5,mpi1,mpi2,0.2224469861600268,0.5551191357878489,0.3634612070640195,0.4007193624199614,512
walker2d-medium-replay-v2,3,2.5,mpi1,mpi3,0.2368961400076111,0.5686591171445717,0.3634612070640195,0.41658725388444684,512
walker2d-medium-replay-v2,3,2.5,mpi2,mpi3,0.20554587933151736,0.4934041486265246,0.4007193624199614,0.41658725388444684,512
walker2d-medium-replay-v2,3,4.0,mpi1,mpi2,0.2543617113748803,0.6083146253057902,0.3839613935209174,0.4181416996953125,512
walker2d-medium-replay-v2,3,4.0,mpi1,mpi3,0.28309927200971907,0.6311797293459248,0.3839613935209174,0.448524023899005,512
walker2d-medium-replay-v2,3,4.0,mpi2,mpi3,0.24243539015353646,0.5405181823841974,0.4181416996953125,0.448524023899005,512
walker2d-medium-replay-v2,3,7.0,mpi1,mpi2,0.3409946372820152,0.7443246279638277,0.4174449798163226,0.45812623211842274,512
walker2d-medium-replay-v2,3,7.0,mpi1,mpi3,0.3692791890566688,0.7516881808181696,0.4174449798163226,0.4912664565973746,512
walker2d-medium-replay-v2,3,7.0,mpi2,mpi3,0.31845326314616956,0.6482292020339648,0.45812623211842274,0.4912664565973746,512
walker2d-medium-replay-v2,3,10.0,mpi1,mpi2,0.5105632169986811,0.9179163772300548,0.5562197490575115,0.4979449067883304,512
walker2d-medium-replay-v2,3,10.0,mpi1,mpi3,0.5511579744185244,0.9908996855153669,0.5562197490575115,0.5166241903994111,512
walker2d-medium-replay-v2,3,10.0,mpi2,mpi3,0.3860320445767012,0.7472202265214355,0.4979449067883304,0.5166241903994111,512
walker2d-medium-replay-v2,3,14.0,mpi1,mpi2,0.5392203084168051,0.9882821162202511,0.5173548989140742,0.5456137468915132,512
walker2d-medium-replay-v2,3,14.0,mpi1,mpi3,0.5258219029731983,0.9334413257931464,0.5173548989140742,0.5633154312365661,512
walker2d-medium-replay-v2,3,14.0,mpi2,mpi3,0.43440754132659737,0.771162153987162,0.5456137468915132,0.5633154312365661,512
walker2d-medium-replay-v2,3,17.0,mpi1,mpi2,0.6401360594737139,0.9574120941087944,0.501280499604555,0.6686107930040132,512
walker2d-medium-replay-v2,3,17.0,mpi1,mpi3,0.5807391929794743,0.8777533562272709,0.501280499604555,0.6616200198602343,512
walker2d-medium-replay-v2,3,17.0,mpi2,mpi3,0.6435823280390165,0.9625664658320189,0.6686107930040132,0.6616200198602343,512
walker2d-medium-replay-v2,3,20.0,mpi1,mpi2,0.63101922153339,0.9657969312085862,0.653366355952012,0.5790018371919565,512
walker2d-medium-replay-v2,3,20.0,mpi1,mpi3,0.6570978582383508,0.8762773264049173,0.653366355952012,0.7498743131175275,512
walker2d-medium-replay-v2,3,20.0,mpi2,mpi3,0.6662446954754754,0.8884751535302359,0.5790018371919565,0.7498743131175275,512
walker2d-expert-v2,2,0.05,mpi1,mpi2,0.04556081833110164,0.256013185852456,0.17534827921546878,0.17796278023491718,512
walker2d-expert-v2,2,0.05,mpi1,mpi3,0.048829287393736084,0.2747683424263012,0.17534827921546878,0.17771074703350567,512
walker2d-expert-v2,2,0.05,mpi2,mpi3,0.04269619860820388,0.23991645079855115,0.17796278023491718,0.17771074703350567,512
walker2d-expert-v2,2,0.1,mpi1,mpi2,0.04548162967852938,0.2561489532907666,0.1749118840237713,0.17755930326563182,512
walker2d-expert-v2,2,0.1,mpi1,mpi3,0.050555750683495077,0.2837560723420945,0.1749118840237713,0.1781662336464306,512
walker2d-expert-v2,2,0.1,mpi2,mpi3,0.045043667442335816,0.252818205338081,0.17755930326563182,0.1781662336464306,512
walker2d-expert-v2,2,0.2,mpi1,mpi2,0.045198553776267865,0.2544282700521066,0.17402637628869905,0.17764753015461393,512
walker2d-expert-v2,2,0.2,mpi1,mpi3,0.05017817531057701,0.2819034477672669,0.17402637628869905,0.17799773542323957,512
walker2d-expert-v2,2,0.2,mpi2,mpi3,0.04383631146593536,0.24627454591881312,0.17764753015461393,0.17799773542323957,512
walker2d-expert-v2,2,0.4,mpi1,mpi2,0.04369167355183517,0.2460584211169574,0.17456544899278947,0.1775662598886119,512
walker2d-expert-v2,2,0.4,mpi1,mpi3,0.048986642637112145,0.27468245152964327,0.17456544899278947,0.17833917807386973,512
walker2d-expert-v2,2,0.4,mpi2,mpi3,0.04404336706494039,0.24696405770524088,0.1775662598886119,0.17833917807386973,512
walker2d-expert-v2,2,1.5,mpi1,mpi2,0.04546076563423149,0.25497640789485765,0.17510192532502358,0.1782940077066963,512
walker2d-expert-v2,2,1.5,mpi1,mpi3,0.05047512168107296,0.28268602855008973,0.17510192532502358,0.17855541690532883,512
walker2d-expert-v2,2,1.5,mpi2,mpi3,0.04394273676052008,0.24610139262153433,0.1782940077066963,0.17855541690532883,512
walker2d-expert-v2,2,2.5,mpi1,mpi2,0.192626078181514,0.7338427634617622,0.2624895792020044,0.179321149398465,512
walker2d-expert-v2,2,2.5,mpi1,mpi3,0.1969857941831438,0.7504518647254534,0.2624895792020044,0.18156857005509713,512
walker2d-expert-v2,2,2.5,mpi2,mpi3,0.04651546166098044,0.2561867488787585,0.179321149398465,0.18156857005509713,512
walker2d-expert-v2,2,4.0,mpi1,mpi2,0.597687010243012,0.9403350600734914,0.6356106834900955,0.18142389885619095,512
walker2d-expert-v2,2,4.0,mpi1,mpi3,0.608315184991014,0.9570562622560027,0.6356106834900955,0.18292805218788416,512
walker2d-expert-v2,2,4.0,mpi2,mpi3,0.047794950535420544,0.2612773162113522,0.18142389885619095,0.18292805218788416,512
walker2d-expert-v2,2,7.0,mpi1,mpi2,0.49060690401191387,0.6614834553756218,0.6157730931770174,0.741676757029885,512
walker2d-expert-v2,2,7.0,mpi1,mpi3,0.5870635507584011,0.953376425932331,0.6157730931770174,0.18545202364171842,512
walker2d-expert-v2,2,7.0,mpi2,mpi3,0.7224712558707324,0.9741052945543786,0.741676757029885,0.18545202364171842,512
walker2d-expert-v2,2,10.0,mpi1,mpi2,0.6790448995825956,0.7892629059068706,0.6553645619551401,0.8603532416139164,512
walker2d-expert-v2,2,10.0,mpi1,mpi3,0.37803403867719504,0.5291510204829545,0.6553645619551401,0.7144161572856168,512
walker2d-expert-v2,2,10.0,mpi2,mpi3,0.7448685540229961,0.8657706137373468,0.8603532416139164,0.7144161572856168,512
walker2d-expert-v2,2,14.0,mpi1,mpi2,0.7549096166860861,0.9355682915459106,0.7240729795375174,0.8068995320894123,512
walker2d-expert-v2,2,14.0,mpi1,mpi3,0.36645559666645955,0.5061031236112739,0.7240729795375174,0.7192380798342469,512
walker2d-expert-v2,2,14.0,mpi2,mpi3,0.6985128556780307,0.8656751279422339,0.8068995320894123,0.7192380798342469,512
walker2d-expert-v2,2,17.0,mpi1,mpi2,0.7611230423749291,0.9289742800569806,0.7129671513370057,0.8193155168173698,512
walker2d-expert-v2,2,17.0,mpi1,mpi3,0.44281588050982507,0.5898972401450179,0.7129671513370057,0.7506661336489132,512
walker2d-expert-v2,2,17.0,mpi2,mpi3,0.7192403652951919,0.8778551736565179,0.8193155168173698,0.7506661336489132,512
walker2d-expert-v2,2,20.0,mpi1,mpi2,0.763590480186043,0.9244774285760515,0.7373332495728986,0.8259698469460542,512
walker2d-expert-v2,2,20.0,mpi1,mpi3,0.7647051542129611,0.9331558069247466,0.7373332495728986,0.8194828222020912,512
walker2d-expert-v2,2,20.0,mpi2,mpi3,0.1737369352093619,0.21034295120062538,0.8259698469460542,0.8194828222020912,512
walker2d-expert-v2,3,0.05,mpi1,mpi2,0.0476385434150312,0.2701783901772734,0.1740701842985372,0.1763225526059797,512
walker2d-expert-v2,3,0.05,mpi1,mpi3,0.052023328435829165,0.29399991081525806,0.1740701842985372,0.17695015039824036,512
walker2d-expert-v2,3,0.05,mpi2,mpi3,0.04013526420912327,0.22681678494647037,0.1763225526059797,0.17695015039824036,512
walker2d-expert-v2,3,0.1,mpi1,mpi2,0.04723629854445035,0.26781221207703454,0.17347884469772482,0.17637843389629715,512
walker2d-expert-v2,3,0.1,mpi1,mpi3,0.049887689034683706,0.28115441481340686,0.17347884469772482,0.1774387539594303,512
walker2d-expert-v2,3,0.1,mpi2,mpi3,0.04319256429893178,0.24342238285108422,0.17637843389629715,0.1774387539594303,512
walker2d-expert-v2,3,0.2,mpi1,mpi2,0.04518626589390531,0.25691733158805674,0.17340655978143132,0.1758786206232179,512
walker2d-expert-v2,3,0.2,mpi1,mpi3,0.05006395617676555,0.2827139120923127,0.17340655978143132,0.17708345445843676,512
walker2d-expert-v2,3,0.2,mpi2,mpi3,0.042179420507970876,0.23818950582913326,0.1758786206232179,0.17708345445843676,512
walker2d-expert-v2,3,0.4,mpi1,mpi2,0.04598269745446858,0.2615388173573131,0.17422377054437627,0.17581595695466967,512
walker2d-expert-v2,3,0.4,mpi1,mpi3,0.05096491137805372,0.2866359719538614,0.17422377054437627,0.17780361282169194,512
walker2d-expert-v2,3,0.4,mpi2,mpi3,0.04159305260753753,0.23392692616009209,0.17581595695466967,0.17780361282169194,512
walker2d-expert-v2,3,1.5,mpi1,mpi2,0.04541341963401617,0.25818576783525465,0.17531405370715358,0.17589435705454512,512
walker2d-expert-v2,3,1.5,mpi1,mpi3,0.0508182350910799,0.2833119675644426,0.17531405370715358,0.1793720029829686,512
