environment,seed,method,integrator,s,t,total,pi_u_vs_continue_pi_s_rms,pi_u_vs_continue_pi_t_rms,relative_pi_u_vs_continue_mean,order_defect_rms,relative_order_defect,actor_gap_pi_s_to_pi_u_rms,actor_gap_aD_to_pi_u_rms,pi_s_vs_Phi_s_aD_rms,pi_u_vs_Phi_u_aD_rms,relative_pi_u_vs_Phi_u_aD,pi_u_vs_Phi_t_Phi_s_aD_rms,relative_pi_u_vs_Phi_t_Phi_s_aD,Phi_u_vs_Phi_t_Phi_s_aD_rms,relative_frozen_semigroup_from_aD,solver_converged_sample_fraction,all_solver_calls_converged,max_solver_iterations,max_fixed_point_residual,max_projection_fraction,all_numeric_outputs_finite,n_states
hopper-medium-v2,2,mpi1,explicit,4.0,10.0,14.0,0.5087979277974612,1.2005115869955958,0.8214637036247573,1.1627543996711192,1.1175981029690323,0.6022975525846507,1.0404047721467349,0.23707409387034142,0.21903763520125213,0.21053117119916465,0.1798157581594462,0.17283250036273926,0.08679143464856841,0.08342083482516713,1.0,True,1,0.0,0.99609375,True,512
hopper-medium-v2,2,mpi1,implicit,4.0,10.0,14.0,0.5108016167225963,1.2006085712366616,0.8219636974535858,1.1683745247503186,1.1223042273921655,0.6026004692013158,1.041049740554933,0.2251091453241819,0.12034354740320001,0.11523643193487827,0.1309323665445423,0.12537588488089954,0.06732625248869946,0.06446907441036712,0.98046875,False,200,0.001513257622718811,0.99609375,True,512
hopper-medium-v2,2,mpi1,explicit,7.0,7.0,14.0,0.7481987168858236,0.7481987168858236,0.7191419502450153,0.0,0.0,0.7049450501655659,1.0404047721467349,0.24135397111262663,0.21903763520125213,0.21053117119916465,0.18417460410614686,0.17702206779206464,0.0662762883902572,0.0637024071443896,1.0,True,1,0.0,0.984375,True,512
hopper-medium-v2,2,mpi1,implicit,7.0,7.0,14.0,0.7536092765121014,0.7536092765121014,0.7251548864778831,0.0,0.0,0.7046900331371003,1.039239051635469,0.1868367659261088,0.1201134536223351,0.1154787530318047,0.12172883815221974,0.11703180629563376,0.06851921430740955,0.06587533026747734,0.978515625,False,200,0.0015143156051635742,0.98828125,True,512
hopper-medium-v2,2,mpi1,explicit,7.0,10.0,17.0,0.7465988015623116,1.179782499868837,0.9283932892449864,0.7652898904550117,0.7376421252611057,0.6916215937673172,1.037481272079085,0.24135397111262663,0.2438533870088024,0.23504365193997834,0.21605204245946705,0.20824669155377087,0.07165266047793624,0.06906405195570058,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,2,mpi1,implicit,7.0,10.0,17.0,0.7552667409125078,1.1807921982766898,0.9336039188684427,0.7643331783200069,0.7371515775233298,0.6908463956605945,1.0368738284302415,0.18499911200590036,0.18432425597513133,0.17791570688186117,0.1706381998035447,0.16470548479084557,0.08560047514839493,0.08262433484340027,0.978515625,False,200,0.04398822784423828,1.0,True,512
hopper-medium-v2,2,mpi1,explicit,10.0,10.0,20.0,1.30199123888528,1.30199123888528,1.0349864662648156,0.0,0.0,1.2579789990723873,1.0680870115235537,0.3361433446339083,0.5014665058156226,0.46949967596770475,0.47580792585500137,0.44547674554743777,0.09041487417103149,0.08465122522373977,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,2,mpi1,implicit,10.0,10.0,20.0,1.3029283818586437,1.3029283818586437,1.0357314254207752,0.0,0.0,1.2579789990723873,1.0680870115235537,0.23101454657710505,0.4521579847735264,0.42328544026298126,0.4432509225869727,0.4149471384612923,0.0462168414470382,0.0432656654051404,0.99609375,False,64,1.1920928955078125e-07,1.0,True,512
hopper-medium-v2,2,mpi2,explicit,0.05,0.05,0.1,0.040718755396645566,0.040718755396645566,0.15426654187541766,0.0,0.0,0.040596119512212266,0.26395065904523324,0.26533503075615256,0.26355590920845534,0.9985044559532232,0.2635701370071347,0.998558359204425,0.0002514359210932017,0.000952586828169704,1.0,True,1,0.0,0.01171875,True,512
hopper-medium-v2,2,mpi2,implicit,0.05,0.05,0.1,0.040752437743233685,0.040752437743233685,0.15410915296690858,0.0,0.0,0.04063332473715447,0.26443878873297255,0.26682731086613526,0.26478090611179395,0.998613861152136,0.26478187104301737,0.9986175003635465,7.944033494221289e-05,0.00029960702519224675,0.96875,False,200,0.00044402480125427246,0.01171875,True,512
hopper-medium-v2,2,mpi2,explicit,0.1,0.1,0.2,0.043040813535803676,0.043040813535803676,0.16304061485009205,0.0,0.0,0.04319530570554238,0.26398829258205153,0.26355590920845534,0.2631728402139712,0.9969110282880181,0.26319331759196035,0.9969885975536431,0.0012012758367792923,0.004550489057790007,1.0,True,1,0.0,0.015625,True,512
hopper-medium-v2,2,mpi2,implicit,0.1,0.1,0.2,0.042770607191604706,0.042770607191604706,0.16354731182359777,0.0,0.0,0.04293424035821014,0.26151825251482647,0.2628172372133365,0.2620091632647691,0.9969224489741383,0.26200706634391807,0.9969144703697107,0.00020162181882319856,0.0007671537700562194,0.931640625,False,200,0.0014519095420837402,0.015625,True,512
hopper-medium-v2,2,mpi2,explicit,0.2,0.2,0.4,0.041270671060876944,0.041270671060876944,0.15569842272445644,0.0,0.0,0.04058137852120984,0.26506800993041996,0.2631728402139712,0.2636145595530381,0.9945166888385988,0.2636077367947296,0.9944909491866873,0.002136327375551084,0.0080595443264235,1.0,True,1,0.0,0.01953125,True,512
hopper-medium-v2,2,mpi2,implicit,0.2,0.2,0.4,0.04064148706580006,0.04064148706580006,0.15256713599357485,0.0,0.0,0.040339112738710166,0.26638428257256935,0.2656852541072577,0.26629634128409807,0.9951225114130586,0.2662950669579854,0.9951177493851784,0.000788489707689872,0.0029465063408535422,0.85546875,False,200,0.01793515682220459,0.01953125,True,512
hopper-medium-v2,2,mpi2,explicit,1.5,2.5,4.0,0.07615247394172622,0.0596002476810586,0.24652107175274537,0.0704257141485094,0.255780102576287,0.06009071159826754,0.27533695326244056,0.26449236432476086,0.2660149346812068,0.9661432347864023,0.26627038812882803,0.9670710196136636,0.013643747927471224,0.04955291240717162,1.0,True,1,0.0,0.0546875,True,512
hopper-medium-v2,2,mpi2,implicit,1.5,2.5,4.0,0.06647448972036639,0.05767695780549218,0.2318057796103627,0.06244640277449806,0.23318998477227193,0.05768017608084372,0.267791958713329,0.2657626640365768,0.26950413408292534,0.9891566451394971,0.2694337674839808,0.9888983797545199,0.003934073088438111,0.014439164546157384,0.46875,False,200,0.19472503662109375,0.05859375,True,512
hopper-medium-v2,2,mpi2,explicit,4.0,10.0,14.0,1.0835067687579858,0.3751618005295522,0.6946140076867355,1.0424537331685937,0.9928272681955593,1.0405099473003105,1.0499849939287318,0.2660149346812068,0.29720778977976164,0.28305908322336915,0.2599840671790175,0.24760741218427743,0.09492702499723933,0.0904079825389224,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,2,mpi2,implicit,4.0,10.0,14.0,1.0660093228195107,0.4094739450662384,0.7111108548344877,1.0185325208736193,0.9817658354513431,1.029529588009363,1.0374495466175737,0.2801425248465983,0.1236802221202983,0.11877357954212163,0.153784516242741,0.14768357591190134,0.062366015744093256,0.059891830760955334,0.453125,False,200,0.44053009152412415,1.0,True,512
hopper-medium-v2,2,mpi2,explicit,7.0,7.0,14.0,1.074325126290073,1.074325126290073,1.0231814097364076,0.0,0.0,1.0488523706246409,1.0499849939287318,0.26618740768155463,0.29720778977976164,0.28305908322336915,0.25719950459790336,0.24495540992023063,0.08416017384656505,0.08015369203674301,1.0,True,1,0.0,0.126953125,True,512
hopper-medium-v2,2,mpi2,implicit,7.0,7.0,14.0,1.0589504785545467,1.0589504785545467,1.0181353322724707,0.0,0.0,1.0367415149969053,1.0400881346401927,0.27630975488679516,0.2059463603754277,0.19642606445215594,0.19974346527973988,0.1905099109953313,0.0873962016724268,0.08335613171938326,0.611328125,False,200,0.17056554555892944,0.12109375,True,512
hopper-medium-v2,2,mpi2,explicit,7.0,10.0,17.0,0.957050038327455,0.9466711920361045,0.9981355071095149,1.0504399207801565,1.1015072651322468,0.9365959052640278,0.9536386676977939,0.26618740768155463,0.2795358806462325,0.29312557272983486,0.2335042877796349,0.24485614487858823,0.09272612819609485,0.09723402724424715,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,2,mpi2,implicit,7.0,10.0,17.0,0.9629935717113023,0.9127065715981959,0.9635989617119076,1.0397681180847593,1.0683151916167417,0.9449510773243486,0.9732784165609585,0.2764762232551967,0.18167020010304338,0.185970189518489,0.17837677459018117,0.18259881123826135,0.0641836312322139,0.06570280683056104,0.513671875,False,200,0.5758050680160522,1.0,True,512
hopper-medium-v2,2,mpi2,explicit,10.0,10.0,20.0,1.066179186424245,1.066179186424245,1.0037635532801892,0.0,0.0,1.0621816093442409,1.0081492984755458,0.2614231142438172,0.2448454501349701,0.2428662604886088,0.21888069006784786,0.21711138459236565,0.07483341805297473,0.07422850778761905,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,2,mpi2,implicit,10.0,10.0,20.0,1.067656710991829,1.067656710991829,1.0051545814759193,0.0,0.0,1.0621816093442409,1.0081492984755458,0.15910724400831613,0.1957798624149723,0.1931912254156964,0.180300592443022,0.17791662517063678,0.09264537094915527,0.09142039698047255,1.0,True,76,1.1920928955078125e-07,1.0,True,512
hopper-medium-v2,2,mpi3,explicit,0.05,0.05,0.1,0.03972114560251961,0.03972114560251961,0.1467421299248508,0.0,0.0,0.039725053327629996,0.27068671841455144,0.269892329494132,0.27028129610228185,0.9985022452721575,0.270278463734665,0.9984917816349557,0.00025823783542342225,0.0009540099970030152,1.0,True,1,0.0,0.013671875,True,512
hopper-medium-v2,2,mpi3,implicit,0.05,0.05,0.1,0.03961406032735102,0.03961406032735102,0.14626771546006803,0.0,0.0,0.03962294690261811,0.27083256344538925,0.27118414935657964,0.27184327293862315,0.9983507639755471,0.2718467551910371,0.998363552628804,0.00010367431306513662,0.0003807463342180559,0.962890625,False,200,0.00021849572658538818,0.013671875,True,512
hopper-medium-v2,2,mpi3,explicit,0.1,0.1,0.2,0.0395714823593055,0.0395714823593055,0.14742978348192,0.0,0.0,0.03957017153254264,0.2684090108845499,0.27028129610228185,0.26765781857855225,0.9972013148756741,0.26768290615426593,0.997294782586132,0.0005403182218446616,0.0020130405460831095,1.0,True,1,0.0,0.013671875,True,512
hopper-medium-v2,2,mpi3,implicit,0.1,0.1,0.2,0.039728384932333084,0.039728384932333084,0.14767211593518426,0.0,0.0,0.03973181717393725,0.2690310535657966,0.2729793780827309,0.2704479314064551,0.998425016290914,0.2704336393565178,0.9983722536755104,0.0004950161894159514,0.001827473940775318,0.931640625,False,200,0.001324295997619629,0.013671875,True,512
hopper-medium-v2,2,mpi3,explicit,0.2,0.2,0.4,0.040405782820326655,0.040405782820326655,0.1493265443998986,0.0,0.0,0.04028430580987327,0.2705867398372214,0.26765781857855225,0.26949650521869434,0.9959708497941069,0.2694972340469274,0.9959735433046369,0.0015015994929609491,0.00554942010042427,1.0,True,1,0.0,0.017578125,True,512
hopper-medium-v2,2,mpi3,implicit,0.2,0.2,0.4,0.04015740759617717,0.04015740759617717,0.14857620006100772,0.0,0.0,0.04017621225667827,0.2702815631284681,0.27186564743188485,0.2738320380311572,0.9978269577906868,0.27380920160669897,0.9977437432767541,0.00044551176569190734,0.0016234172342161513,0.857421875,False,200,0.03420746326446533,0.017578125,True,512
hopper-medium-v2,2,mpi3,explicit,1.5,2.5,4.0,0.08491531561738205,0.06664059822520518,0.268660878544309,0.07586385688504484,0.26896542567999243,0.0674818464353118,0.28205802546274306,0.26777619886351245,0.2695504916322424,0.9556561675209174,0.2683770900235655,0.9514960249163885,0.020079165914594247,0.07118806806384063,1.0,True,1,0.0,0.072265625,True,512
hopper-medium-v2,2,mpi3,implicit,1.5,2.5,4.0,0.07621071240675287,0.06252197608798268,0.2451027591732988,0.07372236172403622,0.26049454483135676,0.0662449892635385,0.2830092344995701,0.27011787240591356,0.27022277310147647,0.9792083541479979,0.2700886190012718,0.9787222188968646,0.004296340113758567,0.015568680919700626,0.46484375,False,200,0.09900355339050293,0.076171875,True,512
hopper-medium-v2,2,mpi3,explicit,4.0,10.0,14.0,1.0552623706998079,1.121325487089707,1.0231512343876867,0.7091082840486073,0.6666627432863574,1.038119651241488,1.0636686858380773,0.2695504916322424,0.1696210920217854,0.1594679755831478,0.15102863472395814,0.14198841870103648,0.04939705434945561,0.04644026378433345,1.0,True,1,0.0,0.59765625,True,512
hopper-medium-v2,2,mpi3,implicit,4.0,10.0,14.0,1.0566832702394797,1.1673059859856916,1.0356894861184767,0.716424274616579,0.6672631953985687,1.051619549003705,1.0736756943242545,0.2972234142439578,0.04168655437947609,0.03893187364285032,0.04168655437947609,0.03893187364285032,0.0,0.0,0.29296875,False,200,0.6912428736686707,0.609375,True,512
hopper-medium-v2,2,mpi3,explicit,7.0,7.0,14.0,1.0425197432373303,1.0425197432373303,0.9801169829644054,0.0,0.0,1.0337636720918268,1.0636686858380773,0.2737292542606906,0.1696210920217854,0.1594679755831478,0.14992918655267098,0.14095478089076205,0.04277091220140835,0.04021074679631904,1.0,True,1,0.0,0.162109375,True,512
hopper-medium-v2,2,mpi3,implicit,7.0,7.0,14.0,1.0485288378887268,1.0485288378887268,0.9785196243701273,0.0,0.0,1.0431370268807294,1.0715460495374984,0.2744129285627803,0.046228528956811,0.04307554089347102,0.046228528956811,0.04307554089347102,0.0,0.0,0.501953125,False,200,0.5520094037055969,0.14453125,True,512
hopper-medium-v2,2,mpi3,explicit,7.0,10.0,17.0,1.0408866120491533,1.1255806130463164,1.0267774753093353,0.7586986067346598,0.7191566352077128,1.0266597928124286,1.0549838096335247,0.2737292542606906,0.17248740921464215,0.1634976836986342,0.12575263009317691,0.1191986350357929,0.08790493263794684,0.08332348974007747,1.0,True,1,0.0,0.705078125,True,512
hopper-medium-v2,2,mpi3,implicit,7.0,10.0,17.0,1.053001819020598,1.1946942121758957,1.0582667392085148,0.778514965858381,0.7330853308535773,1.0500703675959444,1.061970459771589,0.2822062184129784,0.08796108012087915,0.0831973838813273,0.09048859736428086,0.08558801871751837,0.018428819868750213,0.017430772780339058,0.21875,False,200,0.3978300094604492,0.697265625,True,512
hopper-medium-v2,2,mpi3,explicit,10.0,10.0,20.0,1.150549709157132,1.150549709157132,1.0615927622093408,0.0,0.0,1.0837957361000254,1.0607337237909724,0.4074018219127356,0.2079485175085452,0.19604214784965526,0.1889271609950041,0.17810988446732365,0.04501226760614566,0.04243503020275026,1.0,True,1,0.0,0.783203125,True,512
hopper-medium-v2,2,mpi3,implicit,10.0,10.0,20.0,1.2124320284868608,1.2124320284868608,1.0722524103840272,0.0,0.0,1.130733786881979,1.0531038967549895,0.38176899367760175,0.21989922203907813,0.20649139368765912,0.21568992901930398,0.2025387522274795,0.08855152285951001,0.08315230585570417,0.228515625,False,200,0.4988330602645874,0.77734375,True,512
hopper-medium-v2,2,exp3,explicit,0.05,0.05,0.1,0.039008566088191095,0.039008566088191095,0.1449581349432262,0.0,0.0,0.039145262354009745,0.26910229014376497,0.27039726264767994,0.26876649387957885,0.9987521612543442,0.2687515993147838,0.9986968121720785,0.00036589315770011165,0.0013596805791011189,1.0,True,1,0.0,0.013671875,True,512
hopper-medium-v2,2,exp3,implicit,0.05,0.05,0.1,0.0389474968714587,0.0389474968714587,0.14495587027254248,0.0,0.0,0.039096288594066074,0.2686851991453024,0.27068183630655723,0.2691868147673807,0.9989935966465261,0.26918943781372506,0.9990033311742145,8.973053246434515e-05,0.0003330037819015286,0.96484375,False,200,0.003050677478313446,0.013671875,True,512
hopper-medium-v2,2,exp3,explicit,0.1,0.1,0.2,0.04230879654621421,0.04230879654621421,0.15634084580510038,0.0,0.0,0.042554507559288066,0.2706189564751219,0.26876649387957885,0.2702004385777252,0.998453479006615,0.27021468572038726,0.9985061255131555,0.0005001523161371889,0.0018481791617697267,1.0,True,1,0.0,0.015625,True,512
hopper-medium-v2,2,exp3,implicit,0.1,0.1,0.2,0.04201150508674664,0.04201150508674664,0.1554038532055072,0.0,0.0,0.042198006401181945,0.2703376024479285,0.2703132797049901,0.2715497176336948,0.9988139206144745,0.2715238051744993,0.9987186094309928,0.0004563635861092681,0.0016785961209591753,0.94921875,False,200,0.009497232735157013,0.015625,True,512
hopper-medium-v2,2,exp3,explicit,0.2,0.2,0.4,0.04214586420426502,0.04214586420426502,0.1563114774602269,0.0,0.0,0.04176715981796881,0.2696274444401496,0.2702004385777252,0.26842354125738405,0.9955349382728257,0.2684559343992443,0.9956550786462491,0.001256822285175483,0.004661329219601996,1.0,True,1,0.0,0.017578125,True,512
hopper-medium-v2,2,exp3,implicit,0.2,0.2,0.4,0.04236157146590232,0.04236157146590232,0.1571453086534047,0.0,0.0,0.04193764437762932,0.2695694311774449,0.2711358523173701,0.2699107653663363,0.9951028362947628,0.26991214866756985,0.9951079362283616,0.0008852306784958714,0.0032636547777217546,0.884765625,False,200,0.006074726581573486,0.017578125,True,512
hopper-medium-v2,3,mpi1,explicit,0.05,0.05,0.1,0.040082213601550606,0.040082213601550606,0.1511296586257522,0.0,0.0,0.04006674644629767,0.26521738992878713,0.2653074343999808,0.2647184057439054,0.9981185842111798,0.26470868091930977,0.9980819168395634,0.0003929054745333411,0.00148144687887487,1.0,True,1,0.0,0.017578125,True,512
hopper-medium-v2,3,mpi1,implicit,0.05,0.05,0.1,0.040167742041389315,0.040167742041389315,0.1509655704312473,0.0,0.0,0.0401587843778253,0.26607220392468556,0.26530323245053816,0.26471744165867833,0.99843023889781,0.26471744741997455,0.9984302606275922,8.050903147005712e-05,0.00030365453451202626,0.95703125,False,200,0.0005991905927658081,0.017578125,True,512
hopper-medium-v2,3,mpi1,explicit,0.1,0.1,0.2,0.04212369734103214,0.04212369734103214,0.15811137091311425,0.0,0.0,0.04203993410495902,0.266417886947423,0.2647184057439054,0.26570663649184867,0.997330320183364,0.26571107964631263,0.9973469975713385,0.00028966653215876047,0.001087263830059299,1.0,True,1,0.0,0.015625,True,512
hopper-medium-v2,3,mpi1,implicit,0.1,0.1,0.2,0.04234871703756669,0.04234871703756669,0.15899429780624663,0.0,0.0,0.04228505894854548,0.26635368451498564,0.26426657694666417,0.26511729977267917,0.9972282738673847,0.26511770119532846,0.9972297838028584,0.0002220599640360269,0.0008352698025386304,0.9375,False,200,0.0005325973033905029,0.015625,True,512
hopper-medium-v2,3,mpi1,explicit,0.2,0.2,0.4,0.04392734282276461,0.04392734282276461,0.1644732974888186,0.0,0.0,0.04377252202684817,0.26707887233641026,0.26570663649184867,0.2655650937634621,0.9943320916412983,0.26557301107412645,0.9943617357333041,0.0006840028994180381,0.002561052072125248,1.0,True,1,0.0,0.013671875,True,512
hopper-medium-v2,3,mpi1,implicit,0.2,0.2,0.4,0.04387890988079939,0.04387890988079939,0.16494479926541852,0.0,0.0,0.04378150495594702,0.2660217847195793,0.2643140385896145,0.2645925799291315,0.995877514350667,0.264576125291055,0.9958155821374827,0.0005705841931934262,0.0021475733302779893,0.91796875,False,200,0.016154825687408447,0.013671875,True,512
hopper-medium-v2,3,mpi1,explicit,1.5,2.5,4.0,0.0764625835358716,0.06252099930565069,0.25594718085718215,0.07043525432270384,0.259422075734096,0.06166741318850872,0.27150832913271034,0.26626341484671445,0.2629667566995391,0.9685402931819591,0.26212696941020586,0.9654472488837756,0.011998235285079208,0.04419103945505333,1.0,True,1,0.0,0.056640625,True,512
hopper-medium-v2,3,mpi1,implicit,1.5,2.5,4.0,0.0729516843349034,0.06147184668366552,0.24334779981039115,0.06795646903797249,0.24604408317453272,0.06070504143190011,0.27619631474643996,0.26659864410164413,0.26537499442878376,0.9891449665553209,0.26537708880892164,0.9891527730390324,0.0035446438620127577,0.013212121367682404,0.541015625,False,200,0.199848473072052,0.060546875,True,512
hopper-medium-v2,3,mpi1,explicit,4.0,10.0,14.0,1.0491439795366504,0.46074081103070413,0.7206289226224127,0.9974126329276061,0.952078457332525,1.0310841115905556,1.0476160081618646,0.2629667566995391,0.35456138164466267,0.3384459371394793,0.320464721850488,0.30589903108942734,0.10429377879471641,0.09955344132026878,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,3,mpi1,implicit,4.0,10.0,14.0,1.0409336280569499,0.5118179022380459,0.7334855552513323,0.9888476693410997,0.9342196322522341,1.0380124735643321,1.0584745119915402,0.26507412439364664,0.3574956057915548,0.3368131055410842,0.35109950969571413,0.3307870482847737,0.06683058881605769,0.06296418137626066,0.576171875,False,200,0.37954971194267273,1.0,True,512
hopper-medium-v2,3,mpi1,explicit,7.0,7.0,14.0,0.6505266575210071,0.6505266575210071,0.6209590655858858,0.0,0.0,0.6520404720297666,1.0476160081618646,0.28041326092853536,0.35456138164466267,0.3384459371394793,0.32625177838501285,0.31142305562650824,0.08251940964492398,0.07876875592013109,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,3,mpi1,implicit,7.0,7.0,14.0,0.6516173468354858,0.6516173468354858,0.6220001811339312,0.0,0.0,0.6520404720297666,1.0476160081618646,0.24784286822009077,0.30174548869868156,0.2880306203301731,0.29524559945927287,0.2818261626006532,0.07522836616533324,0.07180910331575412,1.0,True,82,1.1920928955078125e-07,1.0,True,512
hopper-medium-v2,3,mpi1,explicit,7.0,10.0,17.0,0.6620822049192513,0.465247586836213,0.5332484400519588,0.4485490133130789,0.4243444347613379,0.6621174650122138,1.0570399339992624,0.28041326092853536,0.31316986695316507,0.296270610863585,0.2811461085582856,0.2659749168553946,0.09849733341290065,0.09318222542476752,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,3,mpi1,implicit,7.0,10.0,17.0,0.6636886263038708,0.46470393139618277,0.5337511485639108,0.45062157866220903,0.42630516044677974,0.6621174650122138,1.0570399339992624,0.24784286822009077,0.25512007510008167,0.24135329886246254,0.24774015433445837,0.23437161299776516,0.11653597146281389,0.11024746342544066,1.0,True,79,1.1920928955078125e-07,1.0,True,512
hopper-medium-v2,3,mpi1,explicit,10.0,10.0,20.0,0.4745649426539578,0.4745649426539578,0.44657740725441436,0.0,0.0,0.46246882518398985,1.062671185207538,0.21916953929918226,0.2601350428676663,0.24479354149125854,0.21118717658901173,0.1987323826304439,0.10479538177089014,0.09861505913555356,1.0,True,1,0.0,1.0,True,512
hopper-medium-v2,3,mpi1,implicit,10.0,10.0,20.0,0.47556616098161264,0.47556616098161264,0.44751957858792923,0.0,0.0,0.46246882518398985,1.062671185207538,0.1407577262514195,0.16156559026461495,0.15203723645998876,0.1654812758012897,0.1557219938818342,0.07449661709956965,0.07010316844624011,1.0,True,72,1.1920928955078125e-07,1.0,True,512
hopper-medium-v2,3,mpi2,explicit,0.05,0.05,0.1,0.039689208696460754,0.039689208696460754,0.14866425203954672,0.0,0.0,0.039627484957330095,0.2669721076315164,0.2681271144662595,0.2665323048911011,0.99835262663086,0.26652569625037636,0.99832787258152,0.00033719855481042057,0.0012630478809263213,1.0,True,1,0.0,0.015625,True,512
hopper-medium-v2,3,mpi2,implicit,0.05,0.05,0.1,0.03968808990038371,0.03968808990038371,0.14866006135428386,0.0,0.0,0.039627484957330095,0.2669721076315164,0.2688048796063575,0.2672572476398296,0.9984826371004893,0.26725353647468125,0.9984687720547449,8.128694113661124e-05,0.00030369091975869,0.966796875,False,50,1.1920928955078125e-07,0.015625,True,512
hopper-medium-v2,3,mpi2,explicit,0.1,0.1,0.2,0.042545569389330136,0.042545569389330136,0.15940103950403636,0.0,0.0,0.04242086487299879,0.2669089832896152,0.2665323048911011,0.26603582074507676,0.9967286131258047,0.2660377261035647,0.9967357517333721,0.00045811367727993885,0.001716366649161647,1.0,True,1,0.0,0.015625,True,512
hopper-medium-v2,3,mpi2,implicit,0.1,0.1,0.2,0.04249115264180658,0.04249115264180658,0.15923954669222892,0.0,0.0,0.04241033763252136,0.26683794022556206,0.2673028674396642,0.2667573057142478,0.9976474802881573,0.26676234169554364,0.9976663143892032,0.00036164959655516954,0.0013525358107229631,0.9296875,False,200,0.0013019591569900513,0.015625,True,512
hopper-medium-v2,3,mpi2,explicit,0.2,0.2,0.4,0.04310442357888162,0.04310442357888162,0.1599494179564712,0.0,0.0,0.04312054322329068,0.26948784265418274,0.26603582074507676,0.2680683059014546,0.9947324645937747,0.2680926556840147,0.9948228203676023,0.0009239083326806067,0.003428385947139744,1.0,True,1,0.0,0.021484375,True,512
hopper-medium-v2,3,mpi2,implicit,0.2,0.2,0.4,0.04338846554457533,0.04338846554457533,0.16100556251993334,0.0,0.0,0.04332150582810239,0.2694842641800255,0.266092200544829,0.2681158380063464,0.9953950239118121,0.26808913124182776,0.9952958735568599,0.0006756486199668972,0.0025083832392326384,0.88671875,False,200,0.007436692714691162,0.021484375,True,512
hopper-medium-v2,3,mpi2,explicit,1.5,2.5,4.0,0.07787877833420004,0.06655677993396246,0.26069596752577234,0.07007140510429469,0.2529478608811672,0.061475108915275974,0.2770191645827503,0.2680973284417923,0.26863421576860097,0.9697315208253594,0.268714837995334,0.9700225556599149,0.016537819786329854,0.05969919016700279,1.0,True,1,0.0,0.056640625,True,512
hopper-medium-v2,3,mpi2,implicit,1.5,2.5,4.0,0.06539714323457414,0.06055226204777938,0.22877970908786865,0.06595772767456981,0.23961668918811704,0.058600293448462105,0.275263496453655,0.2785657335544136,0.2789924978934162,0.9909830242698499,0.2789380366575658,0.9907895776337717,0.004041731003358945,0.014356252742408888,0.509765625,False,200,0.09693263471126556,0.056640625,True,512
hopper-medium-v2,3,mpi2,explicit,4.0,10.0,14.0,1.0391339123442873,1.13776056275121,1.0665294796359297,0.5755263657271996,0.563937152101836,0.9955756036440666,1.0205505411058124,0.26863421576860097,0.2643519477458199,0.25902876643363754,0.21254877022278446,0.208268735022646,0.10507367547237385,0.1029578362268289,1.0,True,1,0.0,0.3125,True,512
hopper-medium-v2,3,mpi2,implicit,4.0,10.0,14.0,1.0182628072210083,1.1663351177388803,1.0652881064328124,0.5770641415330483,0.5627942419979226,0.9868955786025005,1.0253554469293564,0.26604387190048806,0.13089835635931812,0.12710817367608274,0.14999711117767464,0.14565392101751426,0.07338959472579085,0.07126458736285803,0.22265625,False,200,0.5983916521072388,0.3046875,True,512
hopper-medium-v2,3,mpi2,explicit,7.0,7.0,14.0,1.0329963155419108,1.0329963155419108,1.0121951573536112,0.0,0.0,1.0054661863534464,1.0205505411058124,0.2711709009803162,0.2643519477458199,0.25902876643363754,0.2142801305341512,0.2099652314151625,0.08651317719819954,0.08477108552062362,1.0,True,1,0.0,0.091796875,True,512
hopper-medium-v2,3,mpi2,implicit,7.0,7.0,14.0,1.0294994622471658,1.0294994622471658,1.0019022957182127,0.0,0.0,1.0087663416249921,1.027544768234282,0.28192427099968065,0.16515530282640709,0.16042864366485457,0.15900907216603954,0.15445831494019646,0.07824440055297335,0.0760050863657527,0.513671875,False,200,0.2551705837249756,0.09375,True,512
hopper-medium-v2,3,mpi2,explicit,7.0,10.0,17.0,1.0300144446722692,1.1310298005885289,1.0502225985811655,0.6604877035734504,0.6419665991559593,1.0083290816647612,1.0288505732881463,0.2711709009803162,0.20331568310877332,0.19761439453640803,0.1440760528612784,0.14003593583159482,0.08873703734581402,0.08624871254356756,1.0,True,1,0.0,0.4609375,True,512
hopper-medium-v2,3,mpi2,implicit,7.0,10.0,17.0,1.059737777154976,1.2288468153474206,1.0601521395197053,0.6696912046010449,0.6204486088923828,1.0522358464435222,1.0793661151026985,0.32107650268061316,0.18297874467472178,0.1677722953297952,0.17563501529611314,0.16103886661204847,0.04700234214325734,0.043096212301974794,0.185546875,False,200,0.4456559717655182,0.453125,True,512
hopper-medium-v2,3,mpi2,explicit,10.0,10.0,20.0,1.1839494179108139,1.1839494179108139,1.11094736526464,0.0,0.0,1.0657115313728514,1.015128138184999,0.33939968772896956,0.31586142567029624,0.3111542413108965,0.2612947232527258,0.25740072944870623,0.10979987217050981,0.10816355890481646,1.0,True,1,0.0,0.583984375,True,512
