key,condition,environment,T,seed,tag,score_column,deployment_d4rl,target_d4rl,return_deploy_col,host_run_dir
two_actor_p4|walker2d-medium-v2|T=20|seed=0,two_actor_p4,walker2d-medium-v2,20,0,walker2d-medium-v2_tau20_mcep4_seed0,d4rl_eval,61.99357821454979,90.53147159118984,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau20_mcep4_seed0
bar_p4|walker2d-medium-v2|T=20|seed=1,bar_p4,walker2d-medium-v2,20,1,walker2d-medium-v2_tau20_mpi4_seed1,d4rl_pi4,0.10398311012065385,6.012044508518046,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-v2_tau20_mpi4_seed1
two_actor_p4|walker2d-medium-v2|T=20|seed=1,two_actor_p4,walker2d-medium-v2,20,1,walker2d-medium-v2_tau20_mcep4_seed1,d4rl_eval,2.3684229043738587,2.3684629166379048,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-v2_tau20_mcep4_seed1
bar_p4|walker2d-medium-replay-v2|T=4|seed=0,bar_p4,walker2d-medium-replay-v2,4,0,walker2d-medium-replay-v2_tau4_mpi4_seed0,d4rl_pi4,89.18400329470627,51.236893757062795,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-replay-v2_tau4_mpi4_seed0
two_actor_p4|walker2d-medium-replay-v2|T=4|seed=0,two_actor_p4,walker2d-medium-replay-v2,4,0,walker2d-medium-replay-v2_tau4_mcep4_seed0,d4rl_eval,2.4328687887292566,31.938089146136328,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-replay-v2_tau4_mcep4_seed0
bar_p4|walker2d-medium-replay-v2|T=4|seed=1,bar_p4,walker2d-medium-replay-v2,4,1,walker2d-medium-replay-v2_tau4_mpi4_seed1,d4rl_pi4,88.8519339814742,82.33274876915496,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-replay-v2_tau4_mpi4_seed1
two_actor_p4|walker2d-medium-replay-v2|T=4|seed=1,two_actor_p4,walker2d-medium-replay-v2,4,1,walker2d-medium-replay-v2_tau4_mcep4_seed1,d4rl_eval,88.20134376424026,78.30069805083632,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-replay-v2_tau4_mcep4_seed1
bar_p4|walker2d-medium-replay-v2|T=7|seed=0,bar_p4,walker2d-medium-replay-v2,7,0,walker2d-medium-replay-v2_tau7_mpi4_seed0,d4rl_pi4,88.86280603767143,89.65623590296573,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-replay-v2_tau7_mpi4_seed0
two_actor_p4|walker2d-medium-replay-v2|T=7|seed=0,two_actor_p4,walker2d-medium-replay-v2,7,0,walker2d-medium-replay-v2_tau7_mcep4_seed0,d4rl_eval,91.18425463452508,89.20916943913086,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-replay-v2_tau7_mcep4_seed0
bar_p4|walker2d-medium-replay-v2|T=7|seed=1,bar_p4,walker2d-medium-replay-v2,7,1,walker2d-medium-replay-v2_tau7_mpi4_seed1,d4rl_pi4,86.68455207979888,70.32252791711323,return_pi4,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/bar_p4/walker2d-medium-replay-v2_tau7_mpi4_seed1
two_actor_p4|walker2d-medium-replay-v2|T=7|seed=1,two_actor_p4,walker2d-medium-replay-v2,7,1,walker2d-medium-replay-v2_tau7_mcep4_seed1,d4rl_eval,92.67612392292729,79.48161840010113,return_eval,/home/ext_csh/p0_bar_p4_two_actor_p4_29fea94_gpu_v2/runs/two_actor_p4/walker2d-medium-replay-v2_tau7_mcep4_seed1
