key,method,environment,tau,seed,checkpoint_step,checkpoint_file_sha256,weights_sha256,config_sha256,dataset_sha256,normalization_sha256,selected_transition_sha256,common_noise_sha256,external_score,stability,n_rows,action_dim,target_to_next_data_rms,final_to_next_data_rms,final_to_target_rms,smoothed_target_to_next_data_rms,final_target_ratio,target_saturation_fraction,final_saturation_fraction,smoothed_target_saturation_fraction,smoothed_dataset_saturation_fraction,all_finite,raw_npz,raw_sha256
p4|hopper-medium-replay-v2|7|1,p4,hopper-medium-replay-v2,7.0,1,1000000,f3cdc05d8d208c9ffb64acfbeb8cc8f5961898f251263eb089443798432cf0f4,64813c41742c009dc275abee81c80c7c8446065698229563dce16000082434af,f8d5429abc52be030d1edbe089cd6bf895401e43e7ee6c65380a7f4eaf7b6176,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,99.64650942979311,stable,4096,3,0.3477232805703041,0.5120837625325124,0.3030622855622844,0.3393643533950646,1.4726760937393641,0.0006510416666666666,0.017171223958333332,0.09415690104166667,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau7_mpi4_seed1.npz,7e82ed8e90768754b7384a2815d63003d50a9b0e8d3ac18df947307110236b7a
td3|hopper-medium-replay-v2|10|0,td3,hopper-medium-replay-v2,10.0,0,1000000,36297fcda87e50db223975fbc84d0651a367d2a194b4bd7817ee2e739fb3c228,f700ecf2dce09bc0804ab56a5fe7e83245ccb35330308661d623db3013a54c40,ef52caf578633abcc3ce4f712709bf58deaab73f09b2b0d5b79756ed708b216a,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,37.300012803660074,stable,4096,3,0.42198711332862576,0.4295188933235499,0.06381823236598391,0.4106742897346308,1.0178483649311318,0.015787760416666668,0.016764322916666668,0.10074869791666667,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau10_seed0.npz,6e07909195f18c794f816a6aecd9f0676fd8dcde7bcc21b925f54b97ed790321
p3|hopper-medium-replay-v2|10|0,p3,hopper-medium-replay-v2,10.0,0,1000000,7a31fdb685b37fab1816433ebe3950dfb150240965f50ee79ef76c7f3ccfde95,314abf5b9c951048e971ded3f3b4721857877c40c5c324c3879ace4fdf90fe28,f24ca52110fd0db2be8d3fe03e9ddd6ea46c134023f52e3c88f4f65205b294bc,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,99.281114953505,stable,4096,3,0.3640670489444716,0.5181049034779754,0.275483622192905,0.3553042680897165,1.4231029833106321,0.0004069010416666667,0.01123046875,0.09195963541666667,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau10_mpi3_seed0.npz,4314f7d7082ee93d34eea64a51007bb3af90bd2be47d3d7134ab5aa7f631d486
p4|hopper-medium-replay-v2|10|0,p4,hopper-medium-replay-v2,10.0,0,1000000,0beb94e7cabc763f57f8c30acb5769122bb10d4233f66715450c000d16615de6,881b256b87cf12cb5fae0bfee01c1609802c5ee8d0a7a27f2894d2fa390280fb,12760448813da7b9e1f6450263576b7aaa8e625edc39396bc87bcd5e600ac2d6,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,100.34815828470234,stable,4096,3,0.35444615056374806,0.5373305805238136,0.3212041685461545,0.34589659934342576,1.515972397130529,0.00016276041666666666,0.019205729166666668,0.09171549479166667,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau10_mpi4_seed0.npz,9351a387eb6533db0cb0663e9579c36d8c5d33d735d6c47aec57fb87271f339a
td3|hopper-medium-replay-v2|10|1,td3,hopper-medium-replay-v2,10.0,1,1000000,cc84ec92847d4b7a7fc7a412aa33872f6df5adb784a4909a19dd8c112e64e61c,e4a0d698e5f630522eac7a2c30fbdeb59747c432b68d4fc07cb0f526b8b72b36,00a22ece1d639bfd6bfcf54c4bff4cf910c18c225ec123585b0275a9d2b2093f,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,51.197164378925905,stable,4096,3,0.4194506819579474,0.43076499981337407,0.08453570885382597,0.4079597495175463,1.0269741315060277,0.01318359375,0.012776692708333334,0.09716796875,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau10_seed1.npz,b24204c8075a63d8b0eb26e732809bb2d2d43eafaa3f3321e70f6eb41cc43932
p3|hopper-medium-replay-v2|10|1,p3,hopper-medium-replay-v2,10.0,1,1000000,55640b6dcf951a32414dc44d8e23419dea57bbc6a00ec880dadcfdcd265444a6,da0db37185fb1e8e73b8d0d6af16d506df24bb7b35c5e738f5fdc4619fefaea9,6016945d1b32fe818fd6c6519e03d4168d33eab57152fa229e8013c1d820b057,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,100.05549483118752,stable,4096,3,0.360005602681538,0.5158774023214018,0.2767988374684893,0.3510442718144685,1.4329704829003689,8.138020833333333e-05,0.01513671875,0.08943684895833333,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau10_mpi3_seed1.npz,be47200ec40c6605b67e627af1f0ad4114104838d0af29c70994e240433791f6
p4|hopper-medium-replay-v2|10|1,p4,hopper-medium-replay-v2,10.0,1,1000000,f5e0d997ac44cbf9b36b3c09f9f56d3253b13869d4d34c2bb1c0b41d00a13801,e521cf7e2c6b3af0da2e90b3b1e25e456b88d03c03284cfa55bf73901c9db50c,e750df91e901f76e79a99c4332f569511c1692d521435a07e5aef9287aa3fd2d,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,100.57373205726077,stable,4096,3,0.3530519112075907,0.5444911262203045,0.3311960159515135,0.34431259837857026,1.5422409819505256,0.00048828125,0.012532552083333334,0.092529296875,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau10_mpi4_seed1.npz,444e42e8eaef072f8ff3c64d38388f7dddaa3377ddd270608e66cef9974cb7c7
td3|hopper-medium-replay-v2|14|0,td3,hopper-medium-replay-v2,14.0,0,1000000,f2e1994715b9c2d483c0fe335342fff485152622aa4635010ba599400efd9a6e,f7926b6a1d0c360022681e11f826d664b6914f54dff708edcdc270fc2cd5b591,7b700288c35bfe172485c1b7c6a4cc7f33fd792ed420506f63d6243956c67d0d,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,30.743447948594604,stable,4096,3,0.47110433489546566,0.4736119498584417,0.08378637539851234,0.4571436263960852,1.0053228441710953,0.009358723958333334,0.009033203125,0.098876953125,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau14_seed0.npz,bdeea22201d3cbc173a500f5f8093fcd93ff791c6421face697836d6c7de05bb
p3|hopper-medium-replay-v2|14|0,p3,hopper-medium-replay-v2,14.0,0,1000000,51b95a71257786b1f412721cdb0a4bc4161852c322dde50f028ed02209412ddb,372d44e9891de4d9cd8b4fbe42e3a6b51fc0cbea39a1679661f84d0634c80fc7,5b51f3e84ae414da1003ec80a873dabe6f96de969270dff1f9535985df33a014,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,100.76144225906218,stable,4096,3,0.37301944797938247,0.5467122391482848,0.2958778001132947,0.36373947476669316,1.465640041316298,0.003173828125,0.021240234375,0.09407552083333333,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau14_mpi3_seed0.npz,1606dc4029b13e2ae910daff99f136591d381d28277deae2da6fbc3e83e9d6d2
p4|hopper-medium-replay-v2|14|0,p4,hopper-medium-replay-v2,14.0,0,1000000,db0e4dbd7ce70c773677c207d32468a072faf2d776805921964f4dc4013e42a5,e4ce64aa0b6ee3ca2963ea831582475ae1eff28fcb785ce27b16e2a8d818dca5,9c23a8e1e21e4bae81351273cf78145c667a9e084864aee66c3fc24a058a8c20,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,99.17297844727486,stable,4096,3,0.3664596730778669,0.5827493436389375,0.354167390452172,0.3575499998199433,1.5902141120862496,0.0004069010416666667,0.029378255208333332,0.09212239583333333,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau14_mpi4_seed0.npz,82a271d8656a7be10a81c11c03c543b2119891e111b8525b9dbd7820bfefc5d5
td3|hopper-medium-replay-v2|14|1,td3,hopper-medium-replay-v2,14.0,1,1000000,4f18af1b163be614308da31904bfb176b8107d93cbcba7975a87c9bfb751ef92,f23a8cace532f2540dca22b8242be3ef3325d5d3f971a6d2bffa708075e2abd6,7f0f2fd6231cc4040e8d3c205880d9d980d461a316dd3445ab772425ed6ecb6d,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,37.57634407045641,stable,4096,3,0.44947557897390095,0.4540352080758365,0.06795806908130202,0.43636411022960964,1.0101443311165974,0.008382161458333334,0.008382161458333334,0.10009765625,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau14_seed1.npz,afbd907563c8f411f2972f6857fde77c92e4d74fb6acf34339113c28f7cd6a39
p3|hopper-medium-replay-v2|14|1,p3,hopper-medium-replay-v2,14.0,1,1000000,4bbd12ef21f1585bd02a2286520aabfc3d1fcebdb24cd9d235f1303924cd3067,9b15c505ced513e3db210f6f17a77f719d9176b030cb9d8cd566b5a6a611001e,b93572d48b7f7fc6f5f760f656f447acf5dfd244a0325352c87bfdc855583154,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,100.23296510840105,stable,4096,3,0.37605794525918373,0.553060931979485,0.3002399413746981,0.36675018445221896,1.470680087873981,0.0017903645833333333,0.019287109375,0.08968098958333333,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau14_mpi3_seed1.npz,8184a07acd8e222f354b8eb565bc65d13342c3c0eac51da7d8bff94a8949a12b
p4|hopper-medium-replay-v2|14|1,p4,hopper-medium-replay-v2,14.0,1,1000000,49e5152b46fd10bd1da349c472eb12e0e97ffe2285a8692bfc567ea05b46d8db,007cb65b586a9f08dacc7d9e3e262b6744f81258b204ab5cbde86eee45c0bef4,c4acad2ac1cf904f16ebfe3d2e9eb288caa68ce3319b746385dcf5ec16677618,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,100.89983846304733,stable,4096,3,0.3632054542468511,0.5761635683354168,0.3536829845596872,0.3541313915517449,1.586329614818586,0.0009765625,0.026529947916666668,0.09309895833333333,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau14_mpi4_seed1.npz,984acaa0c34fe8406d492d97ef53dfe4b38a9a56a759d6af364bde7fda183d6a
td3|hopper-medium-replay-v2|20|0,td3,hopper-medium-replay-v2,20.0,0,1000000,34d7c6b91ba1767559adfd9e89d2e1d25d6c0acd696950acd74a127745dd3517,4737e1de11f380df7206ff4bc3568d9a551762035cc13b5c332a3fefc43080a5,7eb4e435a0d2e7b174000e29d1bf89a86675afec5d9be992f4d79369b7d41881,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,32.43415835898813,stable,4096,3,0.4823969305916022,0.4801148011443593,0.07910731418046461,0.4675258553182326,0.9952691874626064,0.027262369791666668,0.026204427083333332,0.10335286458333333,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau20_seed0.npz,81b4e482f1339eaed9a05082c65710f026d93f219559229bb1de3263ebbde027
p3|hopper-medium-replay-v2|20|0,p3,hopper-medium-replay-v2,20.0,0,1000000,c531b4396881af68a9af7c3e3bd642d154acd47aa8fee4cc776de95e00de7373,1fa82837c4456c77a80390f9dde40f8ef4b0352ad20e4a5b8edb3376aed511f8,371a1e2fab7bbab8e3afe93497264bbf7943b8dd2214fe89fd53f93ff6d780c9,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,100.11333711195589,stable,4096,3,0.38936263992113446,0.5879499539885231,0.320136565309005,0.37920131300860227,1.5100317639812915,0.003662109375,0.022623697916666668,0.09676106770833333,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau20_mpi3_seed0.npz,8e5654aed82415d627a5d80b4edcbbd2f432d96b79819fd83a8250010d8ec462
p4|hopper-medium-replay-v2|20|0,p4,hopper-medium-replay-v2,20.0,0,1000000,bb4b69c03c334fae4b1156aba852341f1afbe6512843bac3d86490f7e620b1a5,df946c3140c4a59c73a25be1a5eadda5b9c015b3a396207ac3dd54cddcfc3242,ae75c3de3a5ff62a622856284e369a42a5386a5ca3b48f51ac5e30349ba32f3e,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,100.66232850532435,stable,4096,3,0.3760525602853325,0.6187946020408243,0.3816756080672664,0.36655836222193067,1.6455003033919235,0.00146484375,0.025065104166666668,0.093505859375,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau20_mpi4_seed0.npz,f238aee561642bd160e5430a919f983cd0afa4a076a4639b3cac86757a62eb44
td3|hopper-medium-replay-v2|20|1,td3,hopper-medium-replay-v2,20.0,1,1000000,3563162ea2f6d1e397ab8f6772764d12ed9309e49d327e63a8711aaf3981ae46,c9b37ceaa6a9ee0c7ce7fc49bfbd234b8ba52cb1041639fc03fc05e9fe3ec7f9,e9a88c544d3c188cc2dbadb8556937e9c673d7994029fc664ba2f34a3b9e3999,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,36.6648293889528,stable,4096,3,0.5015115227802406,0.5064114755220409,0.07267473463659098,0.4868749536332875,1.009770369212329,0.014485677083333334,0.013834635416666666,0.10888671875,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau20_seed1.npz,16a7d9e5d5e3866d149ecde267c382906df061b9a2f4d8de0cded63725e9c462
p3|hopper-medium-replay-v2|20|1,p3,hopper-medium-replay-v2,20.0,1,1000000,4ddae3c1384ea3579af215e217b3c4beb1691622681ec92519cd15986f6b43f5,5a2010c39a001358be295b5b28796c88ead6ddbf4623a3c0a07600e51427ff8d,828f3d8ddda591a755dd86cde58489f42d5420bcdc045553fbd72cfec1f2ea26,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,99.6500877972906,stable,4096,3,0.3896702274841432,0.5894232858600644,0.32125909034097294,0.37895874007058417,1.51262078621095,0.005940755208333333,0.023518880208333332,0.093994140625,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau20_mpi3_seed1.npz,e594e96302d0d4f48cfb2ceeb2fc848c8f4e844a2d55c2011b414019d3e0aea2
p4|hopper-medium-replay-v2|20|1,p4,hopper-medium-replay-v2,20.0,1,1000000,6dbd40cbe24c858f92bbcfc66a949279d250fa8648d9836ee9679cd0b6c8f9e1,53dc02cb533c990f2655478622a88a08b384c6f8051e41f7f40d09f07323dff7,ea26e3d9509cccd9bb616fb6329031cc5e8328f5d8ddd5c5e741cb3f5c67baac,e121c5f7c9857a307baa9edc6a2c3b48e85fedb9ac316ecddd0f48ca7ef4e39b,db016c04b35377c51070ccf26dac616822660c41587c845c1a244d9652d1c247,727dbf65be4a75ce7b6267cab479044fd49c3346739e002fa0caca337a899a89,6053aa0c3d8947128610c1ece7b84f18d5e640d16ce7bc66593e62e6127f7976,98.39045318868453,stable,4096,3,0.379664437681308,0.6515943207045669,0.41585854165872493,0.3702167222016959,1.7162374350465714,0.0013020833333333333,0.025797526041666668,0.09220377604166667,0.1484375,True,raw/hopper-medium-replay-v2/hopper-medium-replay-v2_tau20_mpi4_seed1.npz,e381a9ae3c08f6e0c3a4a4ec26055d835916c5810b7169ac051dceb9b4cef984
td3|hopper-expert-v2|4|0,td3,hopper-expert-v2,4.0,0,1000000,5494ec2565315af9f20035eecd481569cc91f765b6b22f0f1988185637d10cd0,48021a67c602e3ff33514761c5fd0de1daf4080357125c20d97d6a463b1ad7a9,797300dc5a537a249ab174b6b3564c7e3e5954221bfaf107df875f523026bc3e,01aa219a5f8eea5e639eccdc636ec2bf40e317159a95cf4bf6e985f16909941b,ecf8f2f7d4058e9aaace2dd899fc538f21a730aec9d86b61e11df650d7839596,0660dc3dea44deec1245ce21a644b593d9dfdffe0a4468a4d5691fb6a63e4e5a,4a10c2ee1230846ca50db3f817bf3c6b85b2aac67e43821fb100047af87d5f03,2.359748281560829,collapsed,4096,3,0.3182178035886551,0.31323518531355865,0.044481301849723584,0.31145165272720493,0.9843421134238698,0.034586588541666664,0.032958984375,0.10758463541666667,0.10970052083333333,True,raw/hopper-expert-v2/hopper-expert-v2_tau4_seed0.npz,e4223ef3f99183a23ce9b5a1f66e06e5a3fc8cd3293de98d0c527c54c9b2a3c8
p3|hopper-expert-v2|4|0,p3,hopper-expert-v2,4.0,0,1000000,2cf99ab6ac9b961f62b3d08f5212592aa371742c6e144c75ab3118154747f914,e168556a558783ab1bae3289e489ce192ecd7a167397ce4611c688713a3fcd67,f6345f499f5dd5fece1078f2d6044de06c89d587f6bdf52d41368675a425a722,01aa219a5f8eea5e639eccdc636ec2bf40e317159a95cf4bf6e985f16909941b,ecf8f2f7d4058e9aaace2dd899fc538f21a730aec9d86b61e11df650d7839596,0660dc3dea44deec1245ce21a644b593d9dfdffe0a4468a4d5691fb6a63e4e5a,4a10c2ee1230846ca50db3f817bf3c6b85b2aac67e43821fb100047af87d5f03,97.37673977120386,stable,4096,3,0.2130162657465383,0.22470257106015484,0.06448062733277107,0.21039515093749278,1.0548610936947027,0.0126953125,0.045817057291666664,0.09236653645833333,0.10970052083333333,True,raw/hopper-expert-v2/hopper-expert-v2_tau4_mpi3_seed0.npz,731dc80fa2504dfbb9a0a59e686f010ce47817ca78cb8190841b494866346c72
p4|hopper-expert-v2|4|0,p4,hopper-expert-v2,4.0,0,1000000,968a94269e8073d2deb43ae564832d76eea0541401c8786a3cbe560ab4fe15e3,171da9fef3ed5697c2ece3f5f2127a1abdd8747882d9436321f0e2c7d292a38e,4b9156ba505d3782eb9cde1a5791acdd8e5e5e7e07a6b682558ae3869dd0c156,01aa219a5f8eea5e639eccdc636ec2bf40e317159a95cf4bf6e985f16909941b,ecf8f2f7d4058e9aaace2dd899fc538f21a730aec9d86b61e11df650d7839596,0660dc3dea44deec1245ce21a644b593d9dfdffe0a4468a4d5691fb6a63e4e5a,4a10c2ee1230846ca50db3f817bf3c6b85b2aac67e43821fb100047af87d5f03,99.24461123259283,stable,4096,3,0.2129330121626363,0.22626407462190984,0.06799161888861961,0.2103453552578674,1.062606837351699,0.017578125,0.035237630208333336,0.09244791666666667,0.10970052083333333,True,raw/hopper-expert-v2/hopper-expert-v2_tau4_mpi4_seed0.npz,da1ec4965db4fc5801f35a380e38163816a7e687a98e92f5a3919f8f8f672804
td3|hopper-expert-v2|4|1,td3,hopper-expert-v2,4.0,1,1000000,cef072ba4c02523ad77d63db7312fe96cbec99d951cb06ada3aa43eb650d6bdc,80fdfc1c71940029e1a84fe6662568ab907b8cfb80c6679f50547d9d6be3a9f0,ae057af1eb8416d0d40839515dc2e242c9b09a5e7440887182e9eed8aed98776,01aa219a5f8eea5e639eccdc636ec2bf40e317159a95cf4bf6e985f16909941b,ecf8f2f7d4058e9aaace2dd899fc538f21a730aec9d86b61e11df650d7839596,0660dc3dea44deec1245ce21a644b593d9dfdffe0a4468a4d5691fb6a63e4e5a,4a10c2ee1230846ca50db3f817bf3c6b85b2aac67e43821fb100047af87d5f03,24.075240867262274,stable,4096,3,0.318188939459848,0.3172006356082622,0.03661180355987295,0.31104484572093244,0.9968939716972454,0.0439453125,0.043701171875,0.1083984375,0.10970052083333333,True,raw/hopper-expert-v2/hopper-expert-v2_tau4_seed1.npz,99c10bd16db57e42b1e3a713b49acc988fd7d202361bd9027a6334949a0d4d4b
p3|hopper-expert-v2|4|1,p3,hopper-expert-v2,4.0,1,1000000,15a839fe977745e00f6dbe7456b53cc26c0cce6cfcda6fa9f924c09a60a07363,09dc97597abed494f25db4561387367a20b21fb0edc11af0539e9fdcf5ba2813,cafc0eac4d2d844015fec6da7c3b7ab3b80c767c199b099e1223fdef86f46c11,01aa219a5f8eea5e639eccdc636ec2bf40e317159a95cf4bf6e985f16909941b,ecf8f2f7d4058e9aaace2dd899fc538f21a730aec9d86b61e11df650d7839596,0660dc3dea44deec1245ce21a644b593d9dfdffe0a4468a4d5691fb6a63e4e5a,4a10c2ee1230846ca50db3f817bf3c6b85b2aac67e43821fb100047af87d5f03,105.72983194916871,stable,4096,3,0.21398274510957177,0.22410877399855325,0.06099452761860011,0.21134183023312111,1.0473217075694414,0.03515625,0.013346354166666666,0.09195963541666667,0.10970052083333333,True,raw/hopper-expert-v2/hopper-expert-v2_tau4_mpi3_seed1.npz,6142c3a1e3fdc96b73c30f881a1c842ba4bb75b21376dc334023dea0666b3c3b
p4|hopper-expert-v2|4|1,p4,hopper-expert-v2,4.0,1,1000000,a79c31a99b1d1092428c811eca4b3da57690f7e60a9162c6beeee9d3c62f3436,2b118beef03161fcd08f41c64b1fc5429bb0bfd7bc48948137dcff6af3c7c5ca,f5fc3969899fa59292a78a0b99eef6eb8101746280561c4e8e30dd01ea4f6eed,01aa219a5f8eea5e639eccdc636ec2bf40e317159a95cf4bf6e985f16909941b,ecf8f2f7d4058e9aaace2dd899fc538f21a730aec9d86b61e11df650d7839596,0660dc3dea44deec1245ce21a644b593d9dfdffe0a4468a4d5691fb6a63e4e5a,4a10c2ee1230846ca50db3f817bf3c6b85b2aac67e43821fb100047af87d5f03,110.83960466275038,stable,4096,3,0.21410168853706119,0.22711340439926148,0.0710900197407787,0.21144225730937935,1.0607735321991538,0.024088541666666668,0.034342447916666664,0.09269205729166667,0.10970052083333333,True,raw/hopper-expert-v2/hopper-expert-v2_tau4_mpi4_seed1.npz,5b77aca6cf2d77cf924d78a5f48487be5aa5207d0bf5a99d58747e075d6fa810
td3|hopper-expert-v2|7|0,td3,hopper-expert-v2,7.0,0,1000000,fe05e30a592f2a7c7e404e41fa6ec3eba9fd5639ad50e52a7e46e2615fae30c9,964f25495aca1f4d4e51f3f1856f72aa9c81db681f6afcf2e7de36e25b8ba845,56fa824b2d6cfb4300f3aeb6bc6a05839d89d62db1cfc443123e9b88f091195f,01aa219a5f8eea5e639eccdc636ec2bf40e317159a95cf4bf6e985f16909941b,ecf8f2f7d4058e9aaace2dd899fc538f21a730aec9d86b61e11df650d7839596,0660dc3dea44deec1245ce21a644b593d9dfdffe0a4468a4d5691fb6a63e4e5a,4a10c2ee1230846ca50db3f817bf3c6b85b2aac67e43821fb100047af87d5f03,1.8253704047109651,collapsed,4096,3,0.8042273010991838,0.8076462675994267,0.031593848035233185,0.7581064275863675,1.0042512440146834,0.555419921875,0.5552571614583334,0.3612467447916667,0.10970052083333333,True,raw/hopper-expert-v2/hopper-expert-v2_tau7_seed0.npz,fb8a6360042956e2dcd6a64e1da888d7d726072bde260b0a1181ee3f3b8bf90b
