source,environment,T,seed,actor_id,n_episodes,normalized_score_mean,raw_return_mean,episode_length_mean,n_timeout,timeout_rate,reward_per_step_pooled,reward_per_step_episode_mean
tail90_ext_csh,halfcheetah-expert-v2,20,0,two_actor_target,10,55.28035541022689,6582.976097034085,1000.0,10,1.0,6.582976097034085,6.582976097034086
tail90_ext_csh,halfcheetah-expert-v2,20,1,mart_mu1,10,49.67812234172869,5887.448836215891,1000.0,10,1.0,5.887448836215891,5.887448836215891
tail90_ext_csh,halfcheetah-expert-v2,20,1,mart_mu2,10,9.502214477163221,899.5379788376873,1000.0,10,1.0,0.8995379788376873,0.8995379788376872
tail90_ext_csh,halfcheetah-expert-v2,20,1,mart_mu3,10,14.312445778941804,1496.73680300672,1000.0,10,1.0,1.49673680300672,1.4967368030067199
tail90_ext_csh,halfcheetah-expert-v2,20,1,mart_mu4,10,3.615968990809435,168.7500680939796,1000.0,10,1.0,0.1687500680939796,0.16875006809397958
tail90_ext_csh,halfcheetah-expert-v2,20,1,two_actor_deploy,10,-0.24096988184531193,-310.0957950539281,1000.0,10,1.0,-0.31009579505392815,-0.3100957950539281
tail90_ext_csh,halfcheetah-expert-v2,20,1,two_actor_target,10,17.267312765427413,1863.5888272020268,1000.0,10,1.0,1.8635888272020267,1.8635888272020271
tail90_ext_csh,halfcheetah-medium-replay-v2,10,1,mart_mu1,10,46.878960386687375,5539.9278703132195,1000.0,10,1.0,5.539927870313219,5.539927870313219
tail90_ext_csh,halfcheetah-medium-replay-v2,10,1,mart_mu2,10,51.29147208731406,6087.749094268086,1000.0,10,1.0,6.087749094268086,6.087749094268086
tail90_ext_csh,halfcheetah-medium-replay-v2,10,1,mart_mu3,10,51.65785533747294,6133.236230429128,1000.0,10,1.0,6.133236230429128,6.133236230429128
tail90_ext_csh,halfcheetah-medium-replay-v2,10,1,mart_mu4,10,53.918439267999965,6413.89177078682,1000.0,10,1.0,6.413891770786821,6.413891770786821
tail90_ext_csh,halfcheetah-medium-replay-v2,10,1,two_actor_deploy,10,52.572316004201454,6246.768158658271,1000.0,10,1.0,6.246768158658271,6.246768158658272
tail90_ext_csh,halfcheetah-medium-replay-v2,10,1,two_actor_target,10,45.97110116969553,5427.215523882376,1000.0,10,1.0,5.427215523882376,5.427215523882376
tail90_ext_csh,halfcheetah-medium-replay-v2,14,0,mart_mu1,10,47.12025338877426,5569.884828323372,1000.0,10,1.0,5.569884828323372,5.569884828323372
tail90_ext_csh,halfcheetah-medium-replay-v2,14,0,mart_mu2,10,51.66039878585242,6133.552004097017,1000.0,10,1.0,6.133552004097017,6.133552004097018
tail90_ext_csh,halfcheetah-medium-replay-v2,14,0,mart_mu3,10,52.71452013759479,6264.423056297615,1000.0,10,1.0,6.264423056297615,6.264423056297614
tail90_ext_csh,halfcheetah-medium-replay-v2,14,0,mart_mu4,10,51.85940051622274,6158.258425042059,1000.0,10,1.0,6.1582584250420584,6.158258425042059
tail90_ext_csh,halfcheetah-medium-replay-v2,14,0,two_actor_deploy,10,51.724691146664625,6141.534015744961,1000.0,10,1.0,6.141534015744961,6.141534015744961
tail90_ext_csh,halfcheetah-medium-replay-v2,14,0,two_actor_target,10,47.193730446392856,5579.00713651612,1000.0,10,1.0,5.57900713651612,5.57900713651612
tail90_ext_csh,halfcheetah-medium-replay-v2,14,1,mart_mu1,10,47.29715638255443,5591.847651574394,1000.0,10,1.0,5.591847651574394,5.591847651574394
tail90_ext_csh,halfcheetah-medium-replay-v2,14,1,mart_mu2,10,50.159481148171956,5947.210393441848,1000.0,10,1.0,5.947210393441848,5.947210393441847
tail90_ext_csh,halfcheetah-medium-replay-v2,14,1,mart_mu3,10,52.6163890111201,6252.239901337189,1000.0,10,1.0,6.252239901337188,6.252239901337188
tail90_ext_csh,halfcheetah-medium-replay-v2,14,1,mart_mu4,10,54.4388761041934,6478.504935337567,1000.0,10,1.0,6.4785049353375666,6.478504935337566
tail90_ext_csh,halfcheetah-medium-replay-v2,14,1,two_actor_deploy,10,51.122728862156826,6066.799320893751,1000.0,10,1.0,6.066799320893751,6.066799320893751
tail90_ext_csh,halfcheetah-medium-replay-v2,14,1,two_actor_target,10,47.093942720783424,5566.618311808581,1000.0,10,1.0,5.566618311808581,5.56661831180858
tail90_ext_csh,halfcheetah-medium-replay-v2,20,0,mart_mu1,10,48.039339606417116,5683.991026976091,1000.0,10,1.0,5.683991026976091,5.683991026976091
tail90_ext_csh,halfcheetah-medium-replay-v2,20,0,mart_mu2,10,52.01100692542919,6177.0806320492575,1000.0,10,1.0,6.1770806320492575,6.1770806320492575
tail90_ext_csh,halfcheetah-medium-replay-v2,20,0,mart_mu3,10,53.09295802192632,6311.406796863322,1000.0,10,1.0,6.311406796863322,6.311406796863322
tail90_ext_csh,halfcheetah-medium-replay-v2,20,0,mart_mu4,10,54.666794860569055,6506.801456809056,1000.0,10,1.0,6.506801456809056,6.506801456809056
tail90_ext_csh,halfcheetah-medium-replay-v2,20,0,two_actor_deploy,10,52.25445239864659,6207.304823202175,1000.0,10,1.0,6.207304823202175,6.207304823202176
tail90_ext_csh,halfcheetah-medium-replay-v2,20,0,two_actor_target,10,49.37973901344518,5850.404012043577,1000.0,10,1.0,5.850404012043576,5.850404012043575
tail90_ext_csh,halfcheetah-medium-replay-v2,20,1,mart_mu1,10,49.703009971721954,5890.538680016716,1000.0,10,1.0,5.890538680016716,5.890538680016715
tail90_ext_csh,halfcheetah-medium-replay-v2,20,1,mart_mu2,10,52.85470689816462,6281.827493490775,1000.0,10,1.0,6.281827493490775,6.281827493490775
tail90_ext_csh,halfcheetah-medium-replay-v2,20,1,mart_mu3,10,54.43062058505105,6477.479997862544,1000.0,10,1.0,6.477479997862544,6.477479997862545
tail90_ext_csh,halfcheetah-medium-replay-v2,20,1,mart_mu4,10,56.3498796628729,6715.7594469458245,1000.0,10,1.0,6.715759446945825,6.715759446945823
tail90_ext_csh,halfcheetah-medium-replay-v2,20,1,two_actor_deploy,10,49.29295434663749,5839.629540355636,1000.0,10,1.0,5.839629540355636,5.839629540355636
tail90_ext_csh,halfcheetah-medium-replay-v2,20,1,two_actor_target,10,48.28809291699126,5714.874195635383,1000.0,10,1.0,5.7148741956353835,5.7148741956353835
tail90_ext_csh,walker2d-expert-v2,4,0,mart_mu1,10,109.22375828707568,5015.732396056979,1000.0,10,1.0,5.015732396056979,5.015732396056979
tail90_ext_csh,walker2d-expert-v2,4,0,mart_mu2,10,110.18590698834171,5059.9014773859035,1000.0,10,1.0,5.059901477385904,5.059901477385904
tail90_ext_csh,walker2d-expert-v2,4,0,mart_mu3,10,111.16183770752097,5104.7032458132835,1000.0,10,1.0,5.104703245813283,5.104703245813284
tail90_ext_csh,walker2d-expert-v2,4,0,mart_mu4,10,111.607550043944,5125.164432749222,1000.0,10,1.0,5.125164432749222,5.125164432749221
tail90_ext_csh,walker2d-expert-v2,4,0,two_actor_deploy,10,111.3105739140153,5111.53123569942,1000.0,10,1.0,5.111531235699419,5.111531235699419
tail90_ext_csh,walker2d-expert-v2,4,0,two_actor_target,10,109.07162280872285,5008.748356783695,1000.0,10,1.0,5.008748356783696,5.008748356783696
tail90_ext_csh,walker2d-expert-v2,4,1,mart_mu1,10,108.53738441939367,4984.223230016632,1000.0,10,1.0,4.9842232300166325,4.984223230016633
tail90_ext_csh,walker2d-expert-v2,4,1,mart_mu2,10,110.2975750967405,5065.0277928454825,1000.0,10,1.0,5.065027792845482,5.065027792845482
tail90_ext_csh,walker2d-expert-v2,4,1,mart_mu3,10,110.79511609752153,5087.868263241643,1000.0,10,1.0,5.087868263241643,5.087868263241644
tail90_ext_csh,walker2d-expert-v2,4,1,mart_mu4,10,112.00330113780265,5143.332063415512,1000.0,10,1.0,5.143332063415512,5.143332063415512
tail90_ext_csh,walker2d-expert-v2,4,1,two_actor_deploy,10,111.17048446819061,5105.100190147091,1000.0,10,1.0,5.105100190147091,5.10510019014709
tail90_ext_csh,walker2d-expert-v2,4,1,two_actor_target,10,108.32651616459546,4974.542962212274,1000.0,10,1.0,4.974542962212274,4.974542962212276
tail90_ext_csh,walker2d-expert-v2,7,0,mart_mu1,10,110.09588007829048,5055.768638141188,1000.0,10,1.0,5.0557686381411875,5.0557686381411875
tail90_ext_csh,walker2d-expert-v2,7,0,mart_mu2,10,111.64094617812118,5126.697539393342,1000.0,10,1.0,5.126697539393342,5.126697539393341
tail90_ext_csh,walker2d-expert-v2,7,0,mart_mu3,10,113.08509270291522,5192.993554989038,1000.0,10,1.0,5.192993554989037,5.192993554989037
tail90_ext_csh,walker2d-expert-v2,7,0,mart_mu4,10,113.583764149635,5215.885920438989,1000.0,10,1.0,5.215885920438989,5.215885920438989
tail90_ext_csh,walker2d-expert-v2,7,0,two_actor_deploy,10,112.8631073431216,5182.802937470506,1000.0,10,1.0,5.182802937470506,5.182802937470506
tail90_ext_csh,walker2d-expert-v2,7,0,two_actor_target,10,109.97168081707673,5050.067058684371,1000.0,10,1.0,5.050067058684371,5.05006705868437
tail90_ext_csh,walker2d-expert-v2,7,1,mart_mu1,10,109.80062358086361,5042.214383761819,1000.0,10,1.0,5.042214383761819,5.042214383761819
tail90_ext_csh,walker2d-expert-v2,7,1,mart_mu2,10,111.56835520647333,5123.365126715092,1000.0,10,1.0,5.1233651267150915,5.123365126715093
tail90_ext_csh,walker2d-expert-v2,7,1,mart_mu3,10,112.46953042785512,5164.735116190159,1000.0,10,1.0,5.164735116190159,5.164735116190159
tail90_ext_csh,walker2d-expert-v2,7,1,mart_mu4,10,113.65623413705964,5219.212779129599,1000.0,10,1.0,5.219212779129599,5.219212779129598
tail90_ext_csh,walker2d-expert-v2,7,1,two_actor_deploy,10,112.47885206858489,5165.163042047119,1000.0,10,1.0,5.165163042047119,5.165163042047119
tail90_ext_csh,walker2d-expert-v2,7,1,two_actor_target,10,109.84630042989065,5044.311257620162,1000.0,10,1.0,5.044311257620161,5.044311257620162
tail90_ext_csh,walker2d-expert-v2,10,0,mart_mu1,10,110.25839710920084,5063.229260336249,1000.0,10,1.0,5.06322926033625,5.06322926033625
tail90_ext_csh,walker2d-expert-v2,10,0,mart_mu2,10,112.29384214772396,5156.669845277834,1000.0,10,1.0,5.1566698452778335,5.156669845277834
tail90_ext_csh,walker2d-expert-v2,10,0,mart_mu3,10,114.1228063988548,5240.631576608547,1000.0,10,1.0,5.240631576608547,5.240631576608547
tail90_ext_csh,walker2d-expert-v2,10,0,mart_mu4,10,114.87418608664498,5275.124945975712,1000.0,10,1.0,5.275124945975712,5.275124945975712
tail90_ext_csh,walker2d-expert-v2,10,0,two_actor_deploy,10,114.138066555012,5241.332120170589,1000.0,10,1.0,5.24133212017059,5.24133212017059
tail90_ext_csh,walker2d-expert-v2,10,0,two_actor_target,10,110.69695653245205,5083.362080562127,1000.0,10,1.0,5.083362080562126,5.083362080562126
tail90_ext_csh,walker2d-expert-v2,10,1,mart_mu1,10,110.38107909994514,5068.861186897756,1000.0,10,1.0,5.068861186897756,5.068861186897757
tail90_ext_csh,walker2d-expert-v2,10,1,mart_mu2,10,112.0605601054594,5145.960634234049,1000.0,10,1.0,5.145960634234049,5.145960634234049
tail90_ext_csh,walker2d-expert-v2,10,1,mart_mu3,10,113.87711697591256,5229.352783539124,1000.0,10,1.0,5.229352783539125,5.229352783539125
tail90_ext_csh,walker2d-expert-v2,10,1,mart_mu4,10,115.70730992629319,5313.37092040988,1000.0,10,1.0,5.313370920409879,5.313370920409879
tail90_ext_csh,walker2d-expert-v2,10,1,two_actor_deploy,10,113.33403056637448,5204.421473274966,1000.0,10,1.0,5.204421473274967,5.204421473274967
tail90_ext_csh,walker2d-expert-v2,10,1,two_actor_target,10,110.29090019759367,5064.721370186603,1000.0,10,1.0,5.064721370186603,5.064721370186602
tail90_ext_csh,walker2d-expert-v2,14,0,mart_mu1,10,111.597351256405,5124.6962399681315,1000.0,10,1.0,5.124696239968132,5.124696239968133
tail90_ext_csh,walker2d-expert-v2,14,0,mart_mu2,10,113.7999551981735,5225.810540191547,1000.0,10,1.0,5.225810540191548,5.225810540191548
tail90_ext_csh,walker2d-expert-v2,14,0,mart_mu3,10,115.96655382667154,5325.2719549430785,1000.0,10,1.0,5.325271954943078,5.325271954943077
tail90_ext_csh,walker2d-expert-v2,14,0,mart_mu4,10,115.81939190438015,5318.516235265177,1000.0,10,1.0,5.318516235265177,5.318516235265177
tail90_ext_csh,walker2d-expert-v2,14,0,two_actor_deploy,10,115.27974483815356,5293.742813936734,1000.0,10,1.0,5.293742813936734,5.293742813936733
tail90_ext_csh,walker2d-expert-v2,14,0,two_actor_target,10,111.56333433517048,5123.134635032648,1000.0,10,1.0,5.123134635032647,5.123134635032647
tail90_ext_csh,walker2d-expert-v2,14,1,mart_mu1,10,7.970689603804945,367.5371435042333,228.7,0,0.0,1.6070710253792448,1.6332064198498337
tail90_ext_csh,walker2d-expert-v2,14,1,mart_mu2,10,1.9564953582927136,91.44527287297005,204.7,0,0.0,0.4467282504786031,0.43567317381295345
tail90_ext_csh,walker2d-expert-v2,14,1,mart_mu3,10,1.883517647142582,88.09510625657545,201.6,0,0.0,0.4369796937330131,0.42737378442581087
tail90_ext_csh,walker2d-expert-v2,14,1,mart_mu4,10,1.8386548309702626,86.03560196835846,199.1,0,0.0,0.43212256136794813,0.4229093542264549
tail90_ext_csh,walker2d-expert-v2,14,1,two_actor_deploy,10,-0.258564032067392,-10.240816015863341,68.3,0,0.0,-0.1499387410814545,-0.1497437862363566
tail90_ext_csh,walker2d-expert-v2,14,1,two_actor_target,10,0.7864744399632089,37.733461974885486,159.8,0,0.0,0.2361292989667427,0.23381588837542194
tail90_ext_csh,walker2d-expert-v2,20,0,mart_mu1,10,13.837169135716703,636.8479176273238,275.0,0,0.0,2.3158106095539046,2.3180739718084085
tail90_ext_csh,walker2d-expert-v2,20,0,mart_mu2,10,11.500870691429395,529.596142658879,277.6,0,0.0,1.9077670845060484,1.9169156269352539
tail90_ext_csh,walker2d-expert-v2,20,0,mart_mu3,10,-0.6009279558509462,-25.95761735206795,71.1,0,0.0,-0.3650860387070035,-0.3650227715528385
tail90_ext_csh,walker2d-expert-v2,20,0,mart_mu4,10,1.8275824611373814,85.52730589831344,198.7,0,0.0,0.4304343527846676,0.4210633453440501
tail90_ext_csh,walker2d-expert-v2,20,0,two_actor_deploy,10,1.8275824611373814,85.52730589831344,198.7,0,0.0,0.4304343527846676,0.4210633453440501
tail90_ext_csh,walker2d-expert-v2,20,0,two_actor_target,10,0.8356340163928324,39.99021638983029,164.3,0,0.0,0.24339754345605774,0.24317630317157474
tail90_ext_csh,walker2d-expert-v2,20,1,mart_mu1,10,2.3093506045397363,107.6436963061823,221.4,0,0.0,0.48619555693849276,0.4679946210103
tail90_ext_csh,walker2d-expert-v2,20,1,mart_mu2,10,1.8275824611373814,85.52730589831344,198.7,0,0.0,0.4304343527846676,0.4210633453440501
tail90_ext_csh,walker2d-expert-v2,20,1,mart_mu3,10,1.8275824611373814,85.52730589831344,198.7,0,0.0,0.4304343527846676,0.4210633453440501
tail90_ext_csh,walker2d-expert-v2,20,1,mart_mu4,10,1.8275824611373814,85.52730589831344,198.7,0,0.0,0.4304343527846676,0.4210633453440501
tail90_ext_csh,walker2d-expert-v2,20,1,two_actor_deploy,10,0.10888721366561735,6.627661731744557,25.0,0,0.0,0.26510646926978226,0.17627569955525973
tail90_ext_csh,walker2d-expert-v2,20,1,two_actor_target,10,8.280182300131825,381.74493493687004,140.4,0,0.0,2.718981018068875,2.618878420191817
tail90_ext_csh,walker2d-medium-replay-v2,4,0,mart_mu1,10,75.54891401009384,3469.8310882324017,936.4,9,0.9,3.705500948560873,3.597518641149672
tail90_ext_csh,walker2d-medium-replay-v2,4,0,mart_mu2,10,84.02916917478147,3859.1317021252994,958.1,9,0.9,4.027900743268239,4.029077225030514
tail90_ext_csh,walker2d-medium-replay-v2,4,0,mart_mu3,10,88.84927969272209,4080.4071174547403,1000.0,10,1.0,4.08040711745474,4.080407117454739
tail90_ext_csh,walker2d-medium-replay-v2,4,0,mart_mu4,10,88.33351246393218,4056.7299408964404,1000.0,10,1.0,4.056729940896441,4.056729940896441
tail90_ext_csh,walker2d-medium-replay-v2,4,0,two_actor_deploy,10,2.061702025040475,96.27496480500967,131.1,0,0.0,0.7343628131579686,0.7209638139195914
tail90_ext_csh,walker2d-medium-replay-v2,4,0,two_actor_target,10,31.584533265984454,1451.5710146001384,532.1,4,0.4,2.728004161999884,1.7662224577688543
tail90_ext_csh,walker2d-medium-replay-v2,4,1,mart_mu1,10,83.30178844696987,3825.7400460522526,1000.0,10,1.0,3.825740046052253,3.8257400460522533
tail90_ext_csh,walker2d-medium-replay-v2,4,1,mart_mu2,10,71.17120177114442,3268.864722365718,927.2,9,0.9,3.5255227808085827,3.386242496646278
tail90_ext_csh,walker2d-medium-replay-v2,4,1,mart_mu3,10,87.63328136670512,4024.5846350390725,1000.0,10,1.0,4.024584635039073,4.024584635039073
tail90_ext_csh,walker2d-medium-replay-v2,4,1,mart_mu4,10,88.97295514221116,4086.08465043866,1000.0,10,1.0,4.08608465043866,4.086084650438661
tail90_ext_csh,walker2d-medium-replay-v2,4,1,two_actor_deploy,10,89.28908865728863,4100.597300011312,1000.0,10,1.0,4.100597300011311,4.100597300011312
tail90_ext_csh,walker2d-medium-replay-v2,4,1,two_actor_target,10,65.32787998376514,3000.6170441032805,824.2,7,0.7,3.6406418880165985,3.46031619221527
tail90_ext_csh,walker2d-medium-replay-v2,7,0,mart_mu1,10,89.66569764609866,4117.886179613878,1000.0,10,1.0,4.117886179613878,4.117886179613878
tail90_ext_csh,walker2d-medium-replay-v2,7,0,mart_mu2,10,87.5948593445556,4022.8208064137157,1000.0,10,1.0,4.022820806413716,4.022820806413716
tail90_ext_csh,walker2d-medium-replay-v2,7,0,mart_mu3,10,89.41396512357235,4106.329967724833,1000.0,10,1.0,4.106329967724833,4.106329967724833
tail90_ext_csh,walker2d-medium-replay-v2,7,0,mart_mu4,10,88.83188573547724,4079.6086181051396,1000.0,10,1.0,4.07960861810514,4.079608618105139
tail90_ext_csh,walker2d-medium-replay-v2,7,0,two_actor_deploy,10,90.0163207824443,4133.982134225337,1000.0,10,1.0,4.133982134225337,4.133982134225337
tail90_ext_csh,walker2d-medium-replay-v2,7,0,two_actor_target,10,85.44151745957916,3923.967965141516,967.2,9,0.9,4.057038839062775,4.058146309261604
tail90_ext_csh,walker2d-medium-replay-v2,7,1,mart_mu1,10,77.8848102715212,3577.0644003089606,918.6,9,0.9,3.894039190408187,3.7944211234834504
tail90_ext_csh,walker2d-medium-replay-v2,7,1,mart_mu2,10,90.18015920945842,4141.503417368024,1000.0,10,1.0,4.141503417368025,4.141503417368025
tail90_ext_csh,walker2d-medium-replay-v2,7,1,mart_mu3,10,89.19846071999652,4096.436869583395,1000.0,10,1.0,4.096436869583394,4.096436869583394
tail90_ext_csh,walker2d-medium-replay-v2,7,1,mart_mu4,10,85.65286612579874,3933.670287053637,1000.0,10,1.0,3.933670287053637,3.933670287053637
tail90_ext_csh,walker2d-medium-replay-v2,7,1,two_actor_deploy,10,92.43065893028698,4244.816455227143,1000.0,10,1.0,4.244816455227142,4.244816455227142
tail90_ext_csh,walker2d-medium-replay-v2,7,1,two_actor_target,10,89.00469901375823,4087.54190714151,1000.0,10,1.0,4.087541907141509,4.0875419071415084
tail90_ext_csh,walker2d-medium-replay-v2,10,0,mart_mu1,10,52.78375135132312,2424.7573697745984,591.5,5,0.5,4.099336212636684,3.7336727967604717
tail90_ext_csh,walker2d-medium-replay-v2,10,0,mart_mu2,10,91.0303052513067,4180.53082510079,1000.0,10,1.0,4.18053082510079,4.1805308251007895
tail90_ext_csh,walker2d-medium-replay-v2,10,0,mart_mu3,10,90.312605279389,4147.583580680372,1000.0,10,1.0,4.147583580680372,4.147583580680372
tail90_ext_csh,walker2d-medium-replay-v2,10,0,mart_mu4,10,91.02816875499256,4180.432745584252,1000.0,10,1.0,4.180432745584253,4.180432745584252
tail90_ext_csh,walker2d-medium-replay-v2,10,0,two_actor_deploy,10,88.46505318846565,4062.768542780263,1000.0,10,1.0,4.062768542780263,4.062768542780263
tail90_ext_csh,walker2d-medium-replay-v2,10,0,two_actor_target,10,90.1817803104569,4141.577836781313,1000.0,10,1.0,4.1415778367813125,4.1415778367813125
tail90_ext_csh,walker2d-medium-replay-v2,10,1,mart_mu1,10,88.05555748108485,4043.9699421280484,1000.0,10,1.0,4.043969942128048,4.043969942128048
tail90_ext_csh,walker2d-medium-replay-v2,10,1,mart_mu2,10,88.12480799257668,4047.1490052709146,1000.0,10,1.0,4.0471490052709145,4.0471490052709145
tail90_ext_csh,walker2d-medium-replay-v2,10,1,mart_mu3,10,87.88421565474549,4036.1042026091245,1000.0,10,1.0,4.036104202609124,4.036104202609124
tail90_ext_csh,walker2d-medium-replay-v2,10,1,mart_mu4,10,89.11856645064688,4092.7691865360894,1000.0,10,1.0,4.092769186536089,4.09276918653609
tail90_ext_csh,walker2d-medium-replay-v2,10,1,two_actor_deploy,10,88.6107982419937,4069.459218674851,958.0,9,0.9,4.247869748094834,4.240165181981864
tail90_ext_csh,walker2d-medium-replay-v2,10,1,two_actor_target,10,89.37534305639397,4104.556955690364,1000.0,10,1.0,4.104556955690364,4.104556955690364
tail90_ext_csh,walker2d-medium-replay-v2,14,0,mart_mu1,10,86.53094356939248,3973.9799335439902,1000.0,10,1.0,3.97397993354399,3.9739799335439905
tail90_ext_csh,walker2d-medium-replay-v2,14,0,mart_mu2,10,90.35646783188973,4149.597166154374,1000.0,10,1.0,4.149597166154374,4.149597166154373
tail90_ext_csh,walker2d-medium-replay-v2,14,0,mart_mu3,10,91.63511790750812,4208.295784264973,1000.0,10,1.0,4.2082957842649735,4.2082957842649735
tail90_ext_csh,walker2d-medium-replay-v2,14,0,mart_mu4,10,85.57047223964184,3929.8878548226508,950.6,9,0.9,4.134113038946613,4.119828402737143
tail90_ext_csh,walker2d-medium-replay-v2,14,0,two_actor_deploy,10,95.3554646832614,4379.084664501286,1000.0,10,1.0,4.379084664501286,4.379084664501287
tail90_ext_csh,walker2d-medium-replay-v2,14,0,two_actor_target,10,93.35862387851911,4287.416272921562,1000.0,10,1.0,4.287416272921563,4.287416272921563
tail90_ext_csh,walker2d-medium-replay-v2,14,1,mart_mu1,10,80.71851487608517,3707.150455589647,892.1,8,0.8,4.155532401737077,4.072652321848985
tail90_ext_csh,walker2d-medium-replay-v2,14,1,mart_mu2,10,94.55414122510994,4342.298540955836,1000.0,10,1.0,4.342298540955836,4.342298540955836
tail90_ext_csh,walker2d-medium-replay-v2,14,1,mart_mu3,10,96.70521631650463,4441.047321192628,1000.0,10,1.0,4.441047321192628,4.441047321192629
tail90_ext_csh,walker2d-medium-replay-v2,14,1,mart_mu4,10,94.59189009818687,4344.031467521984,978.5,9,0.9,4.439480293839535,4.43828598019059
tail90_ext_csh,walker2d-medium-replay-v2,14,1,two_actor_deploy,10,91.16928035377379,4186.910714815848,1000.0,10,1.0,4.186910714815848,4.1869107148158475
tail90_ext_csh,walker2d-medium-replay-v2,14,1,two_actor_target,10,88.03897549095083,4043.2087175170695,1000.0,10,1.0,4.04320871751707,4.04320871751707
tail90_ext_csh,walker2d-medium-replay-v2,20,0,mart_mu1,10,64.532574058438,2964.1071656916306,701.6,6,0.6,4.224782163186474,3.792617597153325
tail90_ext_csh,walker2d-medium-replay-v2,20,0,mart_mu2,10,61.49732634057627,2824.7689291724096,670.5,6,0.6,4.212929051711274,3.7869749941438124
tail90_ext_csh,walker2d-medium-replay-v2,20,0,mart_mu3,10,84.0098031536781,3858.242671812202,881.4,4,0.4,4.377402622886547,4.34756239316207
tail90_ext_csh,walker2d-medium-replay-v2,20,0,mart_mu4,10,47.83785232088634,2197.7074176907277,522.6,0,0.0,4.205333749886582,4.062989855739806
tail90_ext_csh,walker2d-medium-replay-v2,20,0,two_actor_deploy,10,82.00188047882212,3766.0655480357977,902.2,6,0.6,4.174313398399244,4.15337800140115
tail90_ext_csh,walker2d-medium-replay-v2,20,0,two_actor_target,10,89.89000821965955,4128.183540046327,992.8,9,0.9,4.158122018580104,4.158617214656688
tail90_ext_csh,walker2d-medium-replay-v2,20,1,mart_mu1,10,90.6869268388626,4164.767451927929,1000.0,10,1.0,4.164767451927929,4.164767451927929
tail90_ext_csh,walker2d-medium-replay-v2,20,1,mart_mu2,10,88.77178308748918,4076.849503278527,961.1,9,0.9,4.2418577705530405,4.2360800424809275
tail90_ext_csh,walker2d-medium-replay-v2,20,1,mart_mu3,10,89.84118098967338,4125.942042563154,1000.0,10,1.0,4.125942042563154,4.125942042563155
tail90_ext_csh,walker2d-medium-replay-v2,20,1,mart_mu4,10,90.09350226011273,4137.52528193186,1000.0,10,1.0,4.13752528193186,4.137525281931859
tail90_ext_csh,walker2d-medium-replay-v2,20,1,two_actor_deploy,10,67.08699442084816,3081.3722002825352,733.1,5,0.5,4.203208566747422,3.9983645082609995
tail90_ext_csh,walker2d-medium-replay-v2,20,1,two_actor_target,10,91.88302891079027,4219.676562778623,981.3,9,0.9,4.300088212349559,4.300398422599654
tail90_ext_csh,walker2d-medium-v2,4,0,mart_mu1,10,78.99106714868184,3627.8490138657785,937.2,9,0.9,3.8709443169715945,3.8452500943455634
tail90_ext_csh,walker2d-medium-v2,4,0,mart_mu2,10,85.61675489397803,3932.0125392095906,1000.0,10,1.0,3.9320125392095906,3.93201253920959
tail90_ext_csh,walker2d-medium-v2,4,0,mart_mu3,10,88.62988712848221,4070.3355266495746,1000.0,10,1.0,4.070335526649575,4.070335526649575
tail90_ext_csh,walker2d-medium-v2,4,0,mart_mu4,10,88.75610606102889,4076.129822572407,1000.0,10,1.0,4.076129822572407,4.076129822572408
tail90_ext_csh,walker2d-medium-v2,4,0,two_actor_deploy,10,87.67408261174543,4026.4576859595136,1000.0,10,1.0,4.026457685959514,4.026457685959514
tail90_ext_csh,walker2d-medium-v2,4,0,two_actor_target,10,83.4031122330783,3830.391487709129,1000.0,10,1.0,3.8303914877091287,3.830391487709128
tail90_ext_csh,walker2d-medium-v2,4,1,mart_mu1,10,83.31166196814436,3826.1933069246998,1000.0,10,1.0,3.8261933069246994,3.8261933069246994
tail90_ext_csh,walker2d-medium-v2,4,1,mart_mu2,10,80.86469075023152,3713.8609090413856,937.1,9,0.9,3.9631425771437256,3.9453744667701
tail90_ext_csh,walker2d-medium-v2,4,1,mart_mu3,10,87.10957686893016,4000.5430845759192,1000.0,10,1.0,4.000543084575919,4.000543084575919
tail90_ext_csh,walker2d-medium-v2,4,1,mart_mu4,10,89.76038723078484,4122.233066910512,1000.0,10,1.0,4.122233066910512,4.122233066910511
tail90_ext_csh,walker2d-medium-v2,4,1,two_actor_deploy,10,88.11727230712702,4046.8030667449298,1000.0,10,1.0,4.046803066744929,4.04680306674493
tail90_ext_csh,walker2d-medium-v2,4,1,two_actor_target,10,83.21112028567988,3821.5777690729346,1000.0,10,1.0,3.8215777690729347,3.8215777690729347
tail90_ext_csh,walker2d-medium-v2,7,0,mart_mu1,10,85.88835060986595,3944.480604954372,1000.0,10,1.0,3.9444806049543724,3.9444806049543724
tail90_ext_csh,walker2d-medium-v2,7,0,mart_mu2,10,88.87630780562536,4081.6478891934757,1000.0,10,1.0,4.0816478891934755,4.081647889193476
tail90_ext_csh,walker2d-medium-v2,7,0,mart_mu3,10,89.74381755686522,4121.472407696415,1000.0,10,1.0,4.121472407696415,4.121472407696415
tail90_ext_csh,walker2d-medium-v2,7,0,mart_mu4,10,89.22757284790457,4097.773311594423,1000.0,10,1.0,4.097773311594422,4.097773311594423
tail90_ext_csh,walker2d-medium-v2,7,0,two_actor_deploy,10,91.79901579296605,4215.81979694919,1000.0,10,1.0,4.21581979694919,4.215819796949191
