env,tau,seed,method,total_hops,checkpoint,explicit_q_term,q_scale_norm,config_option_inferred,eval_step,final_critic_loss,max_critic_loss,d4rl_score,td_residual_mean,td_residual_p50,td_residual_p90,td_residual_p99,td_residual_max,q_data_abs_mean,q_data_abs_p50,q_data_abs_p90,q_data_abs_p99,q_data_abs_max,td_target_abs_mean,td_target_abs_p50,td_target_abs_p90,td_target_abs_p99,td_target_abs_max,target_actor_abs_mean,target_actor_abs_p50,target_actor_abs_p90,target_actor_abs_p99,target_actor_abs_max
halfcheetah-medium-replay-v2,4.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau4_expl2_seed0/params_1000000.pkl,False,True,False,1000000,56.05144119262695,94.08079528808594,49.20342318353849,32.3344850599824,13.581738471984863,76.9570381164551,265.0487838745114,639.1758422851562,314.10740171419457,369.78871154785156,398.05401611328125,409.0023043823242,415.09344482421875,315.39536281488836,370.0535125732422,399.0117889404297,412.49785675048827,418.3608703613281,0.6615607627050318,0.7642273306846619,0.9806121230125427,0.9986913573741912,0.9999991059303284
halfcheetah-medium-replay-v2,4.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau4_expl2_seed1/params_1000000.pkl,False,True,False,1000000,43.76780700683594,113.21298217773438,49.99347674487928,39.28468978336605,12.762430667877197,107.95076370239259,425.78729980468665,739.141845703125,316.1797421416268,373.3438262939453,401.05742797851565,413.356782836914,420.6594543457031,316.3495365511626,372.11724853515625,401.465478515625,412.7466751098633,418.98992919921875,0.6640779037849143,0.7701322138309479,0.9814107298851014,0.9986483401060104,1.0
halfcheetah-medium-replay-v2,7.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau7_expl2_seed0/params_1000000.pkl,False,True,False,1000000,58.818450927734375,83.79959869384766,49.28693184204431,29.931949484620418,10.882959365844727,65.45350952148443,330.5505706787096,1219.0455322265625,336.14810997992754,392.3677062988281,421.25416259765626,435.06039581298825,439.458251953125,337.0517685599625,393.6620635986328,422.6849029541016,435.6855786132812,442.7726745605469,0.6560471724742172,0.7628096342086792,0.9770464658737182,0.9980264937877655,0.999997079372406
halfcheetah-medium-replay-v2,7.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau7_expl2_seed1/params_1000000.pkl,False,True,False,1000000,34.525474548339844,99.32182312011719,51.72596218240951,29.43092506055109,9.803407669067383,67.41904754638679,303.00332489013624,1181.557861328125,333.55649223923683,390.18519592285156,420.2779602050781,433.62614471435546,440.010009765625,334.2963579595089,392.8321228027344,421.8601409912109,435.2130383300781,442.6283264160156,0.6572998178149115,0.7502235770225525,0.9791500091552734,0.9983741217851638,1.0
halfcheetah-medium-replay-v2,10.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau10_expl2_seed0/params_1000000.pkl,False,True,False,1000000,54.03594207763672,75.33048248291016,49.99995364131308,36.449596741400455,10.329015254974365,76.91633911132816,362.2961767578121,1180.8494873046875,334.67940739914775,391.22039794921875,421.6799591064453,435.2481631469727,440.3597412109375,335.5946479178965,392.00733947753906,422.7862121582031,435.83044891357423,442.0707092285156,0.6467409743807101,0.7308346331119537,0.9703610420227051,0.9952650380134582,0.9998162984848022
halfcheetah-medium-replay-v2,10.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau10_expl2_seed1/params_1000000.pkl,False,True,False,1000000,39.52659225463867,88.42769622802734,47.833508921177035,31.462586859875046,10.824039936065674,85.43667449951188,270.1645774841305,550.9190673828125,341.29247683286667,399.0778503417969,426.8154235839844,438.8542034912109,445.440673828125,341.7210105061531,397.1722717285156,427.59349060058594,440.40872955322266,446.83935546875,0.6426780948013023,0.7253755033016205,0.9723717629909515,0.9964569544792176,0.9999994039535522
halfcheetah-medium-replay-v2,14.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau14_expl2_seed0/params_1000000.pkl,False,True,False,1000000,39.68296813964844,64.24230194091797,41.63736228224783,27.92638097525196,8.925026416778564,64.82282485961917,286.5263262939448,1303.3408203125,345.4933468699455,405.23130798339844,432.13328857421874,445.3187078857422,451.5167236328125,346.15225065127015,405.18780517578125,433.33274841308594,447.38488739013667,452.7048034667969,0.6321781530207318,0.7133844792842865,0.9711484313011169,0.9974791276454925,0.9999825358390808
halfcheetah-medium-replay-v2,14.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau14_expl2_seed1/params_1000000.pkl,False,True,False,1000000,34.104156494140625,82.39935302734375,48.60309913985013,32.33273732368434,11.630187034606934,76.50582504272472,333.8754943847644,1257.2855224609375,332.73837800323963,390.3322448730469,419.0477630615234,431.0009585571289,437.9259948730469,333.45064913481474,390.57936096191406,420.0372619628906,432.1321783447266,441.1754150390625,0.6297659146428222,0.7107835710048676,0.9698246240615844,0.9962989944219589,0.9998696446418762
halfcheetah-medium-replay-v2,20.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau20_expl2_seed0/params_1000000.pkl,False,True,False,1000000,61.28975296020508,61.28975296020508,41.99083270646851,40.53373112033114,12.180062770843506,85.82625579833991,441.1181573486325,1297.9967041015625,281.67489820020273,328.5111541748047,359.98736877441405,370.5251168823242,378.1523742675781,282.77033257787116,329.49742126464844,360.98439331054686,373.56287536621096,379.10797119140625,0.5869941665225724,0.6314584910869598,0.9569570779800415,0.993289293050766,0.9997692108154297
halfcheetah-medium-replay-v2,20.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-medium-replay-v2_tau20_expl2_seed1/params_1000000.pkl,False,True,False,1000000,52.42418670654297,73.48966979980469,35.937620919142674,53.41037659682661,12.083323001861572,78.38215637207034,442.2377056884759,8074.57666015625,254.60234976187348,300.42787170410156,327.8175109863281,337.169475402832,347.2157287597656,255.78621385246515,300.9284973144531,330.1455780029297,342.2651672363281,348.4336853027344,0.5638807830225687,0.5987264215946198,0.9383854269981384,0.99359503865242,0.9998354315757751
halfcheetah-expert-v2,4.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau4_expl2_seed0/params_1000000.pkl,False,True,False,1000000,35.79107666015625,202.6134033203125,76.67797755430662,32.34780914365547,8.465168952941895,67.11360931396486,479.4316461181626,985.786865234375,1023.5141508877277,1050.6341552734375,1070.091015625,1082.1952490234376,1086.12646484375,1024.2396773397923,1051.1989135742188,1071.7205932617187,1082.6541638183594,1090.289306640625,0.6963303036070935,0.8074930310249329,0.978472912311554,0.998103454709053,0.9998393654823303
halfcheetah-expert-v2,4.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau4_expl2_seed1/params_1000000.pkl,False,True,False,1000000,71.81903076171875,139.12957763671875,62.30141941952089,35.584618275817775,11.720892429351807,75.26528778076175,394.71088775634723,1228.748779296875,1021.3689987957478,1047.9561767578125,1066.741552734375,1079.1697814941406,1082.074951171875,1023.2876456975937,1049.7219848632812,1069.9973999023437,1080.908719482422,1085.8365478515625,0.6977022041228716,0.8116910755634308,0.9778321266174317,0.9977516305446624,0.9998093843460083
halfcheetah-expert-v2,7.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau7_expl2_seed0/params_1000000.pkl,False,True,False,1000000,39.19264602661133,214.5436248779297,25.918094143315145,32.5342202192478,9.755607604980469,76.03679656982426,319.90058593749995,723.3695678710938,1073.5338947176933,1100.7322387695312,1122.1826416015624,1132.8251403808595,1136.6680908203125,1074.365700095892,1102.1343994140625,1124.063623046875,1136.0016333007811,1144.36767578125,0.6964643087766262,0.8080913126468658,0.9819937944412231,0.9990706342458725,0.9999971389770508
halfcheetah-expert-v2,7.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau7_expl2_seed1/params_1000000.pkl,False,True,False,1000000,93.943359375,180.79541015625,53.31751268750299,42.88828500028467,17.409822463989258,99.44550628662113,404.48344116210814,1111.37158203125,1077.247584670782,1104.8541259765625,1125.269189453125,1138.5846264648437,1146.260009765625,1079.5129964649677,1107.52294921875,1129.3083374023438,1140.997998046875,1148.4368896484375,0.699236929928683,0.8152097463607788,0.9822715044021606,0.9993281871080398,0.9999804496765137
halfcheetah-expert-v2,10.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau10_expl2_seed0/params_1000000.pkl,False,True,False,1000000,67.885009765625,262.7941589355469,9.136261904514747,45.46254124955158,15.457217693328857,106.33389129638674,541.0441583251951,905.93359375,1148.7005764394999,1178.32958984375,1202.8933471679688,1218.3549877929688,1222.867919921875,1149.936023041606,1179.8836059570312,1203.9653198242188,1219.155968017578,1226.8731689453125,0.6989336334522704,0.8100490868091583,0.9876074373722077,0.9987745094299316,0.9999783039093018
halfcheetah-expert-v2,10.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau10_expl2_seed1/params_1000000.pkl,False,True,False,1000000,1876.77978515625,1876.77978515625,2.459843985932357,792.0101943402551,315.2679443359375,1884.0699829101563,7172.657768554686,17408.486328125,2232.542593896389,2311.0767822265625,2390.942333984375,2454.978420410156,2513.483642578125,2239.3207163214684,2315.580810546875,2406.2461181640624,2459.3391040039064,2532.521240234375,0.6953269948753302,0.7974275946617126,0.9923692524433136,0.9999906128644943,1.0
halfcheetah-expert-v2,14.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau14_expl2_seed0/params_1000000.pkl,False,True,False,1000000,984.3953857421875,13278.3984375,4.5365990456805605,586.6493550962768,234.20491790771484,1376.9046508789068,4592.737416992187,11533.3759765625,3082.4653012752533,3161.45068359375,3226.9827880859375,3270.166337890625,3289.670654296875,3084.901098847389,3162.439453125,3233.59501953125,3279.204323730469,3304.0908203125,0.6646255950445266,0.7570895850658417,0.973642235994339,0.9976548212766647,0.9999311566352844
halfcheetah-expert-v2,14.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau14_expl2_seed1/params_1000000.pkl,False,True,False,1000000,115.5926742553711,336.1141357421875,1.1477917331437002,68.76588787627406,27.157753944396973,164.16799468994145,641.7990045166013,1961.4849853515625,1235.7852310538292,1266.5608520507812,1291.5071166992188,1306.8920434570311,1319.427978515625,1237.9732193350792,1266.9393310546875,1295.3804443359375,1311.9683276367186,1321.32861328125,0.694113438321267,0.797602504491806,0.9895106971263885,0.9993378269672394,0.9999853372573853
halfcheetah-expert-v2,20.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau20_expl2_seed0/params_1000000.pkl,False,True,False,1000000,70.99147033691406,272.98065185546875,1.381347733890032,58.047626407817006,23.92685031890869,135.0192123413086,494.27902984619095,1445.3463134765625,1379.1409972310066,1412.9012451171875,1438.3538818359375,1455.9394799804688,1460.5675048828125,1380.2060502171516,1412.969482421875,1440.5174682617187,1457.5988159179688,1464.7333984375,0.6894307746880864,0.7982200682163239,0.987564206123352,0.9996016305685044,0.9999387860298157
halfcheetah-expert-v2,20.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/halfcheetah-expert-v2_tau20_expl2_seed1/params_1000000.pkl,False,True,False,1000000,238.02365112304688,346.7059020996094,12.241163031496969,147.0257189607364,51.69851112365723,327.78322143554703,1444.2343896484342,2483.6513671875,1695.7002600878477,1742.87451171875,1777.2662841796875,1799.454443359375,1821.0186767578125,1698.4475837349892,1744.5760498046875,1784.1354125976563,1801.594962158203,1824.598388671875,0.6818768018222651,0.7775210440158844,0.9921620726585388,0.9996198415756226,0.9999790191650391
walker2d-medium-v2,4.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau4_expl2_seed0/params_1000000.pkl,False,True,False,1000000,9.588977857484415e+22,9.588977857484415e+22,2.3017717310820274,1.3185609669836845e+23,6.762890053135968e+22,2.9227256758573965e+23,1.0532880025567999e+24,2.365092077681004e+24,546222173456.0,446366416896.0,1204455997440.0,1575117303316.48,1779078529024.0,739123861696.0,662530424832.0,1447870070784.0,1670370308915.1997,1872061792256.0,0.9164454424511254,0.9997170567512512,1.0,1.0,1.0
walker2d-medium-v2,4.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau4_expl2_seed1/params_1000000.pkl,False,True,False,1000000,19.445466995239258,148.0907745361328,89.49784182732519,10.440623982649413,2.5487858057022095,16.643271255493175,147.99827957153298,434.40985107421875,308.75367096066475,353.304931640625,376.90098876953124,384.14723510742186,390.1915588378906,309.34859236702323,354.00372314453125,377.876123046875,384.12701812744143,389.1507873535156,0.6110032861144342,0.6858115494251251,0.9569969117641449,0.9905699837207794,0.9999933242797852
walker2d-medium-v2,7.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau7_expl2_seed0/params_1000000.pkl,False,True,False,1000000,2.9003484242160954e+23,3.594290436687076e+23,2.30187275057732,4.119629095514458e+23,1.826399700803011e+23,9.05161836595214e+23,3.509794090710396e+24,8.211237812400737e+24,1296048564064.0,944103784448.0,3238070635724.8003,4096614418350.0796,4769855832064.0,1503474908160.0,1273967607808.0,3409064545484.801,4025110230466.559,4625413439488.0,0.9371285548475802,0.9999935030937195,1.0,1.0,1.0
walker2d-medium-v2,7.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau7_expl2_seed1/params_1000000.pkl,False,True,False,1000000,16.615253448486328,197.52639770507812,12.670798731850121,11.216284155178982,2.379204750061035,18.081662178039565,185.28043685913056,539.762451171875,321.9967749044299,368.579345703125,390.6160400390625,397.95399200439454,401.8836669921875,322.7695718035102,369.82403564453125,391.7420593261719,398.3420074462891,403.1142883300781,0.6049691679615421,0.6832945048809052,0.9480849385261536,0.9885022354125976,0.9999436736106873
walker2d-medium-v2,10.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau10_expl2_seed0/params_1000000.pkl,False,True,False,1000000,1.7843049153739493e+23,1.7843049153739493e+23,2.3012326106291296,2.3857146240559653e+23,1.063702313684876e+23,5.2319350897637496e+23,1.9317217622324964e+24,3.6765061338717185e+24,749412450896.0,533223014400.0,1954793626009.6,2601079867965.44,2941869096960.0,1000977312096.0,825011240960.0,2271264400998.4004,2688256347996.1597,3050544562176.0,0.9556673031981214,1.0,1.0,1.0,1.0
walker2d-medium-v2,10.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau10_expl2_seed1/params_1000000.pkl,False,True,False,1000000,2.9193925257443793e+23,2.9193925257443793e+23,2.373755802100713,3.631876751451595e+23,1.692745383869619e+23,8.158269139714588e+23,3.075664876210699e+24,5.79900493612418e+24,997184222560.0,778374152192.0,2283679750553.6,3078817277542.4,3489028112384.0,1407248946368.0,1200638787584.0,2788732698624.0005,3253103757885.4395,3699473383424.0,0.9628335556317325,1.0,1.0,1.0,1.0
walker2d-medium-v2,14.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau14_expl2_seed0/params_1000000.pkl,False,True,False,1000000,2.4772945065957335e+23,2.9429034775270745e+23,2.301875404427599,3.296476497339631e+23,1.7503697517497574e+23,6.953423004901601e+23,2.8363780096014464e+24,5.564496090401129e+24,922888290856.0,632279924736.0,2855792096051.2,3692591657779.1997,4142572503040.0,1144327258888.0,893204889600.0,3088151268556.8003,3646507510661.119,4115347800064.0,0.9731079433111821,1.0,1.0,1.0,1.0
walker2d-medium-v2,14.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau14_expl2_seed1/params_1000000.pkl,False,True,False,1000000,5.039805404764631e+23,5.039805404764631e+23,2.368422904146782,5.95866768955686e+23,2.6719881809347066e+23,1.257029999419432e+24,5.780071999287365e+24,1.1848181156611495e+25,1138969281180.0,681491824640.0,3625790786764.8003,4884892876800.0,5539229073408.0,1651679288832.0,1296856514560.0,4382634305126.4004,5196617959342.079,5870628896768.0,0.9618915434955397,1.0,1.0,1.0,1.0
walker2d-medium-v2,20.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau20_expl2_seed0/params_1000000.pkl,False,True,False,1000000,2.7703866086171842e+23,2.7703866086171842e+23,2.3018707417014848,3.524534841614528e+23,2.0639589066112743e+23,7.582943294517273e+23,2.5302704325993e+24,3.1082498592254535e+24,842147995984.0,677762826240.0,2100928708608.0,2738097325342.7197,3083849433088.0,1108111830592.0,1013450375168.0,2414224211968.0005,2778449046405.1196,3171666100224.0,0.9893398226061739,1.0,1.0,1.0,1.0
walker2d-medium-v2,20.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-v2_tau20_expl2_seed1/params_1000000.pkl,False,True,False,1000000,3.358156259872905e+23,3.358156259872905e+23,2.368422904146782,4.0318917036657777e+23,2.190925648313999e+23,8.473129480606924e+23,3.491309490459082e+24,6.566365278238901e+24,853149634588.0,566100033536.0,2605169822924.8003,3538503676723.1997,4007191904256.0,1271915171584.0,1039860793344.0,3223452621209.6,3806884554342.3994,4321969438720.0,0.9886363513132892,1.0,1.0,1.0,1.0
walker2d-medium-replay-v2,4.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau4_expl2_seed0/params_1000000.pkl,False,True,False,1000000,51.7686767578125,124.91436767578125,82.59195851765277,41.73265243701462,12.849226474761963,104.46664657592783,434.74092987060476,1348.795166015625,219.6322555365041,234.00733184814453,315.1031127929688,340.2410623168945,365.0120544433594,220.25984004652128,235.1118621826172,316.9560974121094,340.4896835327148,366.1907958984375,0.5576077361067368,0.5821478962898254,0.937790983915329,0.9945950251817703,0.9996060729026794
walker2d-medium-replay-v2,4.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau4_expl2_seed1/params_1000000.pkl,False,True,False,1000000,61.37961959838867,89.91636657714844,74.0763230580064,46.183414718703716,13.160132884979248,111.38029251098644,435.46186248779225,1223.940185546875,219.50574084371328,235.01068115234375,309.93583984375,330.92642791748045,347.80279541015625,218.45775168715045,234.937255859375,307.64349365234375,330.22401062011716,351.4710693359375,0.5545375189945124,0.5827013254165649,0.9323710203170776,0.9916521370410919,0.999691367149353
walker2d-medium-replay-v2,7.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau7_expl2_seed0/params_1000000.pkl,False,True,False,1000000,37.566246032714844,113.14218139648438,90.34291926056919,37.50243564561606,11.5000319480896,89.99016876220706,421.50814819335915,619.6124267578125,237.97758992761374,253.3691177368164,326.78997497558595,356.2716598510742,366.7462463378906,237.7586154246237,252.57439422607422,327.60052795410155,355.1973889160156,365.89849853515625,0.5382011299552687,0.5579939484596252,0.9133784234523773,0.9845623552799225,0.9986595511436462
walker2d-medium-replay-v2,7.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau7_expl2_seed1/params_1000000.pkl,False,True,False,1000000,66.07196044921875,88.1298828125,91.52729423071641,43.57487242676871,10.060792922973633,98.9343238830567,481.50009490966795,1182.122314453125,238.01331262208987,251.64862823486328,325.43784484863284,352.72039611816405,376.49554443359375,237.76465737260878,251.8492431640625,324.25554504394535,350.5218923950195,374.41363525390625,0.5505484955816277,0.5865335762500763,0.9200921058654785,0.9862159633636475,0.9984163641929626
walker2d-medium-replay-v2,10.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau10_expl2_seed0/params_1000000.pkl,False,True,False,1000000,44.47349166870117,166.11764526367188,78.50475278191584,52.93052614779299,13.382568359375,118.47647628784195,605.2345092773436,1559.392822265625,248.15783026767895,263.49969482421875,333.2691223144531,361.312248840332,401.4971923828125,249.12088996893726,265.4844055175781,335.40370178222656,365.8962866210937,400.6474304199219,0.54900572560814,0.5806038975715637,0.9128223657608033,0.9893843477964401,0.9974997043609619
walker2d-medium-replay-v2,10.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau10_expl2_seed1/params_1000000.pkl,False,True,False,1000000,60.33646774291992,399.8070373535156,88.97541781234537,44.70834461288541,13.543628215789795,108.8239356994629,433.7784909057616,1244.8123779296875,246.27149333432317,254.84765625,345.2864929199219,370.1585098266601,398.0916442871094,246.08443754981272,254.77584838867188,344.7363708496094,370.23686462402344,400.63153076171875,0.5440742570055667,0.5693535506725311,0.9227025032043457,0.9849879318475723,0.9979235529899597
walker2d-medium-replay-v2,14.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau14_expl2_seed0/params_1000000.pkl,False,True,False,1000000,56.24004364013672,204.1315460205078,8.813338740368149,49.56882074128589,17.86160373687744,113.9062141418459,426.43327911376934,1526.53662109375,254.23792248032987,268.4937438964844,342.58302612304686,370.2086145019531,389.3507080078125,254.88831810932606,268.4817352294922,344.7256744384766,370.7112594604492,391.38372802734375,0.5421164384118811,0.5749788284301758,0.913146334886551,0.988452165722847,0.9994860291481018
walker2d-medium-replay-v2,14.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau14_expl2_seed1/params_1000000.pkl,False,True,False,1000000,158.498046875,158.498046875,22.357508093777405,146.20690249726795,41.339237213134766,349.21844787597695,1590.7236218261703,4039.8076171875,302.9843920338899,332.24147033691406,401.6142059326172,490.3247436523436,622.4684448242188,303.12212241394445,333.3495178222656,404.08500976562505,491.2797772216795,628.512451171875,0.5636897010897997,0.5973224341869354,0.9190085232257844,0.9859805119037628,0.9984964728355408
walker2d-medium-replay-v2,20.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau20_expl2_seed0/params_1000000.pkl,False,True,False,1000000,2294.65087890625,2294.65087890625,13.254418879844174,2259.617554054479,608.7459106445312,5251.112451171879,26389.87570312497,54504.3125,1338.2825349043123,1449.9502563476562,1926.65263671875,2186.9003808593748,2812.732177734375,1342.8945128540508,1448.5308837890625,1938.7739135742188,2195.708061523437,2848.289306640625,0.6340871656826815,0.7075381577014923,0.966961270570755,0.9987001711130142,0.9999539852142334
walker2d-medium-replay-v2,20.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-medium-replay-v2_tau20_expl2_seed1/params_1000000.pkl,False,True,False,1000000,30165215232.0,30165215232.0,0.41062022581790153,38944186053.203125,6520910592.0,68820972339.20003,455465766748.1593,2530503294976.0,5236994.341981888,5482678.5,6905316.3,7703306.9399999995,10140964.0,5238744.752667768,5495412.75,6928753.85,7947104.5799999945,10155739.0,0.6457698702219735,0.725783497095108,0.9869357466697694,0.9997168487310409,0.9999997615814209
walker2d-expert-v2,4.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau4_expl2_seed0/params_1000000.pkl,False,True,False,1000000,1.5193644762039185,4.389370918273926,111.28320025333711,0.801965858487165,0.3788609653711319,1.8401426911354068,6.451413292884816,18.721561431884766,494.8950918316841,512.9203491210938,519.6422485351562,522.5725799560547,525.9114990234375,495.11229878664017,512.9771728515625,519.8995422363281,522.8610705566406,525.5291748046875,0.6159221294199521,0.6887443661689758,0.9631406724452972,0.9921020901203156,0.9986549019813538
walker2d-expert-v2,4.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau4_expl2_seed1/params_1000000.pkl,False,True,False,1000000,1.45563542842865,4.198357582092285,111.91516284060899,1.202689835894489,0.5920447111129761,2.9197132825851453,11.179360122680663,17.257179260253906,494.9029984474182,513.2284545898438,519.9602844238282,522.5336895751954,525.3555908203125,495.3212958574295,513.5524597167969,520.2218627929688,522.8439526367188,525.4940795898438,0.6163473686152088,0.689517080783844,0.9646199703216553,0.9907931953668594,0.9979426860809326
walker2d-expert-v2,7.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau7_expl2_seed0/params_1000000.pkl,False,True,False,1000000,3.163276857085299e+23,3.163276857085299e+23,2.316451693327024,4.938265337632005e+23,2.1687778460665164e+23,1.3566946015270654e+24,3.0310760405425557e+24,9.691817879234593e+24,2158241805364.0,2644791656448.0,3833456256614.4,4885034371645.439,5221394677760.0,2268407983155.293,2792329183232.0,3982166222438.4004,5138289498521.6,5518363459584.0,0.839936817499923,0.9992947280406952,1.0,1.0,1.0
walker2d-expert-v2,7.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau7_expl2_seed1/params_1000000.pkl,False,True,False,1000000,4.334417764056666e+23,4.334417764056666e+23,-0.3933431632963215,6.314848207864492e+23,2.7492444601664934e+23,1.7689862779265404e+24,4.6025571542485697e+24,6.109026681634466e+24,1688203392127.0972,2094195277824.0,3334678039756.8003,3774596456120.32,4071256752128.0,2226312674946.824,2966860857344.0,4106093409075.2,4695961118965.76,5409814347776.0,0.8622728060062551,0.9999857842922211,1.0,1.0,1.0
walker2d-expert-v2,10.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau10_expl2_seed0/params_1000000.pkl,False,True,False,1000000,3.6027517996669795e+23,3.713728781108703e+23,9.433292559009638,5.97165402747876e+23,2.5892234589266904e+23,1.5676661656225606e+24,3.727037441145714e+24,5.607385923294008e+24,2108334703072.7324,2633746087936.0,4181115430502.401,4675241933537.279,5343496110080.0,2215312128968.9395,2874626932736.0,4223585065369.6,4846709437890.56,5346305245184.0,0.8102295277232466,0.9983691573143005,1.0,1.0,1.0
walker2d-expert-v2,10.0,1,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau10_expl2_seed1/params_1000000.pkl,False,True,False,1000000,6.705923976413362e+23,6.705923976413362e+23,-0.2521075829650587,9.909618799818059e+23,4.5377941983332245e+23,2.6794512003607365e+24,6.838206454386275e+24,8.141973170707719e+24,1858914785834.3516,2209850064896.0,3935784167014.4004,4491192230215.68,4889453264896.0,2529305677109.05,3213011582976.0,4912355737600.0,5639575369154.56,6777500860416.0,0.8754702004772715,1.0,1.0,1.0,1.0
walker2d-expert-v2,14.0,0,exp2m,2,/home/ext_csv/td3_bc_jax/results_expl2_matched/walker2d-expert-v2_tau14_expl2_seed0/params_1000000.pkl,False,True,False,1000000,4.015656585311084e+23,4.015656585311084e+23,9.255723108108338,6.673094589279599e+23,3.0467038828905904e+23,1.7589110266014496e+24,4.107811771549042e+24,6.34236992371636e+24,2249202194620.2188,2810429833216.0,4437622181068.8,4887233754562.56,5289868787712.0,2368423341179.3174,3005830529024.0,4494537418342.4,5098055328071.68,5565186048000.0,0.8419990064968488,0.9998447299003601,1.0,1.0,1.0
