env,tau,method,d4rl_score_mean,d4rl_seed_gap,critic_displacement_mean,final_displacement_mean,decoupling_displacement_ratio_mean,canonical_q1_gain_total_mean,own_q1_gain_total_mean,own_secant_q_final_mean,own_prox_residual_final_mean,own_saturation_final_mean,twin_gap_final_mean,path_length_mean,chord_length_mean,path_tortuosity_mean,td_residual_mean,td_target_abs_p99_mean,max_critic_loss_mean
halfcheetah-medium-replay-v2,4.0,mpi3,49.30708341707454,1.4692575404801218,0.09393803145565838,0.1406838021719814,1.2237579226493835,3.2975834608078003,4.168444633483887,-4.847729206085205,0.7077382802963257,0.224609375,3.018832802772522,1.1857585149373335,0.7782502694190043,1.7038332223892212,37.10293029037001,404.80281829833984,89.9847526550293
halfcheetah-medium-replay-v2,4.0,td3,48.107736941746836,1.3473534450700768,0.10742677750419105,0.10742677750419105,0.9999999403953552,2.609905481338501,2.607881546020508,-3.1227195262908936,0.6833800077438354,0.20597330729166669,2.3849360942840576,0.6825543405411736,0.6825543405411736,1.0,29.980711151410333,466.1670104980469,63.11113739013672
halfcheetah-medium-replay-v2,7.0,mpi3,51.6758635793337,0.45661863084889376,0.09890641623032526,0.1604463234854282,1.2736787796020508,3.732702136039734,4.321588039398193,-4.545196056365967,0.7280532121658325,0.2524210611979167,2.840677857398987,1.2401435983201736,0.8351056173973461,1.6532266736030579,29.974178765334344,437.5324363708496,86.51573944091797
halfcheetah-medium-replay-v2,7.0,td3,50.57292895705736,2.537002974364917,0.12280969551324894,0.12280969551324894,0.9999999403953552,2.9742813110351562,2.8408442735671997,-2.5232627391815186,0.673923909664154,0.21175130208333331,2.2150676250457764,0.7364371551193472,0.7364371551193472,1.0,21.558337577066823,496.46471176147463,63.16379165649414
halfcheetah-medium-replay-v2,10.0,mpi3,52.827569797385294,1.623423722460224,0.10556048079575042,0.18195483942462154,1.3129205703735352,3.9817159175872803,4.4666054248809814,-3.870235800743103,0.7377749979496002,0.25486246744791663,2.7589977979660034,1.3121571269948618,0.8972355878572671,1.632806122303009,26.16933461359011,459.1057525634766,73.66092872619629
halfcheetah-medium-replay-v2,10.0,td3,52.82958761832994,0.40064809866592554,0.14233556377545575,0.14233556377545575,0.9999999403953552,3.1872538328170776,3.2552989721298218,-2.4148054122924805,0.674764484167099,0.23323567708333331,2.324044704437256,0.8025312131690043,0.8025312131690043,1.0,22.798133019413925,521.2077865600586,51.040781021118164
halfcheetah-medium-replay-v2,14.0,mpi3,53.76215064428641,3.4670439686140355,0.11158912459167336,0.19974148624121213,1.33803391456604,4.075268864631653,4.461232900619507,-4.0537238121032715,0.7568975389003754,0.272216796875,2.8056602478027344,1.3610934236548928,0.9458414737682688,1.5801759362220764,23.628947161895614,478.4869270324707,74.95648193359375
halfcheetah-medium-replay-v2,14.0,td3,52.03442609301608,0.8602226048115611,0.16399188541172371,0.16399188541172371,0.9999999403953552,3.373940587043762,3.3350844383239746,-1.705809772014618,0.6864106953144073,0.25480143229166663,2.1459696292877197,0.8581421100709576,0.8581421100709576,1.0,18.75506403081565,532.7956832885742,58.20194435119629
halfcheetah-medium-replay-v2,20.0,mpi3,55.88110068444057,0.41949669361319764,0.12288932949730658,0.23519048861331626,1.3836258053779602,3.9889070987701416,4.71895694732666,-3.4266130924224854,0.7657695412635803,0.26985677083333337,2.8079957962036133,1.4714660392382939,1.0417802420752196,1.5449495911598206,21.3225022782962,503.15160293579106,73.57304763793945
halfcheetah-medium-replay-v2,20.0,td3,54.648379508474804,0.7655119298059176,0.19552597377598224,0.19552597377598224,0.9999999403953552,3.4480090141296387,3.6572046279907227,-1.6847888827323914,0.7042685449123383,0.2582600911458333,2.321325898170471,0.9404041065295132,0.9404041065295132,1.0,18.796482577792403,551.2547836303711,54.31588554382324
halfcheetah-medium-v2,4.0,mpi3,53.58547248893943,0.6239824640257154,0.029332906345356236,0.04183179799362691,1.1941784620285034,1.912077009677887,2.151473045349121,-6.0390589237213135,0.6539169251918793,0.27616373697916663,1.6173596382141113,0.6293021963865613,0.4390962515371939,1.5815961956977844,32.859885804744295,484.9460968017578,63.0262451171875
halfcheetah-medium-v2,4.0,td3,52.88453008526504,0.6590290648665658,0.03665481979911256,0.03665481979911256,0.9999998211860657,1.71155846118927,1.8001664280891418,-3.8424057960510254,0.6119267344474792,0.24654134114583334,1.4861924052238464,0.4112333367584142,0.4112333367584142,1.0,27.422758560753778,542.5404006958008,43.49068641662598
halfcheetah-medium-v2,7.0,mpi3,57.04021366727669,0.904300837658873,0.03211451390237485,0.05404691498561931,1.2972392439842224,2.2022323608398438,2.6138471364974976,-5.323887825012207,0.6642970144748688,0.30072021484375,1.6269837617874146,0.692490347923922,0.5021148400369384,1.5213823318481445,28.959104194799238,513.1884170532227,62.37128829956055
halfcheetah-medium-v2,7.0,td3,57.04202418483679,1.0159442194899384,0.04536636040967679,0.04536636040967679,0.9999998807907104,1.9682505130767822,2.063870668411255,-3.206123948097229,0.6023155450820923,0.2987874348958333,1.4223741292953491,0.46147392703369405,0.46147392703369405,1.0,25.133909042657706,571.8109420776368,37.9865779876709
