env,tau,seed,method,hop,total_hops,n_states,action_dim,eta_tau_over_k,q_scale_own_ref,explicit_q_term,q_scale_norm,h_eff,h_eff_over_eta,target_coefficient_d_eta,h_eff_over_target_coefficient,clipped_target_h_eff,clipped_target_h_eff_over_eta,clipped_target_h_eff_over_target_coefficient,explicit_raw_fidelity,projection_attenuation,actor_fit_realization,target_fit_error,directional_realization,cos_step_grad_ratio,raw_target_component_clip_fraction,raw_target_state_clip_fraction,raw_to_clip_norm_mean,actor_to_clipped_target_norm_mean,actor_saturation_component_fraction,actor_saturation_state_fraction,actual_step_norm_mean,actual_step_norm_p50,actual_step_norm_p90,actual_step_norm_p99,actual_step_norm_max,clip_target_step_norm_mean,clip_target_step_norm_p50,clip_target_step_norm_p90,clip_target_step_norm_p99,clip_target_step_norm_max,own_q_gain_mean,own_linear_gain_mean,own_nonlinear_correction_mean,own_step_sq_mean,own_kappa_q_ratio_of_means,own_kappa_grad_ratio_of_means,own_grad_prev_norm_mean,own_grad_next_norm_mean,canonical_q_gain_mean,canonical_linear_gain_mean,canonical_nonlinear_correction_mean,canonical_step_sq_mean,canonical_kappa_q_ratio_of_means,canonical_kappa_grad_ratio_of_means,canonical_grad_prev_norm_mean,canonical_grad_next_norm_mean,eval_step,final_critic_loss,max_critic_loss,d4rl_score
hopper-expert-v2,10.0,0,exp2m,2,2,512,3,5.0,173416038400.0,False,True,0.15739551894089054,0.0314791037252199,15.0,0.010493034589064013,0.15446504981444356,0.03089300990110269,0.010297669980764456,0.9338840786286119,0.08016510156555429,1.0542968132856088,0.037533365193531,1.0370041643707029,0.12415175479106916,0.86328125,0.96484375,3.4954326152801514,0.025779113173484802,0.8385416666666666,0.935546875,0.17227001807370512,0.0004285027680452913,0.6801223158836365,1.0433533632755279,1.3724294900894165,0.15816237376722753,0.0003231916489312425,0.6568018496036535,1.0471167838573454,1.2316960096359253,2265255936.0,1996055168.0,269200768.0,0.11753572523593903,4580747590.672938,4697855940.506881,41430212608.0,42416078848.0,-0.30672162771224976,-0.2850702106952667,-0.02165142074227333,0.11753572523593903,-0.3684227728496474,-0.42974472137570324,2.370032787322998,2.454257011413574,1000000,5.127125247579755e+21,5.127125247579755e+21,1.8196078126231339
hopper-expert-v2,10.0,1,exp2m,1,2,512,3,5.0,3710322432.000001,False,True,3.975058095433392,0.7950116174966552,15.0,0.26500387285222354,3.9765750464150886,0.7953150076923877,0.2651050029176026,0.5528402932280292,0.3270355701306306,1.006189827114784,0.00976036729197896,1.0013288548629071,0.8053364290708025,0.7981770833333334,0.904296875,3.171116828918457,0.06687135994434357,0.7376302083333334,0.845703125,1.4789924510623678,1.572878658771515,2.256904125213623,2.628991091251373,2.764693260192871,1.454851347974909,1.5523713827133179,2.231949281692505,2.6359915733337402,2.7646937370300293,1670403840.0,1570482176.0,99921904.0,2.5942399501800537,77033663.44959462,71610004.79967411,1072935872.0,1196539776.0,-0.9542036652565002,-0.47602567076683044,-0.4781779944896698,2.5942399501800537,-0.36864592468653656,-0.3649808997595533,2.0401241779327393,2.628931999206543,1000000,4.889187360115261e+18,4.889187360115261e+18,1.8199033857390776
hopper-expert-v2,10.0,1,exp2m,2,2,512,3,5.0,5379567104.000001,False,True,0.1734996545164272,0.03469993083388558,15.0,0.011566643626717384,0.17645285314065426,0.03529057055754971,0.011763523534867934,0.9432125019072666,0.08580630926633752,0.9946191788567432,0.026462788509957775,0.9814021623421696,0.13552870471489847,0.859375,0.927734375,3.260948419570923,0.019445760175585747,0.8483072916666666,0.921875,0.13359484126740473,2.7341003260517027e-05,0.5731176257133486,1.1270589041709895,1.5211193561553955,0.13185153831699747,2.6745184186438564e-05,0.6073632836341865,1.1371560788154602,1.4593819379806519,61365828.0,55702608.0,5663218.0,0.09780570864677429,115805457.56128499,114984963.61563116,1196539776.0,1214223360.0,-0.5965445637702942,-0.5400882363319397,-0.056456319987773895,0.09780570864677429,-1.1544584666192395,-0.9492321875213964,2.628931999206543,2.7436490058898926,1000000,4.889187360115261e+18,4.889187360115261e+18,1.8199033857390776
hopper-expert-v2,14.0,0,exp2m,1,2,512,3,7.0,874669670400.0,False,True,4.011831983895684,0.5731188540234994,21.0,0.1910396181897756,4.0186153277675185,0.5740879031466628,0.19136263456447106,0.6571484195979967,0.23645927819385065,1.0093873898874317,0.018970166075292196,0.9999462664818782,0.8004040445968645,0.779296875,0.916015625,4.187976837158203,0.09728891402482986,0.705078125,0.83984375,1.2804090907447971,1.3820629119873047,2.1409349203109747,2.6066956043243406,2.7646937370300293,1.2473922857752768,1.3782179355621338,2.1311733007431033,2.6041872763633727,2.759373903274536,309362360320.0,295539277824.0,13823074304.0,2.115900993347168,13065898907.49437,10718494596.92273,215918706688.0,231215153152.0,-0.5013859868049622,-0.3133218288421631,-0.18806412816047668,2.115900993347168,-0.17776269103608902,-0.19090249620979755,2.212850332260132,2.383119583129883,1000000,1.217144276445031e+23,1.217144276445031e+23,1.8195997084397029
hopper-expert-v2,14.0,0,exp2m,2,2,512,3,7.0,1183927369728.0,False,True,0.13384711749157002,0.019121016757194267,21.0,0.006373672258468252,0.13709923571687402,0.019585605074431137,0.006528535031028032,0.9536328427451962,0.05969517654918953,0.9983778316880404,0.045747210502969246,0.9755054332174,0.1069437830157332,0.8372395833333334,0.943359375,4.033783912658691,0.026580529287457466,0.7962239583333334,0.916015625,0.14360952928119586,0.0005524067382793874,0.4542633801698686,1.0814356350898737,1.4482871294021606,0.13791349382983098,0.0005524067382793874,0.425711876153946,1.0394142842292782,1.504427194595337,9262458880.0,7975779328.0,1286679552.0,0.07883987575769424,32640320052.07285,29124136773.319866,231215153152.0,235045994496.0,-0.1647721230983734,-0.16039778292179108,-0.004374332260340452,0.07883987575769424,-0.11096749363093913,-0.09253534809936262,2.383119583129883,2.4417991638183594,1000000,1.217144276445031e+23,1.217144276445031e+23,1.8195997084397029
hopper-expert-v2,14.0,1,exp2m,1,2,512,3,7.0,1134759641088.0,False,True,3.9601951069102386,0.565742157321831,21.0,0.18858071928687767,3.9859681482377693,0.5694240203633613,0.18980800696855663,0.6616023197530779,0.23946680147435037,1.0028371442010853,0.02416136081796333,0.9907604983795445,0.7852747030251828,0.7630208333333334,0.869140625,4.177496433258057,0.11249925196170807,0.6595052083333334,0.779296875,1.2756830391190306,1.377950370311737,2.0957096815109253,2.586146240234375,2.7593722343444824,1.2525552591364715,1.3811635971069336,2.094973516464234,2.5861462664604185,2.759373903274536,388357685248.0,370427363328.0,17930338304.0,2.0963923931121826,17105898950.388926,14410592621.472776,278073671680.0,297809182720.0,-0.39423900842666626,-0.2370864450931549,-0.15715253353118896,2.0963923931121826,-0.1499266390184294,-0.14004896152386473,2.0401241779327393,2.1921823024749756,1000000,2.1456353788053327e+23,2.1456353788053327e+23,1.8183988868064251
hopper-expert-v2,14.0,1,exp2m,2,2,512,3,7.0,1523089408000.0,False,True,0.15972898579096484,0.022818426508968655,21.0,0.007606142176900163,0.17237352827184105,0.024624789717941877,0.008208263247131352,0.95484833930917,0.062148623068686945,0.9540603395655414,0.09634864275188883,0.9069412627736325,0.12827944849109926,0.8138020833333334,0.888671875,4.043642044067383,0.036028191447257996,0.7740885416666666,0.853515625,0.15224565241581722,0.019798378460109234,0.49297245144844093,0.9384714472293852,1.0974185466766357,0.15338889570265046,0.0117950439453125,0.5306566059589388,1.039883846640586,1.409536600112915,13274218496.0,12250683392.0,1023536128.0,0.07807363569736481,26219760044.702183,27298839665.584335,297809182720.0,301487030272.0,-0.14195755124092102,-0.12964478135108948,-0.012312771752476692,0.07807363569736481,-0.3154142897388044,-0.1820677810588246,2.1921823024749756,2.1428728103637695,1000000,2.1456353788053327e+23,2.1456353788053327e+23,1.8183988868064251
hopper-expert-v2,20.0,0,exp2m,1,2,512,3,10.0,1453753892864.0,False,True,3.743662920747403,0.37436629170037394,30.0,0.12478876398331717,3.762771293341649,0.37627712895788773,0.1254257097362464,0.742593496323426,0.17001388564038342,1.0205447249914634,0.05696449069633938,0.9922734063145356,0.7192156193740258,0.67578125,0.939453125,6.026636600494385,0.23352265357971191,0.5494791666666666,0.857421875,1.2485469987150282,1.323643445968628,2.0325937986373903,2.4353635263442994,2.6333043575286865,1.2067739384965535,1.2750914096832275,2.008668375015259,2.433857350349426,2.588719606399536,402976243712.0,388707188736.0,14269090816.0,1.9351305961608887,14747418877.642054,12642302696.320435,336519364608.0,354218147840.0,-0.4323052763938904,-0.2750781178474426,-0.15722717344760895,1.9351305961608887,-0.16249773834080627,-0.18855425240940046,2.212850332260132,2.4835071563720703,1000000,9.250044155287915e+22,1.0307158783581858e+23,1.8196078133883824
hopper-expert-v2,20.0,0,exp2m,2,2,512,3,10.0,1856645103616.0,False,True,0.12996200998030133,0.01299620098503393,30.0,0.004332066997899355,0.13503625629165453,0.013503625615661825,0.004501208541554748,0.943528282465342,0.056449506461516794,1.0128621444889092,0.08038319445388545,0.9727531407912072,0.07576780097511195,0.7330729166666666,0.947265625,5.6668291091918945,0.06523315608501434,0.673828125,0.927734375,0.2944511654522801,0.2670769840478897,0.6178443551063538,0.9582034450769413,1.1866753101348877,0.29439659752946135,0.288652628660202,0.6239871561527253,0.7965546000003814,1.2114061117172241,11578456064.0,11241152512.0,337303328.0,0.13706576824188232,4921773068.763453,5125913068.980152,354218147840.0,355919855616.0,-0.11132891476154327,-0.10799211263656616,-0.0033368037547916174,0.13706576824188232,-0.04868908632909234,-0.0002590076507581495,2.4835071563720703,2.5149917602539062,1000000,9.250044155287915e+22,1.0307158783581858e+23,1.8196078133883824
hopper-expert-v2,20.0,1,exp2m,1,2,512,3,10.0,1166231601152.0,False,True,3.274884338081996,0.3274884334807111,30.0,0.10916281123301226,3.276460601406942,0.3276460598130481,0.10921535334382629,0.7575368200878572,0.14411286971353487,1.0023585341977825,0.007484596285712431,0.9986190149299348,0.755699022679494,0.857421875,0.966796875,8.608854293823242,0.053581058979034424,0.8177083333333334,0.947265625,1.5475774973565422,1.6429174542427063,2.2862576723098758,2.74308565378189,2.9886937141418457,1.5329886425983883,1.6514167189598083,2.273721957206726,2.7465647435188294,2.8263895511627197,613282873344.0,574653464576.0,38629400576.0,2.825657367706299,27341885736.590652,24046526696.437466,383423021056.0,422669058048.0,-1.2630196809768677,-0.720595121383667,-0.5424246191978455,2.825657367706299,-0.3839280894261523,-0.3723585767926762,2.0401241779327393,2.6262078285217285,1000000,4.596877101988683e+23,4.596877101988683e+23,1.819903610444258
hopper-expert-v2,20.0,1,exp2m,2,2,512,3,10.0,1779369508864.0,False,True,0.07653981196691857,0.0076539811890378754,30.0,0.00255132706471351,0.07676413374384398,0.007676413366707984,0.0025588044572751978,0.9764534261154275,0.03932475849059348,1.0130345688039615,0.030188990499128668,0.9980250012371705,0.06404360856044317,0.9186197916666666,0.986328125,7.061805725097656,0.015226522460579872,0.908203125,0.978515625,0.11524795425689316,0.0,0.39837577641010324,1.5275729739665973,1.8142043352127075,0.11268768188715672,0.0,0.40873723924160016,1.453292030096054,1.8371931314468384,11952608256.0,9987833856.0,1964774656.0,0.10474683344364166,37514727726.513954,38301970389.76774,422669058048.0,428639813632.0,-0.5010547041893005,-0.46544188261032104,-0.035612817853689194,0.10474683344364166,-0.6799788267194979,-0.5671836664351383,2.6262078285217285,2.6858925819396973,1000000,4.596877101988683e+23,4.596877101988683e+23,1.819903610444258
halfcheetah-medium-v2,4.0,0,exp2m,1,2,512,6,2.0,465.93219094140625,False,True,4.5605990135849375,2.280299495390971,12.0,0.3800499174820365,6.959977350202921,3.4799886577015173,0.5799981120335783,0.6277183823329184,0.7172389335072538,1.808212880871526,2.822201268685634,0.723715029823779,0.2930433346830985,0.2451171875,0.78515625,0.11733070015907288,0.35863545536994934,0.047526041666666664,0.23046875,0.38700681603950216,0.33754873275756836,0.6315740883350375,1.106120867729187,2.527099370956421,0.2048594788648188,0.1762608140707016,0.3478784561157229,0.7518397957086561,1.7613375186920166,1.2459977865219116,1.841174840927124,-0.5951771140098572,0.20986253023147583,-5.67206623300551,-4.92840717358798,10.626354217529297,9.505569458007812,1.1877391338348389,1.9721403121948242,-0.7844011783599854,0.20986253023147583,-7.475380575254644,-6.511847624432571,11.329479217529297,9.867106437683105,1000000,33.818660736083984,83.77278137207031,53.055893527184814
halfcheetah-medium-v2,4.0,0,exp2m,2,2,512,6,2.0,467.17511086328125,False,True,2.722292992715346,1.3611464895519405,12.0,0.22685774920389734,6.0940493434127365,3.047024656471245,0.5078374448611968,0.5913035919391672,0.6608347170943296,1.0070266864586799,1.0698069962194372,0.4721470888376162,0.3408990004072774,0.2503255208333333,0.779296875,0.11445736885070801,0.17627368867397308,0.10221354166666667,0.4609375,0.16890029722708277,0.14186158031225204,0.3036469191312791,0.5757029956579205,0.8133230209350586,0.1713946685740666,0.14733771979808807,0.2844144821166993,0.5494727289676663,0.8884245753288269,0.7201874852180481,0.8041536808013916,-0.08396618068218231,0.04032254219055176,-4.164725500776063,-6.293484765895738,9.505569458007812,9.17093563079834,0.5541881918907166,0.6359941363334656,-0.08180592209100723,0.04032254219055176,-4.0575765990415515,-7.561171812928119,9.867106437683105,9.714521408081055,1000000,33.818660736083984,83.77278137207031,53.055893527184814
halfcheetah-medium-v2,4.0,1,exp2m,1,2,512,6,2.0,464.180909203125,False,True,4.09810967926188,2.049054829385666,12.0,0.341509139653899,6.438539315987163,3.2192696418972333,0.5365449425518094,0.632093649669267,0.6768437973394978,1.7675421493457804,2.7235982777230867,0.7003025796650227,0.2854617066649893,0.2584635416666667,0.802734375,0.12567225098609924,0.3652617931365967,0.048177083333333336,0.232421875,0.3944387830852065,0.34793737530708313,0.6688821315765385,1.3407169735431643,2.6715247631073,0.205081183128641,0.17313773930072784,0.326083379983902,0.8659246450662593,1.6388603448867798,1.1790271997451782,2.007694721221924,-0.8286677002906799,0.2175213247537613,-7.619185504067904,-5.350142232853361,10.906734466552734,9.67037582397461,1.304581880569458,2.1494193077087402,-0.8448373675346375,0.2175213247537613,-7.767857516054791,-6.686753941182792,11.303445816040039,9.711392402648926,1000000,37.80755615234375,64.08865356445312,53.55608637179162
halfcheetah-medium-v2,4.0,1,exp2m,2,2,512,6,2.0,465.3695993886719,False,True,2.6658980785458497,1.3329490326081797,12.0,0.22215817302702232,6.1120286813023155,3.0560143253710863,0.5093357230174131,0.5856971533170009,0.6586911603622952,0.9322211292983436,0.9504608301079985,0.459287026471467,0.36179856623423273,0.24446614583333334,0.7890625,0.12007907778024673,0.16688087582588196,0.10611979166666667,0.466796875,0.16131231966937776,0.13962717354297638,0.2867089986801148,0.5028447255492206,1.131426215171814,0.17289086072560167,0.14408565312623978,0.2834603250026703,0.7447151464223861,1.0826482772827148,0.7466046810150146,0.8585891127586365,-0.11198440194129944,0.037575241178274155,-5.960540431785501,-7.005035251083121,9.67037582397461,9.194847106933594,0.568427562713623,0.6846134066581726,-0.11618585884571075,0.037575241178274155,-6.1841693775763185,-9.388690358676104,9.711392402648926,9.289484024047852,1000000,37.80755615234375,64.08865356445312,53.55608637179162
halfcheetah-medium-v2,7.0,0,exp2m,1,2,512,6,3.5,486.0501718984375,False,True,5.2264269818704,1.4932648476965005,21.0,0.2488774752086488,9.238377773858112,2.6395364992750707,0.43992275092661354,0.6023087056395476,0.5937347444879714,1.3457692846151477,1.5877502342086125,0.6116720493021586,0.3114780165984927,0.3040364583333333,0.83984375,0.22311905026435852,0.38624808192253113,0.055989583333333336,0.248046875,0.41619897261989536,0.35516680777072906,0.6704377949237824,1.1986164987087236,2.562678813934326,0.30108220839247224,0.2555520534515381,0.5166192233562471,0.9988348072767258,1.8684226274490356,1.3972933292388916,2.1098268032073975,-0.7125334143638611,0.23384086787700653,-6.094173275714718,-5.202691076289031,10.216659545898438,8.98774242401123,1.3627382516860962,2.205909252166748,-0.8431712985038757,0.23384086787700653,-7.211496177732956,-6.592647617951364,11.329479217529297,9.846504211425781,1000000,41.466400146484375,81.2394027709961,55.65851988687955
halfcheetah-medium-v2,7.0,0,exp2m,2,2,512,6,3.5,487.44683937890625,False,True,5.092214850241414,1.4549185244834941,21.0,0.2424864213245976,10.129670703464193,2.894191621292079,0.4823652713638352,0.5846486350703689,0.6509157233176963,0.8779613555174044,0.7050106340830874,0.5329024892273478,0.4243224805131609,0.2985026041666667,0.826171875,0.20790651440620422,0.2142614722251892,0.12044270833333333,0.486328125,0.21468702864513034,0.1807999685406685,0.3740639567375184,0.7757589465379715,1.0238088369369507,0.2528231916221557,0.2272045612335205,0.4317954987287523,0.8183789664506912,1.1050411462783813,0.9475611448287964,1.1220630407333374,-0.17450186610221863,0.06510474532842636,-5.360648856506086,-10.880822332627066,8.98774242401123,9.292865753173828,0.744091808795929,1.0060518980026245,-0.26196008920669556,0.06510474532842636,-8.047341177621083,-17.590310921844797,9.846504211425781,10.797025680541992,1000000,41.466400146484375,81.2394027709961,55.65851988687955
halfcheetah-medium-v2,7.0,1,exp2m,1,2,512,6,3.5,485.5255136953125,False,True,6.355933473551189,1.8159809872546797,21.0,0.3026634985964073,11.169457640757761,3.19127360252715,0.5318789350209034,0.5907782489857057,0.6750241958805928,1.392143390191763,1.6575014287664815,0.640280439869942,0.3220795245491971,0.3030598958333333,0.845703125,0.2113279551267624,0.3904399275779724,0.049479166666666664,0.24609375,0.42982291001681006,0.3772599548101425,0.7300943315029145,1.3020559859275815,2.7513692378997803,0.30263325954729225,0.25444915890693665,0.49830948114395157,1.0413407242298123,1.6206029653549194,1.4282689094543457,1.9834612607955933,-0.5551922917366028,0.25030574202537537,-4.436112931838009,-4.058149109672902,9.972739219665527,9.093523025512695,1.5200891494750977,2.5272340774536133,-1.0071449279785156,0.25030574202537537,-8.047317489343303,-7.3275494827198,11.303445816040039,9.919109344482422,1000000,23.087173461914062,37.655540466308594,54.96324824273936
halfcheetah-medium-v2,7.0,1,exp2m,2,2,512,6,3.5,486.92926125390625,False,True,4.20351545267731,1.201004411619219,21.0,0.20016740241312553,9.06127942819654,2.588936972087763,0.4314894963753164,0.5911293213611137,0.5840540122575808,0.8310672311010936,0.7210279549515167,0.48482211975477546,0.4123920615560387,0.2864583333333333,0.798828125,0.20748813450336456,0.21956861019134521,0.09147135416666667,0.412109375,0.21442759584169835,0.18230798840522766,0.37140923738479614,0.8378753089904778,1.0609537363052368,0.2553969492219039,0.21705184131860733,0.40710602402687074,0.8384528446197509,2.4060540199279785,0.8265877962112427,1.3076038360595703,-0.48101601004600525,0.0663755014538765,-14.493779392728513,-14.711390569752771,9.093523025512695,8.817644119262695,0.6259117126464844,0.9754271507263184,-0.34951546788215637,0.0663755014538765,-10.531458371511917,-12.926428628965594,9.919109344482422,10.03698444366455,1000000,23.087173461914062,37.655540466308594,54.96324824273936
halfcheetah-medium-v2,10.0,0,exp2m,1,2,512,6,5.0,492.18353371484375,False,True,5.854502101865124,1.1709004180312241,30.0,0.19515006999712078,10.127533082097663,2.0255066123685195,0.33758443595739396,0.5828803220693286,0.5086838482285905,1.1154390419813844,0.9833793322281549,0.6304122784915228,0.3439369649653577,0.3430989583333333,0.873046875,0.35783737897872925,0.4139947295188904,0.07096354166666667,0.318359375,0.4702628339146031,0.4176674038171768,0.7953008949756626,1.4049923574924457,2.5374088287353516,0.4055798944173148,0.34868544340133667,0.6567272901535034,1.4675694596767412,2.6663262844085693,1.7078125476837158,3.0024466514587402,-1.2946339845657349,0.30191463232040405,-8.576158974044173,-7.574294354741257,10.53940200805664,9.26595401763916,1.3376147747039795,2.668552875518799,-1.3309381008148193,0.30191463232040405,-8.816651558107433,-9.530762304486087,11.329479217529297,10.739109992980957,1000000,26.557058334350586,153.32412719726562,55.060219036320554
halfcheetah-medium-v2,10.0,0,exp2m,2,2,512,6,5.0,493.88861183984375,False,True,5.801259293920089,1.160251856463514,30.0,0.19337530973287786,12.111313870329298,2.422262769221334,0.4037104622097398,0.6165869761647804,0.5722634997660292,0.7941265029057599,0.6491268772702903,0.4907549334589335,0.42552240691416343,0.3391927083333333,0.857421875,0.3306734263896942,0.2787049412727356,0.10872395833333333,0.4375,0.2644782900242717,0.22174036502838135,0.4572145491838457,0.8534032815694802,1.6518296003341675,0.3381680471356958,0.2856356203556061,0.5742727458477025,1.187291657924651,1.9026416540145874,0.6199115514755249,1.6105964183807373,-0.990684986114502,0.10448206216096878,-18.963731588099012,-20.702133208165897,9.26595401763916,9.947489738464355,0.30674782395362854,1.7775212526321411,-1.4707735776901245,0.10448206216096878,-28.153606590500974,-28.699003374790376,10.739109992980957,11.608115196228027,1000000,26.557058334350586,153.32412719726562,55.060219036320554
halfcheetah-medium-v2,10.0,1,exp2m,1,2,512,6,5.0,491.38421730859375,False,True,8.944928415187922,1.788985679459613,30.0,0.298164280406876,15.629045525983697,3.1258090989451213,0.5209681840258005,0.5656547428972734,0.6770838477047204,1.1007149660076245,0.9854884121657835,0.6130423703183638,0.40007879579893874,0.3206380208333333,0.880859375,0.29451391100883484,0.41425806283950806,0.056640625,0.265625,0.4640378517433419,0.4148416370153427,0.8061242401599884,1.2683350920677177,1.8945963382720947,0.40310134387982544,0.327553927898407,0.6883048832416535,1.4619687211513508,1.9523899555206299,1.6001856327056885,2.4984183311462402,-0.8982326984405518,0.2841428220272064,-6.322402659480404,-5.537754160430437,9.52210807800293,8.482561111450195,1.594583511352539,2.7382946014404297,-1.1437113285064697,0.2841428220272064,-8.050256417497524,-7.587141292397047,11.303445816040039,9.84391975402832,1000000,49.36866760253906,61.59065628051758,55.546455381857896
halfcheetah-medium-v2,10.0,1,exp2m,2,2,512,6,5.0,492.9632578359375,False,True,4.711056508899266,0.9422112998954306,30.0,0.15703521691096378,11.470835095684825,2.294167014548631,0.3823611697287071,0.6135097139713205,0.5566252373288477,0.7950929203949871,0.736934940569571,0.44761873064612445,0.35483300122773964,0.3313802083333333,0.85546875,0.2913624346256256,0.27209389209747314,0.11002604166666667,0.451171875,0.24825834064176888,0.2029080018401146,0.45035969913005847,0.849423668384552,1.6046026945114136,0.3194626245458494,0.2767173647880554,0.5241059124469758,1.0543992930650699,2.0471510887145996,0.8524482250213623,1.202726125717163,-0.35027778148651123,0.09129133820533752,-7.67384398132991,-13.55309428460497,8.482561111450195,8.785590171813965,0.5204330682754517,1.0988924503326416,-0.5784593224525452,0.09129133820533752,-12.672818045176475,-17.53141084699664,9.84391975402832,10.326850891113281,1000000,49.36866760253906,61.59065628051758,55.546455381857896
halfcheetah-medium-v2,14.0,0,exp2m,1,2,512,6,7.0,495.45868019921875,False,True,6.476770376103394,0.9252529095501235,42.0,0.15420881844193585,11.925263870982167,1.7036091219922966,0.28393485400340046,0.5968231540911086,0.4414640537445968,0.9774302070586628,0.7779970425600278,0.5886864079360674,0.3573813454488159,0.3766276041666667,0.919921875,0.5213078260421753,0.46797457337379456,0.0634765625,0.306640625,0.5166826016793493,0.44050459563732147,0.9014170348644257,1.3766247689723965,2.648289203643799,0.5123473425337579,0.4334139823913574,0.8667181849479679,1.5233560812473295,3.100001335144043,1.786341667175293,3.4754371643066406,-1.689095377922058,0.35571348667144775,-9.496942869627345,-8.506397172876973,10.249088287353516,9.298425674438477,1.2851696014404297,2.9662952423095703,-1.6811256408691406,0.35571348667144775,-9.45213300366784,-10.045064281552127,11.329479217529297,11.554332733154297,1000000,38.386573791503906,125.78839111328125,53.898405800616686
halfcheetah-medium-v2,14.0,0,exp2m,2,2,512,6,7.0,497.24920754296875,False,True,5.890965649908691,0.8415665202132894,42.0,0.1402610868691924,11.460303667322124,1.6371862358500375,0.27286437296651145,0.6562821325251074,0.4275509856920751,0.7456012336728083,0.6304147727886174,0.4627531903872807,0.43999501478473996,0.3697916666666667,0.904296875,0.5186208486557007,0.340374231338501,0.11197916666666667,0.458984375,0.31049451519720606,0.2530556321144104,0.5698679447174073,1.0918295109271994,1.5648274421691895,0.41803750707185827,0.35578644275665283,0.6994764208793643,1.7444179725646947,2.222036361694336,0.8665091395378113,2.309628963470459,-1.4431198835372925,0.14133958518505096,-20.42060303976202,-18.05724806794987,9.298425674438477,9.20285701751709,0.3634471893310547,2.446002960205078,-2.0825557708740234,0.14133958518505096,-29.468823200567492,-27.53575140238536,11.554332733154297,11.77573013305664,1000000,38.386573791503906,125.78839111328125,53.898405800616686
halfcheetah-medium-v2,14.0,1,exp2m,1,2,512,6,7.0,485.34149269921875,False,True,9.776839589993527,1.3966913680038018,42.0,0.2327818949444216,16.950959922431743,2.421565699745155,0.40359428377132855,0.5811149056484879,0.5724689590276679,1.026846257821168,0.79802436212657,0.6281944286010037,0.3960028738247915,0.3821614583333333,0.912109375,0.5069323182106018,0.4722904860973358,0.0693359375,0.310546875,0.5372605511001893,0.45927494764328003,0.9398604989051825,1.5004743289947509,2.724825143814087,0.5245412133081118,0.46963441371917725,0.8924910008907319,1.6620452904701208,2.302804946899414,1.8215724229812622,3.044421672821045,-1.2228493690490723,0.391079843044281,-6.25370680453136,-7.586812707423964,9.852378845214844,9.272040367126465,1.546400547027588,3.3514151573181152,-1.805014729499817,0.391079843044281,-9.230926704349761,-10.611098773957668,11.303445816040039,10.888452529907227,1000000,33.086421966552734,164.4860382080078,52.57568548018018
halfcheetah-medium-v2,14.0,1,exp2m,2,2,512,6,7.0,487.1446543203125,False,True,4.598534204972056,0.6569334569146745,42.0,0.10948890961612302,8.965324100751882,1.2807605839920395,0.21346009758612575,0.6568440012657982,0.38171657980770823,0.7336001953129888,0.653474350388066,0.4423473848924082,0.39099700465235004,0.3821614583333333,0.90625,0.5174658298492432,0.35251379013061523,0.11653645833333333,0.46484375,0.31112597105675377,0.2625805735588074,0.5571441829204562,1.333645244836807,1.620505690574646,0.43063904979499057,0.3524457663297653,0.7572065889835362,1.3633424687385558,3.5029001235961914,0.7647335529327393,2.3500771522521973,-1.585343599319458,0.14511094987392426,-21.85008769422849,-19.049405093816386,9.272040367126465,9.08735466003418,0.1539115011692047,2.6132006645202637,-2.459289073944092,0.14511094987392426,-33.895290556699216,-28.612705202653192,10.888452529907227,10.984992980957031,1000000,33.086421966552734,164.4860382080078,52.57568548018018
halfcheetah-medium-v2,20.0,0,exp2m,1,2,512,6,10.0,499.22393898828125,False,True,9.703528390766762,0.9703528381063232,60.0,0.16172547315249178,17.275533650461952,1.7275533633186417,0.28792556079304493,0.614624959730655,0.4634193872035253,0.90431050398146,0.6174856382371121,0.6001458364636618,0.3859151709129054,0.4358723958333333,0.953125,0.8231946229934692,0.5416815876960754,0.0712890625,0.341796875,0.6193265646725195,0.5305414795875549,1.0930775284767154,1.7189464592933654,2.379488229751587,0.6704199042724213,0.5671419501304626,1.1676504850387575,2.1292217278480523,2.749701976776123,2.0083422660827637,3.8948798179626465,-1.8865373134613037,0.5083345174789429,-7.422424452722035,-7.208537224590028,10.406637191772461,9.630505561828613,1.3598456382751465,3.5936923027038574,-2.233846664428711,0.5083345174789429,-8.788884262917769,-9.749504699958484,11.329479217529297,12.002025604248047,1000000,58.07373046875,126.32915496826172,48.20727665311683
